n,knob_NUM_HIST,knob_HIST_SIZE,knob_NUM_WORK_ITEMS,knob_NUM_WORK_GROUPS,knob_SIMD,knob_COMPUTE_UNITS,knob_ACCUM_SMEM,knob_UNROLL_FACTOR,knob_PIPE_FACTOR,obj1,obj2
1965,4,256,2,1,1,1,0,12,1,0.00058,405
1966,4,256,2,1,1,1,0,12,2,0.00058,405
1967,4,256,2,1,1,1,0,13,0,0.000916,376
1968,4,256,2,1,1,1,0,13,1,0.00068,449
1969,4,256,2,1,1,1,0,13,2,0.00068,449
1970,4,256,2,1,1,1,0,14,0,0.001033,404
1971,4,256,2,1,1,1,0,14,1,0.000664,509
1972,4,256,2,1,1,1,0,14,2,0.000664,509
1973,4,256,2,1,1,1,0,15,0,0.001012,434
1974,4,256,2,1,1,1,0,15,1,0.000648,506
1975,4,256,2,1,1,1,0,15,2,0.000648,506
1976,4,256,2,2,1,1,0,1,0,0.000173,220
1977,4,256,2,2,1,1,0,1,1,0.000108,199
1978,4,256,2,2,1,1,0,1,2,0.000108,199
1979,4,256,2,2,1,1,0,2,0,0.000145,248
1980,4,256,2,2,1,1,0,2,1,0.000108,269
1981,4,256,2,2,1,1,0,2,2,0.000108,269
1982,4,256,2,2,1,1,0,3,0,0.000168,298
1983,4,256,2,2,1,1,0,3,1,0.000114,319
1984,4,256,2,2,1,1,0,3,2,0.000114,319
1985,4,256,2,2,1,1,0,4,0,0.000137,335
1986,4,256,2,2,1,1,0,4,1,0.000105,325
1987,4,256,2,2,1,1,0,4,2,0.000105,325
1988,4,256,2,2,1,1,0,5,0,0.000162,439
1989,4,256,2,2,1,1,0,5,1,0.00011,404
1990,4,256,2,2,1,1,0,5,2,0.00011,404
1991,4,256,2,2,1,1,0,6,0,0.000164,415
1992,4,256,2,2,1,1,0,6,1,0.000116,481
1993,4,256,2,2,1,1,0,6,2,0.000116,481
1994,4,256,2,2,1,1,0,7,0,0.000176,489
1995,4,256,2,2,1,1,0,7,1,0.000122,517
1996,4,256,2,2,1,1,0,7,2,0.000122,517
1997,4,256,2,2,1,1,0,8,0,0.000142,528
1998,4,256,2,2,1,1,0,8,1,0.000126,502
1999,4,256,2,2,1,1,0,8,2,0.000126,502
2000,4,256,2,2,1,1,0,9,0,0.000184,573
2001,4,256,2,2,1,1,0,9,1,0.000128,615
2002,4,256,2,2,1,1,0,9,2,0.000129,622
2003,4,256,2,2,1,1,0,10,0,0.000169,638
2004,4,256,2,2,1,1,0,10,1,0.000133,664
2005,4,256,2,2,1,1,0,10,2,0.000133,664
2006,4,256,2,2,1,1,0,11,0,0.000193,711
2007,4,256,2,2,1,1,0,11,1,0.000135,719
2008,4,256,2,2,1,1,0,11,2,0.000135,719
2009,4,256,2,2,1,1,0,12,0,0.000158,711
2010,4,256,2,2,1,1,0,12,1,0.000138,749
2011,4,256,2,2,1,1,0,12,2,0.000138,749
2012,4,256,2,2,1,1,0,13,0,0.000184,783
2013,4,256,2,2,1,1,0,13,1,0.000126,843
2014,4,256,2,2,1,1,0,13,2,0.000126,843
2015,4,256,2,2,1,1,0,14,0,0.000181,794
2016,4,256,2,2,1,1,0,14,1,0.000131,867
2017,4,256,2,2,1,1,0,14,2,0.000131,867
2018,4,256,2,2,1,1,0,15,0,0.00019,891
2019,4,256,2,2,1,1,0,15,1,0.000136,928
2020,4,256,2,2,1,1,0,15,2,0.000132,923
2021,4,256,2,4,1,1,0,1,0,0.000104,450
2022,4,256,2,4,1,1,0,1,1,6.8E-05,488
2023,4,256,2,4,1,1,0,1,2,6.8E-05,488
2024,4,256,2,4,1,1,0,2,0,9E-05,494
2025,4,256,2,4,1,1,0,2,1,7E-05,535
2026,4,256,2,4,1,1,0,2,2,7E-05,535
2027,4,256,2,4,1,1,0,3,0,9.5E-05,610
2028,4,256,2,4,1,1,0,3,1,7E-05,655
2029,4,256,2,4,1,1,0,3,2,7E-05,655
2030,4,256,2,4,1,1,0,4,0,9.1E-05,677
2031,4,256,2,4,1,1,0,4,1,7E-05,660
2032,4,256,2,4,1,1,0,4,2,7E-05,660
2033,4,256,2,4,1,1,0,5,0,9.9E-05,854
2034,4,256,2,4,1,1,0,5,1,7.2E-05,801
2035,4,256,2,4,1,1,0,5,2,7.2E-05,801
2036,4,256,2,4,1,1,0,6,0,0.000102,843
2037,4,256,2,4,1,1,0,6,1,7.8E-05,881
2038,4,256,2,4,1,1,0,6,2,7.8E-05,881
2039,4,256,2,4,1,1,0,7,0,0.000101,995
2040,4,256,2,4,1,1,0,7,1,8.2E-05,1008
2041,4,256,2,4,1,1,0,7,2,8.2E-05,1008
2042,4,256,2,4,1,1,0,8,0,7.9E-05,965
2043,4,256,2,4,1,1,0,8,1,7.2E-05,1003
2044,4,256,2,4,1,1,0,8,2,7.2E-05,1003
2045,4,256,2,4,1,1,0,9,0,9.8E-05,1153
2046,4,256,2,4,1,1,0,9,1,7.9E-05,1179
2047,4,256,2,4,1,1,0,9,2,7.9E-05,1179
2048,4,256,2,4,1,1,0,10,0,0.000106,1218
2049,4,256,2,4,1,1,0,10,1,8.2E-05,1309
2050,4,256,2,4,1,1,0,10,2,8.2E-05,1309
2051,4,256,2,4,1,1,0,11,0,1E-04,1309
2052,4,256,2,4,1,1,0,11,1,7.9E-05,1455
2053,4,256,2,4,1,1,0,11,2,7.9E-05,1455
2054,4,256,2,4,1,1,0,12,0,9.7E-05,1373
2055,4,256,2,4,1,1,0,12,1,7.7E-05,1398
2056,4,256,2,4,1,1,0,12,2,7.7E-05,1398
2057,4,256,2,4,1,1,0,13,0,0.000116,1456
2058,4,256,2,4,1,1,0,13,1,8.3E-05,1524
2059,4,256,2,4,1,1,0,13,2,8.3E-05,1524
2060,4,256,2,4,1,1,0,14,0,0.000114,1524
2061,4,256,2,4,1,1,0,14,1,8.6E-05,1602
2062,4,256,2,4,1,1,0,14,2,8.6E-05,1602
2063,4,256,2,4,1,1,0,15,0,0.000106,1673
2064,4,256,2,4,1,1,0,15,1,8.6E-05,1706
2065,4,256,2,4,1,1,0,15,2,8.6E-05,1706
2066,4,256,2,8,1,1,0,1,0,6.6E-05,892
2067,4,256,2,8,1,1,0,1,1,5E-05,906
2068,4,256,2,8,1,1,0,1,2,5E-05,906
2069,4,256,2,8,1,1,0,2,0,6.3E-05,916
2070,4,256,2,8,1,1,0,2,1,5.2E-05,1005
2071,4,256,2,8,1,1,0,2,2,5.2E-05,1005
2072,4,256,2,8,1,1,0,3,0,6.3E-05,1141
2073,4,256,2,8,1,1,0,3,1,5.1E-05,1165
2074,4,256,2,8,1,1,0,3,2,5.1E-05,1165
2075,4,256,2,8,1,1,0,4,0,5.8E-05,1317
2076,4,256,2,8,1,1,0,4,1,5.3E-05,1184
2077,4,256,2,8,1,1,0,4,2,5.3E-05,1184
2078,4,256,2,8,1,1,0,5,0,6.2E-05,1540
2079,4,256,2,8,1,1,0,5,1,5.5E-05,1411
2080,4,256,2,8,1,1,0,5,2,5.3E-05,1402
2081,4,256,2,8,1,1,0,6,0,6.4E-05,1509
2082,4,256,2,8,1,1,0,6,1,5E-05,1608
2083,4,256,2,8,1,1,0,6,2,5E-05,1608
2084,4,256,2,8,1,1,0,7,0,6.9E-05,1780
2085,4,256,2,8,1,1,0,7,1,5.4E-05,1818
2086,4,256,2,8,1,1,0,7,2,5.4E-05,1818
2087,4,256,2,8,1,1,0,8,0,5.8E-05,1811
2088,4,256,2,8,1,1,0,8,1,5.3E-05,1790
2089,4,256,2,8,1,1,0,8,2,5.3E-05,1790
2090,4,256,2,8,1,1,0,9,0,6.7E-05,2195
2091,4,256,2,8,1,1,0,9,1,5.5E-05,2177
2092,4,256,2,8,1,1,0,9,2,5.5E-05,2177
2093,4,256,2,8,1,1,0,10,0,6.9E-05,2371
2094,4,256,2,8,1,1,0,10,1,5.7E-05,2435
2095,4,256,2,8,1,1,0,10,2,5.7E-05,2435
2096,4,256,2,8,1,1,0,11,0,7.4E-05,2552
2097,4,256,2,8,1,1,0,11,1,5.7E-05,2605
2098,4,256,2,8,1,1,0,11,2,5.7E-05,2605
2099,4,256,2,8,1,1,0,12,0,6.8E-05,2508
2100,4,256,2,8,1,1,0,12,1,5.6E-05,2625
2101,4,256,2,8,1,1,0,12,2,5.6E-05,2625
2102,4,256,2,8,1,1,0,13,0,7.2E-05,2929
2103,4,256,2,8,1,1,0,13,1,6.4E-05,3049
2104,4,256,2,8,1,1,0,13,2,6.4E-05,3049
2105,4,256,2,8,1,1,0,14,0,7E-05,2994
2106,4,256,2,8,1,1,0,14,1,5.9E-05,3247
2107,4,256,2,8,1,1,0,14,2,5.9E-05,3247
2108,4,256,2,8,1,1,0,15,0,7.2E-05,3150
2109,4,256,2,8,1,1,0,15,1,5.9E-05,3540
2110,4,256,2,8,1,1,0,15,2,5.9E-05,3540
2111,4,256,4,1,1,1,0,1,0,0.000716,91
2112,4,256,4,1,1,1,0,1,1,0.000441,93
2113,4,256,4,1,1,1,0,1,2,0.000441,93
2114,4,256,4,1,1,1,0,2,0,0.000686,115
2115,4,256,4,1,1,1,0,2,1,0.000409,115
2116,4,256,4,1,1,1,0,2,2,0.000409,115
2117,4,256,4,1,1,1,0,3,0,0.000735,144
2118,4,256,4,1,1,1,0,3,1,0.000413,147
2119,4,256,4,1,1,1,0,3,2,0.000413,147
2120,4,256,4,1,1,1,0,4,0,0.00069,167
2121,4,256,4,1,1,1,0,4,1,0.000439,171
2122,4,256,4,1,1,1,0,4,2,0.000438,169
2123,4,256,4,1,1,1,0,5,0,0.000757,201
2124,4,256,4,1,1,1,0,5,1,0.000433,211
2125,4,256,4,1,1,1,0,5,2,0.000433,211
2126,4,256,4,1,1,1,0,6,0,0.000779,205
2127,4,256,4,1,1,1,0,6,1,0.000507,236
2128,4,256,4,1,1,1,0,6,2,0.000507,236
2129,4,256,4,1,1,1,0,7,0,0.000795,233
2130,4,256,4,1,1,1,0,7,1,0.000571,280
2131,4,256,4,1,1,1,0,7,2,0.000571,280
2132,4,256,4,1,1,1,0,8,0,0.000841,243
2133,4,256,4,1,1,1,0,8,1,0.000521,264
2134,4,256,4,1,1,1,0,8,2,0.000521,264
2135,4,256,4,1,1,1,0,9,0,0.000927,290
2136,4,256,4,1,1,1,0,9,1,0.000507,340
2137,4,256,4,1,1,1,0,9,2,0.000507,340
2138,4,256,4,1,1,1,0,10,0,0.000915,319
2139,4,256,4,1,1,1,0,10,1,0.000582,360
2140,4,256,4,1,1,1,0,10,2,0.000582,360
2141,4,256,4,1,1,1,0,11,0,0.001073,340
2142,4,256,4,1,1,1,0,11,1,0.000561,387
2143,4,256,4,1,1,1,0,11,2,0.000561,387
2144,4,256,4,1,1,1,0,12,0,0.000909,343
2145,4,256,4,1,1,1,0,12,1,0.000596,391
2146,4,256,4,1,1,1,0,12,2,0.000556,394
2147,4,256,4,1,1,1,0,13,0,0.001108,391
2148,4,256,4,1,1,1,0,13,1,0.000527,423
2149,4,256,4,1,1,1,0,13,2,0.000527,423
2150,4,256,4,1,1,1,0,14,0,0.001041,406
2151,4,256,4,1,1,1,0,14,1,0.000636,445
2152,4,256,4,1,1,1,0,14,2,0.000636,445
2153,4,256,4,1,1,1,0,15,0,0.001018,450
2154,4,256,4,1,1,1,0,15,1,0.000635,532
2155,4,256,4,1,1,1,0,15,2,0.000635,532
2156,4,256,4,2,1,1,0,1,0,0.000197,207
2157,4,256,4,2,1,1,0,1,1,0.000112,197
2158,4,256,4,2,1,1,0,1,2,0.000112,197
2159,4,256,4,2,1,1,0,2,0,0.000159,230
2160,4,256,4,2,1,1,0,2,1,0.000112,260
2161,4,256,4,2,1,1,0,2,2,0.000112,260
2162,4,256,4,2,1,1,0,3,0,0.000177,327
2163,4,256,4,2,1,1,0,3,1,0.000115,311
2164,4,256,4,2,1,1,0,3,2,0.000115,311
2165,4,256,4,2,1,1,0,4,0,0.000142,341
2166,4,256,4,2,1,1,0,4,1,0.000116,331
2167,4,256,4,2,1,1,0,4,2,0.000116,331
2168,4,256,4,2,1,1,0,5,0,0.000175,422
2169,4,256,4,2,1,1,0,5,1,0.000116,403
2170,4,256,4,2,1,1,0,5,2,0.000116,403
2171,4,256,4,2,1,1,0,6,0,0.000153,440
2172,4,256,4,2,1,1,0,6,1,0.000116,458
2173,4,256,4,2,1,1,0,6,2,0.000116,458
2174,4,256,4,2,1,1,0,7,0,0.000184,499
2175,4,256,4,2,1,1,0,7,1,0.000125,511
2176,4,256,4,2,1,1,0,7,2,0.000125,511
2177,4,256,4,2,1,1,0,8,0,0.000132,491
2178,4,256,4,2,1,1,0,8,1,0.000129,495
2179,4,256,4,2,1,1,0,8,2,0.000129,495
2180,4,256,4,2,1,1,0,9,0,0.00018,601
2181,4,256,4,2,1,1,0,9,1,0.000128,595
2182,4,256,4,2,1,1,0,9,2,0.000128,595
2183,4,256,4,2,1,1,0,10,0,0.000184,618
2184,4,256,4,2,1,1,0,10,1,0.000124,658
2185,4,256,4,2,1,1,0,10,2,0.000132,654
2186,4,256,4,2,1,1,0,11,0,0.000188,694
2187,4,256,4,2,1,1,0,11,1,0.000139,731
2188,4,256,4,2,1,1,0,11,2,0.000139,731
2189,4,256,4,2,1,1,0,12,0,0.000169,702
2190,4,256,4,2,1,1,0,12,1,0.000146,753
2191,4,256,4,2,1,1,0,12,2,0.000142,756
2192,4,256,4,2,1,1,0,13,0,0.000181,835
2193,4,256,4,2,1,1,0,13,1,0.000142,813
2194,4,256,4,2,1,1,0,13,2,0.000142,813
2195,4,256,4,2,1,1,0,14,0,0.0002,787
2196,4,256,4,2,1,1,0,14,1,0.000134,861
2197,4,256,4,2,1,1,0,14,2,0.000134,861
2198,4,256,4,2,1,1,0,15,0,0.000188,881
2199,4,256,4,2,1,1,0,15,1,0.000137,924
2200,4,256,4,2,1,1,0,15,2,0.000137,924
2201,4,256,4,4,1,1,0,1,0,0.000118,467
2202,4,256,4,4,1,1,0,1,1,7.6E-05,437
2203,4,256,4,4,1,1,0,1,2,7.6E-05,437
2204,4,256,4,4,1,1,0,2,0,9.5E-05,498
2205,4,256,4,4,1,1,0,2,1,7.5E-05,536
2206,4,256,4,4,1,1,0,2,2,7.5E-05,536
2207,4,256,4,4,1,1,0,3,0,0.000108,590
2208,4,256,4,4,1,1,0,3,1,7.6E-05,655
2209,4,256,4,4,1,1,0,3,2,7.6E-05,655
2210,4,256,4,4,1,1,0,4,0,9E-05,696
2211,4,256,4,4,1,1,0,4,1,7.1E-05,669
2212,4,256,4,4,1,1,0,4,2,7.1E-05,669
2213,4,256,4,4,1,1,0,5,0,1E-04,818
2214,4,256,4,4,1,1,0,5,1,7.5E-05,788
2215,4,256,4,4,1,1,0,5,2,7.5E-05,788
2216,4,256,4,4,1,1,0,6,0,9.3E-05,831
2217,4,256,4,4,1,1,0,6,1,7.9E-05,873
2218,4,256,4,4,1,1,0,6,2,7.9E-05,873
2219,4,256,4,4,1,1,0,7,0,1E-04,950
2220,4,256,4,4,1,1,0,7,1,8.5E-05,980
2221,4,256,4,4,1,1,0,7,2,8.5E-05,980
2222,4,256,4,4,1,1,0,8,0,8.3E-05,946
2223,4,256,4,4,1,1,0,8,1,8E-05,972
2224,4,256,4,4,1,1,0,8,2,7.5E-05,973
2225,4,256,4,4,1,1,0,9,0,0.000107,1130
2226,4,256,4,4,1,1,0,9,1,8E-05,1169
2227,4,256,4,4,1,1,0,9,2,8E-05,1169
2228,4,256,4,4,1,1,0,10,0,0.000113,1191
2229,4,256,4,4,1,1,0,10,1,8.4E-05,1293
2230,4,256,4,4,1,1,0,10,2,8.4E-05,1293
2231,4,256,4,4,1,1,0,11,0,0.000106,1337
2232,4,256,4,4,1,1,0,11,1,9E-05,1394
2233,4,256,4,4,1,1,0,11,2,8.7E-05,1394
2234,4,256,4,4,1,1,0,12,0,0.000101,1373
2235,4,256,4,4,1,1,0,12,1,9E-05,1450
2236,4,256,4,4,1,1,0,12,2,9E-05,1450
2237,4,256,4,4,1,1,0,13,0,0.000123,1449
2238,4,256,4,4,1,1,0,13,1,9.3E-05,1521
2239,4,256,4,4,1,1,0,13,2,9.3E-05,1521
2240,4,256,4,4,1,1,0,14,0,0.000115,1470
2241,4,256,4,4,1,1,0,14,1,9.5E-05,1639
2242,4,256,4,4,1,1,0,14,2,9.6E-05,1641
2243,4,256,4,4,1,1,0,15,0,0.000115,1602
2244,4,256,4,4,1,1,0,15,1,8.7E-05,1758
2245,4,256,4,4,1,1,0,15,2,8.7E-05,1758
2246,4,256,4,8,1,1,0,1,0,7.1E-05,839
2247,4,256,4,8,1,1,0,1,1,5.5E-05,864
2248,4,256,4,8,1,1,0,1,2,5.5E-05,864
2249,4,256,4,8,1,1,0,2,0,6.6E-05,911
2250,4,256,4,8,1,1,0,2,1,5.5E-05,1012
2251,4,256,4,8,1,1,0,2,2,5.5E-05,1012
2252,4,256,4,8,1,1,0,3,0,7.3E-05,1113
2253,4,256,4,8,1,1,0,3,1,5.5E-05,1364
2254,4,256,4,8,1,1,0,3,2,5.4E-05,1300
2255,4,256,4,8,1,1,0,4,0,6.2E-05,1277
2256,4,256,4,8,1,1,0,4,1,5.3E-05,1246
2257,4,256,4,8,1,1,0,4,2,5.3E-05,1246
2258,4,256,4,8,1,1,0,5,0,6.9E-05,1559
2259,4,256,4,8,1,1,0,5,1,6.4E-05,1458
2260,4,256,4,8,1,1,0,5,2,6.2E-05,1470
2261,4,256,4,8,1,1,0,6,0,7.3E-05,1518
2262,4,256,4,8,1,1,0,6,1,5.7E-05,1595
2263,4,256,4,8,1,1,0,6,2,5.8E-05,1591
2264,4,256,4,8,1,1,0,7,0,7.4E-05,1743
2265,4,256,4,8,1,1,0,7,1,5.9E-05,1824
2266,4,256,4,8,1,1,0,7,2,5.9E-05,1824
2267,4,256,4,8,1,1,0,8,0,6.4E-05,1790
2268,4,256,4,8,1,1,0,8,1,6.4E-05,1722
2269,4,256,4,8,1,1,0,8,2,6.4E-05,1722
2270,4,256,4,8,1,1,0,9,0,7.1E-05,2091
2271,4,256,4,8,1,1,0,9,1,6.5E-05,2110
2272,4,256,4,8,1,1,0,9,2,6.5E-05,2110
2273,4,256,4,8,1,1,0,10,0,7.4E-05,2280
2274,4,256,4,8,1,1,0,10,1,6.3E-05,2325
2275,4,256,4,8,1,1,0,10,2,6.3E-05,2325
2276,4,256,4,8,1,1,0,11,0,8E-05,2412
2277,4,256,4,8,1,1,0,11,1,6.1E-05,2592
2278,4,256,4,8,1,1,0,11,2,6.1E-05,2592
2279,4,256,4,8,1,1,0,12,0,7.9E-05,2544
2280,4,256,4,8,1,1,0,12,1,6.7E-05,2771
2281,4,256,4,8,1,1,0,12,2,6.7E-05,2771
2282,4,256,4,8,1,1,0,13,0,7.6E-05,2758
2283,4,256,4,8,1,1,0,13,1,6.5E-05,2948
2284,4,256,4,8,1,1,0,13,2,6.8E-05,2943
2285,4,256,4,8,1,1,0,14,0,7.4E-05,2835
2286,4,256,4,8,1,1,0,14,1,6.2E-05,3116
2287,4,256,4,8,1,1,0,14,2,6.2E-05,3116
2288,4,256,4,8,1,1,0,15,0,8E-05,3226
2289,4,256,4,8,1,1,0,15,1,6.6E-05,3374
2290,4,256,4,8,1,1,0,15,2,6.6E-05,3374
2291,4,256,8,1,1,1,0,1,0,0.000761,94
2292,4,256,8,1,1,1,0,1,1,0.000457,93
2293,4,256,8,1,1,1,0,1,2,0.000457,93
2294,4,256,8,1,1,1,0,2,0,0.000717,116
2295,4,256,8,1,1,1,0,2,1,0.000447,114
2296,4,256,8,1,1,1,0,2,2,0.000447,114
2297,4,256,8,1,1,1,0,3,0,0.000706,140
2298,4,256,8,1,1,1,0,3,1,0.000448,146
2299,4,256,8,1,1,1,0,3,2,0.000448,146
2300,4,256,8,1,1,1,0,4,0,0.000701,164
2301,4,256,8,1,1,1,0,4,1,0.000448,169
2302,4,256,8,1,1,1,0,4,2,0.000448,169
2303,4,256,8,1,1,1,0,5,0,0.000798,218
2304,4,256,8,1,1,1,0,5,1,0.000454,214
2305,4,256,8,1,1,1,0,5,2,0.000454,214
2306,4,256,8,1,1,1,0,6,0,0.00084,205
2307,4,256,8,1,1,1,0,6,1,0.00047,247
2308,4,256,8,1,1,1,0,6,2,0.00047,247
2309,4,256,8,1,1,1,0,7,0,0.000907,233
2310,4,256,8,1,1,1,0,7,1,0.000465,253
2311,4,256,8,1,1,1,0,7,2,0.000465,253
2312,4,256,8,1,1,1,0,8,0,0.000917,238
2313,4,256,8,1,1,1,0,8,1,0.000487,253
2314,4,256,8,1,1,1,0,8,2,0.000487,253
2315,4,256,8,1,1,1,0,9,0,0.000931,274
2316,4,256,8,1,1,1,0,9,1,0.000601,319
2317,4,256,8,1,1,1,0,9,2,0.000601,319
2318,4,256,8,1,1,1,0,10,0,0.001297,304
2319,4,256,8,1,1,1,0,10,1,0.000513,350
2320,4,256,8,1,1,1,0,10,2,0.000513,350
2321,4,256,8,1,1,1,0,11,0,0.001082,329
2322,4,256,8,1,1,1,0,11,1,0.000528,396
2323,4,256,8,1,1,1,0,11,2,0.000528,396
2324,4,256,8,1,1,1,0,12,0,0.000965,339
2325,4,256,8,1,1,1,0,12,1,0.000537,406
2326,4,256,8,1,1,1,0,12,2,0.000537,406
2327,4,256,8,1,1,1,0,13,0,0.001052,403
2328,4,256,8,1,1,1,0,13,1,0.000599,419
2329,4,256,8,1,1,1,0,13,2,0.000599,419
2330,4,256,8,1,1,1,0,14,0,0.000997,409
2331,4,256,8,1,1,1,0,14,1,0.000626,474
2332,4,256,8,1,1,1,0,14,2,0.000626,474
2333,4,256,8,1,1,1,0,15,0,0.000984,441
2334,4,256,8,1,1,1,0,15,1,0.000608,527
2335,4,256,8,1,1,1,0,15,2,0.000608,527
2336,4,256,8,2,1,1,0,1,0,0.000177,217
2337,4,256,8,2,1,1,0,1,1,0.000127,185
2338,4,256,8,2,1,1,0,1,2,0.000127,185
2339,4,256,8,2,1,1,0,2,0,0.000174,242
2340,4,256,8,2,1,1,0,2,1,0.000126,283
2341,4,256,8,2,1,1,0,2,2,0.000126,283
2342,4,256,8,2,1,1,0,3,0,0.000189,343
2343,4,256,8,2,1,1,0,3,1,0.000125,332
2344,4,256,8,2,1,1,0,3,2,0.000125,332
2345,4,256,8,2,1,1,0,4,0,0.000155,340
2346,4,256,8,2,1,1,0,4,1,0.00013,333
2347,4,256,8,2,1,1,0,4,2,0.00013,333
2348,4,256,8,2,1,1,0,5,0,0.000164,450
2349,4,256,8,2,1,1,0,5,1,0.000131,395
2350,4,256,8,2,1,1,0,5,2,0.000131,395
2351,4,256,8,2,1,1,0,6,0,0.000185,400
2352,4,256,8,2,1,1,0,6,1,0.000138,439
2353,4,256,8,2,1,1,0,6,2,0.000138,439
2354,4,256,8,2,1,1,0,7,0,0.00019,480
2355,4,256,8,2,1,1,0,7,1,0.000156,539
2356,4,256,8,2,1,1,0,7,2,0.000156,539
2357,4,256,8,2,1,1,0,8,0,0.000141,513
2358,4,256,8,2,1,1,0,8,1,0.000128,502
2359,4,256,8,2,1,1,0,8,2,0.000128,502
2360,4,256,8,2,1,1,0,9,0,0.000191,571
2361,4,256,8,2,1,1,0,9,1,0.000141,600
2362,4,256,8,2,1,1,0,9,2,0.000141,600
2363,4,256,8,2,1,1,0,10,0,0.000201,680
2364,4,256,8,2,1,1,0,10,1,0.000142,673
2365,4,256,8,2,1,1,0,10,2,0.000142,673
2366,4,256,8,2,1,1,0,11,0,0.000204,677
2367,4,256,8,2,1,1,0,11,1,0.000151,734
2368,4,256,8,2,1,1,0,11,2,0.000151,734
2369,4,256,8,2,1,1,0,12,0,0.000181,694
2370,4,256,8,2,1,1,0,12,1,0.000148,761
2371,4,256,8,2,1,1,0,12,2,0.000148,761
2372,4,256,8,2,1,1,0,13,0,0.000198,747
2373,4,256,8,2,1,1,0,13,1,0.000152,787
2374,4,256,8,2,1,1,0,13,2,0.000152,787
2375,4,256,8,2,1,1,0,14,0,0.000209,813
2376,4,256,8,2,1,1,0,14,1,0.000152,876
2377,4,256,8,2,1,1,0,14,2,0.000152,876
2378,4,256,8,2,1,1,0,15,0,0.000207,854
2379,4,256,8,2,1,1,0,15,1,0.000156,877
2380,4,256,8,2,1,1,0,15,2,0.000156,877
2381,4,256,8,4,1,1,0,1,0,0.000125,425
2382,4,256,8,4,1,1,0,1,1,7.7E-05,429
2383,4,256,8,4,1,1,0,1,2,7.7E-05,429
2384,4,256,8,4,1,1,0,2,0,9.9E-05,498
2385,4,256,8,4,1,1,0,2,1,8.9E-05,526
2386,4,256,8,4,1,1,0,2,2,8.9E-05,526
2387,4,256,8,4,1,1,0,3,0,0.000111,652
2388,4,256,8,4,1,1,0,3,1,8.4E-05,689
2389,4,256,8,4,1,1,0,3,2,8.4E-05,689
2390,4,256,8,4,1,1,0,4,0,0.000105,683
2391,4,256,8,4,1,1,0,4,1,9.8E-05,674
2392,4,256,8,4,1,1,0,4,2,9.8E-05,674
2393,4,256,8,4,1,1,0,5,0,0.000104,810
2394,4,256,8,4,1,1,0,5,1,8.6E-05,785
2395,4,256,8,4,1,1,0,5,2,8.6E-05,785
2396,4,256,8,4,1,1,0,6,0,0.000129,843
2397,4,256,8,4,1,1,0,6,1,9.7E-05,882
2398,4,256,8,4,1,1,0,6,2,9.7E-05,882
2399,4,256,8,4,1,1,0,7,0,0.000121,928
2400,4,256,8,4,1,1,0,7,1,0.000101,971
2401,4,256,8,4,1,1,0,7,2,0.000101,971
2402,4,256,8,4,1,1,0,8,0,9.1E-05,969
2403,4,256,8,4,1,1,0,8,1,9.6E-05,977
2404,4,256,8,4,1,1,0,8,2,9.6E-05,977
2405,4,256,8,4,1,1,0,9,0,0.000126,1139
2406,4,256,8,4,1,1,0,9,1,9.6E-05,1131
2407,4,256,8,4,1,1,0,9,2,9.6E-05,1131
2408,4,256,8,4,1,1,0,10,0,0.000115,1221
2409,4,256,8,4,1,1,0,10,1,9.4E-05,1308
2410,4,256,8,4,1,1,0,10,2,9.4E-05,1308
2411,4,256,8,4,1,1,0,11,0,0.000119,1279
2412,4,256,8,4,1,1,0,11,1,0.000112,1410
2413,4,256,8,4,1,1,0,11,2,0.000112,1410
2414,4,256,8,4,1,1,0,12,0,0.000116,1325
2415,4,256,8,4,1,1,0,12,1,9.8E-05,1404
2416,4,256,8,4,1,1,0,12,2,9.9E-05,1402
2417,4,256,8,4,1,1,0,13,0,0.00013,1519
2418,4,256,8,4,1,1,0,13,1,1E-04,1544
2419,4,256,8,4,1,1,0,13,2,1E-04,1544
2420,4,256,8,4,1,1,0,14,0,0.000136,1509
2421,4,256,8,4,1,1,0,14,1,0.000107,1604
2422,4,256,8,4,1,1,0,14,2,0.000107,1604
2423,4,256,8,4,1,1,0,15,0,0.000133,1708
2424,4,256,8,4,1,1,0,15,1,0.000105,1679
2425,4,256,8,4,1,1,0,15,2,0.000105,1679
2426,4,256,8,8,1,1,0,1,0,8.4E-05,856
2427,4,256,8,8,1,1,0,1,1,6.3E-05,879
2428,4,256,8,8,1,1,0,1,2,6.3E-05,879
2429,4,256,8,8,1,1,0,2,0,8.2E-05,901
2430,4,256,8,8,1,1,0,2,1,6.8E-05,973
2431,4,256,8,8,1,1,0,2,2,6.8E-05,973
2432,4,256,8,8,1,1,0,3,0,8.4E-05,1066
2433,4,256,8,8,1,1,0,3,1,6.6E-05,1189
2434,4,256,8,8,1,1,0,3,2,6.9E-05,1190
2435,4,256,8,8,1,1,0,4,0,7.7E-05,1264
2436,4,256,8,8,1,1,0,4,1,6.6E-05,1230
2437,4,256,8,8,1,1,0,4,2,6.6E-05,1230
2438,4,256,8,8,1,1,0,5,0,8.2E-05,1505
2439,4,256,8,8,1,1,0,5,1,7E-05,1453
2440,4,256,8,8,1,1,0,5,2,7E-05,1453
2441,4,256,8,8,1,1,0,6,0,8.4E-05,1442
