n,KNOB_MAT_SIZE,KNOB_UNROLL_FACTOR1,KNOB_UNROLL_FACTOR2,KNOB_UNROLL_FACTOR3,KNOB_SUBDIM_X,KNOB_SUBDIM_Y,B,KNOB_DATA_BLOCK,obj1,obj2,lut,ff,dsp,bram
0589,1024,1,1,8,16,8,0,512,0.000093,71,275,32,1,0
0590,1024,1,1,8,16,8,0,256,0.000142,146,515,36,1,0
0591,1024,1,1,8,16,8,0,128,0.000207,183,781,49,1,0
0594,1024,1,1,8,16,16,0,1024,0.000134,40,181,30,1,0
0595,1024,1,1,8,16,16,0,512,0.000093,71,275,32,1,0
0596,1024,1,1,8,16,16,0,256,0.000142,146,515,36,1,0
0597,1024,1,1,8,16,16,0,128,0.000207,183,781,49,1,0
0600,1024,1,2,1,1,1,0,1024,0.000251,28,121,40,1,0
0601,1024,1,2,1,1,1,0,512,0.000240,39,158,42,1,0
0602,1024,1,2,1,1,1,0,256,0.000175,76,248,46,1,0
0603,1024,1,2,1,1,1,0,128,0.000341,234,588,69,1,0
0606,1024,1,2,1,1,2,0,1024,0.000251,28,121,40,1,0
0607,1024,1,2,1,1,2,0,512,0.000240,39,158,42,1,0
0608,1024,1,2,1,1,2,0,256,0.000175,76,248,46,1,0
0609,1024,1,2,1,1,2,0,128,0.000341,234,588,69,1,0
0612,1024,1,2,1,1,4,0,1024,0.000251,28,121,40,1,0
0613,1024,1,2,1,1,4,0,512,0.000240,39,158,42,1,0
0614,1024,1,2,1,1,4,0,256,0.000174,76,248,46,1,0
0615,1024,1,2,1,1,4,0,128,0.000341,234,588,69,1,0
0618,1024,1,2,1,1,8,0,1024,0.000251,28,121,40,1,0
0619,1024,1,2,1,1,8,0,512,0.000240,39,158,42,1,0
0620,1024,1,2,1,1,8,0,256,0.000175,76,248,46,1,0
0621,1024,1,2,1,1,8,0,128,0.000341,234,588,69,1,0
0624,1024,1,2,1,1,16,0,1024,0.000251,28,121,40,1,0
0625,1024,1,2,1,1,16,0,512,0.000240,39,158,42,1,0
0626,1024,1,2,1,1,16,0,256,0.000175,76,248,46,1,0
0627,1024,1,2,1,1,16,0,128,0.000341,234,588,69,1,0
0630,1024,1,2,1,2,1,0,1024,0.000152,27,140,26,1,0
0631,1024,1,2,1,2,1,0,512,0.000131,63,170,31,1,0
0632,1024,1,2,1,2,1,0,256,0.000130,95,270,26,1,0
0633,1024,1,2,1,2,1,0,128,0.000205,153,455,36,1,0
0636,1024,1,2,1,2,2,0,1024,0.000152,27,140,26,1,0
0637,1024,1,2,1,2,2,0,512,0.000131,63,170,31,1,0
0638,1024,1,2,1,2,2,0,256,0.000130,95,270,26,1,0
0639,1024,1,2,1,2,2,0,128,0.000205,153,455,36,1,0
0642,1024,1,2,1,2,4,0,1024,0.000152,27,140,26,1,0
0643,1024,1,2,1,2,4,0,512,0.000131,63,170,31,1,0
0644,1024,1,2,1,2,4,0,256,0.000130,95,270,26,1,0
0645,1024,1,2,1,2,4,0,128,0.000205,153,455,36,1,0
0648,1024,1,2,1,2,8,0,1024,0.000152,27,140,26,1,0
0649,1024,1,2,1,2,8,0,512,0.000131,63,170,31,1,0
0650,1024,1,2,1,2,8,0,256,0.000130,95,270,26,1,0
0651,1024,1,2,1,2,8,0,128,0.000205,153,455,36,1,0
0654,1024,1,2,1,2,16,0,1024,0.000152,27,140,26,1,0
0655,1024,1,2,1,2,16,0,512,0.000131,63,170,31,1,0
0656,1024,1,2,1,2,16,0,256,0.000130,95,270,26,1,0
0657,1024,1,2,1,2,16,0,128,0.000205,153,455,36,1,0
0660,1024,1,2,1,4,1,0,1024,0.000108,35,151,27,1,0
0661,1024,1,2,1,4,1,0,512,0.000107,61,217,29,1,0
0662,1024,1,2,1,4,1,0,256,0.000134,103,287,33,1,0
0663,1024,1,2,1,4,1,0,128,0.000148,182,440,51,1,0
0666,1024,1,2,1,4,2,0,1024,0.000108,35,151,27,1,0
0667,1024,1,2,1,4,2,0,512,0.000107,61,217,29,1,0
0668,1024,1,2,1,4,2,0,256,0.000134,103,287,33,1,0
0669,1024,1,2,1,4,2,0,128,0.000148,182,440,51,1,0
0672,1024,1,2,1,4,4,0,1024,0.000108,35,151,27,1,0
0673,1024,1,2,1,4,4,0,512,0.000107,61,217,29,1,0
0674,1024,1,2,1,4,4,0,256,0.000134,103,287,33,1,0
0675,1024,1,2,1,4,4,0,128,0.000148,182,440,51,1,0
0678,1024,1,2,1,4,8,0,1024,0.000108,35,151,27,1,0
0679,1024,1,2,1,4,8,0,512,0.000107,61,217,29,1,0
0680,1024,1,2,1,4,8,0,256,0.000134,103,287,33,1,0
0681,1024,1,2,1,4,8,0,128,0.000148,182,440,51,1,0
0684,1024,1,2,1,4,16,0,1024,0.000108,35,151,27,1,0
0685,1024,1,2,1,4,16,0,512,0.000107,61,217,29,1,0
0686,1024,1,2,1,4,16,0,256,0.000134,103,287,33,1,0
0687,1024,1,2,1,4,16,0,128,0.000148,182,440,51,1,0
0690,1024,1,2,1,8,1,0,1024,0.000176,29,150,48,1,0
0691,1024,1,2,1,8,1,0,512,0.000096,52,185,50,1,0
0692,1024,1,2,1,8,1,0,256,0.000112,93,321,54,1,0
0693,1024,1,2,1,8,1,0,128,0.000110,119,419,76,1,0
0696,1024,1,2,1,8,2,0,1024,0.000142,28,149,48,1,0
0697,1024,1,2,1,8,2,0,512,0.000102,55,185,50,1,0
0698,1024,1,2,1,8,2,0,256,0.000112,93,321,54,1,0
0699,1024,1,2,1,8,2,0,128,0.000110,119,419,76,1,0
0702,1024,1,2,1,8,4,0,1024,0.000142,28,149,48,1,0
0703,1024,1,2,1,8,4,0,512,0.000102,55,185,50,1,0
0704,1024,1,2,1,8,4,0,256,0.000112,93,321,54,1,0
0705,1024,1,2,1,8,4,0,128,0.000110,119,419,76,1,0
0708,1024,1,2,1,8,8,0,1024,0.000142,28,149,48,1,0
0709,1024,1,2,1,8,8,0,512,0.000102,55,185,50,1,0
0710,1024,1,2,1,8,8,0,256,0.000112,93,321,54,1,0
0711,1024,1,2,1,8,8,0,128,0.000110,119,419,76,1,0
0714,1024,1,2,1,8,16,0,1024,0.000142,28,149,48,1,0
0715,1024,1,2,1,8,16,0,512,0.000102,55,185,50,1,0
0716,1024,1,2,1,8,16,0,256,0.000112,93,321,54,1,0
0717,1024,1,2,1,8,16,0,128,0.000110,119,419,76,1,0
0720,1024,1,2,1,16,1,0,1024,0.000102,38,190,60,1,0
0721,1024,1,2,1,16,1,0,512,0.000149,52,244,62,1,0
0722,1024,1,2,1,16,1,0,256,0.000105,91,341,66,1,0
0723,1024,1,2,1,16,1,0,128,0.000136,152,618,86,1,0
0726,1024,1,2,1,16,2,0,1024,0.000102,38,190,60,1,0
0727,1024,1,2,1,16,2,0,512,0.000149,52,244,62,1,0
0728,1024,1,2,1,16,2,0,256,0.000105,91,341,66,1,0
0729,1024,1,2,1,16,2,0,128,0.000136,152,618,86,1,0
0732,1024,1,2,1,16,4,0,1024,0.000102,38,190,60,1,0
0733,1024,1,2,1,16,4,0,512,0.000149,52,244,62,1,0
0734,1024,1,2,1,16,4,0,256,0.000105,91,341,66,1,0
0735,1024,1,2,1,16,4,0,128,0.000136,152,618,86,1,0
0738,1024,1,2,1,16,8,0,1024,0.000102,38,190,60,1,0
0739,1024,1,2,1,16,8,0,512,0.000149,52,244,62,1,0
0740,1024,1,2,1,16,8,0,256,0.000105,91,341,66,1,0
0741,1024,1,2,1,16,8,0,128,0.000136,152,618,86,1,0
0744,1024,1,2,1,16,16,0,1024,0.000102,38,190,60,1,0
0745,1024,1,2,1,16,16,0,512,0.000149,52,244,62,1,0
0746,1024,1,2,1,16,16,0,256,0.000105,91,341,66,1,0
0747,1024,1,2,1,16,16,0,128,0.000136,152,618,86,1,0
0750,1024,1,2,2,1,1,0,1024,0.000252,28,138,49,1,0
0751,1024,1,2,2,1,1,0,512,0.000303,50,204,51,1,0
0752,1024,1,2,2,1,1,0,256,0.000251,81,284,55,1,0
0753,1024,1,2,2,1,1,0,128,0.000284,147,492,76,1,0
0756,1024,1,2,2,1,2,0,1024,0.000252,28,138,49,1,0
0757,1024,1,2,2,1,2,0,512,0.000363,48,204,51,1,0
0758,1024,1,2,2,1,2,0,256,0.000251,81,284,55,1,0
0759,1024,1,2,2,1,2,0,128,0.000284,147,492,76,1,0
0762,1024,1,2,2,1,4,0,1024,0.000252,28,138,49,1,0
0763,1024,1,2,2,1,4,0,512,0.000303,50,204,51,1,0
0764,1024,1,2,2,1,4,0,256,0.000251,81,284,55,1,0
0765,1024,1,2,2,1,4,0,128,0.000284,147,492,76,1,0
0768,1024,1,2,2,1,8,0,1024,0.000252,28,138,49,1,0
0769,1024,1,2,2,1,8,0,512,0.000303,50,204,51,1,0
0770,1024,1,2,2,1,8,0,256,0.000251,81,284,55,1,0
0771,1024,1,2,2,1,8,0,128,0.000284,147,492,76,1,0
0774,1024,1,2,2,1,16,0,1024,0.000252,28,138,49,1,0
0775,1024,1,2,2,1,16,0,512,0.000303,50,204,51,1,0
0776,1024,1,2,2,1,16,0,256,0.000251,81,284,55,1,0
0777,1024,1,2,2,1,16,0,128,0.000284,147,492,76,1,0
0780,1024,1,2,2,2,1,0,1024,0.000170,26,125,51,1,0
0781,1024,1,2,2,2,1,0,512,0.000154,62,180,53,1,0
0782,1024,1,2,2,2,1,0,256,0.000174,79,263,57,1,0
0783,1024,1,2,2,2,1,0,128,0.000193,166,429,75,1,0
0786,1024,1,2,2,2,2,0,1024,0.000170,26,125,51,1,0
0787,1024,1,2,2,2,2,0,512,0.000154,62,180,53,1,0
0788,1024,1,2,2,2,2,0,256,0.000174,79,263,57,1,0
0789,1024,1,2,2,2,2,0,128,0.000193,166,429,75,1,0
0792,1024,1,2,2,2,4,0,1024,0.000170,26,125,51,1,0
0793,1024,1,2,2,2,4,0,512,0.000154,62,180,53,1,0
0794,1024,1,2,2,2,4,0,256,0.000174,79,263,57,1,0
0795,1024,1,2,2,2,4,0,128,0.000193,166,429,75,1,0
0798,1024,1,2,2,2,8,0,1024,0.000170,26,125,51,1,0
0799,1024,1,2,2,2,8,0,512,0.000154,62,180,53,1,0
0800,1024,1,2,2,2,8,0,256,0.000174,79,263,57,1,0
0801,1024,1,2,2,2,8,0,128,0.000193,166,429,75,1,0
0804,1024,1,2,2,2,16,0,1024,0.000170,26,125,51,1,0
0805,1024,1,2,2,2,16,0,512,0.000154,62,180,53,1,0
0806,1024,1,2,2,2,16,0,256,0.000174,79,263,57,1,0
0807,1024,1,2,2,2,16,0,128,0.000193,166,429,75,1,0
0810,1024,1,2,2,4,1,0,1024,0.000151,30,143,57,1,0
0811,1024,1,2,2,4,1,0,512,0.000135,43,179,59,1,0
0812,1024,1,2,2,4,1,0,256,0.000103,97,272,63,1,0
0813,1024,1,2,2,4,1,0,128,0.000124,150,510,86,1,0
0816,1024,1,2,2,4,2,0,1024,0.000151,30,143,57,1,0
0817,1024,1,2,2,4,2,0,512,0.000135,43,179,59,1,0
0818,1024,1,2,2,4,2,0,256,0.000103,97,272,63,1,0
0819,1024,1,2,2,4,2,0,128,0.000124,150,510,86,1,0
0822,1024,1,2,2,4,4,0,1024,0.000151,30,143,57,1,0
0823,1024,1,2,2,4,4,0,512,0.000135,43,179,59,1,0
0824,1024,1,2,2,4,4,0,256,0.000103,97,272,63,1,0
0825,1024,1,2,2,4,4,0,128,0.000124,150,510,86,1,0
0828,1024,1,2,2,4,8,0,1024,0.000151,30,143,57,1,0
0829,1024,1,2,2,4,8,0,512,0.000135,43,179,59,1,0
0830,1024,1,2,2,4,8,0,256,0.000103,97,272,63,1,0
0831,1024,1,2,2,4,8,0,128,0.000124,150,510,86,1,0
0834,1024,1,2,2,4,16,0,1024,0.000151,30,143,57,1,0
0835,1024,1,2,2,4,16,0,512,0.000135,43,179,59,1,0
0836,1024,1,2,2,4,16,0,256,0.000103,97,272,63,1,0
0837,1024,1,2,2,4,16,0,128,0.000124,150,510,86,1,0
0840,1024,1,2,2,8,1,0,1024,0.000155,38,184,71,1,0
0841,1024,1,2,2,8,1,0,512,0.000113,49,213,73,1,0
0842,1024,1,2,2,8,1,0,256,0.000111,100,364,77,1,0
0843,1024,1,2,2,8,1,0,128,0.000112,132,454,98,1,0
0846,1024,1,2,2,8,2,0,1024,0.000155,38,184,71,1,0
0847,1024,1,2,2,8,2,0,512,0.000113,49,213,73,1,0
0848,1024,1,2,2,8,2,0,256,0.000111,100,364,77,1,0
0849,1024,1,2,2,8,2,0,128,0.000112,132,454,98,1,0
0852,1024,1,2,2,8,4,0,1024,0.000155,38,184,71,1,0
0853,1024,1,2,2,8,4,0,512,0.000113,49,213,73,1,0
0854,1024,1,2,2,8,4,0,256,0.000111,100,364,77,1,0
0855,1024,1,2,2,8,4,0,128,0.000112,132,454,98,1,0
0858,1024,1,2,2,8,8,0,1024,0.000155,38,184,71,1,0
0859,1024,1,2,2,8,8,0,512,0.000113,49,213,73,1,0
0860,1024,1,2,2,8,8,0,256,0.000111,100,364,77,1,0
0861,1024,1,2,2,8,8,0,128,0.000112,132,454,98,1,0
0864,1024,1,2,2,8,16,0,1024,0.000155,38,184,71,1,0
0865,1024,1,2,2,8,16,0,512,0.000113,49,213,73,1,0
0866,1024,1,2,2,8,16,0,256,0.000111,100,364,77,1,0
0867,1024,1,2,2,8,16,0,128,0.000112,132,454,98,1,0
0870,1024,1,2,2,16,1,0,1024,0.000139,44,228,99,1,0
0871,1024,1,2,2,16,1,0,512,0.000222,83,353,101,1,0
0872,1024,1,2,2,16,1,0,256,0.000152,108,485,105,1,0
0873,1024,1,2,2,16,1,0,128,0.000156,165,783,123,1,0
0876,1024,1,2,2,16,2,0,1024,0.000139,44,228,99,1,0
0877,1024,1,2,2,16,2,0,512,0.000222,83,353,101,1,0
0878,1024,1,2,2,16,2,0,256,0.000152,108,485,105,1,0
0879,1024,1,2,2,16,2,0,128,0.000156,165,783,123,1,0
0882,1024,1,2,2,16,4,0,1024,0.000139,44,228,99,1,0
0883,1024,1,2,2,16,4,0,512,0.000222,83,353,101,1,0
0884,1024,1,2,2,16,4,0,256,0.000152,108,485,105,1,0
0885,1024,1,2,2,16,4,0,128,0.000156,165,783,123,1,0
0888,1024,1,2,2,16,8,0,1024,0.000139,44,228,99,1,0
0889,1024,1,2,2,16,8,0,512,0.000222,83,353,101,1,0
0890,1024,1,2,2,16,8,0,256,0.000152,108,485,105,1,0
0891,1024,1,2,2,16,8,0,128,0.000156,165,783,123,1,0
0894,1024,1,2,2,16,16,0,1024,0.000139,44,228,99,1,0
0895,1024,1,2,2,16,16,0,512,0.000222,83,353,101,1,0
0896,1024,1,2,2,16,16,0,256,0.000152,108,485,105,1,0
0897,1024,1,2,2,16,16,0,128,0.000156,165,783,123,1,0
0900,1024,1,2,4,1,1,0,1024,0.000345,34,135,68,1,0
0901,1024,1,2,4,1,1,0,512,0.000295,50,181,70,1,0
0902,1024,1,2,4,1,1,0,256,0.000262,107,278,74,1,0
0903,1024,1,2,4,1,1,0,128,0.000342,144,463,92,1,0
0906,1024,1,2,4,1,2,0,1024,0.000345,34,135,68,1,0
0907,1024,1,2,4,1,2,0,512,0.000295,50,181,70,1,0
0908,1024,1,2,4,1,2,0,256,0.000262,107,278,74,1,0
0909,1024,1,2,4,1,2,0,128,0.000342,144,463,92,1,0
0912,1024,1,2,4,1,4,0,1024,0.000345,34,135,68,1,0
0913,1024,1,2,4,1,4,0,512,0.000295,50,181,70,1,0
0914,1024,1,2,4,1,4,0,256,0.000262,107,278,74,1,0
0915,1024,1,2,4,1,4,0,128,0.000342,144,463,92,1,0
0918,1024,1,2,4,1,8,0,1024,0.000345,34,135,68,1,0
0919,1024,1,2,4,1,8,0,512,0.000295,50,181,70,1,0
0920,1024,1,2,4,1,8,0,256,0.000262,107,278,74,1,0
0921,1024,1,2,4,1,8,0,128,0.000342,144,463,92,1,0
0924,1024,1,2,4,1,16,0,1024,0.000345,34,135,68,1,0
0925,1024,1,2,4,1,16,0,512,0.000295,50,181,70,1,0
0926,1024,1,2,4,1,16,0,256,0.000262,107,278,74,1,0
0927,1024,1,2,4,1,16,0,128,0.000342,144,463,92,1,0
0930,1024,1,2,4,2,1,0,1024,0.000233,32,145,74,1,0
0931,1024,1,2,4,2,1,0,512,0.000232,49,214,76,1,0
0932,1024,1,2,4,2,1,0,256,0.000135,91,284,80,1,0
0933,1024,1,2,4,2,1,0,128,0.000174,155,621,98,1,0
0936,1024,1,2,4,2,2,0,1024,0.000233,32,145,74,1,0
0937,1024,1,2,4,2,2,0,512,0.000232,49,214,76,1,0
0938,1024,1,2,4,2,2,0,256,0.000135,91,284,80,1,0
0939,1024,1,2,4,2,2,0,128,0.000174,155,621,98,1,0
0942,1024,1,2,4,2,4,0,1024,0.000233,32,145,74,1,0
0943,1024,1,2,4,2,4,0,512,0.000232,49,214,76,1,0
0944,1024,1,2,4,2,4,0,256,0.000135,91,284,80,1,0
0945,1024,1,2,4,2,4,0,128,0.000174,155,621,98,1,0
0948,1024,1,2,4,2,8,0,1024,0.000233,32,145,74,1,0
0949,1024,1,2,4,2,8,0,512,0.000232,49,214,76,1,0
0950,1024,1,2,4,2,8,0,256,0.000135,91,284,80,1,0
0951,1024,1,2,4,2,8,0,128,0.000174,155,621,98,1,0
0954,1024,1,2,4,2,16,0,1024,0.000233,32,145,74,1,0
0955,1024,1,2,4,2,16,0,512,0.000232,49,214,76,1,0
0956,1024,1,2,4,2,16,0,256,0.000135,91,284,80,1,0
0957,1024,1,2,4,2,16,0,128,0.000174,155,621,98,1,0
0960,1024,1,2,4,4,1,0,1024,0.000120,38,160,27,1,0
0961,1024,1,2,4,4,1,0,512,0.000102,55,249,29,1,0
0962,1024,1,2,4,4,1,0,256,0.000115,124,406,33,1,0
0963,1024,1,2,4,4,1,0,128,0.000174,122,463,58,1,0
0966,1024,1,2,4,4,2,0,1024,0.000120,38,160,27,1,0
0967,1024,1,2,4,4,2,0,512,0.000102,55,249,29,1,0
0968,1024,1,2,4,4,2,0,256,0.000115,124,406,33,1,0
0969,1024,1,2,4,4,2,0,128,0.000174,122,463,58,1,0
0972,1024,1,2,4,4,4,0,1024,0.000120,38,160,27,1,0
0973,1024,1,2,4,4,4,0,512,0.000102,55,249,29,1,0
0974,1024,1,2,4,4,4,0,256,0.000115,124,406,33,1,0
0975,1024,1,2,4,4,4,0,128,0.000174,122,463,58,1,0
0978,1024,1,2,4,4,8,0,1024,0.000120,38,160,27,1,0
0979,1024,1,2,4,4,8,0,512,0.000102,55,249,29,1,0
0980,1024,1,2,4,4,8,0,256,0.000115,124,406,33,1,0
0981,1024,1,2,4,4,8,0,128,0.000174,122,463,58,1,0
0984,1024,1,2,4,4,16,0,1024,0.000120,38,160,27,1,0
0985,1024,1,2,4,4,16,0,512,0.000102,55,249,29,1,0
0986,1024,1,2,4,4,16,0,256,0.000115,124,406,33,1,0
0987,1024,1,2,4,4,16,0,128,0.000174,122,463,58,1,0
0990,1024,1,2,4,8,1,0,1024,0.000111,42,188,25,1,0
0991,1024,1,2,4,8,1,0,512,0.000095,76,304,27,1,0
0992,1024,1,2,4,8,1,0,256,0.000117,156,548,34,1,0
0993,1024,1,2,4,8,1,0,128,0.000153,157,708,49,1,0
0996,1024,1,2,4,8,2,0,1024,0.000111,42,188,25,1,0
0997,1024,1,2,4,8,2,0,512,0.000095,76,304,27,1,0
0998,1024,1,2,4,8,2,0,256,0.000117,156,548,34,1,0
0999,1024,1,2,4,8,2,0,128,0.000153,157,708,49,1,0
1002,1024,1,2,4,8,4,0,1024,0.000111,42,188,25,1,0
1003,1024,1,2,4,8,4,0,512,0.000095,76,304,27,1,0
1004,1024,1,2,4,8,4,0,256,0.000117,156,548,34,1,0
1005,1024,1,2,4,8,4,0,128,0.000153,157,708,49,1,0
1008,1024,1,2,4,8,8,0,1024,0.000111,42,188,25,1,0
1009,1024,1,2,4,8,8,0,512,0.000095,76,304,27,1,0
1010,1024,1,2,4,8,8,0,256,0.000117,156,548,34,1,0
1011,1024,1,2,4,8,8,0,128,0.000153,157,708,49,1,0
1014,1024,1,2,4,8,16,0,1024,0.000111,42,188,25,1,0
1015,1024,1,2,4,8,16,0,512,0.000095,76,304,27,1,0
1016,1024,1,2,4,8,16,0,256,0.000117,156,548,34,1,0
1017,1024,1,2,4,8,16,0,128,0.000153,157,708,49,1,0
1020,1024,1,2,4,16,1,0,1024,0.000141,53,296,30,1,0
1021,1024,1,2,4,16,1,0,512,0.000122,66,293,32,1,0
1022,1024,1,2,4,16,1,0,256,0.000110,127,458,36,1,0
1023,1024,1,2,4,16,1,0,128,0.000167,239,1107,54,1,0
1026,1024,1,2,4,16,2,0,1024,0.000141,53,296,30,1,0
1027,1024,1,2,4,16,2,0,512,0.000122,66,293,32,1,0
1028,1024,1,2,4,16,2,0,256,0.000110,127,458,36,1,0
1029,1024,1,2,4,16,2,0,128,0.000167,239,1107,54,1,0
1032,1024,1,2,4,16,4,0,1024,0.000141,53,296,30,1,0
1033,1024,1,2,4,16,4,0,512,0.000122,66,293,32,1,0
1034,1024,1,2,4,16,4,0,256,0.000110,127,458,36,1,0
1035,1024,1,2,4,16,4,0,128,0.000167,239,1107,54,1,0
1038,1024,1,2,4,16,8,0,1024,0.000141,53,296,30,1,0
1039,1024,1,2,4,16,8,0,512,0.000122,66,293,32,1,0
1040,1024,1,2,4,16,8,0,256,0.000110,127,458,36,1,0
1041,1024,1,2,4,16,8,0,128,0.000167,239,1107,54,1,0
1044,1024,1,2,4,16,16,0,1024,0.000141,53,296,30,1,0
1046,1024,1,2,4,16,16,0,256,0.000110,127,458,36,1,0
1047,1024,1,2,4,16,16,0,128,0.000167,239,1107,54,1,0
1050,1024,1,2,8,1,1,0,1024,0.000328,54,257,30,1,0
1051,1024,1,2,8,1,1,0,512,0.000346,65,264,32,1,0
1052,1024,1,2,8,1,1,0,256,0.000263,119,403,36,1,0
1053,1024,1,2,8,1,1,0,128,0.000368,171,540,53,1,0
1056,1024,1,2,8,1,2,0,1024,0.000328,54,257,30,1,0
1057,1024,1,2,8,1,2,0,512,0.000346,65,264,32,1,0
1058,1024,1,2,8,1,2,0,256,0.000263,119,403,36,1,0
1059,1024,1,2,8,1,2,0,128,0.000368,171,540,53,1,0
1062,1024,1,2,8,1,4,0,1024,0.000328,54,257,30,1,0
1063,1024,1,2,8,1,4,0,512,0.000346,65,264,32,1,0
1064,1024,1,2,8,1,4,0,256,0.000263,119,403,36,1,0
1065,1024,1,2,8,1,4,0,128,0.000368,171,540,53,1,0
1068,1024,1,2,8,1,8,0,1024,0.000328,54,257,30,1,0
1069,1024,1,2,8,1,8,0,512,0.000346,65,264,32,1,0
1070,1024,1,2,8,1,8,0,256,0.000263,119,403,36,1,0
1071,1024,1,2,8,1,8,0,128,0.000368,171,540,53,1,0
1074,1024,1,2,8,1,16,0,1024,0.000328,54,257,30,1,0
1075,1024,1,2,8,1,16,0,512,0.000346,65,264,32,1,0
1076,1024,1,2,8,1,16,0,256,0.000263,119,403,36,1,0
1077,1024,1,2,8,1,16,0,128,0.000368,171,540,53,1,0
1080,1024,1,2,8,2,1,0,1024,0.000177,44,230,28,1,0
1081,1024,1,2,8,2,1,0,512,0.000189,62,283,30,1,0
1082,1024,1,2,8,2,1,0,256,0.000241,111,372,34,1,0
1083,1024,1,2,8,2,1,0,128,0.000194,176,595,51,1,0
1086,1024,1,2,8,2,2,0,1024,0.000177,44,230,28,1,0
1087,1024,1,2,8,2,2,0,512,0.000189,62,283,30,1,0
1088,1024,1,2,8,2,2,0,256,0.000241,111,372,34,1,0
1089,1024,1,2,8,2,2,0,128,0.000194,176,595,51,1,0
1092,1024,1,2,8,2,4,0,1024,0.000177,44,230,28,1,0
1093,1024,1,2,8,2,4,0,512,0.000189,62,283,30,1,0
1094,1024,1,2,8,2,4,0,256,0.000241,111,372,34,1,0
1095,1024,1,2,8,2,4,0,128,0.000194,176,595,51,1,0
1098,1024,1,2,8,2,8,0,1024,0.000177,44,230,28,1,0
1099,1024,1,2,8,2,8,0,512,0.000189,62,283,30,1,0
1100,1024,1,2,8,2,8,0,256,0.000241,111,372,34,1,0
1101,1024,1,2,8,2,8,0,128,0.000194,176,595,51,1,0
1104,1024,1,2,8,2,16,0,1024,0.000177,44,230,28,1,0
1105,1024,1,2,8,2,16,0,512,0.000189,62,283,30,1,0
1106,1024,1,2,8,2,16,0,256,0.000241,111,372,34,1,0
1107,1024,1,2,8,2,16,0,128,0.000194,176,595,51,1,0
1110,1024,1,2,8,4,1,0,1024,0.000158,42,192,35,1,0
1111,1024,1,2,8,4,1,0,512,0.000140,46,213,37,1,0
1112,1024,1,2,8,4,1,0,256,0.000158,85,297,41,1,0
1113,1024,1,2,8,4,1,0,128,0.000240,156,520,57,1,0
1116,1024,1,2,8,4,2,0,1024,0.000158,42,192,35,1,0
1117,1024,1,2,8,4,2,0,512,0.000140,46,213,37,1,0
1118,1024,1,2,8,4,2,0,256,0.000158,85,297,41,1,0
1119,1024,1,2,8,4,2,0,128,0.000240,156,520,57,1,0
1122,1024,1,2,8,4,4,0,1024,0.000158,42,192,35,1,0
1123,1024,1,2,8,4,4,0,512,0.000140,46,213,37,1,0
1124,1024,1,2,8,4,4,0,256,0.000158,85,297,41,1,0
1125,1024,1,2,8,4,4,0,128,0.000240,156,520,57,1,0
1128,1024,1,2,8,4,8,0,1024,0.000158,42,192,35,1,0
1129,1024,1,2,8,4,8,0,512,0.000140,46,213,37,1,0
1130,1024,1,2,8,4,8,0,256,0.000158,85,297,41,1,0
1131,1024,1,2,8,4,8,0,128,0.000240,156,520,57,1,0
1134,1024,1,2,8,4,16,0,1024,0.000158,42,192,35,1,0
1135,1024,1,2,8,4,16,0,512,0.000140,46,213,37,1,0
1136,1024,1,2,8,4,16,0,256,0.000158,85,297,41,1,0
1137,1024,1,2,8,4,16,0,128,0.000240,156,520,57,1,0
1140,1024,1,2,8,8,1,0,1024,0.000149,47,231,33,1,0
1141,1024,1,2,8,8,1,0,512,0.000197,99,402,35,1,0
1142,1024,1,2,8,8,1,0,256,0.000175,110,464,39,1,0
1143,1024,1,2,8,8,1,0,128,0.000152,164,805,52,1,0
1146,1024,1,2,8,8,2,0,1024,0.000149,47,231,33,1,0
1147,1024,1,2,8,8,2,0,512,0.000197,99,402,35,1,0
1148,1024,1,2,8,8,2,0,256,0.000175,110,464,39,1,0
1149,1024,1,2,8,8,2,0,128,0.000152,164,805,52,1,0
1152,1024,1,2,8,8,4,0,1024,0.000149,47,231,33,1,0
1153,1024,1,2,8,8,4,0,512,0.000197,99,402,35,1,0
1154,1024,1,2,8,8,4,0,256,0.000175,110,464,39,1,0
1155,1024,1,2,8,8,4,0,128,0.000152,164,805,52,1,0
1158,1024,1,2,8,8,8,0,1024,0.000149,47,231,33,1,0
1159,1024,1,2,8,8,8,0,512,0.000197,99,402,35,1,0
1160,1024,1,2,8,8,8,0,256,0.000175,110,464,39,1,0
1161,1024,1,2,8,8,8,0,128,0.000152,164,805,52,1,0
1164,1024,1,2,8,8,16,0,1024,0.000149,47,231,33,1,0
1165,1024,1,2,8,8,16,0,512,0.000197,99,402,35,1,0
1166,1024,1,2,8,8,16,0,256,0.000175,110,464,39,1,0
1167,1024,1,2,8,8,16,0,128,0.000152,164,805,52,1,0
1170,1024,1,2,8,16,1,0,1024,0.000131,75,381,31,1,0
1171,1024,1,2,8,16,1,0,512,0.000116,76,367,33,1,0
1172,1024,1,2,8,16,1,0,256,0.000192,183,631,37,1,0
1173,1024,1,2,8,16,1,0,128,0.000183,307,1382,53,1,0
1176,1024,1,2,8,16,2,0,1024,0.000131,75,381,31,1,0
1177,1024,1,2,8,16,2,0,512,0.000116,76,367,33,1,0
1178,1024,1,2,8,16,2,0,256,0.000192,183,631,37,1,0
