n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
1838,4,1,8,4,1,2,2097152,0,0.695612,4669.896
1839,4,1,8,4,1,4,1048576,0,0.704519,4842.796
1840,4,1,8,4,1,8,524288,0,0.727774,5229.56
1841,4,1,8,4,2,1,4194304,0,0.738332,7026.39
1842,4,1,8,4,2,2,2097152,0,0.704379,6110.552
1843,4,1,8,4,2,4,1048576,0,0.703225,6552.91
1844,4,1,8,4,2,8,524288,0,0.706224,6938.876
1845,4,1,8,4,4,1,4194304,0,0.716855,9145.346
1846,4,1,8,4,4,2,2097152,0,0.704144,8440.18
1847,4,1,8,8,1,1,4194304,0,0.731397,6153.378
1848,4,1,8,8,1,2,2097152,0,0.6999,4794.65
1849,4,1,8,8,1,4,1048576,0,0.729427,5042.296
1850,4,1,8,8,1,8,524288,0,0.715257,6055.49
1851,4,1,8,8,2,1,4194304,0,0.733228,9578.128
1852,4,1,8,8,2,2,2097152,0,0.705039,7588.98
1853,4,2,1,1,1,1,4194304,0,0.705181,4132.576
1854,4,2,1,1,1,2,2097152,0,0.703151,4153.324
1855,4,2,1,1,1,4,1048576,0,0.710255,4291.378
1856,4,2,1,1,1,8,524288,0,0.719389,4362.666
1857,4,2,1,1,2,1,4194304,0,0.611185,4292.176
1858,4,2,1,1,2,2,2097152,0,0.62556,4425.176
1859,4,2,1,1,2,4,1048576,0,0.630971,4536.896
1860,4,2,1,1,2,8,524288,0,0.641626,4496.73
1861,4,2,1,1,4,1,4194304,0,0.625837,4602.864
1862,4,2,1,1,4,2,2097152,0,0.625161,4712.19
1863,4,2,1,1,4,4,1048576,0,0.629558,4937.226
1864,4,2,1,1,4,8,524288,0,0.628205,4790.926
1865,4,2,1,1,8,1,4194304,0,0.616338,5182.212
1866,4,2,1,1,8,2,2097152,0,0.622763,5435.71
1867,4,2,1,1,8,4,1048576,0,0.621749,5618.718
1868,4,2,1,1,8,8,524288,0,0.64576,5238.072
1869,4,2,1,2,1,1,4194304,0,0.616546,4387.67
1870,4,2,1,2,1,2,2097152,0,0.627203,4615.1
1871,4,2,1,2,1,4,1048576,0,0.622467,4582.914
1872,4,2,1,2,1,8,524288,0,0.646147,4580.52
1873,4,2,1,2,2,1,4194304,0,0.695404,4732.14
1874,4,2,1,2,2,2,2097152,0,0.700478,4930.044
1875,4,2,1,2,2,4,1048576,0,0.700478,5063.31
1876,4,2,1,2,2,8,524288,0,0.718235,4901.848
1877,4,2,1,2,4,1,4194304,0,0.629219,5695.858
1878,4,2,1,2,4,2,2097152,0,0.618058,5892.166
1879,4,2,1,2,4,4,1048576,0,0.63091,5968.774
1880,4,2,1,2,4,8,524288,0,0.637505,5553.548
1881,4,2,1,2,8,1,4194304,0,0.628512,7211.792
1882,4,2,1,2,8,2,2097152,0,0.623947,7575.148
1883,4,2,1,2,8,4,1048576,0,0.626314,7526.204
1884,4,2,1,2,8,8,524288,0,0.637812,6713.308
1885,4,2,1,4,1,1,4194304,0,0.62179,4747.302
1886,4,2,1,4,1,2,2097152,0,0.612318,4858.49
1887,4,2,1,4,1,4,1048576,0,0.626526,4948.132
1888,4,2,1,4,1,8,524288,0,0.640058,4788.532
1889,4,2,1,4,2,1,4194304,0,0.624037,6199.662
1890,4,2,1,4,2,2,2097152,0,0.624375,5887.91
1891,4,2,1,4,2,4,1048576,0,0.627927,6471.514
1892,4,2,1,4,2,8,524288,0,0.635199,5692.932
1893,4,2,1,4,4,1,4194304,0,0.744375,8031.87
1894,4,2,1,4,4,2,2097152,0,0.740317,9322.236
1895,4,2,1,4,4,4,1048576,0,0.732707,8276.59
1896,4,2,1,4,4,8,524288,0,0.713937,7451.192
1897,4,2,1,8,1,1,4194304,0,0.621113,5257.224
1898,4,2,1,8,1,2,2097152,0,0.624327,5458.852
1899,4,2,1,8,1,4,1048576,0,0.623481,6081.026
1900,4,2,1,8,1,8,524288,0,0.631262,5271.854
1901,4,2,1,8,2,1,4194304,0,0.653463,7511.042
1902,4,2,1,8,2,2,2097152,0,0.638243,9075.654
1903,4,2,1,8,2,4,1048576,0,0.661581,7358.89
1904,4,2,1,8,2,8,524288,0,0.654816,7118.958
1905,4,2,2,1,1,1,4194304,0,0.60785,4800.768
1906,4,2,2,1,1,2,2097152,0,0.615583,4828.964
1907,4,2,2,1,1,4,1048576,0,0.627854,4389
1908,4,2,2,1,1,8,524288,0,0.636091,4550.728
1909,4,2,2,1,2,1,4194304,0,0.700673,5705.168
1910,4,2,2,1,2,2,2097152,0,0.695126,5821.41
1911,4,2,2,1,2,4,1048576,0,0.700505,4897.06
1912,4,2,2,1,2,8,524288,0,0.714454,4808.482
1913,4,2,2,1,4,1,4194304,0,0.713208,7405.44
1914,4,2,2,1,4,2,2097152,0,0.739256,7594.034
1915,4,2,2,1,4,4,1048576,0,0.715897,5330.906
1916,4,2,2,1,4,8,524288,0,0.718082,5167.848
1917,4,2,2,1,8,1,4194304,0,0.718887,10379.32
1918,4,2,2,1,8,2,2097152,0,0.718887,11173.064
1919,4,2,2,1,8,4,1048576,0,0.71687,6358.198
1920,4,2,2,1,8,8,524288,0,0.724096,5892.964
1921,4,2,2,2,1,1,4194304,0,0.714257,5650.372
1922,4,2,2,2,1,2,2097152,0,0.717451,5783.106
1923,4,2,2,2,1,4,1048576,0,0.726864,4806.886
1924,4,2,2,2,1,8,524288,0,0.721653,4765.922
1925,4,2,2,2,2,1,4194304,0,0.609412,7499.87
1926,4,2,2,2,2,2,2097152,0,0.613613,7803.908
1927,4,2,2,2,2,4,1048576,0,0.62521,5370.008
1928,4,2,2,2,2,8,524288,0,0.625546,5243.392
1929,4,2,2,2,4,1,4194304,0,0.716233,10988.194
1930,4,2,2,2,4,2,2097152,0,0.718921,11310.852
1931,4,2,2,2,4,4,1048576,0,0.711191,6758.528
1932,4,2,2,2,8,1,4194304,0,0.719727,17138.646
1933,4,2,2,2,8,2,2097152,0,0.723592,18013.52
1934,4,2,2,2,8,4,1048576,0,0.715694,8462.524
1935,4,2,2,2,8,8,524288,0,0.729977,7603.61
1936,4,2,2,4,1,1,4194304,0,0.700809,7321.916
1937,4,2,2,4,1,2,2097152,0,0.721485,7649.628
1938,4,2,2,4,1,4,1048576,0,0.714593,5301.114
1939,4,2,2,4,1,8,524288,0,0.733084,5112.786
1940,4,2,2,4,2,1,4194304,0,0.740336,11156.04
1941,4,2,2,4,2,2,2097152,0,0.714958,10907.33
1942,4,2,2,4,2,4,1048576,0,0.722016,6769.7
1943,4,2,2,4,2,8,524288,0,0.74084,6323.618
1944,4,2,2,4,4,1,4194304,0,0.64313,18020.969
1945,4,2,2,4,4,2,2097152,0,0.65439,19257.867
1946,4,2,2,4,4,4,1048576,0,0.633887,9370.914
1947,4,2,2,4,4,8,524288,0,0.637417,8069.376
1948,4,2,2,8,1,1,4194304,0,0.722998,10300.052
1949,4,2,2,8,1,2,2097152,0,0.730394,10944.038
1950,4,2,2,8,1,4,1048576,0,0.720812,6482.952
1951,4,2,2,8,1,8,524288,0,0.737118,5770.604
1952,4,2,2,8,2,1,4194304,0,0.737647,18106.354
1953,4,2,2,8,2,2,2097152,0,0.74605,19095.873
1954,4,2,2,8,2,4,1048576,0,0.722689,9154.922
1955,4,2,2,8,2,8,524288,0,0.757983,8657.768
1956,4,2,4,1,1,1,4194304,0,0.680401,4390.33
1957,4,2,4,1,1,2,2097152,0,0.68892,4431.826
1958,4,2,4,1,1,4,1048576,0,0.707463,4452.574
1959,4,2,4,1,1,8,524288,0,0.723667,4653.138
1960,4,2,4,1,2,1,4194304,0,0.618136,4715.648
1961,4,2,4,1,2,2,2097152,0,0.611289,4750.494
1962,4,2,4,1,2,4,1048576,0,0.624984,4803.96
1963,4,2,4,1,2,8,524288,0,0.628826,4838.274
1964,4,2,4,1,4,1,4194304,0,0.624589,5405.652
1965,4,2,4,1,4,2,2097152,0,0.609392,5393.416
1966,4,2,4,1,4,4,1048576,0,0.623086,5750.654
1967,4,2,4,1,4,8,524288,0,0.622084,5357.24
1968,4,2,4,1,8,1,4194304,0,0.616543,6249.404
1969,4,2,4,1,8,2,2097152,0,0.611533,6292.496
1970,4,2,4,1,8,4,1048576,0,0.63057,6793.374
1971,4,2,4,1,8,8,524288,0,0.637417,6252.862
1972,4,2,4,2,1,1,4194304,0,0.621932,4740.652
1973,4,2,4,2,1,2,2097152,0,0.617422,4697.826
1974,4,2,4,2,1,4,1048576,0,0.631955,4835.88
1975,4,2,4,2,1,8,524288,0,0.632624,4924.724
1976,4,2,4,2,2,1,4194304,0,0.696468,5736.556
1977,4,2,4,2,2,2,2097152,0,0.705988,5726.448
1978,4,2,4,2,2,4,1048576,0,0.701478,6034.21
1979,4,2,4,2,2,8,524288,0,0.730205,5510.722
1980,4,2,4,2,4,1,4194304,0,0.614902,6913.34
1981,4,2,4,2,4,2,2097152,0,0.622083,7421.134
1982,4,2,4,2,4,4,1048576,0,0.620079,7228.018
1983,4,2,4,2,4,8,524288,0,0.661329,6931.162
1984,4,2,4,2,8,1,4194304,0,0.641758,9159.178
1985,4,2,4,2,8,2,2097152,0,0.61721,11004.952
1986,4,2,4,2,8,4,1048576,0,0.65278,8554.826
1987,4,2,4,4,1,1,4194304,0,0.617088,5108.796
1988,4,2,4,4,1,2,2097152,0,0.60673,5068.098
1989,4,2,4,4,1,4,1048576,0,0.621431,5445.02
1990,4,2,4,4,1,8,524288,0,0.640141,5258.022
1991,4,2,4,4,2,1,4194304,0,0.617468,7977.34
1992,4,2,4,4,2,2,2097152,0,0.626654,7302.232
1993,4,2,4,4,2,4,1048576,0,0.62515,7371.658
1994,4,2,4,4,2,8,524288,0,0.62799,7129.864
1995,4,2,4,4,4,1,4194304,0,0.719946,10613.932
1996,4,2,4,4,4,2,2097152,0,0.717608,11008.144
1997,4,2,4,8,1,1,4194304,0,0.627278,6488.804
1998,4,2,4,8,1,2,2097152,0,0.619092,6032.082
1999,4,2,4,8,1,4,1048576,0,0.622433,6114.01
2000,4,2,4,8,1,8,524288,0,0.631287,6027.826
2001,4,2,4,8,2,1,4194304,0,0.642186,9934.036
2002,4,2,4,8,2,2,2097152,0,0.636007,9131.514
2003,4,2,4,8,2,4,1048576,0,0.644859,10125.556
2004,4,2,8,1,1,1,4194304,0,0.696437,4432.358
2005,4,2,8,1,1,2,2097152,0,0.695617,4468.534
2006,4,2,8,1,1,4,1048576,0,0.701735,4562.698
2007,4,2,8,1,1,8,524288,0,0.749223,4968.348
2008,4,2,8,1,2,1,4194304,0,0.605427,4845.722
2009,4,2,8,1,2,2,2097152,0,0.611169,4933.768
2010,4,2,8,1,2,4,1048576,0,0.616294,5036.178
2011,4,2,8,1,2,8,524288,0,0.770184,5282.494
2012,4,2,8,1,4,1,4194304,0,0.606356,6125.448
2013,4,2,8,1,4,2,2097152,0,0.617059,6430.816
2014,4,2,8,1,4,4,1048576,0,0.61772,6283.718
2015,4,2,8,1,4,8,524288,0,0.767799,6291.432
2016,4,2,8,1,8,1,4194304,0,0.620343,7600.95
2017,4,2,8,1,8,2,2097152,0,0.61521,7305.956
2018,4,2,8,1,8,4,1048576,0,0.614549,7807.366
2019,4,2,8,1,8,8,524288,0,0.739398,7762.146
2020,4,2,8,2,1,1,4194304,0,0.607197,4874.716
2021,4,2,8,2,1,2,2097152,0,0.615423,4987.766
2022,4,2,8,2,1,4,1048576,0,0.616581,5263.342
2023,4,2,8,2,1,8,524288,0,0.77446,5113.052
2024,4,2,8,2,2,1,4194304,0,0.717573,6247.542
2025,4,2,8,2,2,2,2097152,0,0.709531,6453.16
2026,4,2,8,2,2,4,1048576,0,0.715978,6639.36
2027,4,2,8,2,2,8,524288,0,0.750063,6247.542
2028,4,2,8,2,4,1,4194304,0,0.613777,7566.37
2029,4,2,8,2,4,2,2097152,0,0.623836,7763.21
2030,4,2,8,2,4,4,1048576,0,0.65392,8144.122
2031,4,2,8,2,4,8,524288,0,0.750978,7843.808
2032,4,2,8,2,8,1,4194304,0,0.640624,9065.812
2033,4,2,8,4,1,1,4194304,0,0.605547,5171.838
2034,4,2,8,4,1,2,2097152,0,0.61873,6102.04
2035,4,2,8,4,1,4,1048576,0,0.62121,6561.422
2036,4,2,8,4,1,8,524288,0,0.786007,5419.218
2037,4,2,8,4,2,1,4194304,0,0.638246,7840.616
2038,4,2,8,4,2,2,2097152,0,0.646876,7988.778
2039,4,2,8,4,2,4,1048576,0,0.619269,8014.314
2040,4,2,8,4,2,8,524288,0,0.747589,7199.556
2041,4,2,8,4,4,1,4194304,0,0.737785,9250.416
2042,4,2,8,8,1,1,4194304,0,0.621052,6407.142
2043,4,2,8,8,1,2,2097152,0,0.625674,7922.278
2044,4,2,8,8,1,4,1048576,0,0.637083,8645.266
2045,4,2,8,8,1,8,524288,0,0.734706,6065.864
2046,4,2,8,8,2,1,4194304,0,0.62835,10008.25
2047,4,4,1,1,1,1,4194304,0,0.620827,4187.904
2048,4,4,1,1,1,2,2097152,0,0.619814,4293.24
2049,4,4,1,1,1,4,1048576,0,0.622516,4377.828
2050,4,4,1,1,1,8,524288,0,0.634338,4430.762
2051,4,4,1,1,2,1,4194304,0,0.700574,4475.982
2052,4,4,1,1,2,2,2097152,0,0.711212,4564.56
2053,4,4,1,1,2,4,1048576,0,0.703276,4802.098
2054,4,4,1,1,2,8,524288,0,0.71442,4678.408
2055,4,4,1,1,4,1,4194304,0,0.70135,4794.916
2056,4,4,1,1,4,2,2097152,0,0.708779,4977.924
2057,4,4,1,1,4,4,1048576,0,0.72026,5247.914
2058,4,4,1,1,4,8,524288,0,0.708104,4914.084
2059,4,4,1,1,8,1,4194304,0,0.69929,5462.31
2060,4,4,1,1,8,2,2097152,0,0.699797,5826.464
2061,4,4,1,1,8,4,1048576,0,0.718875,5936.056
2062,4,4,1,1,8,8,524288,0,0.713303,5410.706
2063,4,4,1,2,1,1,4194304,0,0.699865,4440.87
2064,4,4,1,2,1,2,2097152,0,0.69767,4777.626
2065,4,4,1,2,1,4,1048576,0,0.714389,4812.738
2066,4,4,1,2,1,8,524288,0,0.715234,4666.172
2067,4,4,1,2,2,1,4194304,0,0.618511,4987.5
2068,4,4,1,2,2,2,2097152,0,0.625265,5237.806
2069,4,4,1,2,2,4,1048576,0,0.627122,5369.21
2070,4,4,1,2,2,8,524288,0,0.636072,5085.122
2071,4,4,1,2,4,1,4194304,0,0.707428,5794.81
2072,4,4,1,2,4,2,2097152,0,0.704558,6561.688
2073,4,4,1,2,4,4,1048576,0,0.716714,6421.24
2074,4,4,1,2,4,8,524288,0,0.716883,5650.638
2075,4,4,1,2,8,8,524288,0,0.729342,6761.454
2076,4,4,1,4,1,1,4194304,0,0.686185,4858.49
2077,4,4,1,4,1,2,2097152,0,0.699021,5029.794
2078,4,4,1,4,1,4,1048576,0,0.70966,5167.848
2079,4,4,1,4,1,8,524288,0,0.72638,5020.484
2080,4,4,1,4,2,1,4194304,0,0.699729,6012.93
2081,4,4,1,4,2,2,2097152,0,0.713575,6671.546
2082,4,4,1,4,2,4,1048576,0,0.718641,6643.35
2083,4,4,1,4,2,8,524288,0,0.715433,6045.648
2084,4,4,1,4,4,8,524288,0,0.642763,7233.072
2085,4,4,1,8,1,1,4194304,0,0.712869,5419.75
2086,4,4,1,8,1,2,2097152,0,0.719625,6353.144
2087,4,4,1,8,1,4,1048576,0,0.709491,6270.152
2088,4,4,1,8,1,8,524288,0,0.723002,5499.018
2089,4,4,1,8,2,8,524288,0,0.719485,7562.38
2090,4,4,2,1,1,1,4194304,0,0.699716,4944.142
2091,4,4,2,1,1,2,2097152,0,0.703409,5082.728
2092,4,4,2,1,1,4,1048576,0,0.715661,4613.504
2093,4,4,2,1,1,8,524288,0,0.710962,4671.758
2094,4,4,2,1,2,1,4194304,0,0.623396,6077.568
2095,4,4,2,1,2,2,2097152,0,0.606448,6272.812
2096,4,4,2,1,2,4,1048576,0,0.639841,5081.664
2097,4,4,2,1,2,8,524288,0,0.622222,5034.848
2098,4,4,2,1,4,1,4194304,0,0.617631,8330.322
2099,4,4,2,1,4,2,2097152,0,0.616288,8425.816
2100,4,4,2,1,4,4,1048576,0,0.625684,6306.328
2101,4,4,2,1,4,8,524288,0,0.640785,5687.878
2102,4,4,2,1,8,1,4194304,0,0.626157,12583.13
2103,4,4,2,1,8,2,2097152,0,0.616594,12832.904
2104,4,4,2,1,8,4,1048576,0,0.640754,7815.878
2105,4,4,2,1,8,8,524288,0,0.634714,6578.18
2106,4,4,2,2,1,1,4194304,0,0.61244,6515.404
2107,4,4,2,2,1,2,2097152,0,0.612776,6667.024
2108,4,4,2,2,1,4,1048576,0,0.63107,5233.284
2109,4,4,2,2,1,8,524288,0,0.624021,5323.724
2110,4,4,2,2,2,1,4194304,0,0.712332,8735.174
2111,4,4,2,2,2,2,2097152,0,0.714682,8425.816
2112,4,4,2,2,2,4,1048576,0,0.716024,6492.262
2113,4,4,2,2,2,8,524288,0,0.71787,6235.838
2114,4,4,2,2,4,1,4194304,0,0.621489,12566.904
2115,4,4,2,2,4,2,2097152,0,0.612764,13202.644
2116,4,4,2,2,4,4,1048576,0,0.633906,9013.942
2117,4,4,2,2,4,8,524288,0,0.645819,6996.332
2118,4,4,2,4,1,1,4194304,0,0.609755,8641.542
2119,4,4,2,4,1,2,2097152,0,0.612608,8626.912
2120,4,4,2,4,1,4,1048576,0,0.623014,6477.366
2121,4,4,2,4,1,8,524288,0,0.636273,5808.376
2122,4,4,2,4,2,1,4194304,0,0.626919,12373.788
2123,4,4,2,4,2,2,2097152,0,0.614166,13792.366
2124,4,4,2,4,2,4,1048576,0,0.650412,8583.022
2125,4,4,2,4,2,8,524288,0,0.640679,7051.128
2126,4,4,2,8,1,1,4194304,0,0.614957,12698.574
2127,4,4,2,8,1,2,2097152,0,0.607573,13768.692
2128,4,4,2,8,1,4,1048576,0,0.629056,7985.054
2129,4,4,2,8,1,8,524288,0,0.631909,7492.156
2130,4,4,2,8,2,8,524288,0,0.671891,10301.648
2131,4,4,4,1,1,1,4194304,0,0.63013,4557.112
2132,4,4,4,1,1,2,2097152,0,0.622958,4520.138
2133,4,4,4,1,1,4,1048576,0,0.626127,4626.006
2134,4,4,4,1,1,8,524288,0,0.623625,4712.722
2135,4,4,4,1,2,1,4194304,0,0.702879,4973.668
2136,4,4,4,1,2,2,2097152,0,0.703713,5042.03
2137,4,4,4,1,2,4,1048576,0,0.708716,5171.04
2138,4,4,4,1,2,8,524288,0,0.709549,5049.478
2139,4,4,4,1,4,1,4194304,0,0.700642,5802.524
2140,4,4,4,1,4,2,2097152,0,0.694973,6047.776
2141,4,4,4,1,4,4,1048576,0,0.703477,6178.648
2142,4,4,4,1,4,8,524288,0,0.719317,5724.852
2143,4,4,4,1,8,1,4194304,0,0.706277,7173.488
2144,4,4,4,1,8,2,2097152,0,0.702442,7282.016
2145,4,4,4,1,8,4,1048576,0,0.715114,7665.588
2146,4,4,4,1,8,8,524288,0,0.729119,6214.026
2147,4,4,4,2,1,1,4194304,0,0.690841,5115.18
2148,4,4,4,2,1,2,2097152,0,0.701516,5047.882
2149,4,4,4,2,1,4,1048576,0,0.73921,5228.496
2150,4,4,4,2,1,8,524288,0,0.73504,5188.862
2151,4,4,4,2,2,1,4194304,0,0.614831,5987.394
2152,4,4,4,2,2,2,2097152,0,0.633174,5739.748
2153,4,4,4,2,2,4,1048576,0,0.620834,6454.224
2154,4,4,4,2,2,8,524288,0,0.618166,5776.722
2155,4,4,4,2,4,1,4194304,0,0.706978,8300.796
2156,4,4,4,2,4,2,2097152,0,0.710646,8020.432
2157,4,4,4,2,4,4,1048576,0,0.714982,8656.704
2158,4,4,4,2,4,8,524288,0,0.74166,6951.91
2159,4,4,4,4,1,1,4194304,0,0.737875,6700.274
2160,4,4,4,4,1,2,2097152,0,0.708687,5852
2161,4,4,4,4,1,4,1048576,0,0.74388,6195.14
2162,4,4,4,4,1,8,524288,0,0.715859,6391.98
2163,4,4,4,4,2,1,4194304,0,0.733728,8129.226
2164,4,4,4,4,2,2,2097152,0,0.71155,7996.492
2165,4,4,4,4,2,4,1048576,0,0.715719,7552.272
2166,4,4,4,4,2,8,524288,0,0.729893,7514.234
2167,4,4,4,8,1,1,4194304,0,0.741378,7897.008
2168,4,4,4,8,1,2,2097152,0,0.724699,7490.56
2169,4,4,4,8,1,4,1048576,0,0.715192,7457.842
2170,4,4,4,8,1,8,524288,0,0.787412,6949.25
2171,4,4,8,1,1,1,4194304,0,0.61282,4507.37
2172,4,4,8,1,1,2,2097152,0,0.612962,4547.27
2173,4,4,8,1,1,4,1048576,0,0.622702,4632.656
2174,4,4,8,1,1,8,524288,0,0.729587,5019.154
2175,4,4,8,1,2,1,4194304,0,0.698815,4970.21
2176,4,4,8,1,2,2,2097152,0,0.699823,5004.79
2177,4,4,8,1,2,4,1048576,0,0.708076,5330.64
2178,4,4,8,1,2,8,524288,0,0.780486,5336.492
2179,4,4,8,1,4,1,4194304,0,0.703191,5794.278
2180,4,4,8,1,4,2,2097152,0,0.70355,6157.102
2181,4,4,8,1,4,4,1048576,0,0.701899,7085.708
2182,4,4,8,1,4,8,524288,0,0.788476,5777.786
2183,4,4,8,1,8,1,4194304,0,0.708095,7210.728
2184,4,4,8,1,8,2,2097152,0,0.725464,9378.362
2185,4,4,8,1,8,4,1048576,0,0.710116,8039.584
2186,4,4,8,1,8,8,524288,0,0.790247,7079.324
2187,4,4,8,2,1,1,4194304,0,0.694507,4957.176
2188,4,4,8,2,1,2,2097152,0,0.70673,5049.212
2189,4,4,8,2,1,4,1048576,0,0.709207,5164.922
2190,4,4,8,2,1,8,524288,0,0.78097,5409.642
2191,4,4,8,2,2,1,4194304,0,0.601007,6444.382
2192,4,4,8,2,2,2,2097152,0,0.6135,5867.162
2193,4,4,8,2,2,4,1048576,0,0.618452,6210.036
2194,4,4,8,2,2,8,524288,0,0.749365,6127.576
2195,4,4,8,2,4,1,4194304,0,0.701873,8256.906
2196,4,4,8,2,4,2,2097152,0,0.716917,8531.418
2197,4,4,8,2,4,4,1048576,0,0.710646,9030.434
2198,4,4,8,4,1,1,4194304,0,0.701917,6493.06
2199,4,4,8,4,1,2,2097152,0,0.725054,6156.304
2200,4,4,8,4,1,4,1048576,0,0.716635,6047.244
2201,4,4,8,4,1,8,524288,0,0.790522,6503.966
2202,4,4,8,4,2,1,4194304,0,0.699802,8563.604
2203,4,4,8,4,2,2,2097152,0,0.687444,8595.524
2204,4,4,8,4,2,4,1048576,0,0.719464,7641.914
2205,4,4,8,8,1,1,4194304,0,0.727609,8374.212
2206,4,4,8,8,1,2,2097152,0,0.706235,7933.716
2207,4,4,8,8,1,4,1048576,0,0.715975,7788.48
2208,4,8,1,1,1,1,4194304,0,0.626907,4293.506
2209,4,8,1,1,1,2,2097152,0,0.626062,4457.096
2210,4,8,1,1,1,4,1048576,0,0.631636,4529.98
2211,4,8,1,1,1,8,524288,0,0.6264,4516.148
2212,4,8,1,1,2,1,4194304,0,0.702432,4743.046
2213,4,8,1,1,2,2,2097152,0,0.71881,4967.816
2214,4,8,1,1,2,4,1048576,0,0.698041,5011.972
2215,4,8,1,1,2,8,524288,0,0.713576,4908.498
2216,4,8,1,1,4,1,4194304,0,0.701182,5395.278
2217,4,8,1,1,4,2,2097152,0,0.704896,5821.942
2218,4,8,1,1,4,4,1048576,0,0.704896,5962.124
2219,4,8,1,1,4,8,524288,0,0.710637,5353.516
2220,4,8,1,1,8,1,4194304,0,0.768342,6763.582
2221,4,8,1,1,8,2,2097152,0,0.726134,7311.808
2222,4,8,1,1,8,4,1048576,0,0.716511,7427.518
2223,4,8,1,1,8,8,524288,0,0.727316,6330.8
2224,4,8,1,2,1,1,4194304,0,0.707972,4728.15
2225,4,8,1,2,1,2,2097152,0,0.700372,5000.8
2226,4,8,1,2,1,4,1048576,0,0.714221,5021.282
2227,4,8,1,2,1,8,524288,0,0.713038,4876.844
2228,4,8,1,2,2,1,4194304,0,0.622057,5490.24
2229,4,8,1,2,2,2,2097152,0,0.612939,5762.358
2230,4,8,1,2,2,4,1048576,0,0.626447,6003.62
2231,4,8,1,2,2,8,524288,0,0.646034,5992.98
2232,4,8,1,2,4,1,4194304,0,0.733091,6920.256
2233,4,8,1,2,4,2,2097152,0,0.722455,7106.19
2234,4,8,1,2,4,4,1048576,0,0.722117,7689.262
2235,4,8,1,2,4,8,524288,0,0.71435,6785.926
2236,4,8,1,4,1,1,4194304,0,0.70358,5619.516
2237,4,8,1,4,1,2,2097152,0,0.719287,5829.124
2238,4,8,1,4,1,4,1048576,0,0.710167,6026.762
2239,4,8,1,4,1,8,524288,0,0.713376,5513.382
2240,4,8,1,4,2,1,4194304,0,0.706146,6963.614
2241,4,8,1,4,2,2,2097152,0,0.72911,7452.788
2242,4,8,1,4,2,4,1048576,0,0.754438,7939.036
2243,4,8,1,4,2,8,524288,0,0.715939,6636.168
2244,4,8,1,8,1,1,4194304,0,0.721145,7255.15
2245,4,8,1,8,1,2,2097152,0,0.71574,7673.568
2246,4,8,1,8,1,4,1048576,0,0.723678,7458.108
2247,4,8,1,8,1,8,524288,0,0.728238,6768.37
2248,4,8,2,1,1,1,4194304,0,0.704752,5119.17
2249,4,8,2,1,1,2,2097152,0,0.696192,5232.22
2250,4,8,2,1,1,4,1048576,0,0.704919,4803.694
2251,4,8,2,1,1,8,524288,0,0.710122,4783.744
2252,4,8,2,1,2,1,4194304,0,0.610811,6314.308
2253,4,8,2,1,2,2,2097152,0,0.616348,6154.708
2254,4,8,2,1,2,4,1048576,0,0.625578,5277.174
2255,4,8,2,1,2,8,524288,0,0.627591,5085.92
2256,4,8,2,1,4,1,4194304,0,0.617127,7772.254
2257,4,8,2,1,4,2,2097152,0,0.614946,7912.17
2258,4,8,2,1,4,4,1048576,0,0.627195,5805.716
2259,4,8,2,1,4,8,524288,0,0.636087,5512.052
2260,4,8,2,1,8,1,4194304,0,0.610554,11439.862
2261,4,8,2,1,8,2,2097152,0,0.612735,11700.276
2262,4,8,2,1,8,4,1048576,0,0.622802,7582.064
2263,4,8,2,2,1,1,4194304,0,0.619322,6786.99
2264,4,8,2,2,1,2,2097152,0,0.635098,7070.014
2265,4,8,2,2,1,4,1048576,0,0.621503,5769.008
2266,4,8,2,2,1,8,524288,0,0.634595,5395.544
2267,4,8,2,2,2,1,4194304,0,0.710487,9010.218
2268,4,8,2,2,2,2,2097152,0,0.709312,9376.766
2269,4,8,2,2,2,4,1048576,0,0.704446,6952.442
2270,4,8,2,2,2,8,524288,0,0.740692,6041.658
2271,4,8,2,2,4,1,4194304,0,0.625181,12556.796
2272,4,8,2,2,4,2,2097152,0,0.61612,13457.738
2273,4,8,2,2,4,4,1048576,0,0.639275,7541.1
2274,4,8,2,2,4,8,524288,0,0.649846,7071.078
2275,4,8,2,4,1,1,4194304,0,0.617811,9178.862
2276,4,8,2,4,1,2,2097152,0,0.612776,9054.374
2277,4,8,2,4,1,4,1048576,0,0.631741,7077.196
2278,4,8,2,4,1,8,524288,0,0.63342,6230.518
2279,4,8,2,4,2,1,4194304,0,0.640344,13257.174
2280,4,8,2,4,2,2,2097152,0,0.632457,14366.66
2281,4,8,2,4,2,4,1048576,0,0.650748,8941.324
2282,4,8,2,4,2,8,524288,0,0.632625,7621.166
2283,4,8,2,8,1,1,4194304,0,0.624021,13901.16
2284,4,8,2,8,1,2,2097152,0,0.635769,15302.182
2285,4,8,2,8,1,4,1048576,0,0.632245,8664.418
2286,4,8,2,8,1,8,524288,0,0.646679,8191.47
2287,4,8,4,1,1,1,4194304,0,0.61562,4688.516
2288,4,8,4,1,1,2,2097152,0,0.619789,4661.65
2289,4,8,4,1,1,4,1048576,0,0.622625,4725.49
