n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2
571,16,2,4,1,3,8,0,9.70E-05,670
572,16,2,4,1,3,16,0,6.10E-05,567
573,16,2,4,1,4,1,0,8.40E-05,485
574,16,2,4,1,4,2,0,9.50E-05,654
575,16,2,4,1,4,4,0,0.000102,578
576,16,2,4,1,4,8,0,0.000102,619
577,16,2,4,1,4,16,0,6.00E-05,388
578,16,2,4,2,1,1,0,0.000143,564
579,16,2,4,2,1,2,0,0.000181,758
580,16,2,4,2,1,4,0,0.00014,768
581,16,2,4,2,1,8,0,0.000141,785
582,16,2,4,2,1,16,0,0.00011,663
583,16,2,4,2,2,1,0,0.000136,545
584,16,2,4,2,2,2,0,0.00018,782
585,16,2,4,2,2,4,0,0.00013,746
586,16,2,4,2,2,8,0,0.000139,721
587,16,2,4,2,2,16,0,0.000107,638
588,16,2,4,2,3,1,0,0.000136,558
589,16,2,4,2,3,2,0,0.000181,808
590,16,2,4,2,3,4,0,0.000139,721
591,16,2,4,2,3,8,0,0.000139,767
592,16,2,4,2,3,16,0,0.000111,706
593,16,2,4,2,4,1,0,0.000136,558
594,16,2,4,2,4,2,0,0.000182,713
595,16,2,4,2,4,4,0,0.000136,656
596,16,2,4,2,4,8,0,0.000132,663
597,16,2,4,2,4,16,0,0.000108,600
598,16,2,4,3,1,1,0,0.000196,773
599,16,2,4,3,1,2,0,0.00025,902
600,16,2,4,3,1,4,0,0.000256,809
601,16,2,4,3,1,8,0,0.000261,803
602,16,2,4,3,1,16,0,0.000179,949
603,16,2,4,3,2,1,0,0.000202,753
604,16,2,4,3,2,2,0,0.000266,840
605,16,2,4,3,2,4,0,0.000253,768
606,16,2,4,3,2,8,0,0.000254,781
607,16,2,4,3,2,16,0,0.000177,1083
608,16,2,4,3,3,1,0,0.000194,779
609,16,2,4,3,3,2,0,0.000244,1001
610,16,2,4,3,3,4,0,0.000272,732
611,16,2,4,3,3,8,0,0.000257,805
612,16,2,4,3,3,16,0,0.000181,1132
613,16,2,4,3,4,1,0,0.000207,732
614,16,2,4,3,4,2,0,0.000262,878
615,16,2,4,3,4,4,0,0.000243,715
616,16,2,4,3,4,8,0,0.000246,760
617,16,2,4,3,4,16,0,0.00017,946
618,16,2,4,4,1,1,0,0.000255,877
619,16,2,4,4,1,2,0,0.00034,946
620,16,2,4,4,1,4,0,0.000319,902
621,16,2,4,4,1,8,0,0.00027,995
622,16,2,4,4,1,16,0,0.000255,1189
623,16,2,4,4,2,1,0,0.000267,855
624,16,2,4,4,2,2,0,0.00034,935
625,16,2,4,4,2,4,0,0.00032,871
626,16,2,4,4,2,8,0,0.000257,948
627,16,2,4,4,2,16,0,0.000222,1096
628,16,2,4,4,3,1,0,0.000257,877
629,16,2,4,4,3,2,0,0.000324,1057
630,16,2,4,4,3,4,0,0.000317,876
631,16,2,4,4,3,8,0,0.000259,965
632,16,2,4,4,3,16,0,0.000237,1217
633,16,2,4,4,4,1,0,0.000247,876
634,16,2,4,4,4,2,0,0.000332,936
635,16,2,4,4,4,4,0,0.000311,833
636,16,2,4,4,4,8,0,0.000268,982
637,16,2,4,4,4,16,0,0.000241,1022
638,16,3,1,1,1,1,0,2.60E-05,308
639,16,3,1,1,1,2,0,2.90E-05,488
640,16,3,1,1,1,4,0,2.80E-05,585
641,16,3,1,1,1,8,0,3.30E-05,550
642,16,3,1,1,1,16,0,1.70E-05,353
643,16,3,1,1,2,1,0,2.70E-05,297
644,16,3,1,1,2,2,0,3.10E-05,422
645,16,3,1,1,2,4,0,3.00E-05,531
646,16,3,1,1,2,8,0,2.70E-05,541
647,16,3,1,1,2,16,0,1.90E-05,353
648,16,3,1,1,3,1,0,2.60E-05,320
649,16,3,1,1,3,2,0,3.10E-05,561
650,16,3,1,1,3,4,0,2.90E-05,537
651,16,3,1,1,3,8,0,3.00E-05,560
652,16,3,1,1,3,16,0,2.00E-05,508
653,16,3,1,1,4,1,0,2.60E-05,277
654,16,3,1,1,4,2,0,3.00E-05,406
655,16,3,1,1,4,4,0,2.90E-05,409
656,16,3,1,1,4,8,0,2.60E-05,505
657,16,3,1,1,4,16,0,1.90E-05,302
658,16,3,1,2,1,1,0,4.70E-05,304
659,16,3,1,2,1,2,0,5.60E-05,521
660,16,3,1,2,1,4,0,4.50E-05,585
661,16,3,1,2,1,8,0,4.40E-05,571
662,16,3,1,2,1,16,0,4.00E-05,529
663,16,3,1,2,2,1,0,4.90E-05,304
664,16,3,1,2,2,2,0,5.80E-05,447
665,16,3,1,2,2,4,0,4.60E-05,509
666,16,3,1,2,2,8,0,4.70E-05,510
667,16,3,1,2,2,16,0,4.00E-05,523
668,16,3,1,2,3,1,0,4.70E-05,315
669,16,3,1,2,3,2,0,7.10E-05,617
670,16,3,1,2,3,4,0,5.70E-05,581
671,16,3,1,2,3,8,0,5.50E-05,610
672,16,3,1,2,3,16,0,4.00E-05,577
673,16,3,1,2,4,1,0,4.70E-05,323
674,16,3,1,2,4,2,0,6.00E-05,485
675,16,3,1,2,4,4,0,4.40E-05,448
676,16,3,1,2,4,8,0,4.30E-05,497
677,16,3,1,2,4,16,0,3.90E-05,437
678,16,3,1,3,1,1,0,7.60E-05,547
679,16,3,1,3,1,2,0,0.000103,639
680,16,3,1,3,1,4,0,1.00E-04,634
681,16,3,1,3,1,8,0,9.70E-05,632
682,16,3,1,3,1,16,0,5.90E-05,797
683,16,3,1,3,2,1,0,7.40E-05,661
684,16,3,1,3,2,2,0,9.50E-05,650
685,16,3,1,3,2,4,0,9.30E-05,641
686,16,3,1,3,2,8,0,9.00E-05,637
687,16,3,1,3,2,16,0,5.90E-05,719
688,16,3,1,3,3,1,0,7.50E-05,489
689,16,3,1,3,3,2,0,0.000104,712
690,16,3,1,3,3,4,0,1.00E-04,639
691,16,3,1,3,3,8,0,9.40E-05,637
692,16,3,1,3,3,16,0,5.90E-05,943
693,16,3,1,3,4,1,0,7.80E-05,555
694,16,3,1,3,4,2,0,9.70E-05,571
695,16,3,1,3,4,4,0,9.40E-05,593
696,16,3,1,3,4,8,0,9.00E-05,595
697,16,3,1,3,4,16,0,5.60E-05,729
698,16,3,1,4,1,1,0,0.000104,561
699,16,3,1,4,1,2,0,0.00013,718
700,16,3,1,4,1,4,0,0.000124,715
701,16,3,1,4,1,8,0,9.80E-05,722
702,16,3,1,4,1,16,0,9.50E-05,873
703,16,3,1,4,2,1,0,9.50E-05,555
704,16,3,1,4,2,2,0,0.000126,648
705,16,3,1,4,2,4,0,0.000119,653
706,16,3,1,4,2,8,0,0.000101,677
707,16,3,1,4,2,16,0,9.90E-05,871
708,16,3,1,4,3,1,0,1.00E-04,559
709,16,3,1,4,3,2,0,0.000132,734
710,16,3,1,4,3,4,0,0.000124,679
711,16,3,1,4,3,8,0,0.000101,730
712,16,3,1,4,3,16,0,0.000101,1045
713,16,3,1,4,4,1,0,0.000102,503
714,16,3,1,4,4,2,0,0.000128,622
715,16,3,1,4,4,4,0,0.000117,639
716,16,3,1,4,4,8,0,0.000101,633
717,16,3,1,4,4,16,0,9.40E-05,890
718,16,3,2,1,1,1,0,4.60E-05,481
719,16,3,2,1,1,2,0,5.50E-05,615
720,16,3,2,1,1,4,0,5.10E-05,601
721,16,3,2,1,1,8,0,4.70E-05,705
722,16,3,2,1,1,16,0,3.60E-05,407
723,16,3,2,1,2,1,0,4.60E-05,513
724,16,3,2,1,2,2,0,5.30E-05,641
725,16,3,2,1,2,4,0,5.00E-05,584
726,16,3,2,1,2,8,0,4.50E-05,634
727,16,3,2,1,2,16,0,3.50E-05,388
728,16,3,2,1,3,1,0,4.40E-05,470
729,16,3,2,1,3,2,0,5.30E-05,701
730,16,3,2,1,3,4,0,4.90E-05,571
731,16,3,2,1,3,8,0,6.10E-05,811
732,16,3,2,1,3,16,0,3.20E-05,496
733,16,3,2,1,4,1,0,4.40E-05,520
734,16,3,2,1,4,2,0,5.10E-05,555
735,16,3,2,1,4,4,0,5.00E-05,504
736,16,3,2,1,4,8,0,5.10E-05,768
737,16,3,2,1,4,16,0,3.40E-05,370
738,16,3,2,2,1,1,0,8.10E-05,532
739,16,3,2,2,1,2,0,9.90E-05,663
740,16,3,2,2,1,4,0,7.30E-05,717
741,16,3,2,2,1,8,0,7.50E-05,835
742,16,3,2,2,1,16,0,5.90E-05,535
743,16,3,2,2,2,1,0,7.60E-05,537
744,16,3,2,2,2,2,0,0.000102,624
745,16,3,2,2,2,4,0,7.60E-05,661
746,16,3,2,2,2,8,0,7.50E-05,709
747,16,3,2,2,2,16,0,5.60E-05,556
748,16,3,2,2,3,1,0,7.80E-05,534
749,16,3,2,2,3,2,0,9.90E-05,704
750,16,3,2,2,3,4,0,7.90E-05,711
751,16,3,2,2,3,8,0,7.90E-05,810
752,16,3,2,2,3,16,0,5.90E-05,665
753,16,3,2,2,4,1,0,7.70E-05,494
754,16,3,2,2,4,2,0,0.000101,728
755,16,3,2,2,4,4,0,7.90E-05,566
756,16,3,2,2,4,8,0,7.60E-05,715
757,16,3,2,2,4,16,0,5.80E-05,526
758,16,3,2,3,1,1,0,0.000109,686
759,16,3,2,3,1,2,0,0.000136,858
760,16,3,2,3,1,4,0,0.000136,762
761,16,3,2,3,1,8,0,0.000137,883
762,16,3,2,3,1,16,0,9.40E-05,900
763,16,3,2,3,2,1,0,0.00011,710
764,16,3,2,3,2,2,0,0.000134,738
765,16,3,2,3,2,4,0,0.000136,729
766,16,3,2,3,2,8,0,0.000134,843
767,16,3,2,3,2,16,0,9.10E-05,954
768,16,3,2,3,3,1,0,0.00011,691
769,16,3,2,3,3,2,0,0.000137,880
770,16,3,2,3,3,4,0,0.000143,783
771,16,3,2,3,3,8,0,0.000143,895
772,16,3,2,3,3,16,0,8.90E-05,979
773,16,3,2,3,4,1,0,0.000109,687
774,16,3,2,3,4,2,0,0.000136,836
775,16,3,2,3,4,4,0,0.000132,662
776,16,3,2,3,4,8,0,0.000129,803
777,16,3,2,3,4,16,0,8.80E-05,825
778,16,3,2,4,1,1,0,0.000147,799
779,16,3,2,4,1,2,0,0.000188,913
780,16,3,2,4,1,4,0,0.000177,885
781,16,3,2,4,1,8,0,0.000139,980
782,16,3,2,4,1,16,0,0.000138,936
783,16,3,2,4,2,1,0,0.000143,784
784,16,3,2,4,2,2,0,0.000174,855
785,16,3,2,4,2,4,0,0.000174,848
786,16,3,2,4,2,8,0,0.000136,956
787,16,3,2,4,2,16,0,0.000142,965
788,16,3,2,4,3,1,0,0.000136,792
789,16,3,2,4,3,2,0,0.00018,935
790,16,3,2,4,3,4,0,0.000172,835
791,16,3,2,4,3,8,0,0.00014,982
792,16,3,2,4,3,16,0,0.000137,1054
793,16,3,2,4,4,1,0,0.000144,765
794,16,3,2,4,4,2,0,0.000177,846
795,16,3,2,4,4,4,0,0.000174,767
796,16,3,2,4,4,8,0,0.000139,914
797,16,3,2,4,4,16,0,0.000138,880
798,16,3,3,1,1,1,0,7.20E-05,498
799,16,3,3,1,1,2,0,7.50E-05,619
800,16,3,3,1,1,4,0,7.20E-05,615
801,16,3,3,1,1,8,0,7.40E-05,722
802,16,3,3,1,1,16,0,5.10E-05,400
803,16,3,3,1,2,1,0,7.10E-05,451
804,16,3,3,1,2,2,0,7.60E-05,561
805,16,3,3,1,2,4,0,7.80E-05,579
806,16,3,3,1,2,8,0,7.30E-05,678
807,16,3,3,1,2,16,0,4.80E-05,360
808,16,3,3,1,3,1,0,7.00E-05,477
809,16,3,3,1,3,2,0,8.10E-05,705
810,16,3,3,1,3,4,0,7.60E-05,549
811,16,3,3,1,3,8,0,7.70E-05,731
812,16,3,3,1,3,16,0,5.20E-05,546
813,16,3,3,1,4,1,0,6.90E-05,466
814,16,3,3,1,4,2,0,7.60E-05,557
815,16,3,3,1,4,4,0,8.50E-05,544
816,16,3,3,1,4,8,0,7.80E-05,638
817,16,3,3,1,4,16,0,5.20E-05,301
818,16,3,3,2,1,1,0,0.000106,552
819,16,3,3,2,1,2,0,0.000139,798
820,16,3,3,2,1,4,0,0.000104,722
821,16,3,3,2,1,8,0,0.000111,843
822,16,3,3,2,1,16,0,8.50E-05,583
823,16,3,3,2,2,1,0,0.000119,569
824,16,3,3,2,2,2,0,0.000151,768
825,16,3,3,2,2,4,0,0.000104,662
826,16,3,3,2,2,8,0,0.000106,761
827,16,3,3,2,2,16,0,8.00E-05,618
828,16,3,3,2,3,1,0,0.000114,557
829,16,3,3,2,3,2,0,0.000139,761
830,16,3,3,2,3,4,0,0.000107,708
831,16,3,3,2,3,8,0,0.000116,828
832,16,3,3,2,3,16,0,8.30E-05,689
833,16,3,3,2,4,1,0,0.000105,551
834,16,3,3,2,4,2,0,0.000139,721
835,16,3,3,2,4,4,0,0.000106,609
836,16,3,3,2,4,8,0,0.000113,746
837,16,3,3,2,4,16,0,8.30E-05,526
838,16,3,3,3,1,1,0,0.000164,782
839,16,3,3,3,1,2,0,0.000199,941
840,16,3,3,3,1,4,0,0.00021,890
841,16,3,3,3,1,8,0,0.000205,972
842,16,3,3,3,1,16,0,0.000136,902
843,16,3,3,3,2,1,0,0.000163,785
844,16,3,3,3,2,2,0,0.000202,877
845,16,3,3,3,2,4,0,0.000202,781
846,16,3,3,3,2,8,0,0.0002,886
847,16,3,3,3,2,16,0,0.000138,1005
848,16,3,3,3,3,1,0,0.000151,776
849,16,3,3,3,3,2,0,0.000205,952
850,16,3,3,3,3,4,0,0.000205,830
851,16,3,3,3,3,8,0,0.0002,1025
852,16,3,3,3,3,16,0,0.000141,994
853,16,3,3,3,4,1,0,0.000164,735
854,16,3,3,3,4,2,0,0.000214,795
855,16,3,3,3,4,4,0,0.000206,770
856,16,3,3,3,4,8,0,0.000209,842
857,16,3,3,3,4,16,0,0.000136,852
858,16,3,3,4,1,1,0,0.000213,867
859,16,3,3,4,1,2,0,0.000273,915
860,16,3,3,4,1,4,0,0.000234,918
861,16,3,3,4,1,8,0,0.000211,1096
862,16,3,3,4,1,16,0,0.000191,1027
863,16,3,3,4,2,1,0,0.000201,871
864,16,3,3,4,2,2,0,0.000273,867
865,16,3,3,4,2,4,0,0.000232,823
866,16,3,3,4,2,8,0,0.000208,1045
867,16,3,3,4,2,16,0,0.000202,984
868,16,3,3,4,3,1,0,0.000208,856
869,16,3,3,4,3,2,0,0.000279,986
870,16,3,3,4,3,4,0,0.000233,885
871,16,3,3,4,3,8,0,0.000204,1047
872,16,3,3,4,3,16,0,0.000208,1129
873,16,3,3,4,4,1,0,0.000203,851
874,16,3,3,4,4,2,0,0.000272,902
875,16,3,3,4,4,4,0,0.000234,762
876,16,3,3,4,4,8,0,0.0002,1051
877,16,3,3,4,4,16,0,0.000198,879
878,16,3,4,1,1,1,0,4.70E-05,573
879,16,3,4,1,1,2,0,5.90E-05,776
880,16,3,4,1,1,4,0,6.00E-05,779
881,16,3,4,1,1,8,0,6.00E-05,838
882,16,3,4,1,1,16,0,3.90E-05,441
883,16,3,4,1,2,1,0,4.80E-05,552
884,16,3,4,1,2,2,0,5.70E-05,720
885,16,3,4,1,2,4,0,6.00E-05,771
886,16,3,4,1,2,8,0,6.00E-05,783
887,16,3,4,1,2,16,0,3.80E-05,432
888,16,3,4,1,3,1,0,4.80E-05,545
889,16,3,4,1,3,2,0,5.80E-05,867
890,16,3,4,1,3,4,0,5.80E-05,754
891,16,3,4,1,3,8,0,5.80E-05,785
892,16,3,4,1,3,16,0,4.10E-05,541
893,16,3,4,1,4,1,0,4.40E-05,544
894,16,3,4,1,4,2,0,5.90E-05,777
895,16,3,4,1,4,4,0,5.70E-05,748
896,16,3,4,1,4,8,0,5.60E-05,778
897,16,3,4,1,4,16,0,4.00E-05,391
898,16,3,4,2,1,1,0,8.70E-05,702
899,16,3,4,2,1,2,0,0.000108,846
900,16,3,4,2,1,4,0,8.50E-05,838
901,16,3,4,2,1,8,0,8.70E-05,909
902,16,3,4,2,1,16,0,6.60E-05,597
903,16,3,4,2,2,1,0,8.70E-05,715
904,16,3,4,2,2,2,0,0.000107,853
905,16,3,4,2,2,4,0,8.30E-05,784
906,16,3,4,2,2,8,0,8.00E-05,845
907,16,3,4,2,2,16,0,6.20E-05,635
908,16,3,4,2,3,1,0,8.80E-05,689
909,16,3,4,2,3,2,0,0.000111,878
910,16,3,4,2,3,4,0,8.80E-05,790
911,16,3,4,2,3,8,0,8.90E-05,849
912,16,3,4,2,3,16,0,6.50E-05,693
913,16,3,4,2,4,1,0,8.20E-05,681
914,16,3,4,2,4,2,0,0.000107,886
915,16,3,4,2,4,4,0,8.30E-05,683
916,16,3,4,2,4,8,0,8.50E-05,820
917,16,3,4,2,4,16,0,6.50E-05,562
918,16,3,4,3,1,1,0,0.000126,953
919,16,3,4,3,1,2,0,0.000161,1045
920,16,3,4,3,1,4,0,0.000159,913
921,16,3,4,3,1,8,0,0.000157,1004
922,16,3,4,3,1,16,0,0.000109,1063
923,16,3,4,3,2,1,0,0.000125,930
924,16,3,4,3,2,2,0,0.000162,947
925,16,3,4,3,2,4,0,0.000161,875
926,16,3,4,3,2,8,0,0.000158,959
927,16,3,4,3,2,16,0,0.000103,974
928,16,3,4,3,3,1,0,0.000125,999
929,16,3,4,3,3,2,0,0.000158,1101
930,16,3,4,3,3,4,0,0.000164,885
931,16,3,4,3,3,8,0,0.000163,999
932,16,3,4,3,3,16,0,0.000108,1170
933,16,3,4,3,4,1,0,0.000126,943
934,16,3,4,3,4,2,0,0.000162,1000
935,16,3,4,3,4,4,0,0.000155,809
936,16,3,4,3,4,8,0,0.000154,935
937,16,3,4,3,4,16,0,0.000105,956
938,16,3,4,4,1,1,0,0.000161,979
939,16,3,4,4,1,2,0,0.000207,1093
940,16,3,4,4,1,4,0,0.000185,1002
941,16,3,4,4,1,8,0,0.000162,1124
942,16,3,4,4,1,16,0,0.00015,1265
943,16,3,4,4,2,1,0,0.000159,1085
944,16,3,4,4,2,2,0,0.000201,1105
945,16,3,4,4,2,4,0,0.000191,948
946,16,3,4,4,2,8,0,0.000159,1100
947,16,3,4,4,2,16,0,0.000151,1057
948,16,3,4,4,3,1,0,0.00016,995
949,16,3,4,4,3,2,0,0.000207,1220
950,16,3,4,4,3,4,0,0.000191,948
951,16,3,4,4,3,8,0,0.000164,1199
952,16,3,4,4,3,16,0,0.000149,1452
953,16,3,4,4,4,1,0,0.000163,1019
954,16,3,4,4,4,2,0,0.000208,1070
955,16,3,4,4,4,4,0,0.000188,860
956,16,3,4,4,4,8,0,0.000159,1072
957,16,3,4,4,4,16,0,0.000148,1112
958,16,4,1,1,1,1,0,1.50E-05,316
959,16,4,1,1,1,2,0,1.60E-05,576
960,16,4,1,1,1,4,0,1.50E-05,546
961,16,4,1,1,1,8,0,1.50E-05,834
962,16,4,1,1,1,16,0,1.30E-05,372
963,16,4,1,1,2,1,0,1.50E-05,315
964,16,4,1,1,2,2,0,2.00E-05,425
965,16,4,1,1,2,4,0,1.90E-05,447
966,16,4,1,1,2,8,0,1.90E-05,542
967,16,4,1,1,2,16,0,1.10E-05,381
968,16,4,1,1,3,1,0,1.80E-05,392
969,16,4,1,1,3,2,0,2.30E-05,642
970,16,4,1,1,3,4,0,2.20E-05,538
971,16,4,1,1,3,8,0,2.10E-05,665
972,16,4,1,1,3,16,0,1.10E-05,429
973,16,4,1,1,4,1,0,1.50E-05,305
974,16,4,1,1,4,2,0,1.90E-05,453
975,16,4,1,1,4,4,0,2.00E-05,474
976,16,4,1,1,4,8,0,1.80E-05,556
977,16,4,1,1,4,16,0,1.20E-05,315
978,16,4,1,2,1,1,0,2.80E-05,484
979,16,4,1,2,1,2,0,3.60E-05,671
980,16,4,1,2,1,4,0,2.80E-05,664
981,16,4,1,2,1,8,0,2.80E-05,734
982,16,4,1,2,1,16,0,2.10E-05,485
983,16,4,1,2,2,1,0,2.70E-05,472
984,16,4,1,2,2,2,0,3.30E-05,502
985,16,4,1,2,2,4,0,2.70E-05,626
986,16,4,1,2,2,8,0,2.70E-05,723
987,16,4,1,2,2,16,0,2.00E-05,485
988,16,4,1,2,3,1,0,2.90E-05,504
989,16,4,1,2,3,2,0,3.80E-05,654
990,16,4,1,2,3,4,0,3.00E-05,640
991,16,4,1,2,3,8,0,2.90E-05,739
992,16,4,1,2,3,16,0,2.10E-05,605
993,16,4,1,2,4,1,0,2.60E-05,467
994,16,4,1,2,4,2,0,3.30E-05,562
995,16,4,1,2,4,4,0,2.70E-05,557
996,16,4,1,2,4,8,0,2.80E-05,673
997,16,4,1,2,4,16,0,2.00E-05,470
998,16,4,1,3,1,1,0,4.00E-05,579
999,8192,2,1,1,3,64,0,2.382872,448
1000,8192,2,1,1,3,128,0,2.382872,448
1001,8192,2,1,1,3,256,0,2.382872,448
1002,8192,2,1,1,3,512,0,2.382872,448
1003,8192,2,1,1,3,1024,0,2.382872,448
1004,8192,2,1,1,3,2048,0,2.382872,448
1005,8192,2,1,1,3,4096,0,2.382872,448
1006,8192,2,1,1,3,8192,0,2.382872,448
1007,8192,2,1,1,4,64,0,2.531499,251
1008,8192,2,1,1,4,128,0,2.531499,251
1009,16,4,1,3,1,2,0,5.00E-05,751
1010,8192,2,1,1,4,256,0,2.531499,251
1011,8192,2,1,1,4,512,0,2.531499,251
1012,8192,2,1,1,4,1024,0,2.531499,251
1013,8192,2,1,1,4,2048,0,2.531499,251
1014,8192,2,1,1,4,4096,0,2.531499,251
1015,8192,2,1,1,4,8192,0,2.531499,251
1016,8192,2,1,2,1,64,0,5.446278,483
1017,8192,2,1,2,1,128,0,5.446278,483
1018,8192,2,1,2,1,256,0,5.446278,483
1019,8192,2,1,2,1,512,0,5.446278,483
1020,16,4,1,3,1,4,0,5.20E-05,667
1021,8192,2,1,2,1,1024,0,5.446278,483
1022,8192,2,1,2,1,2048,0,5.446278,483
1023,8192,2,1,2,1,4096,0,5.446278,483
1024,8192,2,1,2,1,8192,0,5.446278,483
1025,8192,2,1,2,2,64,0,5.488564,493
1026,8192,2,1,2,2,128,0,5.488564,493
1027,8192,2,1,2,2,256,0,5.488564,493
1028,8192,2,1,2,2,512,0,5.488564,493
1029,8192,2,1,2,2,1024,0,5.488564,493
1030,8192,2,1,2,2,2048,0,5.488564,493
1031,16,4,1,3,1,8,0,5.30E-05,789
1032,8192,2,1,2,2,4096,0,5.488564,493
1033,8192,2,1,2,2,8192,0,5.488564,493
1034,8192,2,1,2,3,64,0,5.848338,633
1035,8192,2,1,2,3,128,0,5.848338,633
1036,8192,2,1,2,3,256,0,5.848338,633
1037,8192,2,1,2,3,512,0,5.848338,633
1038,8192,2,1,2,3,1024,0,5.848338,633
1039,8192,2,1,2,3,2048,0,5.848338,633
1040,8192,2,1,2,3,4096,0,5.848338,633
1041,8192,2,1,2,3,8192,0,5.848338,633
1042,16,4,1,3,1,16,0,3.10E-05,723
1043,8192,2,1,2,4,64,0,5.435538,407
1044,8192,2,1,2,4,128,0,5.435538,407
1045,8192,2,1,2,4,256,0,5.435538,407
1046,8192,2,1,2,4,512,0,5.435538,407
1047,8192,2,1,2,4,1024,0,5.435538,407
1048,8192,2,1,2,4,2048,0,5.435538,407
1049,8192,2,1,2,4,4096,0,5.435538,407
1050,8192,2,1,2,4,8192,0,5.435538,407
1051,8192,2,1,3,1,64,0,9.157881,679
1052,8192,2,1,3,1,128,0,9.157881,679
1053,16,4,1,3,2,1,0,4.10E-05,574
1054,8192,2,1,3,1,256,0,9.157881,679
1055,8192,2,1,3,1,512,0,9.157881,679
1056,8192,2,1,3,1,1024,0,9.157881,679
1057,8192,2,1,3,1,2048,0,9.227415,678
1058,8192,2,1,3,1,4096,0,9.157881,679
1059,8192,2,1,3,1,8192,0,9.157881,679
1060,8192,2,1,3,2,64,0,9.152242,624
1061,8192,2,1,3,2,128,0,9.152242,624
1062,8192,2,1,3,2,256,0,9.152242,624
1063,8192,2,1,3,2,512,0,9.152242,624
1064,16,4,1,3,2,2,0,5.20E-05,682
1065,8192,2,1,3,2,1024,0,9.152242,624
1066,8192,2,1,3,2,2048,0,9.152242,624
1067,8192,2,1,3,2,4096,0,9.152242,624
1068,8192,2,1,3,2,8192,0,9.152242,624
1069,8192,2,1,3,3,64,0,9.259363,809
1070,8192,2,1,3,3,128,0,9.259363,809
1071,8192,2,1,3,3,256,0,9.259363,809
1072,8192,2,1,3,3,512,0,9.259363,809
1073,8192,2,1,3,3,1024,0,9.259363,809
1074,8192,2,1,3,3,2048,0,9.250906,819
1075,16,4,1,3,2,4,0,5.10E-05,589
1076,8192,2,1,3,3,4096,0,9.259363,809
1077,8192,2,1,3,3,8192,0,9.259363,809
1078,8192,2,1,3,4,64,0,9.085526,606
1079,8192,2,1,3,4,128,0,9.085526,606
1080,8192,2,1,3,4,256,0,9.085526,606
1081,8192,2,1,3,4,512,0,9.085526,606
1082,8192,2,1,3,4,1024,0,9.085526,606
1083,8192,2,1,3,4,2048,0,9.085526,606
1084,8192,2,1,3,4,4096,0,9.085526,606
1085,8192,2,1,3,4,8192,0,9.085526,606
1086,16,4,1,3,2,8,0,5.30E-05,712
1087,8192,2,1,4,1,64,0,14.1105,732
1088,8192,2,1,4,1,128,0,14.1105,732
1089,8192,2,1,4,1,256,0,14.1105,732
1090,8192,2,1,4,1,512,0,14.1105,732
1091,8192,2,1,4,1,1024,0,14.1105,732
1092,8192,2,1,4,1,2048,0,14.1105,732
1093,8192,2,1,4,1,4096,0,14.1105,732
1094,8192,2,1,4,1,8192,0,14.1105,732
1095,8192,2,1,4,2,64,0,14.545412,707
1096,8192,2,1,4,2,128,0,14.545412,707
1097,16,4,1,3,2,16,0,3.00E-05,687
1098,8192,2,1,4,2,256,0,14.545412,707
1099,8192,2,1,4,2,512,0,14.545412,707
1100,8192,2,1,4,2,1024,0,14.545412,707
1101,8192,2,1,4,2,2048,0,14.545412,707
1102,8192,2,1,4,2,4096,0,14.545412,707
1103,8192,2,1,4,2,8192,0,14.545412,707
1104,8192,2,1,4,3,64,0,14.134661,824
1105,8192,2,1,4,3,128,0,13.98969,808
1106,8192,2,1,4,3,256,0,13.98969,808
1107,8192,2,1,4,3,512,0,13.98969,808
1108,16,4,1,3,3,1,0,4.10E-05,587
1109,8192,2,1,4,3,1024,0,13.98969,808
1110,8192,2,1,4,3,2048,0,13.98969,808
1111,8192,2,1,4,3,4096,0,13.98969,808
1112,8192,2,1,4,3,8192,0,13.98969,808
1113,8192,2,1,4,4,64,0,14.460845,697
1114,8192,2,1,4,4,128,0,14.460845,697
1115,8192,2,1,4,4,256,0,14.460845,697
1116,8192,2,1,4,4,512,0,14.460845,697
1117,8192,2,1,4,4,1024,0,14.460845,697
1118,8192,2,1,4,4,2048,0,14.460845,697
1119,16,4,1,3,3,2,0,5.50E-05,809
1120,8192,2,1,4,4,4096,0,14.460845,697
1121,8192,2,1,4,4,8192,0,14.460845,697
1122,8192,2,2,1,1,64,0,5.213534,371
1123,8192,2,2,1,1,128,0,5.213534,371
1124,8192,2,2,1,1,256,0,5.213534,371
1125,8192,2,2,1,1,512,0,5.213534,371
1126,8192,2,2,1,1,1024,0,5.213534,371
1127,8192,2,2,1,1,2048,0,5.465672,375
1128,8192,2,2,1,1,4096,0,5.213534,371
1129,8192,2,2,1,1,8192,0,5.213534,371
1130,16,4,1,3,3,4,0,5.10E-05,645
1131,8192,2,2,1,2,64,0,5.116062,390
1132,8192,2,2,1,2,128,0,5.116062,390
1133,8192,2,2,1,2,256,0,5.116062,390
1134,8192,2,2,1,2,512,0,5.116062,390
1135,8192,2,2,1,2,1024,0,5.116062,390
1136,8192,2,2,1,2,2048,0,5.116062,390
1137,8192,2,2,1,2,4096,0,5.116062,390
1138,8192,2,2,1,2,8192,0,5.116062,390
1139,8192,2,2,1,3,64,0,6.226113,445
