n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2,FF
0477,2,3,4,4,64,2,0,0.000019,8652.714,267
0478,2,3,4,4,32,1,0,0.000015,7860.300,301
0479,2,3,4,4,32,2,0,0.000020,10649.310,321
0480,4,1,1,1,512,1,0,0.000121,5676.440,419
0481,4,1,1,1,512,2,0,0.000121,5668.992,419
0482,4,1,1,1,512,4,0,0.000121,4765.656,299
0483,4,1,1,1,256,1,0,0.000123,6085.282,421
0484,4,1,1,1,256,2,0,0.000123,6085.814,421
0485,4,1,1,1,256,4,0,0.000124,5144.174,301
0486,4,1,1,1,128,1,0,0.000123,6325.746,425
0487,4,1,1,1,128,2,0,0.000123,6330.800,425
0488,4,1,1,1,128,4,0,0.000124,5383.840,305
0489,4,1,1,1,64,1,0,0.000122,6691.762,430
0490,4,1,1,1,64,2,0,0.000122,6669.418,428
0491,4,1,1,1,64,4,0,0.000123,5795.874,308
0492,4,1,1,1,32,1,0,0.000124,8080.016,443
0493,4,1,1,1,32,2,0,0.000123,8086.134,443
0494,4,1,1,1,32,4,0,0.000124,7170.030,323
0495,4,1,1,2,512,1,0,0.000090,6855.352,322
0496,4,1,1,2,512,2,0,0.000090,6855.352,322
0497,4,1,1,2,512,4,0,0.000089,6868.652,322
0498,4,1,1,2,256,1,0,0.000092,7170.562,324
0499,4,1,1,2,256,2,0,0.000092,7170.562,324
0500,4,1,1,2,256,4,0,0.000093,7179.340,324
0501,4,1,1,2,128,1,0,0.000093,7491.624,328
0502,4,1,1,2,128,2,0,0.000093,7491.624,328
0503,4,1,1,2,128,4,0,0.000093,7676.494,328
0504,4,1,1,2,64,1,0,0.000074,8189.342,334
0505,4,1,1,2,64,2,0,0.000074,8189.342,334
0506,4,1,1,2,64,4,0,0.000074,8193.598,334
0507,4,1,1,2,32,1,0,0.000072,9683.464,358
0508,4,1,1,2,32,2,0,0.000072,9683.464,358
0509,4,1,1,2,32,4,0,0.000071,9647.022,358
0510,4,1,1,3,512,1,0,0.000109,9429.168,403
0511,4,1,1,3,512,2,0,0.000109,9429.168,403
0512,4,1,1,3,512,4,0,0.000108,8829.870,323
0513,4,1,1,3,256,1,0,0.000112,9912.224,421
0514,4,1,1,3,256,2,0,0.000112,9912.224,421
0515,4,1,1,3,256,4,0,0.000108,9346.974,341
0516,4,1,1,3,128,1,0,0.000109,10736.558,424
0517,4,1,1,3,128,2,0,0.000110,10754.646,424
0518,4,1,1,3,128,4,0,0.000110,9820.188,344
0519,4,1,1,3,64,1,0,0.000111,11340.378,432
0520,4,1,1,3,64,2,0,0.000110,11257.120,432
0521,4,1,1,3,64,4,0,0.000113,10357.242,354
0522,4,1,1,3,32,1,0,0.000114,13384.588,468
0523,4,1,1,3,32,2,0,0.000111,13336.974,468
0524,4,1,1,3,32,4,0,0.000115,11923.184,388
0525,4,1,1,4,512,1,0,0.000028,4654.468,215
0526,4,1,1,4,512,2,0,0.000028,4654.468,215
0527,4,1,1,4,512,4,0,0.000029,6894.454,260
0528,4,1,1,4,256,1,0,0.000032,5300.582,237
0529,4,1,1,4,256,2,0,0.000032,5300.582,237
0530,4,1,1,4,256,4,0,0.000030,7347.718,271
0531,4,1,1,4,128,1,0,0.000033,6074.642,280
0532,4,1,1,4,128,2,0,0.000033,6074.642,280
0533,4,1,1,4,128,4,0,0.000030,8124.704,309
0534,4,1,1,4,64,1,0,0.000033,6592.278,298
0535,4,1,1,4,64,2,0,0.000033,6592.278,298
0536,4,1,1,4,64,4,0,0.000032,8485.932,331
0537,4,1,1,4,32,1,0,0.000033,8551.102,350
0538,4,1,1,4,32,2,0,0.000033,8551.102,350
0539,4,1,1,4,32,4,0,0.000032,10230.892,384
0540,4,1,2,1,512,1,0,0.000121,5676.440,419
0541,4,1,2,1,512,2,0,0.000121,5668.992,419
0542,4,1,2,1,512,4,0,0.000121,4765.656,299
0543,4,1,2,1,256,1,0,0.000123,6085.282,421
0544,4,1,2,1,256,2,0,0.000123,6085.814,421
0545,4,1,2,1,256,4,0,0.000124,5144.174,301
0546,4,1,2,1,128,1,0,0.000123,6325.746,425
0547,4,1,2,1,128,2,0,0.000123,6330.800,425
0548,4,1,2,1,128,4,0,0.000124,5383.840,305
0549,4,1,2,1,64,1,0,0.000122,6691.762,430
0550,4,1,2,1,64,2,0,0.000122,6669.418,428
0551,4,1,2,1,64,4,0,0.000123,5795.874,308
0552,4,1,2,1,32,1,0,0.000124,8080.016,443
0553,4,1,2,1,32,2,0,0.000123,8086.134,443
0554,4,1,2,1,32,4,0,0.000124,7170.030,323
0555,4,1,2,2,512,1,0,0.000090,6855.352,322
0556,4,1,2,2,512,2,0,0.000090,6855.352,322
0557,4,1,2,2,512,4,0,0.000089,6868.652,322
0558,4,1,2,2,256,1,0,0.000092,7170.562,324
0559,4,1,2,2,256,2,0,0.000092,7170.562,324
0560,4,1,2,2,256,4,0,0.000093,7179.340,324
0561,4,1,2,2,128,1,0,0.000093,7491.624,328
0562,4,1,2,2,128,2,0,0.000093,7491.624,328
0563,4,1,2,2,128,4,0,0.000093,7676.494,328
0564,4,1,2,2,64,1,0,0.000074,8189.342,334
0565,4,1,2,2,64,2,0,0.000074,8189.342,334
0566,4,1,2,2,64,4,0,0.000074,8193.598,334
0567,4,1,2,2,32,1,0,0.000072,9683.464,358
0568,4,1,2,2,32,2,0,0.000072,9683.464,358
0569,4,1,2,2,32,4,0,0.000071,9647.022,358
0570,4,1,2,3,512,1,0,0.000109,9429.168,403
0571,4,1,2,3,512,2,0,0.000109,9429.168,403
0572,4,1,2,3,512,4,0,0.000108,8829.870,323
0573,4,1,2,3,256,1,0,0.000112,9912.224,421
0574,4,1,2,3,256,2,0,0.000112,9912.224,421
0575,4,1,2,3,256,4,0,0.000108,9346.974,341
0576,4,1,2,3,128,1,0,0.000109,10736.558,424
0577,4,1,2,3,128,2,0,0.000110,10754.646,424
0578,4,1,2,3,128,4,0,0.000110,9820.188,344
0579,4,1,2,3,64,1,0,0.000111,11340.378,432
0580,4,1,2,3,64,2,0,0.000110,11257.120,432
0581,4,1,2,3,64,4,0,0.000113,10357.242,354
0582,4,1,2,3,32,1,0,0.000114,13384.588,468
0583,4,1,2,3,32,2,0,0.000111,13336.974,468
0584,4,1,2,3,32,4,0,0.000115,11923.184,388
0585,4,1,2,4,512,1,0,0.000028,4654.468,215
0586,4,1,2,4,512,2,0,0.000028,4654.468,215
0587,4,1,2,4,512,4,0,0.000029,6894.454,260
0588,4,1,2,4,256,1,0,0.000032,5300.582,237
0589,4,1,2,4,256,2,0,0.000032,5300.582,237
0590,4,1,2,4,256,4,0,0.000030,7347.718,271
0591,4,1,2,4,128,1,0,0.000033,6074.642,280
0592,4,1,2,4,128,2,0,0.000033,6074.642,280
0593,4,1,2,4,128,4,0,0.000030,8124.704,309
0594,4,1,2,4,64,1,0,0.000033,6592.278,298
0595,4,1,2,4,64,2,0,0.000033,6592.278,298
0596,4,1,2,4,64,4,0,0.000032,8485.932,331
0597,4,1,2,4,32,1,0,0.000033,8551.102,350
0598,4,1,2,4,32,2,0,0.000033,8551.102,350
0599,4,1,2,4,32,4,0,0.000032,10230.892,384
0600,4,1,3,1,512,1,0,0.000121,5676.440,419
0601,4,1,3,1,512,2,0,0.000121,5668.992,419
0602,4,1,3,1,512,4,0,0.000121,4765.656,299
0603,4,1,3,1,256,1,0,0.000123,6085.282,421
0604,4,1,3,1,256,2,0,0.000123,6085.814,421
0605,4,1,3,1,256,4,0,0.000124,5144.174,301
0606,4,1,3,1,128,1,0,0.000123,6325.746,425
0607,4,1,3,1,128,2,0,0.000123,6330.800,425
0608,4,1,3,1,128,4,0,0.000124,5383.840,305
0609,4,1,3,1,64,1,0,0.000122,6691.762,430
0610,4,1,3,1,64,2,0,0.000122,6669.418,428
0611,4,1,3,1,64,4,0,0.000123,5795.874,308
0612,4,1,3,1,32,1,0,0.000124,8080.016,443
0613,4,1,3,1,32,2,0,0.000123,8086.134,443
0614,4,1,3,1,32,4,0,0.000124,7170.030,323
0615,4,1,3,2,512,1,0,0.000090,6855.352,322
0616,4,1,3,2,512,2,0,0.000090,6855.352,322
0617,4,1,3,2,512,4,0,0.000089,6868.652,322
0618,4,1,3,2,256,1,0,0.000092,7170.562,324
0619,4,1,3,2,256,2,0,0.000092,7170.562,324
0620,4,1,3,2,256,4,0,0.000093,7179.340,324
0621,4,1,3,2,128,1,0,0.000093,7491.624,328
0622,4,1,3,2,128,2,0,0.000093,7491.624,328
0623,4,1,3,2,128,4,0,0.000093,7676.494,328
0624,4,1,3,2,64,1,0,0.000074,8189.342,334
0625,4,1,3,2,64,2,0,0.000074,8189.342,334
0626,4,1,3,2,64,4,0,0.000074,8193.598,334
0627,4,1,3,2,32,1,0,0.000072,9683.464,358
0628,4,1,3,2,32,2,0,0.000072,9683.464,358
0629,4,1,3,2,32,4,0,0.000071,9647.022,358
0630,4,1,3,3,512,1,0,0.000109,9429.168,403
0631,4,1,3,3,512,2,0,0.000109,9429.168,403
0632,4,1,3,3,512,4,0,0.000108,8829.870,323
0633,4,1,3,3,256,1,0,0.000112,9912.224,421
0634,4,1,3,3,256,2,0,0.000112,9912.224,421
0635,4,1,3,3,256,4,0,0.000108,9346.974,341
0636,4,1,3,3,128,1,0,0.000109,10736.558,424
0637,4,1,3,3,128,2,0,0.000110,10754.646,424
0638,4,1,3,3,128,4,0,0.000110,9820.188,344
0639,4,1,3,3,64,1,0,0.000111,11340.378,432
0640,4,1,3,3,64,2,0,0.000110,11257.120,432
0641,4,1,3,3,64,4,0,0.000113,10357.242,354
0642,4,1,3,3,32,1,0,0.000114,13384.588,468
0643,4,1,3,3,32,2,0,0.000111,13336.974,468
0644,4,1,3,3,32,4,0,0.000115,11923.184,388
0645,4,1,3,4,512,1,0,0.000028,4654.468,215
0646,4,1,3,4,512,2,0,0.000028,4654.468,215
0647,4,1,3,4,512,4,0,0.000029,6894.454,260
0648,4,1,3,4,256,1,0,0.000032,5300.582,237
0649,4,1,3,4,256,2,0,0.000032,5300.582,237
0650,4,1,3,4,256,4,0,0.000030,7347.718,271
0651,4,1,3,4,128,1,0,0.000033,6074.642,280
0652,4,1,3,4,128,2,0,0.000033,6074.642,280
0653,4,1,3,4,128,4,0,0.000030,8124.704,309
0654,4,1,3,4,64,1,0,0.000033,6592.278,298
0655,4,1,3,4,64,2,0,0.000033,6592.278,298
0656,4,1,3,4,64,4,0,0.000032,8485.932,331
0657,4,1,3,4,32,1,0,0.000033,8551.102,350
0658,4,1,3,4,32,2,0,0.000033,8551.102,350
0659,4,1,3,4,32,4,0,0.000032,10230.892,384
0660,4,1,4,1,512,1,0,0.000121,5676.440,419
0661,4,1,4,1,512,2,0,0.000121,5668.992,419
0662,4,1,4,1,512,4,0,0.000121,4765.656,299
0663,4,1,4,1,256,1,0,0.000123,6085.282,421
0664,4,1,4,1,256,2,0,0.000123,6085.814,421
0665,4,1,4,1,256,4,0,0.000124,5144.174,301
0666,4,1,4,1,128,1,0,0.000123,6325.746,425
0667,4,1,4,1,128,2,0,0.000123,6330.800,425
0668,4,1,4,1,128,4,0,0.000124,5383.840,305
0669,4,1,4,1,64,1,0,0.000122,6691.762,430
0670,4,1,4,1,64,2,0,0.000122,6669.418,428
0671,4,1,4,1,64,4,0,0.000123,5795.874,308
0672,4,1,4,1,32,1,0,0.000124,8080.016,443
0673,4,1,4,1,32,2,0,0.000123,8086.134,443
0674,4,1,4,1,32,4,0,0.000124,7170.030,323
0675,4,1,4,2,512,1,0,0.000090,6855.352,322
0676,4,1,4,2,512,2,0,0.000090,6855.352,322
0677,4,1,4,2,512,4,0,0.000089,6868.652,322
0678,4,1,4,2,256,1,0,0.000092,7170.562,324
0679,4,1,4,2,256,2,0,0.000092,7170.562,324
0680,4,1,4,2,256,4,0,0.000093,7179.340,324
0681,4,1,4,2,128,1,0,0.000093,7491.624,328
0682,4,1,4,2,128,2,0,0.000093,7491.624,328
0683,4,1,4,2,128,4,0,0.000093,7676.494,328
0684,4,1,4,2,64,1,0,0.000074,8189.342,334
0685,4,1,4,2,64,2,0,0.000074,8189.342,334
0686,4,1,4,2,64,4,0,0.000074,8193.598,334
0687,4,1,4,2,32,1,0,0.000072,9683.464,358
0688,4,1,4,2,32,2,0,0.000072,9683.464,358
0689,4,1,4,2,32,4,0,0.000071,9647.022,358
0690,4,1,4,3,512,1,0,0.000109,9429.168,403
0691,4,1,4,3,512,2,0,0.000109,9429.168,403
0692,4,1,4,3,512,4,0,0.000108,8829.870,323
0693,4,1,4,3,256,1,0,0.000112,9912.224,421
0694,4,1,4,3,256,2,0,0.000112,9912.224,421
0695,4,1,4,3,256,4,0,0.000108,9346.974,341
0696,4,1,4,3,128,1,0,0.000109,10736.558,424
0697,4,1,4,3,128,2,0,0.000110,10754.646,424
0698,4,1,4,3,128,4,0,0.000110,9820.188,344
0699,4,1,4,3,64,1,0,0.000111,11340.378,432
0700,4,1,4,3,64,2,0,0.000110,11257.120,432
0701,4,1,4,3,64,4,0,0.000113,10357.242,354
0702,4,1,4,3,32,1,0,0.000114,13384.588,468
0703,4,1,4,3,32,2,0,0.000111,13336.974,468
0704,4,1,4,3,32,4,0,0.000115,11923.184,388
0705,4,1,4,4,512,1,0,0.000028,4654.468,215
0706,4,1,4,4,512,2,0,0.000028,4654.468,215
0707,4,1,4,4,512,4,0,0.000029,6894.454,260
0708,4,1,4,4,256,1,0,0.000032,5300.582,237
0709,4,1,4,4,256,2,0,0.000032,5300.582,237
0710,4,1,4,4,256,4,0,0.000030,7347.718,271
0711,4,1,4,4,128,1,0,0.000033,6074.642,280
0712,4,1,4,4,128,2,0,0.000033,6074.642,280
0713,4,1,4,4,128,4,0,0.000030,8124.704,309
0714,4,1,4,4,64,1,0,0.000033,6592.278,298
0715,4,1,4,4,64,2,0,0.000033,6592.278,298
0716,4,1,4,4,64,4,0,0.000032,8485.932,331
0717,4,1,4,4,32,1,0,0.000033,8551.102,350
0718,4,1,4,4,32,2,0,0.000033,8551.102,350
0719,4,1,4,4,32,4,0,0.000032,10230.892,384
0720,4,2,1,1,512,1,0,0.000113,5860.512,415
0721,4,2,1,1,512,2,0,0.000113,5860.512,415
0722,4,2,1,1,512,4,0,0.000114,4950.792,295
0723,4,2,1,1,256,1,0,0.000113,6319.096,417
0724,4,2,1,1,256,2,0,0.000113,6319.096,417
0725,4,2,1,1,256,4,0,0.000115,5345.004,297
0726,4,2,1,1,128,1,0,0.000117,6704.530,421
0727,4,2,1,1,128,2,0,0.000117,6700.008,421
0728,4,2,1,1,128,4,0,0.000115,5698.784,301
0729,4,2,1,1,64,1,0,0.000116,7080.388,434
0730,4,2,1,1,64,2,0,0.000115,7093.156,434
0731,4,2,1,1,64,4,0,0.000116,6166.944,314
0732,4,2,1,1,32,1,0,0.000123,8428.210,454
0733,4,2,1,1,32,2,0,0.000121,8429.008,454
0734,4,2,1,1,32,4,0,0.000117,7505.722,334
0735,4,2,1,2,512,1,0,0.000082,7142.632,321
0736,4,2,1,2,512,2,0,0.000082,7142.632,321
0737,4,2,1,2,512,4,0,0.000083,7166.572,321
0738,4,2,1,2,256,1,0,0.000086,7471.674,322
0739,4,2,1,2,256,2,0,0.000086,7471.674,322
0740,4,2,1,2,256,4,0,0.000085,7526.204,322
0741,4,2,1,2,128,1,0,0.000086,7944.888,325
0742,4,2,1,2,128,2,0,0.000086,7944.888,325
0743,4,2,1,2,128,4,0,0.000088,7985.586,325
0744,4,2,1,2,64,1,0,0.000088,8356.124,338
0745,4,2,1,2,64,2,0,0.000088,8356.124,338
0746,4,2,1,2,64,4,0,0.000086,8369.956,338
0747,4,2,1,2,32,1,0,0.000091,9939.356,368
0748,4,2,1,2,32,2,0,0.000091,9939.356,368
0749,4,2,1,2,32,4,0,0.000086,9937.494,369
0750,4,2,1,3,512,1,0,0.000107,10085.922,433
0751,4,2,1,3,512,2,0,0.000107,10085.922,433
0752,4,2,1,3,512,4,0,0.000106,9116.884,313
0753,4,2,1,3,256,1,0,0.000106,10194.450,411
0754,4,2,1,3,256,2,0,0.000106,10194.450,411
0755,4,2,1,3,256,4,0,0.000109,9555.252,331
0756,4,2,1,3,128,1,0,0.000108,11001.228,414
0757,4,2,1,3,128,2,0,0.000108,11001.228,414
0758,4,2,1,3,128,4,0,0.000107,10221.582,334
0759,4,2,1,3,64,1,0,0.000110,11620.742,430
0760,4,2,1,3,64,2,0,0.000110,11651.598,430
0761,4,2,1,3,64,4,0,0.000110,10564.722,352
0762,4,2,1,3,32,1,0,0.000114,13827.212,474
0763,4,2,1,3,32,2,0,0.000113,13754.328,474
0764,4,2,1,3,32,4,0,0.000115,12194.504,394
0765,4,2,1,4,512,1,0,0.000026,5182.744,253
0766,4,2,1,4,512,2,0,0.000026,5182.744,253
0767,4,2,1,4,512,4,0,0.000024,7627.550,304
0768,4,2,1,4,256,1,0,0.000025,6112.148,315
0769,4,2,1,4,256,2,0,0.000025,6112.148,315
0770,4,2,1,4,256,4,0,0.000025,8520.778,330
0771,4,2,1,4,128,1,0,0.000026,6968.934,322
0772,4,2,1,4,128,2,0,0.000026,6968.934,322
0773,4,2,1,4,128,4,0,0.000024,9335.004,337
0774,4,2,1,4,64,1,0,0.000026,7550.676,347
0775,4,2,1,4,64,2,0,0.000026,7550.676,347
0776,4,2,1,4,64,4,0,0.000025,9595.418,366
0777,4,2,1,4,32,1,0,0.000026,9780.554,425
0778,4,2,1,4,32,2,0,0.000026,9780.554,425
0779,4,2,1,4,32,4,0,0.000026,11736.718,440
0780,4,2,2,1,512,1,0,0.000113,5860.512,415
0781,4,2,2,1,512,2,0,0.000113,5860.512,415
0782,4,2,2,1,512,4,0,0.000114,4950.792,295
0783,4,2,2,1,256,1,0,0.000113,6319.096,417
0784,4,2,2,1,256,2,0,0.000113,6319.096,417
0785,4,2,2,1,256,4,0,0.000115,5345.004,297
0786,4,2,2,1,128,1,0,0.000117,6704.530,421
0787,4,2,2,1,128,2,0,0.000117,6700.008,421
0788,4,2,2,1,128,4,0,0.000115,5698.784,301
0789,4,2,2,1,64,1,0,0.000116,7080.388,434
0790,4,2,2,1,64,2,0,0.000115,7093.156,434
0791,4,2,2,1,64,4,0,0.000116,6166.944,314
0792,4,2,2,1,32,1,0,0.000123,8428.210,454
0793,4,2,2,1,32,2,0,0.000121,8429.008,454
0794,4,2,2,1,32,4,0,0.000117,7505.722,334
0795,4,2,2,2,512,1,0,0.000082,7142.632,321
0796,4,2,2,2,512,2,0,0.000082,7142.632,321
0797,4,2,2,2,512,4,0,0.000083,7166.572,321
0798,4,2,2,2,256,1,0,0.000086,7471.674,322
0799,4,2,2,2,256,2,0,0.000086,7471.674,322
0800,4,2,2,2,256,4,0,0.000085,7526.204,322
0801,4,2,2,2,128,1,0,0.000086,7944.888,325
0802,4,2,2,2,128,2,0,0.000086,7944.888,325
0803,4,2,2,2,128,4,0,0.000088,7985.586,325
0804,4,2,2,2,64,1,0,0.000088,8356.124,338
0805,4,2,2,2,64,2,0,0.000088,8356.124,338
0806,4,2,2,2,64,4,0,0.000086,8369.956,338
0807,4,2,2,2,32,1,0,0.000091,9939.356,368
0808,4,2,2,2,32,2,0,0.000091,9939.356,368
0809,4,2,2,2,32,4,0,0.000086,9937.494,369
0810,4,2,2,3,512,1,0,0.000107,10085.922,433
0811,4,2,2,3,512,2,0,0.000107,10085.922,433
0812,4,2,2,3,512,4,0,0.000106,9116.884,313
0813,4,2,2,3,256,1,0,0.000106,10194.450,411
0814,4,2,2,3,256,2,0,0.000106,10194.450,411
0815,4,2,2,3,256,4,0,0.000109,9555.252,331
0816,4,2,2,3,128,1,0,0.000108,11001.228,414
0817,4,2,2,3,128,2,0,0.000108,11001.228,414
0818,4,2,2,3,128,4,0,0.000107,10221.582,334
0819,4,2,2,3,64,1,0,0.000110,11620.742,430
0820,4,2,2,3,64,2,0,0.000110,11651.598,430
0821,4,2,2,3,64,4,0,0.000110,10564.722,352
0822,4,2,2,3,32,1,0,0.000114,13827.212,474
0823,4,2,2,3,32,2,0,0.000113,13754.328,474
0824,4,2,2,3,32,4,0,0.000115,12194.504,394
0825,4,2,2,4,512,1,0,0.000026,5182.744,253
0826,4,2,2,4,512,2,0,0.000026,5182.744,253
0827,4,2,2,4,512,4,0,0.000024,7627.550,304
0828,4,2,2,4,256,1,0,0.000025,6112.148,315
0829,4,2,2,4,256,2,0,0.000025,6112.148,315
0830,4,2,2,4,256,4,0,0.000025,8520.778,330
0831,4,2,2,4,128,1,0,0.000026,6968.934,322
0832,4,2,2,4,128,2,0,0.000026,6968.934,322
0833,4,2,2,4,128,4,0,0.000024,9335.004,337
0834,4,2,2,4,64,1,0,0.000026,7550.676,347
0835,4,2,2,4,64,2,0,0.000026,7550.676,347
0836,4,2,2,4,64,4,0,0.000025,9595.418,366
0837,4,2,2,4,32,1,0,0.000026,9780.554,425
0838,4,2,2,4,32,2,0,0.000026,9780.554,425
0839,4,2,2,4,32,4,0,0.000026,11736.718,440
0840,4,2,3,1,512,1,0,0.000113,5860.512,415
0841,4,2,3,1,512,2,0,0.000113,5860.512,415
0842,4,2,3,1,512,4,0,0.000114,4950.792,295
0843,4,2,3,1,256,1,0,0.000113,6319.096,417
0844,4,2,3,1,256,2,0,0.000113,6319.096,417
0845,4,2,3,1,256,4,0,0.000115,5345.004,297
0846,4,2,3,1,128,1,0,0.000117,6704.530,421
0847,4,2,3,1,128,2,0,0.000117,6700.008,421
0848,4,2,3,1,128,4,0,0.000115,5698.784,301
0849,4,2,3,1,64,1,0,0.000116,7080.388,434
0850,4,2,3,1,64,2,0,0.000115,7093.156,434
0851,4,2,3,1,64,4,0,0.000116,6166.944,314
0852,4,2,3,1,32,1,0,0.000123,8428.210,454
0853,4,2,3,1,32,2,0,0.000121,8429.008,454
0854,4,2,3,1,32,4,0,0.000117,7505.722,334
0855,4,2,3,2,512,1,0,0.000082,7142.632,321
0856,4,2,3,2,512,2,0,0.000082,7142.632,321
0857,4,2,3,2,512,4,0,0.000083,7166.572,321
0858,4,2,3,2,256,1,0,0.000086,7471.674,322
0859,4,2,3,2,256,2,0,0.000086,7471.674,322
0860,4,2,3,2,256,4,0,0.000085,7526.204,322
0861,4,2,3,2,128,1,0,0.000086,7944.888,325
0862,4,2,3,2,128,2,0,0.000086,7944.888,325
0863,4,2,3,2,128,4,0,0.000088,7985.586,325
0864,4,2,3,2,64,1,0,0.000088,8356.124,338
0865,4,2,3,2,64,2,0,0.000088,8356.124,338
0866,4,2,3,2,64,4,0,0.000086,8369.956,338
0867,4,2,3,2,32,1,0,0.000091,9939.356,368
0868,4,2,3,2,32,2,0,0.000091,9939.356,368
0869,4,2,3,2,32,4,0,0.000086,9937.494,369
0870,4,2,3,3,512,1,0,0.000107,10085.922,433
0871,4,2,3,3,512,2,0,0.000107,10085.922,433
0872,4,2,3,3,512,4,0,0.000106,9116.884,313
0873,4,2,3,3,256,1,0,0.000106,10194.450,411
0874,4,2,3,3,256,2,0,0.000106,10194.450,411
0875,4,2,3,3,256,4,0,0.000109,9555.252,331
0876,4,2,3,3,128,1,0,0.000108,11001.228,414
0877,4,2,3,3,128,2,0,0.000108,11001.228,414
0878,4,2,3,3,128,4,0,0.000107,10221.582,334
0879,4,2,3,3,64,1,0,0.000110,11620.742,430
0880,4,2,3,3,64,2,0,0.000110,11651.598,430
0881,4,2,3,3,64,4,0,0.000110,10564.722,352
0882,4,2,3,3,32,1,0,0.000114,13827.212,474
0883,4,2,3,3,32,2,0,0.000113,13754.328,474
0884,4,2,3,3,32,4,0,0.000115,12194.504,394
0885,4,2,3,4,512,1,0,0.000026,5182.744,253
0886,4,2,3,4,512,2,0,0.000026,5182.744,253
0887,4,2,3,4,512,4,0,0.000024,7627.550,304
0888,4,2,3,4,256,1,0,0.000025,6112.148,315
0889,4,2,3,4,256,2,0,0.000025,6112.148,315
0890,4,2,3,4,256,4,0,0.000025,8520.778,330
0891,4,2,3,4,128,1,0,0.000026,6968.934,322
0892,4,2,3,4,128,2,0,0.000026,6968.934,322
0893,4,2,3,4,128,4,0,0.000024,9335.004,337
0894,4,2,3,4,64,1,0,0.000026,7550.676,347
0895,4,2,3,4,64,2,0,0.000026,7550.676,347
0896,4,2,3,4,64,4,0,0.000025,9595.418,366
0897,4,2,3,4,32,1,0,0.000026,9780.554,425
0898,4,2,3,4,32,2,0,0.000026,9780.554,425
0899,4,2,3,4,32,4,0,0.000026,11736.718,440
0900,4,2,4,1,512,1,0,0.000113,5860.512,415
0901,4,2,4,1,512,2,0,0.000113,5860.512,415
0902,4,2,4,1,512,4,0,0.000114,4950.792,295
0903,4,2,4,1,256,1,0,0.000113,6319.096,417
0904,4,2,4,1,256,2,0,0.000113,6319.096,417
0905,4,2,4,1,256,4,0,0.000115,5345.004,297
0906,4,2,4,1,128,1,0,0.000117,6704.530,421
0907,4,2,4,1,128,2,0,0.000117,6700.008,421
0908,4,2,4,1,128,4,0,0.000115,5698.784,301
0909,4,2,4,1,64,1,0,0.000116,7080.388,434
0910,4,2,4,1,64,2,0,0.000115,7093.156,434
0911,4,2,4,1,64,4,0,0.000116,6166.944,314
0912,4,2,4,1,32,1,0,0.000123,8428.210,454
0913,4,2,4,1,32,2,0,0.000121,8429.008,454
0914,4,2,4,1,32,4,0,0.000117,7505.722,334
0915,4,2,4,2,512,1,0,0.000082,7142.632,321
0916,4,2,4,2,512,2,0,0.000082,7142.632,321
0917,4,2,4,2,512,4,0,0.000083,7166.572,321
0918,4,2,4,2,256,1,0,0.000086,7471.674,322
0919,4,2,4,2,256,2,0,0.000086,7471.674,322
0920,4,2,4,2,256,4,0,0.000085,7526.204,322
0921,4,2,4,2,128,1,0,0.000086,7944.888,325
0922,4,2,4,2,128,2,0,0.000086,7944.888,325
0923,4,2,4,2,128,4,0,0.000088,7985.586,325
0924,4,2,4,2,64,1,0,0.000088,8356.124,338
0925,4,2,4,2,64,2,0,0.000088,8356.124,338
0926,4,2,4,2,64,4,0,0.000086,8369.956,338
0927,4,2,4,2,32,1,0,0.000091,9939.356,368
0928,4,2,4,2,32,2,0,0.000091,9939.356,368
0929,4,2,4,2,32,4,0,0.000086,9937.494,369
0930,4,2,4,3,512,1,0,0.000107,10085.922,433
0931,4,2,4,3,512,2,0,0.000107,10085.922,433
0932,4,2,4,3,512,4,0,0.000106,9116.884,313
0933,4,2,4,3,256,1,0,0.000106,10194.450,411
0934,4,2,4,3,256,2,0,0.000106,10194.450,411
0935,4,2,4,3,256,4,0,0.000109,9555.252,331
0936,4,2,4,3,128,1,0,0.000108,11001.228,414
0937,4,2,4,3,128,2,0,0.000108,11001.228,414
0938,4,2,4,3,128,4,0,0.000107,10221.582,334
0939,4,2,4,3,64,1,0,0.000110,11620.742,430
0940,4,2,4,3,64,2,0,0.000110,11651.598,430
0941,4,2,4,3,64,4,0,0.000110,10564.722,352
0942,4,2,4,3,32,1,0,0.000114,13827.212,474
0943,4,2,4,3,32,2,0,0.000113,13754.328,474
0944,4,2,4,3,32,4,0,0.000115,12194.504,394
0945,4,2,4,4,512,1,0,0.000026,5182.744,253
0946,4,2,4,4,512,2,0,0.000026,5182.744,253
0947,4,2,4,4,512,4,0,0.000024,7627.550,304
0948,4,2,4,4,256,1,0,0.000025,6112.148,315
0949,4,2,4,4,256,2,0,0.000025,6112.148,315
0950,4,2,4,4,256,4,0,0.000025,8520.778,330
0951,4,2,4,4,128,1,0,0.000026,6968.934,322
0952,4,2,4,4,128,2,0,0.000026,6968.934,322
0953,4,2,4,4,128,4,0,0.000024,9335.004,337
0954,4,2,4,4,64,1,0,0.000026,7550.676,347
0955,4,2,4,4,64,2,0,0.000026,7550.676,347
0956,4,2,4,4,64,4,0,0.000025,9595.418,366
