n,knob_KNOB_HIST_SIZE,knob_KNOB_NUM_HIST,knob_KNOB_UNROLL_LLM,knob_KNOB_UNROLL_LP,knob_I_B,knob_KNOB_DATA_BLOCK_INTERLEAVE,obj1,obj2,FF
1990,256,14,4,3,0,4096,0.000345,1263.766,104
1991,256,14,4,3,0,8192,0.000362,1256.850,104
1992,256,14,4,3,0,16384,0.000349,1308.454,110
1993,256,14,4,3,0,32768,0.000339,1261.106,104
1994,256,14,4,3,0,65536,0.000371,1191.680,96
1995,256,14,5,1,0,1024,0.000343,1006.012,84
1996,256,14,5,1,0,2048,0.000330,1012.396,84
1997,256,14,5,1,0,4096,0.000349,1010.534,84
1998,256,14,5,1,0,8192,0.000351,1013.460,84
1999,256,14,5,1,0,16384,0.000351,1013.460,84
2000,256,14,5,1,0,32768,0.000342,1007.342,84
2001,256,14,5,1,0,65536,0.000329,919.562,69
2002,256,14,5,2,0,1024,0.000413,1336.650,137
2003,256,14,5,2,0,2048,0.000416,1352.078,137
2004,256,14,5,2,0,4096,0.000425,1350.216,137
2005,256,14,5,2,0,8192,0.000377,1452.094,150
2006,256,14,5,2,0,16384,0.000389,1517.530,152
2007,256,14,5,2,0,32768,0.000389,1341.704,137
2008,256,14,5,2,0,65536,0.000430,1179.976,113
2009,256,14,5,3,0,1024,0.000363,1245.412,94
2010,256,14,5,3,0,2048,0.000359,1212.960,93
2011,256,14,5,3,0,4096,0.000357,1206.310,93
2012,256,14,5,3,0,8192,0.000364,1219.610,93
2013,256,14,5,3,0,16384,0.000364,1277.864,101
2014,256,14,5,3,0,32768,0.000353,1204.182,93
2015,256,14,5,3,0,65536,0.000391,1157.898,101
2016,256,14,6,1,0,1024,0.000327,1233.176,122
2017,256,14,6,1,0,2048,0.000323,1228.388,122
2018,256,14,6,1,0,4096,0.000321,1228.920,122
2019,256,14,6,1,0,8192,0.000326,1233.974,122
2020,256,14,6,1,0,16384,0.000319,1075.704,98
2021,256,14,6,1,0,32768,0.000313,1079.428,98
2022,256,14,6,1,0,65536,0.000307,1143.002,106
2023,256,14,6,2,0,1024,0.000235,1083.418,93
2024,256,14,6,2,0,2048,0.000235,1077.034,93
2025,256,14,6,2,0,4096,0.000235,1078.896,93
2026,256,14,6,2,0,8192,0.000242,1075.172,93
2027,256,14,6,2,0,16384,0.000233,1071.182,93
2028,256,14,6,2,0,32768,0.000205,1062.404,88
2029,256,14,6,2,0,65536,0.000231,1073.576,93
2030,256,14,6,3,0,1024,0.000486,1717.562,154
2031,256,14,6,3,0,2048,0.000469,1646.806,153
2032,256,14,6,3,0,4096,0.000460,1648.668,153
2033,256,14,6,3,0,8192,0.000476,1649.200,153
2034,256,14,6,3,0,16384,0.000458,1788.052,165
2035,256,14,6,3,0,32768,0.000447,1544.396,129
2036,256,14,6,3,0,65536,0.000464,1563.548,137
2037,256,14,7,1,0,1024,0.000415,994.840,85
2038,256,14,7,1,0,2048,0.000410,1014.258,85
2039,256,14,7,1,0,4096,0.000404,1011.066,85
2040,256,14,7,1,0,8192,0.000403,1004.682,85
2041,256,14,7,1,0,16384,0.000411,1001.756,85
2042,256,14,7,1,0,32768,0.000407,992.446,85
2043,256,14,7,1,0,65536,0.000384,988.988,85
2044,256,14,7,2,0,1024,0.000212,1143.534,106
2045,256,14,7,2,0,2048,0.000214,1144.332,106
2046,256,14,7,2,0,4096,0.000212,1145.928,106
2047,256,14,7,2,0,8192,0.000216,1138.214,106
2048,256,14,7,2,0,16384,0.000218,1143.534,106
2049,256,14,7,2,0,32768,0.000228,1163.484,105
2050,256,14,7,2,0,65536,0.000228,1013.194,90
2051,256,14,7,3,0,1024,0.000433,1642.284,139
2052,256,14,7,3,0,2048,0.000430,1601.586,139
2053,256,14,7,3,0,4096,0.000412,1605.842,139
2054,256,14,7,3,0,8192,0.000411,1596.000,139
2055,256,14,7,3,0,16384,0.000409,1605.576,139
2056,256,14,7,3,0,32768,0.000423,1462.734,123
2057,256,14,7,3,0,65536,0.000421,1676.332,139
2058,256,15,1,1,0,1024,0.000285,882.056,92
2059,256,15,1,1,0,2048,0.000285,881.258,92
2060,256,15,1,1,0,4096,0.000285,879.396,92
2061,256,15,1,1,0,8192,0.000281,973.560,92
2062,256,15,1,1,0,16384,0.000292,880.992,92
2063,256,15,1,1,0,32768,0.000283,867.692,92
2064,256,15,1,1,0,65536,0.000283,868.756,92
2065,256,15,1,2,0,1024,0.000511,1162.952,110
2066,256,15,1,2,0,2048,0.000459,1127.042,96
2067,256,15,1,2,0,4096,0.000459,1126.244,96
2068,256,15,1,2,0,8192,0.000458,1126.244,96
2069,256,15,1,2,0,16384,0.000405,1139.810,113
2070,256,15,1,2,0,32768,0.000404,1073.842,111
2071,256,15,1,2,0,65536,0.000468,1091.132,88
2072,256,15,1,3,0,1024,0.000440,1210.832,109
2073,256,15,1,3,0,2048,0.000435,1185.562,108
2074,256,15,1,3,0,4096,0.000410,1267.756,108
2075,256,15,1,3,0,8192,0.000410,1272.012,108
2076,256,15,1,3,0,16384,0.000409,1335.852,116
2077,256,15,1,3,0,32768,0.000410,1262.436,108
2078,256,15,1,3,0,65536,0.000456,1231.048,108
2079,256,15,2,1,0,1024,0.000252,874.076,74
2080,256,15,2,1,0,2048,0.000255,871.682,74
2081,256,15,2,1,0,4096,0.000252,866.362,74
2082,256,15,2,1,0,8192,0.000255,923.020,74
2083,256,15,2,1,0,16384,0.000245,863.170,74
2084,256,15,2,1,0,32768,0.000253,851.732,74
2085,256,15,2,1,0,65536,0.000256,738.416,66
2086,256,15,2,2,0,1024,0.000420,1037.932,93
2087,256,15,2,2,0,2048,0.000371,1108.422,93
2088,256,15,2,2,0,4096,0.000378,1107.092,93
2089,256,15,2,2,0,8192,0.000371,1107.092,93
2090,256,15,2,2,0,16384,0.000352,1043.252,95
2091,256,15,2,2,0,32768,0.000345,1001.224,93
2092,256,15,2,2,0,65536,0.000377,1090.068,93
2093,256,15,2,3,0,1024,0.000417,1284.514,107
2094,256,15,2,3,0,2048,0.000381,1259.510,106
2095,256,15,2,3,0,4096,0.000382,1269.618,106
2096,256,15,2,3,0,8192,0.000384,1274.406,106
2097,256,15,2,3,0,16384,0.000390,1329.468,110
2098,256,15,2,3,0,32768,0.000405,1281.056,106
2099,256,15,2,3,0,65536,0.000419,1138.746,90
2100,256,15,3,1,0,1024,0.000342,1010.002,76
2101,256,15,3,1,0,2048,0.000344,996.968,76
2102,256,15,3,1,0,4096,0.000342,1006.544,76
2103,256,15,3,1,0,8192,0.000354,999.096,76
2104,256,15,3,1,0,16384,0.000333,1011.864,78
2105,256,15,3,1,0,32768,0.000334,983.668,76
2106,256,15,3,1,0,65536,0.000334,939.512,68
2107,256,15,3,2,0,1024,0.000483,1243.816,110
2108,256,15,3,2,0,2048,0.000460,1149.120,96
2109,256,15,3,2,0,4096,0.000462,1147.258,96
2110,256,15,3,2,0,8192,0.000462,1146.194,96
2111,256,15,3,2,0,16384,0.000364,1322.552,136
2112,256,15,3,2,0,32768,0.000359,1279.194,134
2113,256,15,3,2,0,65536,0.000472,1132.894,88
2114,256,15,3,3,0,1024,0.000412,1185.562,93
2115,256,15,3,3,0,2048,0.000405,1160.292,92
2116,256,15,3,3,0,4096,0.000374,1196.468,92
2117,256,15,3,3,0,8192,0.000385,1199.926,92
2118,256,15,3,3,0,16384,0.000386,1273.076,100
2119,256,15,3,3,0,32768,0.000374,1188.222,92
2120,256,15,3,3,0,65536,0.000401,1223.068,100
2121,256,15,4,1,0,1024,0.000303,1066.660,104
2122,256,15,4,1,0,2048,0.000293,1065.064,104
2123,256,15,4,1,0,4096,0.000293,1067.192,104
2124,256,15,4,1,0,8192,0.000293,1067.724,104
2125,256,15,4,1,0,16384,0.000302,937.384,82
2126,256,15,4,1,0,32768,0.000309,921.158,80
2127,256,15,4,1,0,65536,0.000316,909.188,74
2128,256,15,4,2,0,1024,0.000344,1312.710,132
2129,256,15,4,2,0,2048,0.000349,1284.514,130
2130,256,15,4,2,0,4096,0.000345,1290.366,130
2131,256,15,4,2,0,8192,0.000343,1289.568,130
2132,256,15,4,2,0,16384,0.000343,1307.922,132
2133,256,15,4,2,0,32768,0.000333,1282.918,130
2134,256,15,4,2,0,65536,0.000395,1038.198,92
2135,256,15,4,3,0,1024,0.000365,1272.278,105
2136,256,15,4,3,0,2048,0.000343,1256.850,104
2137,256,15,4,3,0,4096,0.000345,1263.766,104
2138,256,15,4,3,0,8192,0.000362,1256.850,104
2139,256,15,4,3,0,16384,0.000349,1308.454,110
2140,256,15,4,3,0,32768,0.000339,1261.106,104
2141,256,15,4,3,0,65536,0.000371,1191.680,96
2142,256,15,5,1,0,1024,0.000343,1006.012,84
2143,256,15,5,1,0,2048,0.000330,1012.396,84
2144,256,15,5,1,0,4096,0.000349,1010.534,84
2145,256,15,5,1,0,8192,0.000351,1013.460,84
2146,256,15,5,1,0,16384,0.000351,1013.460,84
2147,256,15,5,1,0,32768,0.000342,1007.342,84
2148,256,15,5,1,0,65536,0.000329,919.562,69
2149,256,15,5,2,0,1024,0.000413,1336.650,137
2150,256,15,5,2,0,2048,0.000416,1352.078,137
2151,256,15,5,2,0,4096,0.000425,1350.216,137
2152,256,15,5,2,0,8192,0.000377,1452.094,150
2153,256,15,5,2,0,16384,0.000389,1517.530,152
2154,256,15,5,2,0,32768,0.000389,1341.704,137
2155,256,15,5,2,0,65536,0.000430,1179.976,113
2156,256,15,5,3,0,1024,0.000363,1245.412,94
2157,256,15,5,3,0,2048,0.000359,1212.960,93
2158,256,15,5,3,0,4096,0.000357,1206.310,93
2159,256,15,5,3,0,8192,0.000364,1219.610,93
2160,256,15,5,3,0,16384,0.000364,1277.864,101
2161,256,15,5,3,0,32768,0.000353,1204.182,93
2162,256,15,5,3,0,65536,0.000391,1157.898,101
2163,256,15,6,1,0,1024,0.000327,1233.176,122
2164,256,15,6,1,0,2048,0.000323,1228.388,122
2165,256,15,6,1,0,4096,0.000321,1228.920,122
2166,256,15,6,1,0,8192,0.000326,1233.974,122
2167,256,15,6,1,0,16384,0.000319,1075.704,98
2168,256,15,6,1,0,32768,0.000313,1079.428,98
2169,256,15,6,1,0,65536,0.000307,1143.002,106
2170,256,15,6,2,0,1024,0.000235,1083.418,93
2171,256,15,6,2,0,2048,0.000235,1077.034,93
2172,256,15,6,2,0,4096,0.000235,1078.896,93
2173,256,15,6,2,0,8192,0.000242,1075.172,93
2174,256,15,6,2,0,16384,0.000233,1071.182,93
2175,256,15,6,2,0,32768,0.000205,1062.404,88
2176,256,15,6,2,0,65536,0.000231,1073.576,93
2177,256,15,6,3,0,1024,0.000486,1717.562,154
2178,256,15,6,3,0,2048,0.000469,1646.806,153
2179,256,15,6,3,0,4096,0.000460,1648.668,153
2180,256,15,6,3,0,8192,0.000476,1649.200,153
2181,256,15,6,3,0,16384,0.000458,1788.052,165
2182,256,15,6,3,0,32768,0.000447,1544.396,129
2183,256,15,6,3,0,65536,0.000464,1563.548,137
2184,256,15,7,1,0,1024,0.000415,994.840,85
2185,256,15,7,1,0,2048,0.000410,1014.258,85
2186,256,15,7,1,0,4096,0.000404,1011.066,85
2187,256,15,7,1,0,8192,0.000403,1004.682,85
2188,256,15,7,1,0,16384,0.000411,1001.756,85
2189,256,15,7,1,0,32768,0.000407,992.446,85
2190,256,15,7,1,0,65536,0.000384,988.988,85
2191,256,15,7,2,0,1024,0.000212,1143.534,106
2192,256,15,7,2,0,2048,0.000214,1144.332,106
2193,256,15,7,2,0,4096,0.000212,1145.928,106
2194,256,15,7,2,0,8192,0.000216,1138.214,106
2195,256,15,7,2,0,16384,0.000218,1143.534,106
2196,256,15,7,2,0,32768,0.000228,1163.484,105
2197,256,15,7,2,0,65536,0.000228,1013.194,90
2198,256,15,7,3,0,1024,0.000433,1642.284,139
2199,256,15,7,3,0,2048,0.000430,1601.586,139
2200,256,15,7,3,0,4096,0.000412,1605.842,139
2201,256,15,7,3,0,8192,0.000411,1596.000,139
2202,256,15,7,3,0,16384,0.000409,1605.576,139
2203,256,15,7,3,0,32768,0.000423,1462.734,123
2204,256,15,7,3,0,65536,0.000421,1676.332,139
2205,256,1,1,1,1,1,0.000283,868.756,92
2206,256,1,1,1,1,2,0.000283,867.692,92
2207,256,1,1,2,1,1,0.000468,1091.132,88
2208,256,1,1,2,1,2,0.000394,1106.028,97
2209,256,1,1,3,1,1,0.000456,1231.048,108
2210,256,1,1,3,1,2,0.000411,1263.500,108
2211,256,1,2,1,1,1,0.000256,738.416,66
2212,256,1,2,1,1,2,0.000247,782.040,74
2213,256,1,2,2,1,1,0.000377,1090.068,93
2214,256,1,2,2,1,2,0.000345,1198.596,108
2215,256,1,2,3,1,1,0.000419,1138.746,90
2216,256,1,2,3,1,2,0.000388,1253.126,106
2217,256,1,3,1,1,1,0.000334,939.512,68
2218,256,1,3,1,1,2,0.000375,1028.622,85
2219,256,1,3,2,1,1,0.000472,1132.894,88
2220,256,1,3,2,1,2,0.000419,1281.854,112
2221,256,1,3,3,1,1,0.000401,1223.068,100
2222,256,1,3,3,1,2,0.000374,1194.872,92
2223,256,1,4,1,1,1,0.000316,909.188,74
2224,256,1,4,1,1,2,0.000350,1036.336,105
2225,256,1,4,2,1,1,0.000395,1038.198,92
2226,256,1,4,2,1,2,0.000362,1171.464,106
2227,256,1,4,3,1,1,0.000371,1191.680,96
2228,256,1,4,3,1,2,0.000368,1248.072,104
2229,256,1,5,1,1,1,0.000329,919.562,69
2230,256,1,5,1,1,2,0.000389,1045.646,85
2231,256,1,5,2,1,1,0.000430,1179.976,113
2232,256,1,5,2,1,2,0.000349,1323.882,119
2233,256,1,5,3,1,1,0.000391,1157.898,101
2234,256,1,5,3,1,2,0.000357,1202.852,93
2235,256,1,6,1,1,1,0.000307,1143.002,106
2236,256,1,6,1,1,2,0.000337,1160.026,108
2237,256,1,6,2,1,1,0.000231,1073.576,93
2238,256,1,6,2,1,2,0.000237,1077.034,93
2239,256,1,6,3,1,1,0.000464,1563.548,137
2240,256,1,6,3,1,2,0.000457,1676.864,156
2241,256,1,7,1,1,1,0.000384,988.988,85
2242,256,1,7,1,1,2,0.000401,1139.810,101
2243,256,1,7,2,1,1,0.000228,1013.194,90
2244,256,1,7,2,1,2,0.000223,1094.856,99
2245,256,1,7,3,1,1,0.000421,1676.332,139
2246,256,1,7,3,1,2,0.000382,1709.582,155
2247,256,2,1,1,1,1,0.000283,868.756,92
2248,256,2,1,1,1,2,0.000283,867.692,92
2249,256,2,1,2,1,1,0.000468,1091.132,88
2250,256,2,1,2,1,2,0.000394,1106.028,97
2251,256,2,1,3,1,1,0.000456,1231.048,108
2252,256,2,1,3,1,2,0.000411,1263.500,108
2253,256,2,2,1,1,1,0.000256,738.416,66
2254,256,2,2,1,1,2,0.000247,782.040,74
2255,256,2,2,2,1,1,0.000377,1090.068,93
2256,256,2,2,2,1,2,0.000345,1198.596,108
2257,256,2,2,3,1,1,0.000419,1138.746,90
2258,256,2,2,3,1,2,0.000388,1253.126,106
2259,256,2,3,1,1,1,0.000334,939.512,68
2260,256,2,3,1,1,2,0.000375,1028.622,85
2261,256,2,3,2,1,1,0.000472,1132.894,88
2262,256,2,3,2,1,2,0.000419,1281.854,112
2263,256,2,3,3,1,1,0.000401,1223.068,100
2264,256,2,3,3,1,2,0.000374,1194.872,92
2265,256,2,4,1,1,1,0.000316,909.188,74
2266,256,2,4,1,1,2,0.000350,1036.336,105
2267,256,2,4,2,1,1,0.000395,1038.198,92
2268,256,2,4,2,1,2,0.000362,1171.464,106
2269,256,2,4,3,1,1,0.000371,1191.680,96
2270,256,2,4,3,1,2,0.000368,1248.072,104
2271,256,2,5,1,1,1,0.000329,919.562,69
2272,256,2,5,1,1,2,0.000389,1045.646,85
2273,256,2,5,2,1,1,0.000430,1179.976,113
2274,256,2,5,2,1,2,0.000349,1323.882,119
2275,256,2,5,3,1,1,0.000391,1157.898,101
2276,256,2,5,3,1,2,0.000357,1202.852,93
2277,256,2,6,1,1,1,0.000307,1143.002,106
2278,256,2,6,1,1,2,0.000337,1160.026,108
2279,256,2,6,2,1,1,0.000231,1073.576,93
2280,256,2,6,2,1,2,0.000237,1077.034,93
2281,256,2,6,3,1,1,0.000464,1563.548,137
2282,256,2,6,3,1,2,0.000457,1676.864,156
2283,256,2,7,1,1,1,0.000384,988.988,85
2284,256,2,7,1,1,2,0.000401,1139.810,101
2285,256,2,7,2,1,1,0.000228,1013.194,90
2286,256,2,7,2,1,2,0.000223,1094.856,99
2287,256,2,7,3,1,1,0.000421,1676.332,139
2288,256,2,7,3,1,2,0.000382,1709.582,155
2289,256,3,1,1,1,1,0.000283,868.756,92
2290,256,3,1,1,1,2,0.000283,867.692,92
2291,256,3,1,2,1,1,0.000468,1091.132,88
2292,256,3,1,2,1,2,0.000394,1106.028,97
2293,256,3,1,3,1,1,0.000456,1231.048,108
2294,256,3,1,3,1,2,0.000411,1263.500,108
2295,256,3,2,1,1,1,0.000256,738.416,66
2296,256,3,2,1,1,2,0.000247,782.040,74
2297,256,3,2,2,1,1,0.000377,1090.068,93
2298,256,3,2,2,1,2,0.000345,1198.596,108
2299,256,3,2,3,1,1,0.000419,1138.746,90
2300,256,3,2,3,1,2,0.000388,1253.126,106
2301,256,3,3,1,1,1,0.000334,939.512,68
2302,256,3,3,1,1,2,0.000375,1028.622,85
2303,256,3,3,2,1,1,0.000472,1132.894,88
2304,256,3,3,2,1,2,0.000419,1281.854,112
2305,256,3,3,3,1,1,0.000401,1223.068,100
2306,256,3,3,3,1,2,0.000374,1194.872,92
2307,256,3,4,1,1,1,0.000316,909.188,74
2308,256,3,4,1,1,2,0.000350,1036.336,105
2309,256,3,4,2,1,1,0.000395,1038.198,92
2310,256,3,4,2,1,2,0.000362,1171.464,106
2311,256,3,4,3,1,1,0.000371,1191.680,96
2312,256,3,4,3,1,2,0.000368,1248.072,104
2313,256,3,5,1,1,1,0.000329,919.562,69
2314,256,3,5,1,1,2,0.000389,1045.646,85
2315,256,3,5,2,1,1,0.000430,1179.976,113
2316,256,3,5,2,1,2,0.000349,1323.882,119
2317,256,3,5,3,1,1,0.000391,1157.898,101
2318,256,3,5,3,1,2,0.000357,1202.852,93
2319,256,3,6,1,1,1,0.000307,1143.002,106
2320,256,3,6,1,1,2,0.000337,1160.026,108
2321,256,3,6,2,1,1,0.000231,1073.576,93
2322,256,3,6,2,1,2,0.000237,1077.034,93
2323,256,3,6,3,1,1,0.000464,1563.548,137
2324,256,3,6,3,1,2,0.000457,1676.864,156
2325,256,3,7,1,1,1,0.000384,988.988,85
2326,256,3,7,1,1,2,0.000401,1139.810,101
2327,256,3,7,2,1,1,0.000228,1013.194,90
2328,256,3,7,2,1,2,0.000223,1094.856,99
2329,256,3,7,3,1,1,0.000421,1676.332,139
2330,256,3,7,3,1,2,0.000382,1709.582,155
2331,256,4,1,1,1,1,0.000283,868.756,92
2332,256,4,1,1,1,2,0.000283,867.692,92
2333,256,4,1,2,1,1,0.000468,1091.132,88
2334,256,4,1,2,1,2,0.000394,1106.028,97
2335,256,4,1,3,1,1,0.000456,1231.048,108
2336,256,4,1,3,1,2,0.000411,1263.500,108
2337,256,4,2,1,1,1,0.000256,738.416,66
2338,256,4,2,1,1,2,0.000247,782.040,74
2339,256,4,2,2,1,1,0.000377,1090.068,93
2340,256,4,2,2,1,2,0.000345,1198.596,108
2341,256,4,2,3,1,1,0.000419,1138.746,90
2342,256,4,2,3,1,2,0.000388,1253.126,106
2343,256,4,3,1,1,1,0.000334,939.512,68
2344,256,4,3,1,1,2,0.000375,1028.622,85
2345,256,4,3,2,1,1,0.000472,1132.894,88
2346,256,4,3,2,1,2,0.000419,1281.854,112
2347,256,4,3,3,1,1,0.000401,1223.068,100
2348,256,4,3,3,1,2,0.000374,1194.872,92
2349,256,4,4,1,1,1,0.000316,909.188,74
2350,256,4,4,1,1,2,0.000350,1036.336,105
2351,256,4,4,2,1,1,0.000395,1038.198,92
2352,256,4,4,2,1,2,0.000362,1171.464,106
2353,256,4,4,3,1,1,0.000371,1191.680,96
2354,256,4,4,3,1,2,0.000368,1248.072,104
2355,256,4,5,1,1,1,0.000329,919.562,69
2356,256,4,5,1,1,2,0.000389,1045.646,85
2357,256,4,5,2,1,1,0.000430,1179.976,113
2358,256,4,5,2,1,2,0.000349,1323.882,119
2359,256,4,5,3,1,1,0.000391,1157.898,101
2360,256,4,5,3,1,2,0.000357,1202.852,93
2361,256,4,6,1,1,1,0.000307,1143.002,106
2362,256,4,6,1,1,2,0.000337,1160.026,108
2363,256,4,6,2,1,1,0.000231,1073.576,93
2364,256,4,6,2,1,2,0.000237,1077.034,93
2365,256,4,6,3,1,1,0.000464,1563.548,137
2366,256,4,6,3,1,2,0.000457,1676.864,156
2367,256,4,7,1,1,1,0.000384,988.988,85
2368,256,4,7,1,1,2,0.000401,1139.810,101
2369,256,4,7,2,1,1,0.000228,1013.194,90
2370,256,4,7,2,1,2,0.000223,1094.856,99
2371,256,4,7,3,1,1,0.000421,1676.332,139
2372,256,4,7,3,1,2,0.000382,1709.582,155
2373,256,5,1,1,1,1,0.000283,868.756,92
2374,256,5,1,1,1,2,0.000283,867.692,92
2375,256,5,1,2,1,1,0.000468,1091.132,88
2376,256,5,1,2,1,2,0.000394,1106.028,97
2377,256,5,1,3,1,1,0.000456,1231.048,108
2378,256,5,1,3,1,2,0.000411,1263.500,108
2379,256,5,2,1,1,1,0.000256,738.416,66
2380,256,5,2,1,1,2,0.000247,782.040,74
2381,256,5,2,2,1,1,0.000377,1090.068,93
2382,256,5,2,2,1,2,0.000345,1198.596,108
2383,256,5,2,3,1,1,0.000419,1138.746,90
2384,256,5,2,3,1,2,0.000388,1253.126,106
2385,256,5,3,1,1,1,0.000334,939.512,68
2386,256,5,3,1,1,2,0.000375,1028.622,85
2387,256,5,3,2,1,1,0.000472,1132.894,88
2388,256,5,3,2,1,2,0.000419,1281.854,112
2389,256,5,3,3,1,1,0.000401,1223.068,100
2390,256,5,3,3,1,2,0.000374,1194.872,92
2391,256,5,4,1,1,1,0.000316,909.188,74
2392,256,5,4,1,1,2,0.000350,1036.336,105
2393,256,5,4,2,1,1,0.000395,1038.198,92
2394,256,5,4,2,1,2,0.000362,1171.464,106
2395,256,5,4,3,1,1,0.000371,1191.680,96
2396,256,5,4,3,1,2,0.000368,1248.072,104
2397,256,5,5,1,1,1,0.000329,919.562,69
2398,256,5,5,1,1,2,0.000389,1045.646,85
2399,256,5,5,2,1,1,0.000430,1179.976,113
2400,256,5,5,2,1,2,0.000349,1323.882,119
2401,256,5,5,3,1,1,0.000391,1157.898,101
2402,256,5,5,3,1,2,0.000357,1202.852,93
2403,256,5,6,1,1,1,0.000307,1143.002,106
2404,256,5,6,1,1,2,0.000337,1160.026,108
2405,256,5,6,2,1,1,0.000231,1073.576,93
2406,256,5,6,2,1,2,0.000237,1077.034,93
2407,256,5,6,3,1,1,0.000464,1563.548,137
2408,256,5,6,3,1,2,0.000457,1676.864,156
2409,256,5,7,1,1,1,0.000384,988.988,85
2410,256,5,7,1,1,2,0.000401,1139.810,101
2411,256,5,7,2,1,1,0.000228,1013.194,90
2412,256,5,7,2,1,2,0.000223,1094.856,99
2413,256,5,7,3,1,1,0.000421,1676.332,139
2414,256,5,7,3,1,2,0.000382,1709.582,155
2415,256,6,1,1,1,1,0.000283,868.756,92
2416,256,6,1,1,1,2,0.000283,867.692,92
2417,256,6,1,2,1,1,0.000468,1091.132,88
2418,256,6,1,2,1,2,0.000394,1106.028,97
2419,256,6,1,3,1,1,0.000456,1231.048,108
2420,256,6,1,3,1,2,0.000411,1263.500,108
2421,256,6,2,1,1,1,0.000256,738.416,66
2422,256,6,2,1,1,2,0.000247,782.040,74
2423,256,6,2,2,1,1,0.000377,1090.068,93
2424,256,6,2,2,1,2,0.000345,1198.596,108
2425,256,6,2,3,1,1,0.000419,1138.746,90
2426,256,6,2,3,1,2,0.000388,1253.126,106
2427,256,6,3,1,1,1,0.000334,939.512,68
2428,256,6,3,1,1,2,0.000375,1028.622,85
2429,256,6,3,2,1,1,0.000472,1132.894,88
2430,256,6,3,2,1,2,0.000419,1281.854,112
2431,256,6,3,3,1,1,0.000401,1223.068,100
2432,256,6,3,3,1,2,0.000374,1194.872,92
2433,256,6,4,1,1,1,0.000316,909.188,74
2434,256,6,4,1,1,2,0.000350,1036.336,105
2435,256,6,4,2,1,1,0.000395,1038.198,92
2436,256,6,4,2,1,2,0.000362,1171.464,106
2437,256,6,4,3,1,1,0.000371,1191.680,96
2438,256,6,4,3,1,2,0.000368,1248.072,104
2439,256,6,5,1,1,1,0.000329,919.562,69
2440,256,6,5,1,1,2,0.000389,1045.646,85
2441,256,6,5,2,1,1,0.000430,1179.976,113
2442,256,6,5,2,1,2,0.000349,1323.882,119
2443,256,6,5,3,1,1,0.000391,1157.898,101
2444,256,6,5,3,1,2,0.000357,1202.852,93
2445,256,6,6,1,1,1,0.000307,1143.002,106
2446,256,6,6,1,1,2,0.000337,1160.026,108
2447,256,6,6,2,1,1,0.000231,1073.576,93
2448,256,6,6,2,1,2,0.000237,1077.034,93
2449,256,6,6,3,1,1,0.000464,1563.548,137
2450,256,6,6,3,1,2,0.000457,1676.864,156
2451,256,6,7,1,1,1,0.000384,988.988,85
2452,256,6,7,1,1,2,0.000401,1139.810,101
2453,256,6,7,2,1,1,0.000228,1013.194,90
2454,256,6,7,2,1,2,0.000223,1094.856,99
2455,256,6,7,3,1,1,0.000421,1676.332,139
2456,256,6,7,3,1,2,0.000382,1709.582,155
2457,256,7,1,1,1,1,0.000283,868.756,92
2458,256,7,1,1,1,2,0.000283,867.692,92
2459,256,7,1,2,1,1,0.000468,1091.132,88
2460,256,7,1,2,1,2,0.000394,1106.028,97
2461,256,7,1,3,1,1,0.000456,1231.048,108
2462,256,7,1,3,1,2,0.000411,1263.500,108
2463,256,7,2,1,1,1,0.000256,738.416,66
2464,256,7,2,1,1,2,0.000247,782.040,74
2465,256,7,2,2,1,1,0.000377,1090.068,93
2466,256,7,2,2,1,2,0.000345,1198.596,108
2467,256,7,2,3,1,1,0.000419,1138.746,90
2468,256,7,2,3,1,2,0.000388,1253.126,106
2469,256,7,3,1,1,1,0.000334,939.512,68
2470,256,7,3,1,1,2,0.000375,1028.622,85
2471,256,7,3,2,1,1,0.000472,1132.894,88
2472,256,7,3,2,1,2,0.000419,1281.854,112
2473,256,7,3,3,1,1,0.000401,1223.068,100
2474,256,7,3,3,1,2,0.000374,1194.872,92
2475,256,7,4,1,1,1,0.000316,909.188,74
2476,256,7,4,1,1,2,0.000350,1036.336,105
2477,256,7,4,2,1,1,0.000395,1038.198,92
2478,256,7,4,2,1,2,0.000362,1171.464,106
2479,256,7,4,3,1,1,0.000371,1191.680,96
2480,256,7,4,3,1,2,0.000368,1248.072,104
2481,256,7,5,1,1,1,0.000329,919.562,69
2482,256,7,5,1,1,2,0.000389,1045.646,85
2483,256,7,5,2,1,1,0.000430,1179.976,113
2484,256,7,5,2,1,2,0.000349,1323.882,119
2485,256,7,5,3,1,1,0.000391,1157.898,101
2486,256,7,5,3,1,2,0.000357,1202.852,93
2487,256,7,6,1,1,1,0.000307,1143.002,106
2488,256,7,6,1,1,2,0.000337,1160.026,108
2489,256,7,6,2,1,1,0.000231,1073.576,93
2490,256,7,6,2,1,2,0.000237,1077.034,93
2491,256,7,6,3,1,1,0.000464,1563.548,137
2492,256,7,6,3,1,2,0.000457,1676.864,156
2493,256,7,7,1,1,1,0.000384,988.988,85
2494,256,7,7,1,1,2,0.000401,1139.810,101
2495,256,7,7,2,1,1,0.000228,1013.194,90
2496,256,7,7,2,1,2,0.000223,1094.856,99
2497,256,7,7,3,1,1,0.000421,1676.332,139
2498,256,7,7,3,1,2,0.000382,1709.582,155
