n,knob_MAT_SIZE,knob_UNROLL_FACTOR1,knob_UNROLL_FACTOR2,knob_UNROLL_FACTOR3,knob_SUBDIM_X,knob_SUBDIM_Y,B,knob_DATA_BLOCK,obj1,obj2,lut,ff,dsp,bram
3074,1024,2,2,1,4,4,0,262144,14.141753,124,436,51,1,0
3078,1024,2,2,1,4,8,0,1048576,8.706187,47,240,43,1,0
3079,1024,2,2,1,4,8,0,524288,12.637905,96,294,45,1,0
3080,1024,2,2,1,4,8,0,262144,11.452682,124,428,51,1,0
3084,1024,2,2,1,4,16,0,1048576,10.697299,57,262,44,1,0
3085,1024,2,2,1,4,16,0,524288,12.322789,76,306,46,1,0
3086,1024,2,2,1,4,16,0,262144,9.486408,111,433,54,1,0
3090,1024,2,2,1,8,1,0,1048576,4.749582,32,165,59,1,0
3091,1024,2,2,1,8,1,0,524288,5.93644,83,259,61,1,0
3092,1024,2,2,1,8,1,0,262144,6.796482,158,354,65,1,0
3096,1024,2,2,1,8,2,0,1048576,6.488944,33,169,51,1,0
3097,1024,2,2,1,8,2,0,524288,5.344975,81,259,53,1,0
3098,1024,2,2,1,8,2,0,262144,10.010339,117,403,59,1,0
3102,1024,2,2,1,8,4,0,1048576,7.063126,36,158,54,1,0
3103,1024,2,2,1,8,4,0,524288,4.75596,76,271,56,1,0
3104,1024,2,2,1,8,4,0,262144,6.044318,123,429,62,1,0
3108,1024,2,2,1,8,8,0,1048576,5.03751,37,157,55,1,0
3109,1024,2,2,1,8,8,0,524288,6.013084,77,271,57,1,0
3110,1024,2,2,1,8,8,0,262144,5.633941,122,429,63,1,0
3114,1024,2,2,1,8,16,0,1048576,5.108027,38,178,48,1,0
3115,1024,2,2,1,8,16,0,524288,5.662686,72,238,50,1,0
3116,1024,2,2,1,8,16,0,262144,6.42803,120,414,58,1,0
3120,1024,2,2,1,16,1,0,1048576,6.81229,37,164,63,1,0
3121,1024,2,2,1,16,1,0,524288,5.644262,66,203,65,1,0
3122,1024,2,2,1,16,1,0,262144,7.566793,97,328,69,1,0
3126,1024,2,2,1,16,2,0,1048576,6.100726,33,155,66,1,0
3127,1024,2,2,1,16,2,0,524288,4.883322,63,219,68,1,0
3128,1024,2,2,1,16,2,0,262144,6.144123,106,345,72,1,0
3132,1024,2,2,1,16,4,0,1048576,6.81491,34,155,67,1,0
3133,1024,2,2,1,16,4,0,524288,4.890596,56,219,69,1,0
3134,1024,2,2,1,16,4,0,262144,7.185141,114,344,73,1,0
3138,1024,2,2,1,16,8,0,1048576,6.554472,37,165,92,1,0
3139,1024,2,2,1,16,8,0,524288,6.141727,64,263,94,1,0
3140,1024,2,2,1,16,8,0,262144,6.036391,130,337,98,1,0
3144,1024,2,2,1,16,16,0,1048576,8.676313,39,174,90,1,0
3145,1024,2,2,1,16,16,0,524288,5.494031,85,273,92,1,0
3146,1024,2,2,1,16,16,0,262144,6.454035,125,353,96,1,0
3150,1024,2,2,2,1,1,0,1048576,7.696843,41,166,93,1,0
3151,1024,2,2,2,1,1,0,524288,5.753219,61,300,95,1,0
3152,1024,2,2,2,1,1,0,262144,9.172261,105,358,99,1,0
3156,1024,2,2,2,1,2,0,1048576,8.452737,39,162,94,1,0
3157,1024,2,2,2,1,2,0,524288,7.155897,106,299,96,1,0
3158,1024,2,2,2,1,2,0,262144,5.60634,131,364,100,1,0
3162,1024,2,2,2,1,4,0,1048576,7.936494,52,232,48,1,0
3163,1024,2,2,2,1,4,0,524288,5.378415,75,295,50,1,0
3164,1024,2,2,2,1,4,0,262144,5.270933,131,503,54,1,0
3168,1024,2,2,2,1,8,0,1048576,11.033707,70,355,145,1,0
3169,1024,2,2,2,1,8,0,524288,8.550337,90,388,147,1,0
3170,1024,2,2,2,1,8,0,262144,10.533164,158,576,151,1,0
3174,1024,2,2,2,1,16,0,1048576,10.418988,67,330,148,1,0
3175,1024,2,2,2,1,16,0,524288,12.632052,100,381,150,1,0
3176,1024,2,2,2,1,16,0,262144,10.962548,153,579,158,1,0
3180,1024,2,2,2,2,1,0,1048576,9.10643,63,321,149,1,0
3181,1024,2,2,2,2,1,0,524288,10.651509,106,395,151,1,0
3182,1024,2,2,2,2,1,0,262144,10.033034,169,578,158,1,0
3186,1024,2,2,2,2,2,0,1048576,6.354258,51,230,48,1,0
3187,1024,2,2,2,2,2,0,524288,6.653054,93,324,50,1,0
3188,1024,2,2,2,2,2,0,262144,7.00774,125,514,58,1,0
3192,1024,2,2,2,2,4,0,1048576,10.709539,58,298,145,1,0
3193,1024,2,2,2,2,4,0,524288,8.455917,113,433,147,1,0
3194,1024,2,2,2,2,4,0,262144,8.794444,128,560,153,1,0
3198,1024,2,2,2,2,8,0,1048576,9.658323,71,324,148,1,0
3199,1024,2,2,2,2,8,0,524288,13.230235,112,387,150,1,0
3200,1024,2,2,2,2,8,0,262144,11.610998,174,585,154,1,0
3204,1024,2,2,2,2,16,0,1048576,8.804822,59,318,149,1,0
3205,1024,2,2,2,2,16,0,524288,11.256517,124,436,151,1,0
3206,1024,2,2,2,2,16,0,262144,9.731411,177,590,155,1,0
3210,1024,2,2,2,4,1,0,1048576,3.80078,34,144,47,1,0
3211,1024,2,2,2,4,1,0,524288,3.339395,80,222,49,1,0
3212,1024,2,2,2,4,1,0,262144,4.118587,110,413,60,1,0
3216,1024,2,2,2,4,2,0,1048576,4.319701,41,183,38,1,0
3217,1024,2,2,2,4,2,0,524288,3.743042,76,207,40,1,0
3218,1024,2,2,2,4,2,0,262144,5.639027,96,333,44,1,0
3222,1024,2,2,2,4,4,0,1048576,4.137005,47,168,41,1,0
3223,1024,2,2,2,4,4,0,524288,4.881397,62,223,43,1,0
3224,1024,2,2,2,4,4,0,262144,10.587842,112,356,47,1,0
3228,1024,2,2,2,4,8,0,1048576,5.211513,36,155,75,1,0
3229,1024,2,2,2,4,8,0,524288,4.109853,58,227,77,1,0
3230,1024,2,2,2,4,8,0,262144,6.485761,114,327,81,1,0
3234,1024,2,2,2,4,16,0,1048576,5.128002,32,160,70,1,0
3235,1024,2,2,2,4,16,0,524288,4.111138,53,215,72,1,0
3236,1024,2,2,2,4,16,0,262144,7.617747,152,344,76,1,0
3240,1024,2,2,2,8,1,0,1048576,4.243884,44,150,73,1,0
3241,1024,2,2,2,8,1,0,524288,3.418965,65,239,75,1,0
3242,1024,2,2,2,8,1,0,262144,4.237164,104,353,79,1,0
3246,1024,2,2,2,8,2,0,1048576,5.541722,42,194,106,1,0
3247,1024,2,2,2,8,2,0,524288,5.730424,73,259,108,1,0
3248,1024,2,2,2,8,2,0,262144,5.56914,134,412,115,1,0
3252,1024,2,2,2,8,4,0,1048576,7.32367,53,259,105,1,0
3253,1024,2,2,2,8,4,0,524288,6.158382,87,334,107,1,0
3254,1024,2,2,2,8,4,0,262144,6.023858,139,486,111,1,0
3258,1024,2,2,2,8,8,0,1048576,5.770628,57,253,108,1,0
3259,1024,2,2,2,8,8,0,524288,7.747929,101,374,110,1,0
3260,1024,2,2,2,8,8,0,262144,7.124667,124,508,117,1,0
3264,1024,2,2,2,8,16,0,1048576,3.931946,42,175,55,1,0
3265,1024,2,2,2,8,16,0,524288,4.022262,88,314,57,1,0
3266,1024,2,2,2,8,16,0,262144,5.841473,148,566,68,1,0
3270,1024,2,2,2,16,1,0,1048576,8.086831,63,321,46,1,0
3271,1024,2,2,2,16,1,0,524288,6.341585,132,463,48,1,0
3272,1024,2,2,2,16,1,0,262144,7.267492,205,744,54,1,0
3276,1024,2,2,2,16,2,0,1048576,6.271008,69,348,49,1,0
3277,1024,2,2,2,16,2,0,524288,8.831152,118,454,51,1,0
3278,1024,2,2,2,16,2,0,262144,8.604367,180,722,59,1,0
3282,1024,2,2,2,16,4,0,1048576,5.686531,40,183,55,1,0
3283,1024,2,2,2,16,4,0,524288,4.170553,82,301,57,1,0
3284,1024,2,2,2,16,4,0,262144,3.931867,135,508,63,1,0
3288,1024,2,2,2,16,8,0,1048576,7.281331,69,333,46,1,0
3289,1024,2,2,2,16,8,0,524288,8.070957,134,600,48,1,0
3290,1024,2,2,2,16,8,0,262144,7.073443,189,718,52,1,0
3294,1024,2,2,2,16,16,0,1048576,7.156167,64,332,49,1,0
3295,1024,2,2,2,16,16,0,524288,6.645493,118,477,51,1,0
3296,1024,2,2,2,16,16,0,262144,7.964176,174,706,55,1,0
3300,1024,2,2,4,1,1,0,1048576,3.20869,37,156,45,1,0
3301,1024,2,2,4,1,1,0,524288,2.941075,71,202,47,1,0
3302,1024,2,2,4,1,1,0,262144,3.554303,102,411,54,1,0
3306,1024,2,2,4,1,2,0,1048576,4.343028,42,199,61,1,0
3307,1024,2,2,4,1,2,0,524288,3.840389,56,216,63,1,0
3308,1024,2,2,4,1,2,0,262144,4.001346,118,472,67,1,0
3312,1024,2,2,4,1,4,0,1048576,4.068568,48,216,89,1,0
3313,1024,2,2,4,1,4,0,524288,3.333106,64,236,91,1,0
3314,1024,2,2,4,1,4,0,262144,4.200332,158,421,95,1,0
3318,1024,2,2,4,1,8,0,1048576,3.787445,43,221,85,1,0
3319,1024,2,2,4,1,8,0,524288,4.768538,86,308,87,1,0
3320,1024,2,2,4,1,8,0,262144,3.670278,103,344,94,1,0
3324,1024,2,2,4,1,16,0,1048576,5.046898,41,191,45,1,0
3325,1024,2,2,4,1,16,0,524288,2.539582,81,313,47,1,0
3326,1024,2,2,4,1,16,0,262144,3.119021,136,562,58,1,0
3330,1024,2,2,4,2,1,0,1048576,5.812616,67,334,136,1,0
3331,1024,2,2,4,2,1,0,524288,7.252361,118,436,138,1,0
3332,1024,2,2,4,2,1,0,262144,6.566365,176,655,142,1,0
3336,1024,2,2,4,2,2,0,1048576,6.001134,54,244,53,1,0
3337,1024,2,2,4,2,2,0,524288,4.27769,88,361,55,1,0
3338,1024,2,2,4,2,2,0,262144,3.82868,134,508,64,1,0
3342,1024,2,2,4,2,4,0,1048576,5.652853,74,383,45,1,0
3343,1024,2,2,4,2,4,0,524288,4.7834,130,481,47,1,0
3344,1024,2,2,4,2,4,0,262144,4.824332,155,693,57,1,0
3348,1024,2,2,4,2,8,0,1048576,5.569465,52,232,53,1,0
3349,1024,2,2,4,2,8,0,524288,3.636351,86,311,55,1,0
3350,1024,2,2,4,2,8,0,262144,6.873443,269,891,63,1,0
3354,1024,2,2,4,2,16,0,1048576,5.551099,78,396,45,1,0
3355,1024,2,2,4,2,16,0,524288,5.422661,118,495,47,1,0
3356,1024,2,2,4,2,16,0,262144,4.89338,207,850,58,1,0
3360,1024,2,2,4,4,1,0,1048576,9.877064,43,178,50,1,0
3361,1024,2,2,4,4,1,0,524288,6.756634,63,202,52,1,0
3362,1024,2,2,4,4,1,0,262144,11.656483,96,326,56,1,0
3366,1024,2,2,4,4,2,0,1048576,9.434983,41,177,60,1,0
3367,1024,2,2,4,4,2,0,524288,9.577881,81,273,62,1,0
3368,1024,2,2,4,4,2,0,262144,11.977051,170,367,66,1,0
3372,1024,2,2,4,4,4,0,1048576,10.804311,42,169,63,1,0
3373,1024,2,2,4,4,4,0,524288,8.691638,86,283,65,1,0
3374,1024,2,2,4,4,4,0,262144,11.942709,175,379,69,1,0
3378,1024,2,2,4,4,8,0,1048576,7.988212,42,169,64,1,0
3379,1024,2,2,4,4,8,0,524288,8.780654,77,283,66,1,0
3380,1024,2,2,4,4,8,0,262144,12.225759,161,379,70,1,0
3384,1024,2,2,4,4,16,0,1048576,9.125093,35,168,65,1,0
3385,1024,2,2,4,4,16,0,524288,10.994207,103,284,67,1,0
3386,1024,2,2,4,4,16,0,262144,7.430386,86,379,71,1,0
3390,1024,2,2,4,8,1,0,1048576,8.497024,40,182,50,1,0
3391,1024,2,2,4,8,1,0,524288,5.425073,67,217,52,1,0
3392,1024,2,2,4,8,1,0,262144,11.043552,122,316,56,1,0
3396,1024,2,2,4,8,2,0,1048576,10.066389,43,183,39,1,0
3397,1024,2,2,4,8,2,0,524288,10.333372,64,213,41,1,0
3398,1024,2,2,4,8,2,0,262144,12.416592,95,337,45,1,0
3402,1024,2,2,4,8,4,0,1048576,7.04314,46,184,42,1,0
3403,1024,2,2,4,8,4,0,524288,8.796069,61,233,44,1,0
3404,1024,2,2,4,8,4,0,262144,23.584219,99,356,48,1,0
3408,1024,2,2,4,8,8,0,1048576,7.568191,43,185,43,1,0
3409,1024,2,2,4,8,8,0,524288,9.166443,58,233,45,1,0
3410,1024,2,2,4,8,8,0,262144,13.172145,111,357,49,1,0
3414,1024,2,2,4,8,16,0,1048576,9.703869,42,187,44,1,0
3415,1024,2,2,4,8,16,0,524288,7.466286,64,234,46,1,0
3416,1024,2,2,4,8,16,0,262144,14.879924,100,358,50,1,0
3420,1024,2,2,4,16,1,0,1048576,10.608397,37,196,71,1,0
3421,1024,2,2,4,16,1,0,524288,8.78659,83,292,73,1,0
3422,1024,2,2,4,16,1,0,262144,7.81281,94,415,77,1,0
3426,1024,2,2,4,16,2,0,1048576,10.467719,43,205,64,1,0
3427,1024,2,2,4,16,2,0,524288,10.230757,88,297,66,1,0
3428,1024,2,2,4,16,2,0,262144,9.843342,109,434,70,1,0
3432,1024,2,2,4,16,4,0,1048576,13.227507,44,202,67,1,0
3433,1024,2,2,4,16,4,0,524288,10.076936,89,302,69,1,0
3434,1024,2,2,4,16,4,0,262144,9.940714,99,421,73,1,0
3438,1024,2,2,4,16,8,0,1048576,9.065008,40,199,68,1,0
3439,1024,2,2,4,16,8,0,524288,9.904672,73,303,70,1,0
3440,1024,2,2,4,16,8,0,262144,9.219507,100,421,74,1,0
3444,1024,2,2,4,16,16,0,1048576,9.272284,44,200,69,1,0
3445,1024,2,2,4,16,16,0,524288,8.969462,83,305,71,1,0
3446,1024,2,2,4,16,16,0,262144,9.693602,101,419,75,1,0
3450,1024,2,2,8,1,1,0,1048576,8.541446,40,195,71,1,0
3451,1024,2,2,8,1,1,0,524288,8.025541,95,292,73,1,0
3452,1024,2,2,8,1,1,0,262144,7.932034,107,416,77,1,0
3456,1024,2,2,8,1,2,0,1048576,12.754483,36,189,64,1,0
3457,1024,2,2,8,1,2,0,524288,9.704089,81,298,66,1,0
3458,1024,2,2,8,1,2,0,262144,10.407448,116,433,70,1,0
3462,1024,2,2,8,1,4,0,1048576,11.606705,40,198,67,1,0
3463,1024,2,2,8,1,4,0,524288,11.763883,74,305,69,1,0
3464,1024,2,2,8,1,4,0,262144,9.357317,94,420,73,1,0
3468,1024,2,2,8,1,8,0,1048576,11.207721,38,201,68,1,0
3469,1024,2,2,8,1,8,0,524288,9.145527,83,291,70,1,0
3470,1024,2,2,8,1,8,0,262144,10.670341,105,428,74,1,0
3474,1024,2,2,8,1,16,0,1048576,9.110908,45,199,69,1,0
3475,1024,2,2,8,1,16,0,524288,11.408383,82,302,71,1,0
3476,1024,2,2,8,1,16,0,262144,9.09445,93,417,75,1,0
3480,1024,2,2,8,2,1,0,1048576,10.614684,41,193,71,1,0
3481,1024,2,2,8,2,1,0,524288,7.696613,91,298,73,1,0
3482,1024,2,2,8,2,1,0,262144,7.39997,99,415,77,1,0
3486,1024,2,2,8,2,2,0,1048576,11.26873,43,196,64,1,0
3487,1024,2,2,8,2,2,0,524288,8.124318,79,294,66,1,0
3488,1024,2,2,8,2,2,0,262144,9.169948,104,427,70,1,0
3492,1024,2,2,8,2,4,0,1048576,10.970957,43,195,67,1,0
3493,1024,2,2,8,2,4,0,524288,10.373684,85,302,69,1,0
3494,1024,2,2,8,2,4,0,262144,10.136172,95,415,73,1,0
3498,1024,2,2,8,2,8,0,1048576,9.467908,40,196,68,1,0
3499,1024,2,2,8,2,8,0,524288,12.258909,91,289,70,1,0
3500,1024,2,2,8,2,8,0,262144,9.917961,88,414,74,1,0
3504,1024,2,2,8,2,16,0,1048576,10.282635,45,202,69,1,0
3505,1024,2,2,8,2,16,0,524288,8.449271,78,291,71,1,0
3506,1024,2,2,8,2,16,0,262144,9.848157,93,420,75,1,0
3510,1024,2,2,8,4,1,0,1048576,4.92744,41,178,48,1,0
3511,1024,2,2,8,4,1,0,524288,5.303663,81,239,50,1,0
3512,1024,2,2,8,4,1,0,262144,4.24379,126,412,58,1,0
3516,1024,2,2,8,4,2,0,1048576,8.060122,32,164,63,1,0
3517,1024,2,2,8,4,2,0,524288,5.622497,48,209,65,1,0
3518,1024,2,2,8,4,2,0,262144,10.596896,120,331,69,1,0
3522,1024,2,2,8,4,4,0,1048576,6.719707,36,155,66,1,0
3523,1024,2,2,8,4,4,0,524288,4.700597,60,219,68,1,0
3524,1024,2,2,8,4,4,0,262144,6.308576,101,344,72,1,0
3528,1024,2,2,8,4,8,0,1048576,6.533357,41,155,67,1,0
3529,1024,2,2,8,4,8,0,524288,5.948082,59,220,69,1,0
3530,1024,2,2,8,4,8,0,262144,6.517838,109,344,73,1,0
3534,1024,2,2,8,4,16,0,1048576,5.180806,44,185,48,1,0
3535,1024,2,2,8,4,16,0,524288,4.62833,74,247,50,1,0
3536,1024,2,2,8,4,16,0,262144,3.501881,129,415,58,1,0
3540,1024,2,2,8,8,1,0,1048576,5.576248,39,183,63,1,0
3541,1024,2,2,8,8,1,0,524288,5.561739,67,213,65,1,0
3542,1024,2,2,8,8,1,0,262144,10.327907,114,330,69,1,0
3546,1024,2,2,8,8,2,0,1048576,5.862847,43,161,66,1,0
3547,1024,2,2,8,8,2,0,524288,6.303646,53,218,68,1,0
3548,1024,2,2,8,8,2,0,262144,10.661383,106,345,72,1,0
3552,1024,2,2,8,8,4,0,1048576,6.830025,41,158,67,1,0
3553,1024,2,2,8,8,4,0,524288,5.852407,55,218,69,1,0
3554,1024,2,2,8,8,4,0,262144,5.413476,135,334,73,1,0
3558,1024,2,2,8,8,8,0,1048576,5.122955,39,180,73,1,0
3559,1024,2,2,8,8,8,0,524288,5.918712,67,228,75,1,0
3560,1024,2,2,8,8,8,0,262144,8.72752,107,351,79,1,0
3564,1024,2,2,8,8,16,0,1048576,7.313031,44,187,67,1,0
3565,1024,2,2,8,8,16,0,524288,7.424311,69,226,69,1,0
3566,1024,2,2,8,8,16,0,262144,5.39708,126,371,73,1,0
3570,1024,2,2,8,16,1,0,1048576,5.881365,43,185,70,1,0
3571,1024,2,2,8,16,1,0,524288,6.834174,75,226,72,1,0
3572,1024,2,2,8,16,1,0,262144,6.128136,110,350,76,1,0
3576,1024,2,2,8,16,2,0,1048576,5.380392,38,184,71,1,0
3577,1024,2,2,8,16,2,0,524288,7.418554,67,233,73,1,0
3578,1024,2,2,8,16,2,0,262144,7.540533,113,353,77,1,0
3582,1024,2,2,8,16,4,0,1048576,6.890722,43,182,73,1,0
3583,1024,2,2,8,16,4,0,524288,7.032665,68,228,75,1,0
3584,1024,2,2,8,16,4,0,262144,9.351079,117,352,79,1,0
3588,1024,2,2,8,16,8,0,1048576,5.607468,39,188,67,1,0
3589,1024,2,2,8,16,8,0,524288,5.958237,72,233,69,1,0
3590,1024,2,2,8,16,8,0,262144,5.54941,124,371,73,1,0
3594,1024,2,2,8,16,16,0,1048576,5.901845,38,184,70,1,0
3595,1024,2,2,8,16,16,0,524288,6.952889,64,238,72,1,0
3596,1024,2,2,8,16,16,0,262144,5.908699,114,352,76,1,0
3600,1024,2,4,1,1,1,0,1048576,6.245243,39,189,71,1,0
3601,1024,2,4,1,1,1,0,524288,6.713193,66,225,73,1,0
3602,1024,2,4,1,1,1,0,262144,6.325083,112,354,77,1,0
3606,1024,2,4,1,1,2,0,1048576,5.172303,43,162,73,1,0
3607,1024,2,4,1,1,2,0,524288,4.965841,72,230,75,1,0
3608,1024,2,4,1,1,2,0,262144,8.589679,143,357,79,1,0
3612,1024,2,4,1,1,4,0,1048576,8.340992,40,189,67,1,0
3613,1024,2,4,1,1,4,0,524288,7.02985,59,232,69,1,0
3614,1024,2,4,1,1,4,0,262144,6.074313,122,372,73,1,0
3618,1024,2,4,1,1,8,0,1048576,7.071653,44,186,70,1,0
3619,1024,2,4,1,1,8,0,524288,5.796699,76,230,72,1,0
3620,1024,2,4,1,1,8,0,262144,9.11432,112,354,76,1,0
3624,1024,2,4,1,1,16,0,1048576,6.495803,44,185,71,1,0
3625,1024,2,4,1,1,16,0,524288,6.777458,64,235,73,1,0
3626,1024,2,4,1,1,16,0,262144,8.680292,113,349,77,1,0
3630,1024,2,4,1,2,1,0,1048576,4.530838,40,155,75,1,0
3631,1024,2,4,1,2,1,0,524288,3.253365,74,210,77,1,0
3632,1024,2,4,1,2,1,0,262144,7.303537,102,327,81,1,0
3636,1024,2,4,1,2,2,0,1048576,4.850199,35,160,70,1,0
3637,1024,2,4,1,2,2,0,524288,4.069205,63,259,72,1,0
3638,1024,2,4,1,2,2,0,262144,4.570648,98,330,76,1,0
3642,1024,2,4,1,2,4,0,1048576,5.277134,37,149,73,1,0
3643,1024,2,4,1,2,4,0,524288,5.100726,51,228,75,1,0
3644,1024,2,4,1,2,4,0,262144,4.022114,116,353,79,1,0
3648,1024,2,4,1,2,8,0,1048576,5.975576,43,162,75,1,0
3649,1024,2,4,1,2,8,0,524288,4.125647,69,221,77,1,0
3650,1024,2,4,1,2,8,0,262144,3.946622,119,356,81,1,0
3654,1024,2,4,1,2,16,0,1048576,3.922147,39,186,70,1,0
3655,1024,2,4,1,2,16,0,524288,3.478394,64,212,72,1,0
3656,1024,2,4,1,2,16,0,262144,8.30377,108,334,76,1,0
3660,1024,2,4,1,4,1,0,1048576,4.278832,43,161,73,1,0
3661,1024,2,4,1,4,1,0,524288,4.112517,57,227,75,1,0
3662,1024,2,4,1,4,1,0,262144,8.278793,108,339,79,1,0
3666,1024,2,4,1,4,2,0,1048576,5.319164,50,171,79,1,0
3667,1024,2,4,1,4,2,0,524288,4.568736,54,232,81,1,0
3668,1024,2,4,1,4,2,0,262144,7.409066,114,348,85,1,0
3672,1024,2,4,1,4,4,0,1048576,4.441774,40,172,74,1,0
3673,1024,2,4,1,4,4,0,524288,5.770286,66,234,76,1,0
3674,1024,2,4,1,4,4,0,262144,4.667271,123,358,80,1,0
3678,1024,2,4,1,4,8,0,1048576,4.871343,38,191,77,1,0
3679,1024,2,4,1,4,8,0,524288,4.994052,62,232,79,1,0
3680,1024,2,4,1,4,8,0,262144,5.859732,116,357,83,1,0
3684,1024,2,4,1,4,16,0,1048576,5.538532,38,190,79,1,0
3685,1024,2,4,1,4,16,0,524288,4.047388,55,234,81,1,0
3686,1024,2,4,1,4,16,0,262144,3.568092,121,350,85,1,0
3690,1024,2,4,1,8,1,0,1048576,4.691656,40,194,74,1,0
3691,1024,2,4,1,8,1,0,524288,3.95924,61,240,76,1,0
3692,1024,2,4,1,8,1,0,262144,4.251158,118,351,80,1,0
3696,1024,2,4,1,8,2,0,1048576,4.141738,40,195,77,1,0
3697,1024,2,4,1,8,2,0,524288,4.793927,62,240,79,1,0
3698,1024,2,4,1,8,2,0,262144,4.901505,129,351,83,1,0
3702,1024,2,4,1,8,4,0,1048576,4.744498,41,167,79,1,0
3703,1024,2,4,1,8,4,0,524288,4.960744,59,238,81,1,0
3704,1024,2,4,1,8,4,0,262144,3.369562,110,352,85,1,0
3708,1024,2,4,1,8,8,0,1048576,5.639024,47,189,74,1,0
3709,1024,2,4,1,8,8,0,524288,5.507925,68,238,76,1,0
3710,1024,2,4,1,8,8,0,262144,5.079666,120,356,80,1,0
3714,1024,2,4,1,8,16,0,1048576,3.916459,42,196,77,1,0
3715,1024,2,4,1,8,16,0,524288,4.43249,67,241,79,1,0
3716,1024,2,4,1,8,16,0,262144,7.653064,101,354,83,1,0
3720,1024,2,4,1,16,1,0,1048576,4.419492,43,212,89,1,0
3721,1024,2,4,1,16,1,0,524288,3.494451,96,311,91,1,0
3722,1024,2,4,1,16,1,0,262144,3.355963,101,340,98,1,0
3726,1024,2,4,1,16,2,0,1048576,3.826971,41,220,85,1,0
3727,1024,2,4,1,16,2,0,524288,4.103653,105,321,87,1,0
3728,1024,2,4,1,16,2,0,262144,3.9639,120,507,91,1,0
3732,1024,2,4,1,16,4,0,1048576,3.390591,41,213,89,1,0
3733,1024,2,4,1,16,4,0,524288,3.546542,63,234,91,1,0
3734,1024,2,4,1,16,4,0,262144,4.392173,135,499,95,1,0
3738,1024,2,4,1,16,8,0,1048576,4.283946,39,205,85,1,0
3739,1024,2,4,1,16,8,0,524288,4.089157,110,310,87,1,0
3740,1024,2,4,1,16,8,0,262144,4.147029,154,432,91,1,0
3744,1024,2,4,1,16,16,0,1048576,5.221453,45,177,93,1,0
3745,1024,2,4,1,16,16,0,524288,3.985041,68,338,95,1,0
3746,1024,2,4,1,16,16,0,262144,4.007912,113,525,99,1,0
3750,1024,2,4,2,1,1,0,1048576,4.603329,48,201,89,1,0
3751,1024,2,4,2,1,1,0,524288,4.161217,95,337,91,1,0
3752,1024,2,4,2,1,1,0,262144,5.688127,160,527,95,1,0
3756,1024,2,4,2,1,2,0,1048576,3.284013,49,186,93,1,0
3757,1024,2,4,2,1,2,0,524288,3.370116,88,343,95,1,0
3758,1024,2,4,2,1,2,0,262144,3.275941,131,446,99,1,0
3762,1024,2,4,2,1,4,0,1048576,4.848991,40,190,89,1,0
3763,1024,2,4,2,1,4,0,524288,4.48175,93,332,91,1,0
3764,1024,2,4,2,1,4,0,262144,4.156883,174,520,95,1,0
3768,1024,2,4,2,1,8,0,1048576,3.306844,45,191,93,1,0
3769,1024,2,4,2,1,8,0,524288,3.632416,84,268,95,1,0
3770,1024,2,4,2,1,8,0,262144,4.841876,146,529,99,1,0
3774,1024,2,4,2,1,16,0,1048576,3.717564,51,229,89,1,0
3775,1024,2,4,2,1,16,0,524288,4.891308,90,339,91,1,0
3776,1024,2,4,2,1,16,0,262144,3.950618,99,374,99,1,0
3780,1024,2,4,2,2,1,0,1048576,9.877064,43,178,50,1,0
3781,1024,2,4,2,2,1,0,524288,6.756634,63,202,52,1,0
3782,1024,2,4,2,2,1,0,262144,11.656483,96,326,56,1,0
3786,1024,2,4,2,2,2,0,1048576,9.434983,41,177,60,1,0
3787,1024,2,4,2,2,2,0,524288,9.577881,81,273,62,1,0
3788,1024,2,4,2,2,2,0,262144,11.977051,170,367,66,1,0
3792,1024,2,4,2,2,4,0,1048576,10.804311,42,169,63,1,0
3793,1024,2,4,2,2,4,0,524288,8.691638,86,283,65,1,0
3794,1024,2,4,2,2,4,0,262144,11.942709,175,379,69,1,0
3798,1024,2,4,2,2,8,0,1048576,7.988212,42,169,64,1,0
3799,1024,2,4,2,2,8,0,524288,8.780654,77,283,66,1,0
3800,1024,2,4,2,2,8,0,262144,12.225759,161,379,70,1,0
3804,1024,2,4,2,2,16,0,1048576,9.125093,35,168,65,1,0
3805,1024,2,4,2,2,16,0,524288,10.994207,103,284,67,1,0
3806,1024,2,4,2,2,16,0,262144,7.430386,86,379,71,1,0
3810,1024,2,4,2,4,1,0,1048576,9.309334,37,154,86,1,0
3811,1024,2,4,2,4,1,0,524288,8.580834,64,208,88,1,0
3812,1024,2,4,2,4,1,0,262144,14.795652,121,332,92,1,0
3816,1024,2,4,2,4,2,0,1048576,12.882872,42,168,83,1,0
3817,1024,2,4,2,4,2,0,524288,10.31081,61,224,85,1,0
3818,1024,2,4,2,4,2,0,262144,9.686596,131,332,89,1,0
3822,1024,2,4,2,4,4,0,1048576,12.029558,43,157,86,1,0
3823,1024,2,4,2,4,4,0,524288,9.836652,66,231,88,1,0
3824,1024,2,4,2,4,4,0,262144,10.095052,100,354,92,1,0
3828,1024,2,4,2,4,8,0,1048576,10.710972,49,158,87,1,0
3829,1024,2,4,2,4,8,0,524288,7.776367,62,236,89,1,0
3830,1024,2,4,2,4,8,0,262144,14.965142,138,342,93,1,0
3834,1024,2,4,2,4,16,0,1048576,9.930918,47,158,88,1,0
3835,1024,2,4,2,4,16,0,524288,7.101034,67,236,90,1,0
