n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2
2325,8,3,1,2,512,32,0,0.00637,109
2326,8,3,1,2,256,1,0,0.002894,709
2327,8,3,1,2,256,2,0,0.007159,314
2328,8,3,1,2,256,4,0,0.007558,248
2329,8,3,1,2,256,8,0,0.006598,202
2330,8,3,1,2,256,16,0,0.006524,174
2331,8,3,1,2,256,32,0,0.007382,187
2332,8,3,1,2,128,1,0,0.00315,819
2333,8,3,1,2,128,2,0,0.007345,394
2334,8,3,1,2,128,4,0,0.007519,297
2335,8,3,1,2,128,8,0,0.007142,269
2336,8,3,1,2,128,16,0,0.00724,293
2337,8,3,1,2,128,32,0,0.007615,263
2338,8,3,1,3,512,1,0,0.002222,646
2339,8,3,1,3,512,2,0,0.006056,277
2340,8,3,1,3,512,4,0,0.007731,230
2341,8,3,1,3,512,8,0,0.007803,160
2342,8,3,1,3,512,16,0,0.006966,138
2343,8,3,1,3,512,32,0,0.007951,135
2344,8,3,1,3,256,1,0,0.002289,725
2345,8,3,1,3,256,2,0,0.005918,364
2346,8,3,1,3,256,4,0,0.007609,288
2347,8,3,1,3,256,8,0,0.007797,263
2348,8,3,1,3,256,16,0,0.007883,209
2349,8,3,1,3,256,32,0,0.007523,220
2350,8,3,1,3,128,1,0,0.002391,832
2351,8,3,1,3,128,2,0,0.006104,450
2352,8,3,1,3,128,4,0,0.007816,370
2353,8,3,1,3,128,8,0,0.007602,281
2354,8,3,1,3,128,16,0,0.007812,270
2355,8,3,1,3,128,32,0,0.007782,295
2356,8,3,1,4,512,1,0,0.001781,678
2357,8,3,1,4,512,2,0,0.004502,274
2358,8,3,1,4,512,4,0,0.006371,181
2359,8,3,1,4,512,8,0,0.006357,160
2360,8,3,1,4,512,16,0,0.005811,139
2361,8,3,1,4,512,32,0,0.00632,132
2362,8,3,1,4,256,1,0,0.001818,736
2363,8,3,1,4,256,2,0,0.004745,416
2364,8,3,1,4,256,4,0,0.006586,327
2365,8,3,1,4,256,8,0,0.006743,245
2366,8,3,1,4,256,16,0,0.006605,260
2367,8,3,1,4,256,32,0,0.006788,244
2368,8,3,1,4,128,1,0,0.001872,911
2369,8,3,1,4,128,2,0,0.004485,487
2370,8,3,1,4,128,4,0,0.006393,405
2371,8,3,1,4,128,8,0,0.007008,365
2372,8,3,1,4,128,16,0,0.006828,365
2373,8,3,1,4,128,32,0,0.006615,322
2374,8,3,2,1,512,1,0,0.004977,517
2375,8,3,2,1,512,2,0,0.008648,227
2376,8,3,2,1,512,4,0,0.008075,146
2377,8,3,2,1,512,8,0,0.00737,112
2378,8,3,2,1,512,16,0,0.007299,103
2379,8,3,2,1,512,32,0,0.00722,99
2380,8,3,2,1,256,1,0,0.00536,782
2381,8,3,2,1,256,2,0,0.008941,240
2382,8,3,2,1,256,4,0,0.008262,187
2383,8,3,2,1,256,8,0,0.00746,146
2384,8,3,2,1,256,16,0,0.007112,134
2385,8,3,2,1,256,32,0,0.006991,137
2386,8,3,2,1,128,1,0,0.005089,723
2387,8,3,2,1,128,2,0,0.010176,384
2388,8,3,2,1,128,4,0,0.01013,252
2389,8,3,2,1,128,8,0,0.009312,246
2390,8,3,2,1,128,16,0,0.009405,207
2391,8,3,2,1,128,32,0,0.009861,199
2392,8,3,2,2,512,1,0,0.00295,564
2393,8,3,2,2,512,2,0,0.007689,232
2394,8,3,2,2,512,4,0,0.006954,144
2395,8,3,2,2,512,8,0,0.006892,130
2396,8,3,2,2,512,16,0,0.007373,121
2397,8,3,2,2,512,32,0,0.00637,109
2398,8,3,2,2,256,1,0,0.002894,709
2399,8,3,2,2,256,2,0,0.007159,314
2400,8,3,2,2,256,4,0,0.0073,247
2401,8,3,2,2,256,8,0,0.006598,202
2402,8,3,2,2,256,16,0,0.006524,174
2403,8,3,2,2,256,32,0,0.007382,187
2404,8,3,2,2,128,1,0,0.00315,819
2405,8,3,2,2,128,2,0,0.007345,394
2406,8,3,2,2,128,4,0,0.007519,297
2407,8,3,2,2,128,8,0,0.007142,269
2408,8,3,2,2,128,16,0,0.00724,293
2409,8,3,2,2,128,32,0,0.007615,263
2410,8,3,2,3,512,1,0,0.002222,646
2411,8,3,2,3,512,2,0,0.006171,282
2412,8,3,2,3,512,4,0,0.007731,230
2413,8,3,2,3,512,8,0,0.007803,160
2414,8,3,2,3,512,16,0,0.006966,138
2415,8,3,2,3,512,32,0,0.007951,135
2416,8,3,2,3,256,1,0,0.002289,725
2417,8,3,2,3,256,2,0,0.005918,364
2418,8,3,2,3,256,4,0,0.007609,288
2419,8,3,2,3,256,8,0,0.007797,263
2420,8,3,2,3,256,16,0,0.007883,209
2421,8,3,2,3,256,32,0,0.007523,220
2422,8,3,2,3,128,1,0,0.002391,832
2423,8,3,2,3,128,2,0,0.006104,450
2424,8,3,2,3,128,4,0,0.007816,370
2425,8,3,2,3,128,8,0,0.007602,281
2426,8,3,2,3,128,16,0,0.007812,270
2427,8,3,2,3,128,32,0,0.007782,295
2428,8,3,2,4,512,1,0,0.001781,678
2429,8,3,2,4,512,2,0,0.004502,274
2430,8,3,2,4,512,4,0,0.006457,177
2431,8,3,2,4,512,8,0,0.006357,160
2432,8,3,2,4,512,16,0,0.005811,139
2433,8,3,2,4,512,32,0,0.00632,132
2434,8,3,2,4,256,1,0,0.001818,736
2435,8,3,2,4,256,2,0,0.004745,416
2436,8,3,2,4,256,4,0,0.006586,327
2437,8,3,2,4,256,8,0,0.006743,245
2438,8,3,2,4,256,16,0,0.006605,260
2439,8,3,2,4,256,32,0,0.006788,244
2440,8,3,2,4,128,1,0,0.001872,911
2441,8,3,2,4,128,2,0,0.004485,487
2442,8,3,2,4,128,4,0,0.006393,405
2443,8,3,2,4,128,8,0,0.007008,365
2444,8,3,2,4,128,16,0,0.006828,365
2445,8,3,2,4,128,32,0,0.006615,322
2446,8,3,3,1,512,1,0,0.004977,517
2447,8,3,3,1,512,2,0,0.008648,227
2448,8,3,3,1,512,4,0,0.008075,146
2449,8,3,3,1,512,8,0,0.00737,112
2450,8,3,3,1,512,16,0,0.007299,103
2451,8,3,3,1,512,32,0,0.00722,99
2452,8,3,3,1,256,1,0,0.00536,782
2453,8,3,3,1,256,2,0,0.008941,240
2454,8,3,3,1,256,4,0,0.008262,187
2455,8,3,3,1,256,8,0,0.00746,146
2456,8,3,3,1,256,16,0,0.007112,134
2457,8,3,3,1,256,32,0,0.006991,137
2458,8,3,3,1,128,1,0,0.005089,723
2459,8,3,3,1,128,2,0,0.010176,384
2460,8,3,3,1,128,4,0,0.01013,252
2461,8,3,3,1,128,8,0,0.009312,246
2462,8,3,3,1,128,16,0,0.009405,207
2463,8,3,3,1,128,32,0,0.009861,199
2464,8,3,3,2,512,1,0,0.00295,564
2465,8,3,3,2,512,2,0,0.007689,232
2466,8,3,3,2,512,4,0,0.006954,144
2467,8,3,3,2,512,8,0,0.006892,130
2468,8,3,3,2,512,16,0,0.007304,127
2469,8,3,3,2,512,32,0,0.00637,109
2470,8,3,3,2,256,1,0,0.002894,709
2471,8,3,3,2,256,2,0,0.007159,314
2472,8,3,3,2,256,4,0,0.0073,247
2473,8,3,3,2,256,8,0,0.006598,202
2474,8,3,3,2,256,16,0,0.006524,174
2475,8,3,3,2,256,32,0,0.007382,187
2476,8,3,3,2,128,1,0,0.00315,819
2477,8,3,3,2,128,2,0,0.007345,394
2478,8,3,3,2,128,4,0,0.007519,297
2479,8,3,3,2,128,8,0,0.007142,269
2480,8,3,3,2,128,16,0,0.00724,293
2481,8,3,3,2,128,32,0,0.007615,263
2482,8,3,3,3,512,1,0,0.002222,646
2483,8,3,3,3,512,2,0,0.006171,282
2484,8,3,3,3,512,4,0,0.007731,230
2485,8,3,3,3,512,8,0,0.007803,160
2486,8,3,3,3,512,16,0,0.006966,138
2487,8,3,3,3,512,32,0,0.007951,135
2488,8,3,3,3,256,1,0,0.002289,725
2489,8,3,3,3,256,2,0,0.005918,364
2490,8,3,3,3,256,4,0,0.007609,288
2491,8,3,3,3,256,8,0,0.007797,263
2492,8,3,3,3,256,16,0,0.007883,209
2493,8,3,3,3,256,32,0,0.007523,220
2494,8,3,3,3,128,1,0,0.002391,832
2495,8,3,3,3,128,2,0,0.006104,450
2496,8,3,3,3,128,4,0,0.007816,370
2497,8,3,3,3,128,8,0,0.007602,281
2498,8,3,3,3,128,16,0,0.007583,270
2499,8,3,3,3,128,32,0,0.007782,295
2500,8,3,3,4,512,1,0,0.001781,678
2501,8,3,3,4,512,2,0,0.004502,274
2502,8,3,3,4,512,4,0,0.006371,181
2503,8,3,3,4,512,8,0,0.006357,160
2504,8,3,3,4,512,16,0,0.005811,139
2505,8,3,3,4,512,32,0,0.00632,132
2506,8,3,3,4,256,1,0,0.001818,736
2507,8,3,3,4,256,2,0,0.004745,416
2508,8,3,3,4,256,4,0,0.006586,327
2509,8,3,3,4,256,8,0,0.006743,245
2510,8,3,3,4,256,16,0,0.006605,260
2511,8,3,3,4,256,32,0,0.006788,244
2512,8,3,3,4,128,1,0,0.001872,911
2513,8,3,3,4,128,2,0,0.004485,487
2514,8,3,3,4,128,4,0,0.006393,405
2515,8,3,3,4,128,8,0,0.007008,365
2516,8,3,3,4,128,16,0,0.006828,365
2517,8,3,3,4,128,32,0,0.006615,322
2518,8,3,4,1,512,1,0,0.004977,517
2519,8,3,4,1,512,2,0,0.008648,227
2520,8,3,4,1,512,4,0,0.008075,146
2521,8,3,4,1,512,8,0,0.007433,113
2522,8,3,4,1,512,16,0,0.007299,103
2523,8,3,4,1,512,32,0,0.00722,99
2524,8,3,4,1,256,1,0,0.00536,782
2525,8,3,4,1,256,2,0,0.008941,240
2526,8,3,4,1,256,4,0,0.008262,187
2527,8,3,4,1,256,8,0,0.00746,146
2528,8,3,4,1,256,16,0,0.007112,134
2529,8,3,4,1,256,32,0,0.006991,137
2530,8,3,4,1,128,1,0,0.005089,723
2531,8,3,4,1,128,2,0,0.010176,384
2532,8,3,4,1,128,4,0,0.010097,255
2533,8,3,4,1,128,8,0,0.009312,246
2534,8,3,4,1,128,16,0,0.009405,207
2535,8,3,4,1,128,32,0,0.009861,199
2536,8,3,4,2,512,1,0,0.00295,564
2537,8,3,4,2,512,2,0,0.007689,232
2538,8,3,4,2,512,4,0,0.006954,144
2539,8,3,4,2,512,8,0,0.006892,130
2540,8,3,4,2,512,16,0,0.007304,127
2541,8,3,4,2,512,32,0,0.00637,109
2542,8,3,4,2,256,1,0,0.002894,709
2543,8,3,4,2,256,2,0,0.007159,314
2544,8,3,4,2,256,4,0,0.0073,247
2545,8,3,4,2,256,8,0,0.006598,202
2546,8,3,4,2,256,16,0,0.006524,174
2547,8,3,4,2,256,32,0,0.007382,187
2548,8,3,4,2,128,1,0,0.00315,819
2549,8,3,4,2,128,2,0,0.007345,394
2550,8,3,4,2,128,4,0,0.007519,297
2551,8,3,4,2,128,8,0,0.007142,269
2552,8,3,4,2,128,16,0,0.00724,293
2553,8,3,4,2,128,32,0,0.007615,263
2554,8,3,4,3,512,1,0,0.002222,646
2555,8,3,4,3,512,2,0,0.006171,282
2556,8,3,4,3,512,4,0,0.007731,230
2557,8,3,4,3,512,8,0,0.007608,160
2558,8,3,4,3,512,16,0,0.006966,138
2559,8,3,4,3,512,32,0,0.007951,135
2560,8,3,4,3,256,1,0,0.002289,725
2561,8,3,4,3,256,2,0,0.005918,364
2562,8,3,4,3,256,4,0,0.007609,288
2563,8,3,4,3,256,8,0,0.007797,263
2564,8,3,4,3,256,16,0,0.007883,209
2565,8,3,4,3,256,32,0,0.007523,220
2566,8,3,4,3,128,1,0,0.002391,832
2567,8,3,4,3,128,2,0,0.006104,450
2568,8,3,4,3,128,4,0,0.007816,370
2569,8,3,4,3,128,8,0,0.007602,281
2570,8,3,4,3,128,16,0,0.007812,270
2571,8,3,4,3,128,32,0,0.007782,295
2572,8,3,4,4,512,1,0,0.001781,678
2573,8,3,4,4,512,2,0,0.004502,274
2574,8,3,4,4,512,4,0,0.006371,181
2575,8,3,4,4,512,8,0,0.006357,160
2576,8,3,4,4,512,16,0,0.005811,139
2577,8,3,4,4,512,32,0,0.00632,132
2578,8,3,4,4,256,1,0,0.001794,736
2579,8,3,4,4,256,2,0,0.004745,416
2580,8,3,4,4,256,4,0,0.006586,327
2581,8,3,4,4,256,8,0,0.006743,245
2582,8,3,4,4,256,16,0,0.006605,260
2583,8,3,4,4,256,32,0,0.006788,244
2584,8,3,4,4,128,1,0,0.001872,911
2585,8,3,4,4,128,2,0,0.004485,487
2586,8,3,4,4,128,4,0,0.006393,405
2587,8,3,4,4,128,8,0,0.007008,365
2588,8,3,4,4,128,16,0,0.006828,365
2589,8,3,4,4,128,32,0,0.006615,322
2590,16,1,1,1,512,1,0,0.004972,939
2591,16,1,1,1,512,2,0,0.008266,235
2592,16,1,1,1,512,4,0,0.008095,145
2593,16,1,1,1,512,8,0,0.007436,128
2594,16,1,1,1,512,16,0,0.007362,116
2595,16,1,1,1,512,32,0,0.006968,120
2596,16,1,1,1,256,1,0,0.005294,972
2597,16,1,1,1,256,2,0,0.009748,333
2598,16,1,1,1,256,4,0,0.009118,208
2599,16,1,1,1,256,8,0,0.008797,187
2600,16,1,1,1,256,16,0,0.007583,169
2601,16,1,1,1,256,32,0,0.007494,183
2602,16,1,1,1,128,1,0,0.00532,1057
2603,16,1,1,1,128,2,0,0.010024,341
2604,16,1,1,1,128,4,0,0.009149,333
2605,16,1,1,1,128,8,0,0.008878,285
2606,16,1,1,1,128,16,0,0.009211,277
2607,16,1,1,1,128,32,0,0.009298,273
2608,16,1,1,2,512,1,0,0.002736,933
2609,16,1,1,2,512,2,0,0.007766,225
2610,16,1,1,2,512,4,0,0.00797,165
2611,16,1,1,2,512,8,0,0.008089,164
2612,16,1,1,2,512,16,0,0.007414,157
2613,16,1,1,2,512,32,0,0.007411,143
2614,16,1,1,2,256,1,0,0.002797,809
2615,16,1,1,2,256,2,0,0.008225,360
2616,16,1,1,2,256,4,0,0.00823,279
2617,16,1,1,2,256,8,0,0.008243,237
2618,16,1,1,2,256,16,0,0.006969,200
2619,16,1,1,2,256,32,0,0.00741,200
2620,16,1,1,2,128,1,0,0.002854,836
2621,16,1,1,2,128,2,0,0.008202,413
2622,16,1,1,2,128,4,0,0.008151,365
2623,16,1,1,2,128,8,0,0.008043,302
2624,16,1,1,2,128,16,0,0.007644,301
2625,16,1,1,2,128,32,0,0.008231,318
2626,16,1,1,3,512,1,0,0.00248,625
2627,16,1,1,3,512,2,0,0.006008,303
2628,16,1,1,3,512,4,0,0.00823,219
2629,16,1,1,3,512,8,0,0.007829,170
2630,16,1,1,3,512,16,0,0.007419,179
2631,16,1,1,3,512,32,0,0.007627,162
2632,16,1,1,3,256,1,0,0.002362,708
2633,16,1,1,3,256,2,0,0.006128,477
2634,16,1,1,3,256,4,0,0.007406,355
2635,16,1,1,3,256,8,0,0.008126,270
2636,16,1,1,3,256,16,0,0.007923,261
2637,16,1,1,3,256,32,0,0.008019,221
2638,16,1,1,3,128,1,0,0.002406,958
2639,16,1,1,3,128,2,0,0.006029,555
2640,16,1,1,3,128,4,0,0.008006,433
2641,16,1,1,3,128,8,0,0.007985,407
2642,16,1,1,3,128,16,0,0.007829,349
2643,16,1,1,3,128,32,0,0.007291,330
2644,16,1,1,4,512,1,0,0.001926,897
2645,16,1,1,4,512,2,0,0.004744,300
2646,16,1,1,4,512,4,0,0.006539,236
2647,16,1,1,4,512,8,0,0.006497,190
2648,16,1,1,4,512,16,0,0.00599,180
2649,16,1,1,4,512,32,0,0.006192,172
2650,16,1,1,4,256,1,0,0.001926,909
2651,16,1,1,4,256,2,0,0.004723,410
2652,16,1,1,4,256,4,0,0.006621,406
2653,16,1,1,4,256,8,0,0.006875,318
2654,16,1,1,4,256,16,0,0.007008,264
2655,16,1,1,4,256,32,0,0.006461,247
2656,16,1,1,4,128,1,0,0.001854,1046
2657,16,1,1,4,128,2,0,0.004495,561
2658,16,1,1,4,128,4,0,0.006502,537
2659,16,1,1,4,128,8,0,0.007165,426
2660,16,1,1,4,128,16,0,0.006503,390
2661,16,1,1,4,128,32,0,0.006589,402
2662,16,1,2,1,512,1,0,0.004972,939
2663,16,1,2,1,512,2,0,0.008266,235
2664,16,1,2,1,512,4,0,0.008095,145
2665,16,1,2,1,512,8,0,0.007436,128
2666,16,1,2,1,512,16,0,0.007031,117
2667,16,1,2,1,512,32,0,0.006968,120
2668,16,1,2,1,256,1,0,0.005294,972
2669,16,1,2,1,256,2,0,0.009748,333
2670,16,1,2,1,256,4,0,0.009118,208
2671,16,1,2,1,256,8,0,0.008797,187
2672,16,1,2,1,256,16,0,0.007583,169
2673,16,1,2,1,256,32,0,0.007494,183
2674,16,1,2,1,128,1,0,0.00532,1057
2675,16,1,2,1,128,2,0,0.010024,341
2676,16,1,2,1,128,4,0,0.009149,333
2677,16,1,2,1,128,8,0,0.008878,285
2678,16,1,2,1,128,16,0,0.009543,284
2679,16,1,2,1,128,32,0,0.009298,273
2680,16,1,2,2,512,1,0,0.002748,928
2681,16,1,2,2,512,2,0,0.007766,225
2682,16,1,2,2,512,4,0,0.00797,165
2683,16,1,2,2,512,8,0,0.008089,164
2684,16,1,2,2,512,16,0,0.007414,157
2685,16,1,2,2,512,32,0,0.007411,143
2686,16,1,2,2,256,1,0,0.002797,809
2687,16,1,2,2,256,2,0,0.008225,360
2688,16,1,2,2,256,4,0,0.00823,279
2689,16,1,2,2,256,8,0,0.008243,237
2690,16,1,2,2,256,16,0,0.006969,200
2691,16,1,2,2,256,32,0,0.00741,200
2692,16,1,2,2,128,1,0,0.002854,836
2693,16,1,2,2,128,2,0,0.008202,413
2694,16,1,2,2,128,4,0,0.008151,365
2695,16,1,2,2,128,8,0,0.008043,302
2696,16,1,2,2,128,16,0,0.007644,301
2697,16,1,2,2,128,32,0,0.008231,318
2698,16,1,2,3,512,1,0,0.00248,625
2699,16,1,2,3,512,2,0,0.006008,303
2700,16,1,2,3,512,4,0,0.00823,219
2701,16,1,2,3,512,8,0,0.007829,170
2702,16,1,2,3,512,16,0,0.007419,179
2703,16,1,2,3,512,32,0,0.007627,162
2704,16,1,2,3,256,1,0,0.002362,708
2705,16,1,2,3,256,2,0,0.006128,477
2706,16,1,2,3,256,4,0,0.007406,355
2707,16,1,2,3,256,8,0,0.008126,270
2708,16,1,2,3,256,16,0,0.007923,261
2709,16,1,2,3,256,32,0,0.008019,221
2710,16,1,2,3,128,1,0,0.002406,958
2711,16,1,2,3,128,2,0,0.006265,566
2712,16,1,2,3,128,4,0,0.008006,433
2713,16,1,2,3,128,8,0,0.007985,407
2714,16,1,2,3,128,16,0,0.007829,349
2715,16,1,2,3,128,32,0,0.007291,330
2716,16,1,2,4,512,1,0,0.001926,897
2717,16,1,2,4,512,2,0,0.004744,300
2718,16,1,2,4,512,4,0,0.006539,236
2719,16,1,2,4,512,8,0,0.006497,190
2720,16,1,2,4,512,16,0,0.00599,180
2721,16,1,2,4,512,32,0,0.006192,172
2722,16,1,2,4,256,1,0,0.001926,909
2723,16,1,2,4,256,2,0,0.004723,410
2724,16,1,2,4,256,4,0,0.006621,406
2725,16,1,2,4,256,8,0,0.006875,318
2726,16,1,2,4,256,16,0,0.007008,264
2727,16,1,2,4,256,32,0,0.006461,247
2728,16,1,2,4,128,1,0,0.001854,1046
2729,16,1,2,4,128,2,0,0.004495,561
2730,16,1,2,4,128,4,0,0.006502,537
2731,16,1,2,4,128,8,0,0.007165,426
2732,16,1,2,4,128,16,0,0.006503,390
2733,16,1,2,4,128,32,0,0.006589,402
2734,16,1,3,1,512,1,0,0.004972,939
2735,16,1,3,1,512,2,0,0.008266,235
2736,16,1,3,1,512,4,0,0.008095,145
2737,16,1,3,1,512,8,0,0.007436,128
2738,16,1,3,1,512,16,0,0.007031,117
2739,16,1,3,1,512,32,0,0.006968,120
2740,16,1,3,1,256,1,0,0.005294,972
2741,16,1,3,1,256,2,0,0.009748,333
2742,16,1,3,1,256,4,0,0.009118,208
2743,16,1,3,1,256,8,0,0.008797,187
2744,16,1,3,1,256,16,0,0.007583,169
2745,16,1,3,1,256,32,0,0.007494,183
2746,16,1,3,1,128,1,0,0.00532,1057
2747,16,1,3,1,128,2,0,0.010024,341
2748,16,1,3,1,128,4,0,0.009149,333
2749,16,1,3,1,128,8,0,0.008878,285
2750,16,1,3,1,128,16,0,0.009211,277
2751,16,1,3,1,128,32,0,0.009298,273
2752,16,1,3,2,512,1,0,0.002748,928
2753,16,1,3,2,512,2,0,0.007766,225
2754,16,1,3,2,512,4,0,0.00797,165
2755,16,1,3,2,512,8,0,0.008089,164
2756,16,1,3,2,512,16,0,0.007414,157
2757,16,1,3,2,512,32,0,0.007411,143
2758,16,1,3,2,256,1,0,0.002797,809
2759,16,1,3,2,256,2,0,0.008225,360
2760,16,1,3,2,256,4,0,0.00823,279
2761,16,1,3,2,256,8,0,0.008243,237
2762,16,1,3,2,256,16,0,0.006969,200
2763,16,1,3,2,256,32,0,0.00741,200
2764,16,1,3,2,128,1,0,0.002854,836
2765,16,1,3,2,128,2,0,0.008202,413
2766,16,1,3,2,128,4,0,0.008151,365
2767,16,1,3,2,128,8,0,0.008043,302
2768,16,1,3,2,128,16,0,0.007644,301
2769,16,1,3,2,128,32,0,0.008231,318
2770,16,1,3,3,512,1,0,0.00248,625
2771,16,1,3,3,512,2,0,0.006008,303
2772,16,1,3,3,512,4,0,0.00823,219
2773,16,1,3,3,512,8,0,0.007829,170
2774,16,1,3,3,512,16,0,0.007419,179
2775,16,1,3,3,512,32,0,0.007627,162
2776,16,1,3,3,256,1,0,0.002362,708
2777,16,1,3,3,256,2,0,0.006128,477
2778,16,1,3,3,256,4,0,0.007406,355
2779,16,1,3,3,256,8,0,0.008126,270
2780,16,1,3,3,256,16,0,0.007923,261
2781,16,1,3,3,256,32,0,0.008019,221
2782,16,1,3,3,128,1,0,0.002406,958
2783,16,1,3,3,128,2,0,0.006265,566
2784,16,1,3,3,128,4,0,0.008006,433
2785,16,1,3,3,128,8,0,0.007985,407
2786,16,1,3,3,128,16,0,0.007933,355
2787,16,1,3,3,128,32,0,0.007291,330
2788,16,1,3,4,512,1,0,0.001926,897
2789,16,1,3,4,512,2,0,0.004744,300
2790,16,1,3,4,512,4,0,0.006539,236
2791,16,1,3,4,512,8,0,0.006497,190
2792,16,1,3,4,512,16,0,0.00599,180
2793,16,1,3,4,512,32,0,0.006192,172
2794,16,1,3,4,256,1,0,0.001926,909
2795,16,1,3,4,256,2,0,0.004723,410
2796,16,1,3,4,256,4,0,0.006621,406
2797,16,1,3,4,256,8,0,0.006875,318
2798,16,1,3,4,256,16,0,0.006515,264
2799,16,1,3,4,256,32,0,0.006461,247
2800,16,1,3,4,128,1,0,0.001854,1046
2801,16,1,3,4,128,2,0,0.004495,561
2802,16,1,3,4,128,4,0,0.006502,537
2803,16,1,3,4,128,8,0,0.007165,426
2804,16,1,3,4,128,16,0,0.006503,390
2805,16,1,3,4,128,32,0,0.006589,402
2806,16,1,4,1,512,1,0,0.004972,939
2807,16,1,4,1,512,2,0,0.008266,235
2808,16,1,4,1,512,4,0,0.008095,145
2809,16,1,4,1,512,8,0,0.007436,128
2810,16,1,4,1,512,16,0,0.007031,117
2811,16,1,4,1,512,32,0,0.006968,120
2812,16,1,4,1,256,1,0,0.005294,972
2813,16,1,4,1,256,2,0,0.009748,333
2814,16,1,4,1,256,4,0,0.009118,208
2815,16,1,4,1,256,8,0,0.008797,187
2816,16,1,4,1,256,16,0,0.007583,169
2817,16,1,4,1,256,32,0,0.007494,183
2818,16,1,4,1,128,1,0,0.00532,1057
2819,16,1,4,1,128,2,0,0.010024,341
2820,16,1,4,1,128,4,0,0.009149,333
2821,16,1,4,1,128,8,0,0.008878,285
2822,16,1,4,1,128,16,0,0.009211,277
2823,16,1,4,1,128,32,0,0.009298,273
2824,16,1,4,2,512,1,0,0.002736,933
2825,16,1,4,2,512,2,0,0.007766,225
2826,16,1,4,2,512,4,0,0.00797,165
2827,16,1,4,2,512,8,0,0.008089,164
2828,16,1,4,2,512,16,0,0.007414,157
2829,16,1,4,2,512,32,0,0.007411,143
2830,16,1,4,2,256,1,0,0.002797,809
2831,16,1,4,2,256,2,0,0.008225,360
2832,16,1,4,2,256,4,0,0.00823,279
2833,16,1,4,2,256,8,0,0.008243,237
2834,16,1,4,2,256,16,0,0.006969,200
2835,16,1,4,2,256,32,0,0.00741,200
2836,16,1,4,2,128,1,0,0.002883,849
2837,16,1,4,2,128,2,0,0.008202,413
2838,16,1,4,2,128,4,0,0.008151,365
2839,16,1,4,2,128,8,0,0.008043,302
2840,16,1,4,2,128,16,0,0.007644,301
2841,16,1,4,2,128,32,0,0.008231,318
2842,16,1,4,3,512,1,0,0.00248,625
2843,16,1,4,3,512,2,0,0.006008,303
2844,16,1,4,3,512,4,0,0.00823,219
2845,16,1,4,3,512,8,0,0.007829,170
2846,16,1,4,3,512,16,0,0.007419,179
2847,16,1,4,3,512,32,0,0.007627,162
2848,16,1,4,3,256,1,0,0.002362,708
2849,16,1,4,3,256,2,0,0.006128,477
2850,16,1,4,3,256,4,0,0.007406,355
2851,16,1,4,3,256,8,0,0.008126,270
2852,16,1,4,3,256,16,0,0.007923,261
2853,16,1,4,3,256,32,0,0.008019,221
2854,16,1,4,3,128,1,0,0.002406,958
2855,16,1,4,3,128,2,0,0.006265,566
2856,16,1,4,3,128,4,0,0.008006,433
2857,16,1,4,3,128,8,0,0.007985,407
2858,16,1,4,3,128,16,0,0.007829,349
2859,16,1,4,3,128,32,0,0.007291,330
2860,16,1,4,4,512,1,0,0.001926,897
2861,16,1,4,4,512,2,0,0.004744,300
2862,16,1,4,4,512,4,0,0.006539,236
2863,16,1,4,4,512,8,0,0.006497,190
2864,16,1,4,4,512,16,0,0.00599,180
2865,16,1,4,4,512,32,0,0.006192,172
2866,16,1,4,4,256,1,0,0.001926,909
2867,16,1,4,4,256,2,0,0.004723,410
2868,16,1,4,4,256,4,0,0.006621,406
2869,16,1,4,4,256,8,0,0.006875,318
2870,16,1,4,4,256,16,0,0.007008,264
2871,16,1,4,4,256,32,0,0.006461,247
2872,16,1,4,4,128,1,0,0.001854,1046
2873,16,1,4,4,128,2,0,0.004495,561
2874,16,1,4,4,128,4,0,0.006502,537
2875,16,1,4,4,128,8,0,0.007165,426
2876,16,1,4,4,128,16,0,0.006503,390
2877,16,1,4,4,128,32,0,0.006589,402
