n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2
2175,16,2,5,5,460800,0,0.113248,34375.18
2176,16,2,5,5,230400,0,0.116448,36640.703
2177,16,3,1,1,460800,0,0.130109,30167.061
2178,16,3,1,1,230400,0,0.132919,28501.635
2179,16,3,1,1,115200,0,0.128578,29939.631
2180,16,3,1,1,57600,0,0.131468,31206.057
2181,16,3,1,1,28800,0,0.131108,31678.738
2182,16,3,1,1,14400,0,0.132986,35376.672
2183,16,3,1,1,7200,0,0.133106,38442.055
2184,16,3,1,2,460800,0,0.122333,33248.938
2185,16,3,1,2,230400,0,0.122137,36118.277
2186,16,3,1,2,115200,0,0.12215,36430.828
2187,16,3,1,2,57600,0,0.117621,34139.504
2188,16,3,1,2,28800,0,0.119983,39991.77
2189,16,3,1,2,14400,0,0.121574,41549.996
2190,16,3,1,3,460800,0,0.132083,35856.004
2191,16,3,1,3,230400,0,0.130165,35367.891
2192,16,3,1,3,115200,0,0.128234,36855.363
2193,16,3,1,3,57600,0,0.12657,39537.973
2194,16,3,1,3,28800,0,0.132855,41397.848
2195,16,3,1,3,14400,0,0.128115,44553.402
2196,16,3,1,4,460800,0,0.132533,41380.555
2197,16,3,1,4,230400,0,0.133039,38834.938
2198,16,3,1,4,115200,0,0.127313,40570.852
2199,16,3,1,4,57600,0,0.132826,41590.43
2200,16,3,1,4,28800,0,0.1324,45969.59
2201,16,3,1,5,460800,0,0.130882,36584.574
2202,16,3,1,5,230400,0,0.127606,38001.559
2203,16,3,1,5,115200,0,0.127273,39117.43
2204,16,3,1,5,57600,0,0.131121,40231.703
2205,16,3,1,5,28800,0,0.126994,43700.344
2206,16,3,2,1,460800,0,0.135043,30277.184
2207,16,3,2,1,230400,0,0.135624,32391.617
2208,16,3,2,1,115200,0,0.134103,32936.652
2209,16,3,2,1,57600,0,0.1329,35401.141
2210,16,3,2,1,28800,0,0.133522,38667.09
2211,16,3,2,1,14400,0,0.134573,47060.188
2212,16,3,2,2,460800,0,0.122158,33718.426
2213,16,3,2,2,230400,0,0.126647,36937.559
2214,16,3,2,2,115200,0,0.126137,37550.422
2215,16,3,2,2,57600,0,0.127157,43052.367
2216,16,3,2,2,28800,0,0.121763,52108.336
2217,16,3,2,3,460800,0,0.136235,37686.613
2218,16,3,2,3,230400,0,0.137839,38937.613
2219,16,3,2,3,115200,0,0.132252,36851.375
2220,16,3,2,3,57600,0,0.135225,41782.48
2221,16,3,2,3,28800,0,0.137632,50556.758
2222,16,3,2,4,460800,0,0.134504,41666.238
2223,16,3,2,4,230400,0,0.138237,39445.406
2224,16,3,2,4,115200,0,0.133425,44884.309
2225,16,3,2,4,57600,0,0.138251,47803.656
2226,16,3,2,5,460800,0,0.13207,38000.492
2227,16,3,2,5,230400,0,0.136094,40599.848
2228,16,3,2,5,115200,0,0.136633,39352.305
2229,16,3,3,1,460800,0,0.129801,28700.602
2230,16,3,3,1,230400,0,0.126236,31535.363
2231,16,3,3,1,115200,0,0.129892,31792.586
2232,16,3,3,1,57600,0,0.129853,36368.316
2233,16,3,3,1,28800,0,0.130048,40067.312
2234,16,3,3,1,14400,0,0.124896,54316.668
2235,16,3,3,2,460800,0,0.117413,37228.031
2236,16,3,3,2,230400,0,0.115552,38578.777
2237,16,3,3,2,115200,0,0.114561,42742.211
2238,16,3,3,3,460800,0,0.129218,41669.164
2239,16,3,3,3,230400,0,0.125601,40326.664
2240,16,3,3,4,460800,0,0.128929,40134.078
2241,16,3,3,4,230400,0,0.129488,43441.523
2242,16,3,3,5,460800,0,0.128799,45175.047
2243,16,3,4,1,460800,0,0.129801,28700.602
2244,16,3,4,1,230400,0,0.126236,31535.363
2245,16,3,4,1,115200,0,0.129892,31792.586
2246,16,3,4,1,57600,0,0.129853,36368.316
2247,16,3,4,1,28800,0,0.130048,40067.312
2248,16,3,4,2,460800,0,0.117413,37228.031
2249,16,3,4,2,230400,0,0.115552,38578.777
2250,16,3,4,2,115200,0,0.114561,42742.211
2251,16,3,4,3,460800,0,0.129218,41669.164
2252,16,3,4,3,230400,0,0.125601,40326.664
2253,16,3,4,4,460800,0,0.128929,40134.078
2254,16,3,4,4,230400,0,0.129488,43441.523
2255,16,3,4,4,115200,0,0.127355,50004.543
2256,16,3,4,5,460800,0,0.128799,45175.047
2257,16,3,5,1,460800,0,0.129801,28700.602
2258,16,3,5,1,230400,0,0.126236,31535.363
2259,16,3,5,1,115200,0,0.129892,31792.586
2260,16,3,5,1,57600,0,0.129853,36368.316
2261,16,3,5,1,28800,0,0.130048,40067.312
2262,16,3,5,2,460800,0,0.117413,37228.031
2263,16,3,5,2,230400,0,0.115552,38578.777
2264,16,3,5,2,115200,0,0.114561,42742.211
2265,16,3,5,3,460800,0,0.129218,41669.164
2266,16,3,5,3,230400,0,0.125601,40326.664
2267,16,3,5,4,460800,0,0.128929,40134.078
2268,16,3,5,4,230400,0,0.129488,43441.523
2269,16,3,5,5,460800,0,0.128799,45175.047
2270,16,4,1,1,460800,0,0.114013,28887.865
2271,16,4,1,1,230400,0,0.114299,30741.887
2272,16,4,1,1,115200,0,0.111151,30914.254
2273,16,4,1,1,57600,0,0.114059,32831.316
2274,16,4,1,1,28800,0,0.112216,34528.395
2275,16,4,1,1,14400,0,0.11383,35168.391
2276,16,4,1,1,7200,0,0.114425,37700.18
2277,16,4,1,2,460800,0,0.109527,35674.855
2278,16,4,1,2,230400,0,0.10976,38424.496
2279,16,4,1,2,115200,0,0.110926,38767.105
2280,16,4,1,2,57600,0,0.110382,39685.871
2281,16,4,1,2,28800,0,0.107684,42861.645
2282,16,4,1,2,14400,0,0.111015,43411.465
2283,16,4,1,3,460800,0,0.114334,37974.691
2284,16,4,1,3,230400,0,0.110476,38997.461
2285,16,4,1,3,115200,0,0.114253,39109.98
2286,16,4,1,3,57600,0,0.113979,40731.516
2287,16,4,1,3,14400,0,0.11375,45761.309
2288,16,4,1,4,460800,0,0.109704,42085.988
2289,16,4,1,4,230400,0,0.108307,41649.215
2290,16,4,1,4,115200,0,0.108141,44923.41
2291,16,4,1,4,57600,0,0.110114,44201.219
2292,16,4,1,5,230400,0,0.113544,41563.297
2293,16,4,1,5,115200,0,0.11399,41906.172
2294,16,4,1,5,57600,0,0.114242,45189.676
2295,16,4,2,1,460800,0,0.11254,30652.775
2296,16,4,2,1,230400,0,0.110394,31695.23
2297,16,4,2,1,115200,0,0.112302,31593.885
2298,16,4,2,1,57600,0,0.111614,34172.488
2299,16,4,2,1,28800,0,0.111557,37975.488
2300,16,4,2,1,14400,0,0.112573,37481.793
2301,16,4,2,2,460800,0,0.109402,37214.199
2302,16,4,2,2,230400,0,0.106359,35731.516
2303,16,4,2,2,115200,0,0.108921,37945.699
2304,16,4,2,2,57600,0,0.109216,40864.25
2305,16,4,2,2,28800,0,0.107081,41600.008
2306,16,4,2,3,460800,0,0.110247,38192.281
2307,16,4,2,3,230400,0,0.107491,38105.562
2308,16,4,2,3,115200,0,0.112811,39573.883
2309,16,4,2,3,57600,0,0.11272,42062.312
2310,16,4,2,4,460800,0,0.103604,41572.344
2311,16,4,2,4,230400,0,0.106369,43142.273
2312,16,4,2,4,115200,0,0.105484,42273.254
2313,16,4,2,5,460800,0,0.112935,40574.043
2314,16,4,2,5,230400,0,0.112664,40295.012
2315,16,4,2,5,115200,0,0.107785,43224.469
2316,16,4,3,1,460800,0,0.121919,32024.537
2317,16,4,3,1,230400,0,0.116752,32213.664
2318,16,4,3,1,115200,0,0.121784,34387.684
2319,16,4,3,1,57600,0,0.121284,38931.762
2320,16,4,3,1,28800,0,0.121565,45205.902
2321,16,4,3,2,460800,0,0.118659,39073.273
2322,16,4,3,2,230400,0,0.113888,38672.941
2323,16,4,3,2,115200,0,0.118576,41921.336
2324,16,4,3,2,57600,0,0.116084,46077.051
2325,16,4,3,2,28800,0,0.118695,56677.684
2326,16,4,3,3,460800,0,0.121968,40253.781
2327,16,4,3,3,230400,0,0.117424,42433.383
2328,16,4,3,3,115200,0,0.116581,44722.848
2329,16,4,3,3,57600,0,0.122102,49654.219
2330,16,4,3,4,460800,0,0.115102,46518.613
2331,16,4,3,4,230400,0,0.113277,46017.734
2332,16,4,3,4,115200,0,0.118349,50251.656
2333,16,4,3,5,460800,0,0.118645,43409.605
2334,16,4,3,5,230400,0,0.117912,46440.941
2335,16,4,4,1,460800,0,0.110853,30319.479
2336,16,4,4,1,230400,0,0.107522,31811.473
2337,16,4,4,1,115200,0,0.10916,30262.021
2338,16,4,4,1,57600,0,0.111243,36278.676
2339,16,4,4,2,460800,0,0.105201,33924.043
2340,16,4,4,2,230400,0,0.106119,35400.344
2341,16,4,4,2,115200,0,0.103193,43288.574
2342,16,4,4,2,57600,0,0.106097,56131.852
2343,16,4,4,3,460800,0,0.107233,39065.559
2344,16,4,4,3,230400,0,0.105862,43826.16
2345,16,4,4,3,115200,0,0.111287,50908.145
2346,16,4,4,4,460800,0,0.107436,38829.883
2347,16,4,4,4,230400,0,0.106335,43499.246
2348,16,4,4,4,115200,0,0.106475,53086.684
2349,16,4,4,5,460800,0,0.109182,42665.336
2350,16,4,5,1,460800,0,0.110853,30319.479
2351,16,4,5,1,230400,0,0.107522,31811.473
2352,16,4,5,1,115200,0,0.10916,30262.021
2353,16,4,5,1,57600,0,0.111243,36278.676
2354,16,4,5,2,460800,0,0.105201,33924.043
2355,16,4,5,2,230400,0,0.106119,35400.344
2356,16,4,5,2,115200,0,0.103193,43288.574
2357,16,4,5,2,57600,0,0.106097,56131.852
2358,16,4,5,3,460800,0,0.107233,39065.559
2359,16,4,5,3,230400,0,0.105862,43826.16
2360,16,4,5,3,115200,0,0.111287,50908.145
2361,16,4,5,4,460800,0,0.107436,38829.883
2362,16,4,5,4,230400,0,0.106335,43499.246
2363,16,4,5,4,115200,0,0.106475,53086.684
2364,16,4,5,5,460800,0,0.109182,42665.336
2365,16,5,1,2,460800,0,0.122429,41250.215
2366,16,5,1,2,230400,0,0.12532,43859.676
2367,16,5,1,2,115200,0,0.128237,42454.398
2368,16,5,1,2,57600,0,0.126779,46642.301
2369,16,5,1,2,28800,0,0.127204,49339.809
2370,16,5,1,2,14400,0,0.128018,51670.234
2371,16,5,1,3,460800,0,0.125204,45464.453
2372,16,5,1,3,230400,0,0.129011,44659.008
2373,16,5,1,3,115200,0,0.125036,46264.848
2374,16,5,1,3,57600,0,0.125423,47463.445
2375,16,5,1,3,28800,0,0.125591,50236.227
2376,16,5,1,4,460800,0,0.123707,49892.555
2377,16,5,1,4,230400,0,0.127914,50524.84
2378,16,5,1,4,115200,0,0.127579,51070.672
2379,16,5,1,5,460800,0,0.128805,49233.406
2380,16,5,2,2,460800,0,0.127799,42933.73
2381,16,5,2,2,230400,0,0.126365,45275.859
2382,16,5,2,2,115200,0,0.130771,46421.258
2383,16,5,2,2,57600,0,0.131521,48182.707
2384,16,5,2,2,28800,0,0.130508,55054.816
2385,16,5,2,3,460800,0,0.131481,48479.031
2386,16,5,2,3,230400,0,0.125497,46672.094
2387,16,5,2,3,115200,0,0.128982,47790.094
2388,16,5,2,3,57600,0,0.125984,51083.438
2389,16,5,2,4,460800,0,0.12743,52648.848
2390,16,5,2,4,230400,0,0.125944,51318.848
2391,16,5,3,1,460800,0,0.130867,38172.062
2392,16,5,3,1,230400,0,0.12533,34966.496
2393,16,5,3,1,115200,0,0.130631,37529.406
2394,16,5,3,1,57600,0,0.130815,39833.5
2395,16,5,3,1,28800,0,0.130553,47688.215
2396,16,5,3,2,460800,0,0.130723,47348.797
2397,16,5,3,2,230400,0,0.125958,50428.016
2398,16,5,3,2,115200,0,0.128209,52548.035
2399,16,5,3,2,57600,0,0.129623,56111.637
2400,16,5,3,3,460800,0,0.125369,51535.371
2401,16,5,3,3,230400,0,0.130527,53102.91
2402,16,5,3,3,115200,0,0.127607,56986.242
2403,16,5,3,4,460800,0,0.13088,57861.648
2404,16,5,4,1,460800,0,0.13821,34666.449
2405,16,5,4,1,230400,0,0.135776,37365.02
2406,16,5,4,1,115200,0,0.131642,39881.379
2407,16,5,4,1,57600,0,0.136523,45368.43
2408,16,5,4,1,28800,0,0.13514,54967.57
2409,16,5,4,2,460800,0,0.134241,44560.32
2410,16,5,4,2,230400,0,0.133273,45276.926
2411,16,5,4,2,115200,0,0.137007,47746.734
2412,16,5,4,2,57600,0,0.138113,53415.195
2413,16,5,4,3,460800,0,0.138279,43062.207
2414,16,5,4,3,230400,0,0.138224,47324.594
2415,16,5,4,3,115200,0,0.136786,51136.637
2416,16,5,4,4,460800,0,0.134905,50797.754
2417,16,5,4,4,230400,0,0.137601,51255.008
2418,16,5,5,1,230400,0,0.125185,40664.75
2419,16,5,5,1,115200,0,0.121619,41433.488
2420,16,5,5,1,28800,0,0.125991,48975.121
2421,16,5,5,2,460800,0,0.125663,49324.379
2422,16,5,5,2,230400,0,0.125336,49252.559
2423,32,1,1,1,460800,0,0.150326,23441.25
2424,32,1,1,1,230400,0,0.147028,25452.742
2425,32,1,1,1,115200,0,0.147706,22039.963
2426,32,1,1,1,57600,0,0.146652,22110.186
2427,32,1,1,1,28800,0,0.150235,25908.4
2428,32,1,1,1,14400,0,0.149272,32598.033
2429,32,1,1,1,7200,0,0.145432,39737.473
2430,32,1,1,2,460800,0,0.142295,23695.279
2431,32,1,1,2,230400,0,0.145667,24500.463
2432,32,1,1,2,115200,0,0.143244,26513.018
2433,32,1,1,2,57600,0,0.145375,31310.859
2434,32,1,1,2,28800,0,0.145754,37530.207
2435,32,1,1,2,14400,0,0.142178,53515.742
2436,32,1,1,3,460800,0,0.143324,25954.418
2437,32,1,1,3,230400,0,0.150491,26658.785
2438,32,1,1,3,115200,0,0.150506,28193.074
2439,32,1,1,3,57600,0,0.150296,31606.119
2440,32,1,1,3,28800,0,0.143595,38440.191
2441,32,1,1,4,460800,0,0.150506,26776.357
2442,32,1,1,4,230400,0,0.148429,28979.637
2443,32,1,1,4,115200,0,0.148971,29556.855
2444,32,1,1,4,57600,0,0.148564,34228.348
2445,32,1,1,5,460800,0,0.150491,26624.473
2446,32,1,1,5,230400,0,0.150552,27725.18
2447,32,1,1,5,115200,0,0.148594,28895.58
2448,32,1,1,5,28800,0,0.150491,42984.535
2449,32,1,2,1,460800,0,0.150326,23441.25
2450,32,1,2,1,230400,0,0.147028,25452.742
2451,32,1,2,1,115200,0,0.147706,22039.963
2452,32,1,2,1,57600,0,0.146652,22110.186
2453,32,1,2,1,28800,0,0.150235,25908.4
2454,32,1,2,1,14400,0,0.149272,32598.033
2455,32,1,2,1,7200,0,0.145432,39737.473
2456,32,1,2,2,460800,0,0.142295,23695.279
2457,32,1,2,2,230400,0,0.145667,24500.463
2458,32,1,2,2,115200,0,0.143244,26513.018
2459,32,1,2,2,57600,0,0.145375,31310.859
2460,32,1,2,2,28800,0,0.145754,37530.207
2461,32,1,2,2,14400,0,0.142178,53515.742
2462,32,1,2,3,460800,0,0.143324,25954.418
2463,32,1,2,3,230400,0,0.150491,26658.785
2464,32,1,2,3,115200,0,0.150506,28193.074
2465,32,1,2,3,57600,0,0.150296,31606.119
2466,32,1,2,3,28800,0,0.143595,38440.191
2467,32,1,2,4,460800,0,0.150506,26776.357
2468,32,1,2,4,230400,0,0.148429,28979.637
2469,32,1,2,4,115200,0,0.148971,29556.855
2470,32,1,2,4,57600,0,0.148564,34228.348
2471,32,1,2,4,28800,0,0.140479,44295.383
2472,32,1,2,5,460800,0,0.150491,26624.473
2473,32,1,2,5,230400,0,0.150552,27725.18
2474,32,1,2,5,115200,0,0.148594,28895.58
2475,32,1,2,5,28800,0,0.150491,42984.535
2476,32,1,3,1,460800,0,0.150326,23441.25
2477,32,1,3,1,230400,0,0.147028,25452.742
2478,32,1,3,1,115200,0,0.147706,22039.963
2479,32,1,3,1,57600,0,0.146652,22110.186
2480,32,1,3,1,28800,0,0.150235,25908.4
2481,32,1,3,1,14400,0,0.149272,32598.033
2482,32,1,3,1,7200,0,0.145432,39737.473
2483,32,1,3,2,460800,0,0.142295,23695.279
2484,32,1,3,2,230400,0,0.145667,24500.463
2485,32,1,3,2,115200,0,0.143244,26513.018
2486,32,1,3,2,57600,0,0.145375,31310.859
2487,32,1,3,2,28800,0,0.145754,37530.207
2488,32,1,3,2,14400,0,0.142178,53515.742
2489,32,1,3,3,460800,0,0.143324,25954.418
2490,32,1,3,3,230400,0,0.150491,26658.785
2491,32,1,3,3,115200,0,0.150506,28193.074
2492,32,1,3,3,57600,0,0.150296,31606.119
2493,32,1,3,3,28800,0,0.143595,38440.191
2494,32,1,3,4,460800,0,0.150506,26776.357
2495,32,1,3,4,230400,0,0.148429,28979.637
2496,32,1,3,4,115200,0,0.148971,29556.855
2497,32,1,3,4,57600,0,0.148564,34228.348
2498,32,1,3,4,28800,0,0.140479,44295.383
2499,32,1,3,5,460800,0,0.150491,26624.473
2500,32,1,3,5,230400,0,0.150552,27725.18
2501,32,1,3,5,115200,0,0.148594,28895.58
2502,32,1,3,5,28800,0,0.150491,42984.535
2503,32,1,4,1,460800,0,0.150326,23441.25
2504,32,1,4,1,230400,0,0.147028,25452.742
2505,32,1,4,1,115200,0,0.147706,22039.963
2506,32,1,4,1,57600,0,0.146652,22110.186
2507,32,1,4,1,28800,0,0.150235,25908.4
2508,32,1,4,1,14400,0,0.149272,32598.033
2509,32,1,4,1,7200,0,0.145432,39737.473
2510,32,1,4,2,460800,0,0.142295,23695.279
2511,32,1,4,2,230400,0,0.145667,24500.463
2512,32,1,4,2,115200,0,0.143244,26513.018
2513,32,1,4,2,57600,0,0.145375,31310.859
2514,32,1,4,2,28800,0,0.145754,37530.207
2515,32,1,4,2,14400,0,0.142178,53515.742
2516,32,1,4,3,460800,0,0.143324,25954.418
2517,32,1,4,3,230400,0,0.150491,26658.785
2518,32,1,4,3,115200,0,0.150506,28193.074
2519,32,1,4,3,57600,0,0.150296,31606.119
2520,32,1,4,3,28800,0,0.143595,38440.191
2521,32,1,4,4,460800,0,0.150506,26776.357
2522,32,1,4,4,230400,0,0.148429,28979.637
2523,32,1,4,4,115200,0,0.148971,29556.855
2524,32,1,4,4,57600,0,0.148564,34228.348
2525,32,1,4,5,460800,0,0.150491,26624.473
2526,32,1,4,5,230400,0,0.150552,27725.18
2527,32,1,4,5,115200,0,0.148594,28895.58
2528,32,1,4,5,28800,0,0.150491,42984.535
2529,32,1,5,1,460800,0,0.150326,23441.25
2530,32,1,5,1,230400,0,0.147028,25452.742
2531,32,1,5,1,115200,0,0.147706,22039.963
2532,32,1,5,1,57600,0,0.146652,22110.186
2533,32,1,5,1,28800,0,0.150235,25908.4
2534,32,1,5,1,14400,0,0.149272,32598.033
2535,32,1,5,1,7200,0,0.145432,39737.473
2536,32,1,5,2,460800,0,0.142295,23695.279
2537,32,1,5,2,230400,0,0.145667,24500.463
2538,32,1,5,2,115200,0,0.143244,26513.018
2539,32,1,5,2,57600,0,0.145375,31310.859
2540,32,1,5,2,28800,0,0.145754,37530.207
2541,32,1,5,2,14400,0,0.142178,53515.742
2542,32,1,5,3,460800,0,0.143324,25954.418
2543,32,1,5,3,230400,0,0.150491,26658.785
2544,32,1,5,3,115200,0,0.150506,28193.074
2545,32,1,5,3,57600,0,0.150296,31606.119
2546,32,1,5,3,28800,0,0.143595,38440.191
2547,32,1,5,4,460800,0,0.150506,26776.357
2548,32,1,5,4,230400,0,0.148429,28979.637
2549,32,1,5,4,115200,0,0.148971,29556.855
2550,32,1,5,4,57600,0,0.148564,34228.348
2551,32,1,5,4,28800,0,0.140479,44295.383
2552,32,1,5,5,460800,0,0.150491,26624.473
2553,32,1,5,5,230400,0,0.150552,27725.18
2554,32,1,5,5,115200,0,0.148594,28895.58
2555,32,1,5,5,28800,0,0.150491,42984.535
2556,32,2,1,1,460800,0,0.119379,24138.969
2557,32,2,1,1,230400,0,0.119811,25356.717
2558,32,2,1,1,115200,0,0.1154,24996.818
2559,32,2,1,1,57600,0,0.116958,27318.199
2560,32,2,1,1,28800,0,0.115856,30769.816
2561,32,2,1,1,14400,0,0.116803,31640.967
2562,32,2,1,1,7200,0,0.119595,34427.848
2563,32,2,1,2,460800,0,0.116012,28515.467
2564,32,2,1,2,230400,0,0.119523,28759.121
2565,32,2,1,2,115200,0,0.116695,29711.137
2566,32,2,1,2,57600,0,0.119655,29962.771
2567,32,2,1,2,28800,0,0.119811,34834.562
2568,32,2,1,2,14400,0,0.119835,34075.664
2569,32,2,1,3,460800,0,0.119583,31403.162
2570,32,2,1,3,230400,0,0.118852,29515.094
2571,32,2,1,3,115200,0,0.119415,30462.32
2572,32,2,1,3,57600,0,0.116095,32662.406
2573,32,2,1,3,28800,0,0.115664,37172.172
2574,32,2,1,3,14400,0,0.115652,35678.047
2575,32,2,1,4,460800,0,0.117026,32836.902
2576,32,2,1,4,230400,0,0.119427,32686.879
2577,32,2,1,4,115200,0,0.118065,32908.191
2578,32,2,1,4,57600,0,0.116273,35600.641
2579,32,2,1,4,28800,0,0.116345,42845.949
2580,32,2,1,4,14400,0,0.114601,39019.805
2581,32,2,1,5,460800,0,0.11558,31722.629
2582,32,2,1,5,230400,0,0.119475,30262.287
2583,32,2,1,5,115200,0,0.118205,32428.326
2584,32,2,1,5,57600,0,0.119715,34598.09
2585,32,2,2,1,460800,0,0.116705,24839.346
2586,32,2,2,1,230400,0,0.116635,24850.518
2587,32,2,2,1,115200,0,0.113785,25664.744
2588,32,2,2,1,57600,0,0.114042,27712.412
2589,32,2,2,1,28800,0,0.116494,31805.354
2590,32,2,2,1,14400,0,0.115864,42923.887
2591,32,2,2,2,460800,0,0.112769,29288.994
2592,32,2,2,2,230400,0,0.116459,28879.887
2593,32,2,2,2,115200,0,0.115584,32793.809
2594,32,2,2,2,57600,0,0.11486,40147.91
2595,32,2,2,3,460800,0,0.115257,32007.248
2596,32,2,2,3,230400,0,0.111847,34087.633
2597,32,2,2,3,115200,0,0.115864,37737.688
2598,32,2,2,3,28800,0,0.113575,60198.992
2599,32,2,2,4,460800,0,0.113855,31742.047
2600,32,2,2,4,230400,0,0.110854,32517.969
2601,32,2,2,4,115200,0,0.115187,37679.164
2602,32,2,2,4,57600,0,0.112559,44533.453
2603,32,2,2,5,460800,0,0.113248,34375.18
2604,32,2,2,5,230400,0,0.116448,36640.703
2605,32,2,3,1,460800,0,0.116705,24839.346
2606,32,2,3,1,230400,0,0.116635,24850.518
2607,32,2,3,1,115200,0,0.113785,25664.744
2608,32,2,3,1,57600,0,0.114042,27712.412
2609,32,2,3,1,28800,0,0.116494,31805.354
2610,32,2,3,1,14400,0,0.115864,42923.887
2611,32,2,3,2,460800,0,0.112769,29288.994
2612,32,2,3,2,230400,0,0.116459,28879.887
2613,32,2,3,2,115200,0,0.115584,32793.809
2614,32,2,3,2,57600,0,0.11486,40147.91
2615,32,2,3,2,28800,0,0.114381,52658.156
2616,32,2,3,3,460800,0,0.115257,32007.248
2617,32,2,3,3,230400,0,0.111847,34087.633
2618,32,2,3,3,115200,0,0.115864,37737.688
2619,32,2,3,3,28800,0,0.113575,60198.992
2620,32,2,3,4,460800,0,0.113855,31742.047
2621,32,2,3,4,230400,0,0.110854,32517.969
2622,32,2,3,4,115200,0,0.115187,37679.164
2623,32,2,3,4,57600,0,0.112559,44533.453
2624,32,2,3,5,460800,0,0.113248,34375.18
2625,32,2,3,5,230400,0,0.116448,36640.703
2626,32,2,4,1,460800,0,0.116705,24839.346
2627,32,2,4,1,230400,0,0.116635,24850.518
2628,32,2,4,1,115200,0,0.113785,25664.744
2629,32,2,4,1,57600,0,0.114042,27712.412
2630,32,2,4,1,28800,0,0.116494,31805.354
2631,32,2,4,1,14400,0,0.115864,42923.887
2632,32,2,4,2,460800,0,0.112769,29288.994
2633,32,2,4,2,230400,0,0.116459,28879.887
2634,32,2,4,2,115200,0,0.115584,32793.809
2635,32,2,4,2,57600,0,0.11486,40147.91
2636,32,2,4,3,460800,0,0.115257,32007.248
2637,32,2,4,3,230400,0,0.111847,34087.633
2638,32,2,4,3,115200,0,0.115864,37737.688
2639,32,2,4,3,28800,0,0.113575,60198.992
2640,32,2,4,4,460800,0,0.113855,31742.047
2641,32,2,4,4,230400,0,0.110854,32517.969
2642,32,2,4,4,115200,0,0.115187,37679.164
2643,32,2,4,4,57600,0,0.112559,44533.453
2644,32,2,4,5,460800,0,0.113248,34375.18
2645,32,2,4,5,230400,0,0.116448,36640.703
2646,32,2,4,5,115200,0,0.113809,39903.191
2647,32,2,5,1,460800,0,0.116705,24839.346
2648,32,2,5,1,230400,0,0.116635,24850.518
2649,32,2,5,1,115200,0,0.113785,25664.744
2650,32,2,5,1,57600,0,0.114042,27712.412
2651,32,2,5,1,28800,0,0.116494,31805.354
2652,32,2,5,1,14400,0,0.115864,42923.887
2653,32,2,5,2,460800,0,0.112769,29288.994
2654,32,2,5,2,230400,0,0.116459,28879.887
2655,32,2,5,2,115200,0,0.115584,32793.809
2656,32,2,5,2,57600,0,0.11486,40147.91
2657,32,2,5,2,28800,0,0.114381,52658.156
2658,32,2,5,3,460800,0,0.115257,32007.248
2659,32,2,5,3,230400,0,0.111847,34087.633
2660,32,2,5,3,115200,0,0.115864,37737.688
2661,32,2,5,3,28800,0,0.113575,60198.992
2662,32,2,5,4,460800,0,0.113855,31742.047
2663,32,2,5,4,230400,0,0.110854,32517.969
2664,32,2,5,4,115200,0,0.115187,37679.164
2665,32,2,5,4,57600,0,0.112559,44533.453
2666,32,2,5,5,460800,0,0.113248,34375.18
2667,32,2,5,5,230400,0,0.116448,36640.703
2668,32,3,1,1,460800,0,0.130109,30167.061
2669,32,3,1,1,230400,0,0.132919,28501.635
2670,32,3,1,1,115200,0,0.128578,29939.631
2671,32,3,1,1,57600,0,0.131468,31206.057
2672,32,3,1,1,28800,0,0.131108,31678.738
2673,32,3,1,1,14400,0,0.132986,35376.672
2674,32,3,1,1,7200,0,0.133106,38442.055
2675,32,3,1,2,460800,0,0.122333,33248.938
2676,32,3,1,2,230400,0,0.122137,36118.277
2677,32,3,1,2,115200,0,0.12215,36430.828
2678,32,3,1,2,57600,0,0.117621,34139.504
2679,32,3,1,2,28800,0,0.119983,39991.77
2680,32,3,1,2,14400,0,0.121574,41549.996
2681,32,3,1,3,460800,0,0.132083,35856.004
2682,32,3,1,3,230400,0,0.130165,35367.891
2683,32,3,1,3,115200,0,0.128234,36855.363
2684,32,3,1,3,57600,0,0.12657,39537.973
2685,32,3,1,3,28800,0,0.132855,41397.848
2686,32,3,1,3,14400,0,0.128115,44553.402
2687,32,3,1,4,460800,0,0.132533,41380.555
2688,32,3,1,4,230400,0,0.133039,38834.938
2689,32,3,1,4,115200,0,0.127313,40570.852
2690,32,3,1,4,57600,0,0.132826,41590.43
2691,32,3,1,4,28800,0,0.1324,45969.59
2692,32,3,1,5,460800,0,0.130882,36584.574
2693,32,3,1,5,230400,0,0.127606,38001.559
2694,32,3,1,5,115200,0,0.127273,39117.43
2695,32,3,1,5,57600,0,0.131121,40231.703
2696,32,3,1,5,28800,0,0.126994,43700.344
2697,32,3,2,1,460800,0,0.135043,30277.184
2698,32,3,2,1,230400,0,0.135624,32391.617
2699,32,3,2,1,115200,0,0.134103,32936.652
2700,32,3,2,1,57600,0,0.1329,35401.141
2701,32,3,2,1,28800,0,0.133522,38667.09
2702,32,3,2,1,14400,0,0.134573,47060.188
2703,32,3,2,2,460800,0,0.122158,33718.426
2704,32,3,2,2,230400,0,0.126647,36937.559
2705,32,3,2,2,115200,0,0.126137,37550.422
2706,32,3,2,2,57600,0,0.127157,43052.367
2707,32,3,2,2,28800,0,0.121763,52108.336
2708,32,3,2,3,460800,0,0.136235,37686.613
2709,32,3,2,3,230400,0,0.137839,38937.613
