n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
770,1,5,3,1,460800,0,0.213251,25114.656,1748
771,1,5,3,1,230400,0,0.220322,26016.928,1770
772,1,5,3,1,115200,0,0.212582,27278.301,1859
773,1,5,3,1,57600,0,0.233452,28386.455,1960
774,1,5,3,1,28800,0,0.245748,32839.828,2152
775,1,5,3,1,14400,0,0.21595,42092.371,2540
777,1,5,3,2,460800,0,0.216352,36601.336,2426
778,1,5,3,2,230400,0,0.220813,37073.484,2444
779,1,5,3,2,115200,0,0.216508,39700.5,2549
780,1,5,3,2,57600,0,0.214857,44967.301,2750
781,1,5,3,2,28800,0,0.20502,49597.297,2869
784,1,5,3,3,460800,0,0.222018,38442.055,2558
785,1,5,3,3,230400,0,0.219988,38624.797,2606
786,1,5,3,3,115200,0,0.21798,40218.668,2670
787,1,5,3,3,57600,0,0.227883,43321.824,2784
791,1,5,3,4,460800,0,0.211757,47023.746,2816
805,1,5,4,1,460800,0,0.22401,24849.986,1620
806,1,5,4,1,230400,0,0.22636,25361.238,1646
807,1,5,4,1,115200,0,0.227005,27457.318,1736
808,1,5,4,1,57600,0,0.218756,34024.324,1990
809,1,5,4,1,28800,0,0.221383,39570.426,2010
812,1,5,4,2,460800,0,0.225761,32308.359,1941
813,1,5,4,2,230400,0,0.229356,34123.543,1988
814,1,5,4,2,115200,0,0.226475,35668.473,2121
815,1,5,4,2,57600,0,0.212926,41722.898,2299
819,1,5,4,3,460800,0,0.226107,34317.988,2159
820,1,5,4,3,230400,0,0.219977,35894.305,2197
821,1,5,4,3,115200,0,0.220622,39718.59,2367
826,1,5,4,4,460800,0,0.21599,41270.699,2334
827,1,5,4,4,230400,0,0.2197,41720.238,2344
840,1,5,5,1,460800,0,0.207418,25899.355,1681
841,1,5,5,1,230400,0,0.205105,26319.902,1705
842,1,5,5,1,115200,0,0.207243,28782.797,1775
844,1,5,5,1,28800,0,0.212697,42957.672,2315
847,1,5,5,2,460800,0,0.234716,31321.766,1923
848,1,5,5,2,230400,0,0.226085,36598.676,2264
854,1,5,5,3,460800,0,0.222938,34247.5,2155
861,1,5,5,4,460800,0,0.213771,36059.492,2280
875,2,1,1,1,460800,0,0.240178,10241.798,574
876,2,1,1,1,230400,0,0.240518,10495.296,579
877,2,1,1,1,115200,0,0.230153,11525.514,615
878,2,1,1,1,57600,0,0.235372,12523.28,620
879,2,1,1,1,28800,0,0.240202,15345.008,716
880,2,1,1,1,14400,0,0.242013,18935.477,833
881,2,1,1,1,7200,0,0.248,25508.602,1000
882,2,1,1,2,460800,0,0.23574,11457.95,664
883,2,1,1,2,230400,0,0.240809,12588.45,685
884,2,1,1,2,115200,0,0.229348,12600.952,696
885,2,1,1,2,57600,0,0.238163,14200.942,743
886,2,1,1,2,28800,0,0.267602,15993.782,769
887,2,1,1,2,14400,0,0.24332,25569.516,942
889,2,1,1,3,460800,0,0.263729,13007.666,753
890,2,1,1,3,230400,0,0.242638,13342.028,750
891,2,1,1,3,115200,0,0.242864,14320.11,800
892,2,1,1,3,57600,0,0.259606,15315.216,821
893,2,1,1,3,28800,0,0.300905,16690.969,838
894,2,1,1,3,14400,0,0.272838,21223.607,875
896,2,1,1,4,460800,0,0.231109,14093.478,796
897,2,1,1,4,230400,0,0.237748,13969.522,800
898,2,1,1,4,115200,0,0.236324,15431.99,840
899,2,1,1,4,57600,0,0.233759,17818.543,878
903,2,1,1,5,460800,0,0.26195,13624.254,817
904,2,1,1,5,230400,0,0.237444,14222.754,815
905,2,1,1,5,115200,0,0.24936,15870.624,864
907,2,1,1,5,28800,0,0.303183,18927.496,909
910,2,1,2,1,460800,0,0.240178,10241.798,574
911,2,1,2,1,230400,0,0.240518,10495.296,579
912,2,1,2,1,115200,0,0.230153,11525.514,615
913,2,1,2,1,57600,0,0.235372,12523.28,620
914,2,1,2,1,28800,0,0.240202,15345.008,716
915,2,1,2,1,14400,0,0.242013,18935.477,833
916,2,1,2,1,7200,0,0.248,25508.602,1000
917,2,1,2,2,460800,0,0.23574,11457.95,664
918,2,1,2,2,230400,0,0.240809,12588.45,685
919,2,1,2,2,115200,0,0.229348,12600.952,696
920,2,1,2,2,57600,0,0.238163,14200.942,743
921,2,1,2,2,28800,0,0.267602,15993.782,769
922,2,1,2,2,14400,0,0.24332,25569.516,942
924,2,1,2,3,460800,0,0.263729,13007.666,753
925,2,1,2,3,230400,0,0.242638,13342.028,750
926,2,1,2,3,115200,0,0.242864,14320.11,800
927,2,1,2,3,57600,0,0.259606,15315.216,821
928,2,1,2,3,28800,0,0.300905,16690.969,838
929,2,1,2,3,14400,0,0.272838,21223.607,875
931,2,1,2,4,460800,0,0.231109,14093.478,796
932,2,1,2,4,230400,0,0.237748,13969.522,800
933,2,1,2,4,115200,0,0.236324,15431.99,840
934,2,1,2,4,57600,0,0.233759,17818.543,878
935,2,1,2,4,28800,0,0.234492,27343.203,1706
938,2,1,2,5,460800,0,0.26195,13624.254,817
939,2,1,2,5,230400,0,0.237444,14222.754,815
940,2,1,2,5,115200,0,0.24936,15870.624,864
941,2,1,2,5,57600,0,0.257092,16932.496,879
942,2,1,2,5,28800,0,0.303183,18927.496,909
945,2,1,3,1,460800,0,0.240178,10241.798,574
946,2,1,3,1,230400,0,0.240518,10495.296,579
947,2,1,3,1,115200,0,0.230153,11525.514,615
948,2,1,3,1,57600,0,0.235372,12523.28,620
949,2,1,3,1,28800,0,0.240202,15345.008,716
950,2,1,3,1,14400,0,0.242013,18935.477,833
951,2,1,3,1,7200,0,0.248,25508.602,1000
952,2,1,3,2,460800,0,0.23574,11457.95,664
953,2,1,3,2,230400,0,0.240809,12588.45,685
954,2,1,3,2,115200,0,0.229348,12600.952,696
955,2,1,3,2,57600,0,0.238163,14200.942,743
956,2,1,3,2,28800,0,0.267602,15993.782,769
957,2,1,3,2,14400,0,0.24332,25569.516,942
959,2,1,3,3,460800,0,0.263729,13007.666,753
960,2,1,3,3,230400,0,0.242638,13342.028,750
961,2,1,3,3,115200,0,0.242864,14320.11,800
962,2,1,3,3,57600,0,0.259606,15315.216,821
963,2,1,3,3,28800,0,0.300905,16690.969,838
964,2,1,3,3,14400,0,0.272838,21223.607,875
966,2,1,3,4,460800,0,0.231109,14093.478,796
967,2,1,3,4,230400,0,0.237748,13969.522,800
968,2,1,3,4,115200,0,0.236324,15431.99,840
969,2,1,3,4,57600,0,0.233759,17818.543,878
970,2,1,3,4,28800,0,0.234492,27343.203,1706
973,2,1,3,5,460800,0,0.26195,13624.254,817
974,2,1,3,5,230400,0,0.237444,14222.754,815
975,2,1,3,5,115200,0,0.24936,15870.624,864
976,2,1,3,5,57600,0,0.257092,16932.496,879
977,2,1,3,5,28800,0,0.303183,18927.496,909
980,2,1,4,1,460800,0,0.240178,10241.798,574
981,2,1,4,1,230400,0,0.240518,10495.296,579
982,2,1,4,1,115200,0,0.230153,11525.514,615
983,2,1,4,1,57600,0,0.235372,12523.28,620
984,2,1,4,1,28800,0,0.240202,15345.008,716
985,2,1,4,1,14400,0,0.242013,18935.477,833
986,2,1,4,1,7200,0,0.248,25508.602,1000
987,2,1,4,2,460800,0,0.23574,11457.95,664
988,2,1,4,2,230400,0,0.240809,12588.45,685
989,2,1,4,2,115200,0,0.229348,12600.952,696
990,2,1,4,2,57600,0,0.238163,14200.942,743
991,2,1,4,2,28800,0,0.267602,15993.782,769
992,2,1,4,2,14400,0,0.24332,25569.516,942
994,2,1,4,3,460800,0,0.263729,13007.666,753
995,2,1,4,3,230400,0,0.242638,13342.028,750
996,2,1,4,3,115200,0,0.242864,14320.11,800
997,2,1,4,3,57600,0,0.259606,15315.216,821
998,2,1,4,3,28800,0,0.300905,16690.969,838
1001,2,1,4,4,460800,0,0.231109,14093.478,796
1002,2,1,4,4,230400,0,0.237748,13969.522,800
1003,2,1,4,4,115200,0,0.236324,15431.99,840
1004,2,1,4,4,57600,0,0.233759,17818.543,878
1005,2,1,4,4,28800,0,0.234492,27343.203,1706
1008,2,1,4,5,460800,0,0.26195,13624.254,817
1009,2,1,4,5,230400,0,0.237444,14222.754,815
1010,2,1,4,5,115200,0,0.24936,15870.624,864
1012,2,1,4,5,28800,0,0.303183,18927.496,909
1015,2,1,5,1,460800,0,0.240178,10241.798,574
1016,2,1,5,1,230400,0,0.240518,10495.296,579
1017,2,1,5,1,115200,0,0.230153,11525.514,615
1018,2,1,5,1,57600,0,0.235372,12523.28,620
1019,2,1,5,1,28800,0,0.240202,15345.008,716
1020,2,1,5,1,14400,0,0.242013,18935.477,833
1021,2,1,5,1,7200,0,0.248,25508.602,1000
1022,2,1,5,2,460800,0,0.23574,11457.95,664
1023,2,1,5,2,230400,0,0.240809,12588.45,685
1024,2,1,5,2,115200,0,0.229348,12600.952,696
1025,2,1,5,2,57600,0,0.238163,14200.942,743
1026,2,1,5,2,28800,0,0.267602,15993.782,769
1027,2,1,5,2,14400,0,0.24332,25569.516,942
1029,2,1,5,3,460800,0,0.263729,13007.666,753
1030,2,1,5,3,230400,0,0.242638,13342.028,750
1031,2,1,5,3,115200,0,0.242864,14320.11,800
1032,2,1,5,3,57600,0,0.259606,15315.216,821
1033,2,1,5,3,28800,0,0.300905,16690.969,838
1034,2,1,5,3,14400,0,0.272838,21223.607,875
1036,2,1,5,4,460800,0,0.231109,14093.478,796
1037,2,1,5,4,230400,0,0.237748,13969.522,800
1038,2,1,5,4,115200,0,0.236324,15431.99,840
1039,2,1,5,4,57600,0,0.233759,17818.543,878
1043,2,1,5,5,460800,0,0.26195,13624.254,817
1044,2,1,5,5,230400,0,0.237444,14222.754,815
1045,2,1,5,5,115200,0,0.24936,15870.624,864
1047,2,1,5,5,28800,0,0.303183,18927.496,909
1050,2,2,1,1,460800,0,0.20236,13536.74,870
1051,2,2,1,1,230400,0,0.200707,14460.026,873
1052,2,2,1,1,115200,0,0.205244,14167.426,901
1053,2,2,1,1,57600,0,0.207894,15434.384,949
1054,2,2,1,1,28800,0,0.20429,15734.432,973
1055,2,2,1,1,14400,0,0.20253,18863.123,1198
1056,2,2,1,1,7200,0,0.210734,20659.156,1255
1057,2,2,1,2,460800,0,0.203675,16982.504,1073
1058,2,2,1,2,230400,0,0.200982,17283.615,1073
1059,2,2,1,2,115200,0,0.20713,18113.27,1095
1060,2,2,1,2,57600,0,0.200919,19736.934,1183
1061,2,2,1,2,28800,0,0.211984,20522.697,1202
1062,2,2,1,2,14400,0,0.20306,22111.516,1358
1064,2,2,1,3,460800,0,0.209971,18106.887,1168
1065,2,2,1,3,230400,0,0.202975,17812.955,1171
1066,2,2,1,3,115200,0,0.205625,18490.99,1210
1067,2,2,1,3,57600,0,0.204184,20951.756,1273
1068,2,2,1,3,28800,0,0.208169,22081.725,1347
1069,2,2,1,3,14400,0,0.202572,23289.098,1503
1071,2,2,1,4,460800,0,0.210057,20395.018,1247
1072,2,2,1,4,230400,0,0.202502,20606.488,1244
1073,2,2,1,4,115200,0,0.205697,21451.037,1244
1074,2,2,1,4,57600,0,0.21048,22443.484,1287
1075,2,2,1,4,28800,0,0.209184,26982.508,1432
1076,2,2,1,4,14400,0,0.208914,29285.27,1580
1078,2,2,1,5,460800,0,0.20342,19360.277,1296
1079,2,2,1,5,230400,0,0.205074,20517.91,1299
1080,2,2,1,5,115200,0,0.201279,20284.361,1338
1081,2,2,1,5,57600,0,0.211519,21621.811,1411
1082,2,2,1,5,28800,0,0.207915,23177.645,1491
1085,2,2,2,1,460800,0,0.19504,12989.312,777
1086,2,2,2,1,230400,0,0.207744,13507.48,775
1087,2,2,2,1,115200,0,0.206783,14956.116,816
1088,2,2,2,1,57600,0,0.202127,17191.58,881
1089,2,2,2,1,28800,0,0.206155,21827.693,1001
1090,2,2,2,1,14400,0,0.204459,29024.59,1237
1092,2,2,2,2,460800,0,0.208508,16211.37,998
1093,2,2,2,2,230400,0,0.195937,16597.867,1014
1094,2,2,2,2,115200,0,0.209943,17343.998,1018
1095,2,2,2,2,57600,0,0.20546,22081.191,1348
1097,2,2,2,2,14400,0,0.20663,29756.889,1215
1099,2,2,2,3,460800,0,0.225629,17968.832,1096
1100,2,2,2,3,230400,0,0.206051,18922.975,1136
1101,2,2,2,3,115200,0,0.199002,23288.566,1353
1103,2,2,2,3,28800,0,0.236014,28529.83,1367
1106,2,2,2,4,460800,0,0.207692,19372.248,1201
1107,2,2,2,4,230400,0,0.204834,21198.072,1240
1108,2,2,2,4,115200,0,0.212903,21635.109,1239
1109,2,2,2,4,57600,0,0.204258,24456.307,1308
1113,2,2,2,5,460800,0,0.215328,19762.736,1225
1114,2,2,2,5,230400,0,0.203649,20234.619,1269
1115,2,2,2,5,115200,0,0.205135,24567.494,1467
1120,2,2,3,1,460800,0,0.19504,12989.312,777
1121,2,2,3,1,230400,0,0.207744,13507.48,775
1122,2,2,3,1,115200,0,0.206783,14956.116,816
1123,2,2,3,1,57600,0,0.202127,17191.58,881
1124,2,2,3,1,28800,0,0.206155,21827.693,1001
1125,2,2,3,1,14400,0,0.204459,29024.59,1237
1127,2,2,3,2,460800,0,0.208508,16211.37,998
1128,2,2,3,2,230400,0,0.195937,16597.867,1014
1129,2,2,3,2,115200,0,0.209943,17343.998,1018
1130,2,2,3,2,57600,0,0.20546,22081.191,1348
1131,2,2,3,2,28800,0,0.217836,22982.4,1143
1134,2,2,3,3,460800,0,0.225629,17968.832,1096
1135,2,2,3,3,230400,0,0.206051,18922.975,1136
1136,2,2,3,3,115200,0,0.199002,23288.566,1353
1138,2,2,3,3,28800,0,0.236014,28529.83,1367
1141,2,2,3,4,460800,0,0.207692,19372.248,1201
1142,2,2,3,4,230400,0,0.204834,21198.072,1240
1143,2,2,3,4,115200,0,0.212903,21635.109,1239
1144,2,2,3,4,57600,0,0.204258,24456.307,1308
1148,2,2,3,5,460800,0,0.215328,19762.736,1225
1149,2,2,3,5,230400,0,0.203649,20234.619,1269
1155,2,2,4,1,460800,0,0.19504,12989.312,777
1156,2,2,4,1,230400,0,0.207744,13507.48,775
1157,2,2,4,1,115200,0,0.206783,14956.116,816
1158,2,2,4,1,57600,0,0.202127,17191.58,881
1159,2,2,4,1,28800,0,0.206155,21827.693,1001
1160,2,2,4,1,14400,0,0.204459,29024.59,1237
1162,2,2,4,2,460800,0,0.208508,16211.37,998
1163,2,2,4,2,230400,0,0.195937,16597.867,1014
1164,2,2,4,2,115200,0,0.209943,17343.998,1018
1165,2,2,4,2,57600,0,0.20546,22081.191,1348
1166,2,2,4,2,28800,0,0.217836,22982.4,1143
1167,2,2,4,2,14400,0,0.20663,29756.889,1215
1169,2,2,4,3,460800,0,0.225629,17968.832,1096
1170,2,2,4,3,230400,0,0.206051,18922.975,1136
1171,2,2,4,3,115200,0,0.199002,23288.566,1353
1172,2,2,4,3,57600,0,0.234765,24342.725,1270
1173,2,2,4,3,28800,0,0.236014,28529.83,1367
1176,2,2,4,4,460800,0,0.207692,19372.248,1201
1177,2,2,4,4,230400,0,0.204834,21198.072,1240
1178,2,2,4,4,115200,0,0.212903,21635.109,1239
1179,2,2,4,4,57600,0,0.204258,24456.307,1308
1183,2,2,4,5,460800,0,0.215328,19762.736,1225
1184,2,2,4,5,230400,0,0.203649,20234.619,1269
1190,2,2,5,1,460800,0,0.19504,12989.312,777
1191,2,2,5,1,230400,0,0.207744,13507.48,775
1192,2,2,5,1,115200,0,0.206783,14956.116,816
1193,2,2,5,1,57600,0,0.202127,17191.58,881
1194,2,2,5,1,28800,0,0.206155,21827.693,1001
1195,2,2,5,1,14400,0,0.204459,29024.59,1237
1197,2,2,5,2,460800,0,0.208508,16211.37,998
1198,2,2,5,2,230400,0,0.195937,16597.867,1014
1199,2,2,5,2,115200,0,0.209943,17343.998,1018
1200,2,2,5,2,57600,0,0.20546,22081.191,1348
1201,2,2,5,2,28800,0,0.217836,22982.4,1143
1202,2,2,5,2,14400,0,0.20663,29756.889,1215
1204,2,2,5,3,460800,0,0.225629,17968.832,1096
1205,2,2,5,3,230400,0,0.206051,18922.975,1136
1206,2,2,5,3,115200,0,0.199002,23288.566,1353
1208,2,2,5,3,28800,0,0.236014,28529.83,1367
1211,2,2,5,4,460800,0,0.207692,19372.248,1201
1212,2,2,5,4,230400,0,0.204834,21198.072,1240
1213,2,2,5,4,115200,0,0.212903,21635.109,1239
1214,2,2,5,4,57600,0,0.204258,24456.307,1308
1218,2,2,5,5,460800,0,0.215328,19762.736,1225
1219,2,2,5,5,230400,0,0.203649,20234.619,1269
1220,2,2,5,5,115200,0,0.205135,24567.494,1467
1225,2,3,1,1,460800,0,0.222074,19068.742,1244
1226,2,3,1,1,230400,0,0.222052,19126.465,1256
1227,2,3,1,1,115200,0,0.211687,19047.994,1288
1228,2,3,1,1,57600,0,0.214886,20290.48,1343
1229,2,3,1,1,28800,0,0.237357,19862.486,1315
1230,2,3,1,1,14400,0,0.221846,23061.668,1501
1231,2,3,1,1,7200,0,0.259613,21460.613,1341
1232,2,3,1,2,460800,0,0.213322,24426.779,1566
1233,2,3,1,2,230400,0,0.209267,24236.059,1578
1234,2,3,1,2,115200,0,0.210597,25284.631,1608
1235,2,3,1,2,57600,0,0.213194,27159.133,1687
1236,2,3,1,2,28800,0,0.214116,27432.314,1741
1237,2,3,1,2,14400,0,0.209396,30452.744,1910
1239,2,3,1,3,460800,0,0.223385,24937.234,1561
1240,2,3,1,3,230400,0,0.224084,25487.588,1573
1241,2,3,1,3,115200,0,0.224872,25672.457,1605
1242,2,3,1,3,57600,0,0.216626,26664.639,1644
1243,2,3,1,3,28800,0,0.21675,29982.723,1770
1244,2,3,1,3,14400,0,0.222239,30108.273,1801
1246,2,3,1,4,460800,0,0.215788,29027.25,1819
1247,2,3,1,4,230400,0,0.210921,28848.764,1831
1248,2,3,1,4,115200,0,0.216329,30250.584,1864
1249,2,3,1,4,57600,0,0.221871,32015.76,1968
1250,2,3,1,4,28800,0,0.215653,33765.508,2057
1253,2,3,1,5,460800,0,0.221376,28545.258,1882
1254,2,3,1,5,230400,0,0.218965,28971.391,1894
1255,2,3,1,5,115200,0,0.22284,27957.133,1926
1256,2,3,1,5,57600,0,0.213985,29977.137,1981
1257,2,3,1,5,28800,0,0.216557,34438.754,2104
1260,2,3,2,1,460800,0,0.235269,17405.178,1076
1261,2,3,2,1,230400,0,0.234095,18087.734,1092
1262,2,3,2,1,115200,0,0.219101,20009.85,1179
1263,2,3,2,1,57600,0,0.22818,22612.66,1272
1264,2,3,2,1,28800,0,0.253743,24140.83,1295
1265,2,3,2,1,14400,0,0.243742,27845.678,1230
1267,2,3,2,2,460800,0,0.210284,23659.369,1458
1268,2,3,2,2,230400,0,0.206725,24695.973,1474
1269,2,3,2,2,115200,0,0.209054,25911.857,1525
1270,2,3,2,2,57600,0,0.210987,29402.576,1627
1271,2,3,2,2,28800,0,0.215205,32683.42,1734
1274,2,3,2,3,460800,0,0.228024,23750.342,1498
1275,2,3,2,3,230400,0,0.220488,24389.807,1517
1276,2,3,2,3,115200,0,0.218898,25716.613,1574
1277,2,3,2,3,57600,0,0.225189,29691.984,1705
1278,2,3,2,3,28800,0,0.220834,35960.539,1880
1281,2,3,2,4,460800,0,0.220461,28355.334,1704
1282,2,3,2,4,230400,0,0.223433,30162.805,1729
1283,2,3,2,4,115200,0,0.221106,30635.486,1777
1284,2,3,2,4,57600,0,0.221722,33596.066,1823
1285,2,3,2,4,28800,0,0.220276,40413.91,2036
1288,2,3,2,5,460800,0,0.223848,25568.719,1771
1289,2,3,2,5,230400,0,0.226452,26599.201,1790
1290,2,3,2,5,115200,0,0.225623,28220.205,1857
1291,2,3,2,5,57600,0,0.222558,31230.795,1984
1295,2,3,3,1,460800,0,0.212579,18748.213,1108
1296,2,3,3,1,230400,0,0.218135,19325.697,1130
1297,2,3,3,1,115200,0,0.218157,21147,1198
1298,2,3,3,1,57600,0,0.221769,23536.479,1288
1299,2,3,3,1,28800,0,0.226117,29347.514,1538
1300,2,3,3,1,14400,0,0.212623,45599.848,1998
1302,2,3,3,2,460800,0,0.216302,23315.697,1347
1303,2,3,3,2,230400,0,0.213335,24872.596,1457
1304,2,3,3,2,115200,0,0.20129,27255.689,1436
1305,2,3,3,2,57600,0,0.222658,28189.615,1436
1306,2,3,3,2,28800,0,0.238002,32137.854,1692
1309,2,3,3,3,460800,0,0.247295,24499.398,1460
1310,2,3,3,3,230400,0,0.222714,27568.24,1626
1312,2,3,3,3,57600,0,0.238779,28674.268,1659
1316,2,3,3,4,460800,0,0.223191,26942.607,1620
1317,2,3,3,4,230400,0,0.204978,27983.998,1640
1318,2,3,3,4,115200,0,0.218335,31579.254,1693
1323,2,3,3,5,460800,0,0.238945,28089.865,1699
1330,2,3,4,1,460800,0,0.212579,18748.213,1108
1331,2,3,4,1,230400,0,0.218135,19325.697,1130
1332,2,3,4,1,115200,0,0.218157,21147,1198
1333,2,3,4,1,57600,0,0.221769,23536.479,1288
1334,2,3,4,1,28800,0,0.226117,29347.514,1538
1335,2,3,4,1,14400,0,0.212623,45599.848,1998
1337,2,3,4,2,460800,0,0.216302,23315.697,1347
1338,2,3,4,2,230400,0,0.213335,24872.596,1457
1339,2,3,4,2,115200,0,0.20129,27255.689,1436
1340,2,3,4,2,57600,0,0.222658,28189.615,1436
1341,2,3,4,2,28800,0,0.238002,32137.854,1692
1344,2,3,4,3,460800,0,0.247295,24499.398,1460
1345,2,3,4,3,230400,0,0.222714,27568.24,1626
1351,2,3,4,4,460800,0,0.223191,26942.607,1620
1352,2,3,4,4,230400,0,0.204978,27983.998,1640
1353,2,3,4,4,115200,0,0.218335,31579.254,1693
1358,2,3,4,5,460800,0,0.238945,28089.865,1699
1365,2,3,5,1,460800,0,0.212579,18748.213,1108
1366,2,3,5,1,230400,0,0.218135,19325.697,1130
1367,2,3,5,1,115200,0,0.218157,21147,1198
1368,2,3,5,1,57600,0,0.221769,23536.479,1288
1369,2,3,5,1,28800,0,0.226117,29347.514,1538
1370,2,3,5,1,14400,0,0.212623,45599.848,1998
1372,2,3,5,2,460800,0,0.216302,23315.697,1347
1373,2,3,5,2,230400,0,0.213335,24872.596,1457
1374,2,3,5,2,115200,0,0.20129,27255.689,1436
1379,2,3,5,3,460800,0,0.247295,24499.398,1460
1380,2,3,5,3,230400,0,0.222714,27568.24,1626
1382,2,3,5,3,57600,0,0.238779,28674.268,1659
1386,2,3,5,4,460800,0,0.223191,26942.607,1620
1387,2,3,5,4,230400,0,0.204978,27983.998,1640
1388,2,3,5,4,115200,0,0.218335,31579.254,1693
1393,2,3,5,5,460800,0,0.238945,28089.865,1699
1400,2,4,1,1,460800,0,0.210343,20539.189,1445
1401,2,4,1,1,230400,0,0.211897,21033.949,1453
1402,2,4,1,1,115200,0,0.20581,20494.236,1487
1403,2,4,1,1,57600,0,0.214789,21646.549,1537
1404,2,4,1,1,28800,0,0.218065,22732.627,1543
1405,2,4,1,1,14400,0,0.215113,24241.111,1732
1406,2,4,1,1,7200,0,0.204623,28245.742,2000
1407,2,4,1,2,460800,0,0.207442,26023.578,1887
1408,2,4,1,2,230400,0,0.208164,25758.377,1894
1409,2,4,1,2,115200,0,0.21203,26450.242,1920
1410,2,4,1,2,57600,0,0.209099,29202.545,1991
1411,2,4,1,2,28800,0,0.202663,31135.033,2031
1412,2,4,1,2,14400,0,0.21084,33708.316,2227
1414,2,4,1,3,460800,0,0.21289,27687.143,2018
1415,2,4,1,3,230400,0,0.214271,28500.836,2027
1416,2,4,1,3,115200,0,0.209328,28592.34,2064
1417,2,4,1,3,57600,0,0.214638,31846.584,2135
1418,2,4,1,3,28800,0,0.211098,31878.504,2222
1419,2,4,1,3,14400,0,0.213257,35300.859,2439
1421,2,4,1,4,460800,0,0.200761,33624.527,2216
1422,2,4,1,4,230400,0,0.207488,31668.363,2221
1423,2,4,1,4,115200,0,0.207912,33316.5,2245
1424,2,4,1,4,57600,0,0.208804,36241.172,2319
1425,2,4,1,4,28800,0,0.201928,38053.695,2360
1428,2,4,1,5,460800,0,0.206479,30727.521,2291
1429,2,4,1,5,230400,0,0.215458,30881.803,2300
1430,2,4,1,5,115200,0,0.209544,32451.201,2336
1431,2,4,1,5,57600,0,0.200716,35654.906,2425
1435,2,4,2,1,460800,0,0.201924,19806.893,1340
1436,2,4,2,1,230400,0,0.20756,19781.889,1338
1437,2,4,2,1,115200,0,0.214204,20301.652,1380
1438,2,4,2,1,57600,0,0.208139,21785.932,1480
1439,2,4,2,1,28800,0,0.20501,23496.047,1563
1440,2,4,2,1,14400,0,0.202674,27207.012,1823
1442,2,4,2,2,460800,0,0.202547,26309.527,1813
1443,2,4,2,2,230400,0,0.206532,26134.5,1813
1444,2,4,2,2,115200,0,0.202568,26684.057,1844
1445,2,4,2,2,57600,0,0.207102,28911.539,1882
1446,2,4,2,2,28800,0,0.200017,30122.105,1950
1449,2,4,2,3,460800,0,0.203938,27279.896,1945
1450,2,4,2,3,230400,0,0.206789,27176.688,1948
1451,2,4,2,3,115200,0,0.208117,27478.066,1958
1452,2,4,2,3,57600,0,0.211975,29507.912,2065
1453,2,4,2,3,28800,0,0.213904,30808.387,2151
1456,2,4,2,4,460800,0,0.207292,31475.514,2123
1457,2,4,2,4,230400,0,0.210494,31550.525,2111
1458,2,4,2,4,115200,0,0.208704,32748.059,2137
1459,2,4,2,4,57600,0,0.206492,35839.512,2197
1463,2,4,2,5,460800,0,0.212575,29377.838,2202
1464,2,4,2,5,230400,0,0.209403,29809.023,2205
1465,2,4,2,5,115200,0,0.206981,29889.355,2234
1470,2,4,3,1,460800,0,0.211501,21482.426,1495
1471,2,4,3,1,230400,0,0.214608,21826.098,1515
1472,2,4,3,1,115200,0,0.214183,23783.061,1590
1473,2,4,3,1,57600,0,0.223057,27023.205,1668
1474,2,4,3,1,28800,0,0.221962,32143.705,1865
1475,2,4,3,1,14400,0,0.209288,41949.266,2210
1477,2,4,3,2,460800,0,0.212434,28116.467,1959
1478,2,4,3,2,230400,0,0.210542,29751.035,1966
1479,2,4,3,2,115200,0,0.212038,31211.908,2024
1480,2,4,3,2,57600,0,0.209023,34936.176,2087
1481,2,4,3,2,28800,0,0.207659,42987.992,2260
1484,2,4,3,3,460800,0,0.216486,30227.441,2167
1485,2,4,3,3,230400,0,0.215659,31655.33,2189
1486,2,4,3,3,115200,0,0.219168,35313.895,2271
1487,2,4,3,3,57600,0,0.214206,38978.309,2367
1491,2,4,3,4,460800,0,0.209127,34378.371,2293
1492,2,4,3,4,230400,0,0.21005,35184.086,2301
1493,2,4,3,4,115200,0,0.208445,39112.375,2359
1494,2,4,3,4,57600,0,0.216339,45742.691,2479
1498,2,4,3,5,460800,0,0.216977,34669.641,2437
1499,2,4,3,5,230400,0,0.22346,35981.023,2463
1500,2,4,3,5,115200,0,0.214809,38819.773,2547
1505,2,4,4,1,460800,0,0.201413,19251.484,1321
1506,2,4,4,1,230400,0,0.20303,19595.688,1315
1507,2,4,4,1,115200,0,0.206541,20426.672,1356
1508,2,4,4,1,57600,0,0.209073,23864.189,1372
1509,2,4,4,1,28800,0,0.208033,23345.756,1520
1510,2,4,4,1,14400,0,0.209058,29169.295,1772
1512,2,4,4,2,460800,0,0.208938,23794.498,1621
1513,2,4,4,2,230400,0,0.198316,24382.891,1616
1514,2,4,4,2,115200,0,0.199847,25836.314,1656
1515,2,4,4,2,57600,0,0.205228,41776.629,3347
1519,2,4,4,3,460800,0,0.211271,26456.627,1781
1520,2,4,4,3,230400,0,0.206214,26688.578,1806
1521,2,4,4,3,115200,0,0.20975,29994.16,1858
1526,2,4,4,4,460800,0,0.199547,27445.348,1933
1527,2,4,4,4,230400,0,0.200261,32452.799,2120
1528,2,4,4,4,115200,0,0.205551,30726.99,1996
