n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
2751,8,4,2,2,2,1,4194304,0,1.54225,229
2752,8,4,2,2,2,2,2097152,0,1.528053,318
2753,8,4,2,2,2,4,1048576,0,1.569307,356
2754,8,4,2,2,4,1,4194304,0,1.452753,410
2755,8,4,2,2,4,2,2097152,0,1.545773,511
2756,8,4,2,2,4,4,1048576,0,1.580175,534
2757,8,4,2,2,8,1,4194304,0,1.591453,718
2758,8,4,2,2,8,2,2097152,0,1.55221,911
2759,8,4,2,2,8,4,1048576,0,1.625854,893
2760,8,4,2,4,1,1,4194304,0,1.465708,235
2761,8,4,2,4,1,2,2097152,0,1.609205,324
2762,8,4,2,4,1,4,1048576,0,1.513819,365
2763,8,4,2,4,2,1,4194304,0,1.526884,411
2764,8,4,2,4,2,2,2097152,0,1.548763,494
2765,8,4,2,4,2,4,1048576,0,1.639955,563
2766,8,4,2,4,4,1,4194304,0,1.610569,678
2767,8,4,2,4,4,2,2097152,0,1.607396,914
2768,8,4,2,4,4,4,1048576,0,1.625766,839
2772,8,4,2,8,1,1,4194304,0,1.574626,403
2773,8,4,2,8,1,2,2097152,0,1.57663,537
2774,8,4,2,8,1,4,1048576,0,1.644954,539
2775,8,4,2,8,2,1,4194304,0,1.53156,735
2776,8,4,2,8,2,2,2097152,0,1.519034,1020
2777,8,4,2,8,2,4,1048576,0,1.561456,772
2784,8,4,4,1,1,1,4194304,0,1.510893,128
2785,8,4,4,1,1,2,2097152,0,1.620614,192
2786,8,4,4,1,1,4,1048576,0,1.63669,270
2787,8,4,4,1,2,1,4194304,0,1.414649,183
2788,8,4,4,1,2,2,2097152,0,1.524514,243
2789,8,4,4,1,2,4,1048576,0,1.528657,343
2790,8,4,4,1,4,1,4194304,0,1.537784,262
2791,8,4,4,1,4,2,2097152,0,1.504646,331
2792,8,4,4,1,4,4,1048576,0,1.505971,502
2793,8,4,4,1,8,1,4194304,0,1.616408,340
2794,8,4,4,1,8,2,2097152,0,1.608289,505
2795,8,4,4,1,8,4,1048576,0,1.553945,710
2796,8,4,4,2,1,1,4194304,0,1.534427,181
2797,8,4,4,2,1,2,2097152,0,1.530947,238
2798,8,4,4,2,1,4,1048576,0,1.56973,351
2799,8,4,4,2,2,1,4194304,0,1.540918,270
2800,8,4,4,2,2,2,2097152,0,1.564945,351
2801,8,4,4,2,2,4,1048576,0,1.586819,515
2802,8,4,4,2,4,1,4194304,0,1.545239,377
2803,8,4,4,2,4,2,2097152,0,1.563797,524
2804,8,4,4,2,4,4,1048576,0,1.588319,735
2805,8,4,4,2,8,1,4194304,0,1.610939,594
2808,8,4,4,4,1,1,4194304,0,1.476749,279
2809,8,4,4,4,1,2,2097152,0,1.631716,343
2810,8,4,4,4,1,4,1048576,0,1.603375,532
2811,8,4,4,4,2,1,4194304,0,1.62112,422
2812,8,4,4,4,2,2,2097152,0,1.605709,587
2813,8,4,4,4,2,4,1048576,0,1.56743,758
2814,8,4,4,4,4,1,4194304,0,1.589644,584
2820,8,4,4,8,1,1,4194304,0,1.54089,412
2821,8,4,4,8,1,2,2097152,0,1.57669,562
2822,8,4,4,8,1,4,1048576,0,1.598071,773
2823,8,4,4,8,2,1,4194304,0,1.550031,699
2832,8,4,8,1,1,1,4194304,0,1.559924,124
2833,8,4,8,1,1,2,2097152,0,1.583071,208
2834,8,4,8,1,1,4,1048576,0,1.527747,304
2835,8,4,8,1,2,1,4194304,0,1.353623,149
2836,8,4,8,1,2,2,2097152,0,1.476068,232
2837,8,4,8,1,2,4,1048576,0,1.522682,343
2838,8,4,8,1,4,1,4194304,0,1.371869,205
2839,8,4,8,1,4,2,2097152,0,1.535331,338
2840,8,4,8,1,4,4,1048576,0,1.600486,552
2841,8,4,8,1,8,1,4194304,0,1.456974,338
2842,8,4,8,1,8,2,2097152,0,1.548383,515
2844,8,4,8,2,1,1,4194304,0,1.492778,191
2845,8,4,8,2,1,2,2097152,0,1.482599,237
2846,8,4,8,2,1,4,1048576,0,1.520358,402
2847,8,4,8,2,2,1,4194304,0,1.522024,222
2848,8,4,8,2,2,2,2097152,0,1.579307,353
2849,8,4,8,2,2,4,1048576,0,1.58735,586
2850,8,4,8,2,4,1,4194304,0,1.524662,348
2851,8,4,8,2,4,2,2097152,0,1.546982,535
2856,8,4,8,4,1,1,4194304,0,1.449273,225
2857,8,4,8,4,1,2,2097152,0,1.547774,366
2858,8,4,8,4,1,4,1048576,0,1.541863,550
2859,8,4,8,4,2,1,4194304,0,1.577501,380
2860,8,4,8,4,2,2,2097152,0,1.5171,629
2868,8,4,8,8,1,1,4194304,0,1.478166,384
2869,8,4,8,8,1,2,2097152,0,1.571742,594
2880,8,8,1,1,1,1,4194304,0,1.528392,89
2881,8,8,1,1,1,2,2097152,0,1.580921,147
2882,8,8,1,1,1,4,1048576,0,1.581763,152
2883,8,8,1,1,2,1,4194304,0,1.37542,118
2884,8,8,1,1,2,2,2097152,0,1.485844,170
2885,8,8,1,1,2,4,1048576,0,1.498469,231
2886,8,8,1,1,4,1,4194304,0,1.407939,158
2887,8,8,1,1,4,2,2097152,0,1.618499,216
2888,8,8,1,1,4,4,1048576,0,1.488056,360
2889,8,8,1,1,8,1,4194304,0,1.516932,223
2890,8,8,1,1,8,2,2097152,0,1.553118,318
2891,8,8,1,1,8,4,1048576,0,1.543019,508
2892,8,8,1,2,1,1,4194304,0,1.418788,104
2893,8,8,1,2,1,2,2097152,0,1.646918,166
2894,8,8,1,2,1,4,1048576,0,1.558696,242
2895,8,8,1,2,2,1,4194304,0,1.484497,141
2896,8,8,1,2,2,2,2097152,0,1.643399,233
2897,8,8,1,2,2,4,1048576,0,1.615793,324
2898,8,8,1,2,4,1,4194304,0,1.59325,235
2899,8,8,1,2,4,2,2097152,0,1.565647,310
2900,8,8,1,2,4,4,1048576,0,1.626408,481
2901,8,8,1,2,8,1,4194304,0,1.600747,298
2904,8,8,1,4,1,1,4194304,0,1.568461,149
2905,8,8,1,4,1,2,2097152,0,1.508861,231
2906,8,8,1,4,1,4,1048576,0,1.541018,313
2907,8,8,1,4,2,1,4194304,0,1.505537,222
2908,8,8,1,4,2,2,2097152,0,1.623704,368
2909,8,8,1,4,2,4,1048576,0,1.58684,470
2910,8,8,1,4,4,1,4194304,0,1.543429,329
2916,8,8,1,8,1,1,4194304,0,1.546068,225
2917,8,8,1,8,1,2,2097152,0,1.558527,397
2918,8,8,1,8,1,4,1048576,0,1.574858,535
2928,8,8,2,1,1,1,4194304,0,1.516828,155
2929,8,8,2,1,1,2,2097152,0,1.655481,218
2930,8,8,2,1,1,4,1048576,0,1.520503,221
2931,8,8,2,1,2,1,4194304,0,1.437363,222
2932,8,8,2,1,2,2,2097152,0,1.430182,299
2933,8,8,2,1,2,4,1048576,0,1.499828,379
2934,8,8,2,1,4,1,4194304,0,1.504858,395
2935,8,8,2,1,4,2,2097152,0,1.644639,441
2936,8,8,2,1,4,4,1048576,0,1.598547,487
2937,8,8,2,1,8,1,4194304,0,1.48391,584
2938,8,8,2,1,8,2,2097152,0,1.537849,837
2939,8,8,2,1,8,4,1048576,0,1.615669,838
2940,8,8,2,2,1,1,4194304,0,1.574793,221
2941,8,8,2,2,1,2,2097152,0,1.616055,318
2942,8,8,2,2,1,4,1048576,0,1.465709,332
2943,8,8,2,2,2,1,4194304,0,1.530058,348
2944,8,8,2,2,2,2,2097152,0,1.560956,442
2945,8,8,2,2,2,4,1048576,0,1.616573,532
2946,8,8,2,2,4,1,4194304,0,1.644972,685
2947,8,8,2,2,4,2,2097152,0,1.558632,780
2948,8,8,2,2,4,4,1048576,0,1.6256,751
2952,8,8,2,4,1,1,4194304,0,1.501791,377
2953,8,8,2,4,1,2,2097152,0,1.520835,492
2954,8,8,2,4,1,4,1048576,0,1.574793,526
2955,8,8,2,4,2,1,4194304,0,1.601708,656
2956,8,8,2,4,2,2,2097152,0,1.611562,852
2957,8,8,2,4,2,4,1048576,0,1.6139,757
2964,8,8,2,8,1,1,4194304,0,1.571452,715
2965,8,8,2,8,1,2,2097152,0,1.575795,898
2966,8,8,2,8,1,4,1048576,0,1.55341,846
2976,8,8,4,1,1,1,4194304,0,1.551997,168
2977,8,8,4,1,1,2,2097152,0,1.618127,227
2978,8,8,4,1,1,4,1048576,0,1.57288,305
2979,8,8,4,1,2,1,4194304,0,1.574392,193
2980,8,8,4,1,2,2,2097152,0,1.580358,260
2981,8,8,4,1,2,4,1048576,0,1.501315,404
2982,8,8,4,1,4,1,4194304,0,1.4841,260
2983,8,8,4,1,4,2,2097152,0,1.62179,366
2984,8,8,4,1,4,4,1048576,0,1.521215,580
2985,8,8,4,1,8,1,4194304,0,1.516666,397
2986,8,8,4,1,8,2,2097152,0,1.546821,544
2987,8,8,4,1,8,4,1048576,0,1.580289,808
2988,8,8,4,2,1,1,4194304,0,1.442938,205
2989,8,8,4,2,1,2,2097152,0,1.53509,302
2990,8,8,4,2,1,4,1048576,0,1.578846,410
2991,8,8,4,2,2,1,4194304,0,1.544232,279
2992,8,8,4,2,2,2,2097152,0,1.556991,371
2993,8,8,4,2,2,4,1048576,0,1.58599,573
2994,8,8,4,2,4,1,4194304,0,1.60406,455
2995,8,8,4,2,4,2,2097152,0,1.500337,626
2996,8,8,4,2,4,4,1048576,0,1.557335,835
3000,8,8,4,4,1,1,4194304,0,1.58995,330
3001,8,8,4,4,1,2,2097152,0,1.567575,429
3002,8,8,4,4,1,4,1048576,0,1.6347,632
3003,8,8,4,4,2,1,4194304,0,1.605046,509
3004,8,8,4,4,2,2,2097152,0,1.586984,655
3005,8,8,4,4,2,4,1048576,0,1.581019,870
3012,8,8,4,8,1,1,4194304,0,1.524979,494
3013,8,8,4,8,1,2,2097152,0,1.490339,659
3024,8,8,8,1,1,1,4194304,0,1.46093,159
3025,8,8,8,1,1,2,2097152,0,1.509032,207
3026,8,8,8,1,1,4,1048576,0,1.513793,307
3027,8,8,8,1,2,1,4194304,0,1.503806,209
3028,8,8,8,1,2,2,2097152,0,1.52219,304
3029,8,8,8,1,2,4,1048576,0,1.515624,451
3030,8,8,8,1,4,1,4194304,0,1.483306,279
3033,8,8,8,1,8,1,4194304,0,1.487498,439
3036,8,8,8,2,1,1,4194304,0,1.511657,222
3037,8,8,8,2,1,2,2097152,0,1.552699,353
3038,8,8,8,2,1,4,1048576,0,1.553356,480
3039,8,8,8,2,2,1,4194304,0,1.496419,338
3040,8,8,8,2,2,2,2097152,0,1.505611,442
3042,8,8,8,2,4,1,4194304,0,1.501029,502
3048,8,8,8,4,1,1,4194304,0,1.589308,368
3049,8,8,8,4,1,2,2097152,0,1.509194,550
3051,8,8,8,4,2,1,4194304,0,1.576024,536
