n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
2020,8,4,4,8,1,1,4194304,0,2.022996,408
2021,8,4,4,8,1,2,2097152,0,2.100069,515
2022,8,4,4,8,1,4,1048576,0,2.019736,804
2023,8,4,4,8,2,1,4194304,0,2.179397,645
2024,8,4,8,1,1,1,4194304,0,1.829862,131
2025,8,4,8,1,1,2,2097152,0,1.801415,212
2026,8,4,8,1,1,4,1048576,0,1.833562,308
2027,8,4,8,1,2,1,4194304,0,1.833765,129
2028,8,4,8,1,2,2,2097152,0,1.822434,221
2029,8,4,8,1,2,4,1048576,0,1.838159,350
2030,8,4,8,1,4,1,4194304,0,1.808894,145
2031,8,4,8,1,4,2,2097152,0,1.781378,264
2032,8,4,8,1,4,4,1048576,0,1.724496,378
2033,8,4,8,1,8,1,4194304,0,1.90941,155
2034,8,4,8,1,8,2,2097152,0,1.864785,252
2035,8,4,8,2,1,1,4194304,0,1.851601,149
2036,8,4,8,2,1,2,2097152,0,1.888605,233
2037,8,4,8,2,1,4,1048576,0,1.932085,414
2038,8,4,8,2,2,1,4194304,0,1.806015,202
2039,8,4,8,2,2,2,2097152,0,1.868913,275
2040,8,4,8,2,2,4,1048576,0,1.909381,458
2041,8,4,8,2,4,1,4194304,0,1.826697,233
2042,8,4,8,2,4,2,2097152,0,1.968902,385
2043,8,4,8,2,4,4,1048576,0,1.906008,500
2044,8,4,8,4,1,1,4194304,0,1.981115,262
2045,8,4,8,4,1,2,2097152,0,2.10693,378
2046,8,4,8,4,1,4,1048576,0,1.939023,540
2047,8,4,8,4,2,1,4194304,0,1.871688,260
2048,8,4,8,4,2,2,2097152,0,1.930424,427
2049,8,4,8,4,2,4,1048576,0,1.881862,591
2050,8,4,8,8,1,1,4194304,0,2.06345,312
2051,8,4,8,8,1,2,2097152,0,1.868715,457
2052,8,8,1,1,1,1,4194304,0,2.023168,115
2053,8,8,1,1,1,2,2097152,0,2.079916,151
2054,8,8,1,1,1,4,1048576,0,1.935572,218
2055,8,8,1,1,2,1,4194304,0,1.811463,124
2056,8,8,1,1,2,2,2097152,0,1.751426,168
2057,8,8,1,1,2,4,1048576,0,1.842305,306
2058,8,8,1,1,4,1,4194304,0,1.919631,164
2059,8,8,1,1,4,2,2097152,0,2.050525,207
2060,8,8,1,1,4,4,1048576,0,1.865954,388
2061,8,8,1,1,8,1,4194304,0,1.992777,244
2062,8,8,1,1,8,2,2097152,0,2.044804,322
2063,8,8,1,1,8,4,1048576,0,2.018438,578
2064,8,8,1,2,1,1,4194304,0,1.819013,133
2065,8,8,1,2,1,2,2097152,0,1.888242,179
2066,8,8,1,2,1,4,1048576,0,1.81242,239
2067,8,8,1,2,2,1,4194304,0,1.889392,173
2068,8,8,1,2,2,2,2097152,0,1.938598,225
2069,8,8,1,2,2,4,1048576,0,1.917409,420
2070,8,8,1,2,4,1,4194304,0,2.006029,252
2071,8,8,1,2,4,2,2097152,0,1.949528,371
2072,8,8,1,2,4,4,1048576,0,2.007206,505
2073,8,8,1,2,8,1,4194304,0,2.013022,438
2074,8,8,1,4,1,1,4194304,0,1.857866,200
2075,8,8,1,4,1,2,2097152,0,2.143963,265
2076,8,8,1,4,1,4,1048576,0,2.01257,394
2077,8,8,1,4,2,1,4194304,0,2.080331,300
2078,8,8,1,4,2,2,2097152,0,2.01488,348
2079,8,8,1,4,2,4,1048576,0,2.056317,587
2080,8,8,1,4,4,1,4194304,0,2.032631,380
2081,8,8,1,8,1,1,4194304,0,2.200711,293
2082,8,8,1,8,1,2,2097152,0,2.138076,560
2083,8,8,1,8,1,4,1048576,0,2.015631,523
2084,8,8,1,8,2,1,4194304,0,2.064321,470
2085,8,8,2,1,1,1,4194304,0,2.000198,167
2086,8,8,2,1,1,2,2097152,0,2.053352,175
2087,8,8,2,1,1,4,1048576,0,2.004647,252
2088,8,8,2,1,2,1,4194304,0,2.021458,216
2089,8,8,2,1,2,2,2097152,0,1.862017,279
2090,8,8,2,1,2,4,1048576,0,1.833219,341
2091,8,8,2,1,4,1,4194304,0,1.968173,398
2092,8,8,2,1,4,2,2097152,0,2.00446,437
2093,8,8,2,1,4,4,1048576,0,1.97028,505
2094,8,8,2,1,8,1,4194304,0,2.061511,678
2095,8,8,2,1,8,2,2097152,0,1.976064,750
2096,8,8,2,1,8,4,1048576,0,1.915431,865
2097,8,8,2,2,1,1,4194304,0,1.77072,214
2098,8,8,2,2,1,2,2097152,0,1.924095,279
2099,8,8,2,2,1,4,1048576,0,1.952194,321
2100,8,8,2,2,2,1,4194304,0,1.904159,369
2101,8,8,2,2,2,2,2097152,0,1.985635,453
2102,8,8,2,2,2,4,1048576,0,2.053064,519
2103,8,8,2,2,4,1,4194304,0,2.081248,659
2104,8,8,2,2,4,2,2097152,0,1.980346,808
2105,8,8,2,2,4,4,1048576,0,1.937035,840
2106,8,8,2,4,1,1,4194304,0,1.86813,373
2107,8,8,2,4,1,2,2097152,0,2.04656,448
2108,8,8,2,4,1,4,1048576,0,1.995279,496
2109,8,8,2,4,2,1,4194304,0,1.991254,656
2110,8,8,2,4,2,2,2097152,0,2.083968,739
2111,8,8,2,4,2,4,1048576,0,2.059385,817
2112,8,8,2,8,1,1,4194304,0,1.926904,560
2113,8,8,2,8,1,2,2097152,0,2.051945,820
2114,8,8,2,8,1,4,1048576,0,2.121023,751
2115,8,8,4,1,1,1,4194304,0,1.836485,168
2116,8,8,4,1,1,2,2097152,0,1.987605,243
2117,8,8,4,1,1,4,1048576,0,1.796901,349
2118,8,8,4,1,2,1,4194304,0,1.921903,208
2119,8,8,4,1,2,2,2097152,0,1.925861,260
2120,8,8,4,1,2,4,1048576,0,1.979642,451
2121,8,8,4,1,4,1,4194304,0,2.061449,377
2122,8,8,4,1,4,2,2097152,0,2.139902,409
2123,8,8,4,1,4,4,1048576,0,1.891039,598
2124,8,8,4,1,8,1,4194304,0,2.0225,485
2125,8,8,4,1,8,2,2097152,0,2.046245,661
2126,8,8,4,1,8,4,1048576,0,1.995496,911
2127,8,8,4,2,1,1,4194304,0,1.939171,281
2128,8,8,4,2,1,2,2097152,0,1.97503,279
2129,8,8,4,2,1,4,1048576,0,2.007862,420
2130,8,8,4,2,2,1,4194304,0,2.05228,354
2131,8,8,4,2,2,2,2097152,0,1.919341,538
2132,8,8,4,2,2,4,1048576,0,2.030628,671
2133,8,8,4,2,4,1,4194304,0,2.006739,553
2134,8,8,4,2,4,2,2097152,0,2.086823,660
2135,8,8,4,2,4,4,1048576,0,2.053998,907
2136,8,8,4,4,1,1,4194304,0,2.201359,356
2137,8,8,4,4,1,2,2097152,0,1.986439,467
2138,8,8,4,4,1,4,1048576,0,2.019503,691
2139,8,8,8,1,1,1,4194304,0,1.924917,147
2140,8,8,8,1,1,2,2097152,0,1.775049,218
2141,8,8,8,1,1,4,1048576,0,1.963309,384
2142,8,8,8,1,2,1,4194304,0,1.97228,195
2143,8,8,8,1,2,2,2097152,0,1.885564,258
2144,8,8,8,1,2,4,1048576,0,1.911232,521
2145,8,8,8,1,4,1,4194304,0,2.078968,294
2146,8,8,8,1,4,2,2097152,0,2.082436,460
2147,8,8,8,1,8,1,4194304,0,1.996349,380
2148,8,8,8,2,1,1,4194304,0,2.027603,277
2149,8,8,8,2,1,2,2097152,0,2.045411,386
2150,8,8,8,2,1,4,1048576,0,2.087735,545
2151,8,8,8,2,2,1,4194304,0,2.187336,348
2152,8,8,8,2,2,2,2097152,0,2.03564,513
2153,8,8,8,2,4,1,4194304,0,1.939768,555
2154,8,8,8,4,1,1,4194304,0,2.032228,364
2155,8,8,8,4,1,2,2097152,0,2.049573,552
2156,8,8,8,4,2,1,4194304,0,2.054139,622
