n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,tmpsize,size,knob_I_B,obj1,obj2
459,5,100,2,4,1,3,4,25,10000,0,1.325462,224
460,5,100,2,4,1,4,1,25,10000,0,1.080435,269
461,5,100,2,4,1,4,2,25,10000,0,1.144631,230
462,5,100,2,4,1,4,3,25,10000,0,1.095822,223
463,5,100,2,4,1,4,4,25,10000,0,1.451952,266
464,5,100,2,4,2,1,1,25,10000,0,1.021903,193
465,5,100,2,4,2,1,2,25,10000,0,1.188,196
466,5,100,2,4,2,1,3,25,10000,0,0.922843,209
467,5,100,2,4,2,1,4,25,10000,0,1.375592,188
468,5,100,2,4,2,2,1,25,10000,0,1.065459,242
469,5,100,2,4,2,2,2,25,10000,0,1.049884,222
470,5,100,2,4,2,2,3,25,10000,0,1.170039,226
471,5,100,2,4,2,2,4,25,10000,0,1.427302,216
472,5,100,2,4,2,3,1,25,10000,0,1.214273,256
473,5,100,2,4,2,3,2,25,10000,0,1.236823,238
474,5,100,2,4,2,3,3,25,10000,0,1.182706,250
475,5,100,2,4,2,3,4,25,10000,0,1.50301,259
476,5,100,2,4,2,4,1,25,10000,0,1.192596,272
477,5,100,2,4,2,4,2,25,10000,0,1.349006,278
478,5,100,2,4,2,4,3,25,10000,0,1.325062,274
479,5,100,2,4,2,4,4,25,10000,0,1.509978,261
480,5,100,2,4,3,1,1,25,10000,0,1.004336,208
481,5,100,2,4,3,1,2,25,10000,0,1.224,214
482,5,100,2,4,3,1,3,25,10000,0,1.252118,198
483,5,100,2,4,3,1,4,25,10000,0,1.317142,206
484,5,100,2,4,3,2,1,25,10000,0,1.036049,198
485,5,100,2,4,3,2,2,25,10000,0,1.359341,234
486,5,100,2,4,3,2,3,25,10000,0,1.147092,224
487,5,100,2,4,3,2,4,25,10000,0,1.542218,268
488,5,100,2,4,3,3,1,25,10000,0,1.151139,224
489,5,100,2,4,3,3,2,25,10000,0,1.285043,207
490,5,100,2,4,3,3,3,25,10000,0,1.208388,225
491,5,100,2,4,3,3,4,25,10000,0,1.361361,250
492,5,100,2,4,3,4,1,25,10000,0,1.271169,247
493,5,100,2,4,3,4,2,25,10000,0,1.273584,279
494,5,100,2,4,3,4,3,25,10000,0,1.133233,282
495,5,100,2,4,3,4,4,25,10000,0,1.523012,261
496,5,100,2,4,4,1,1,25,10000,0,1.029204,205
497,5,100,2,4,4,1,2,25,10000,0,1.126894,236
498,5,100,2,4,4,1,3,25,10000,0,1.070124,218
499,5,100,2,4,4,1,4,25,10000,0,1.412374,206
500,5,100,2,4,4,2,1,25,10000,0,0.957263,214
501,5,100,2,4,4,2,2,25,10000,0,1.24404,258
502,5,100,2,4,4,2,3,25,10000,0,1.181982,260
503,5,100,2,4,4,2,4,25,10000,0,1.365418,225
504,5,100,2,4,4,3,1,25,10000,0,1.200179,227
505,5,100,2,4,4,3,2,25,10000,0,1.260605,241
506,5,100,2,4,4,3,3,25,10000,0,1.205526,218
507,5,100,2,4,4,3,4,25,10000,0,1.415826,234
508,5,100,2,4,4,4,1,25,10000,0,1.16615,246
509,5,100,2,4,4,4,2,25,10000,0,1.241947,255
510,5,100,2,4,4,4,3,25,10000,0,1.106956,253
511,5,100,2,4,4,4,4,25,10000,0,1.430586,273
512,5,100,3,1,1,1,1,25,10000,0,1.568676,199
513,5,100,3,1,1,1,2,25,10000,0,1.94799,234
514,5,100,3,1,1,1,3,25,10000,0,1.747376,256
515,5,100,3,1,1,1,4,25,10000,0,2.259081,216
516,5,100,3,1,1,2,1,25,10000,0,1.886752,208
517,5,100,3,1,1,2,2,25,10000,0,2.295141,249
518,5,100,3,1,1,2,3,25,10000,0,2.087829,236
519,5,100,3,1,1,2,4,25,10000,0,2.703336,240
520,5,100,3,1,1,3,1,25,10000,0,1.878051,230
521,5,100,3,1,1,3,2,25,10000,0,2.022027,266
522,5,100,3,1,1,3,3,25,10000,0,1.996116,227
523,5,100,3,1,1,3,4,25,10000,0,2.748381,255
524,5,100,3,1,1,4,1,25,10000,0,1.977598,236
525,5,100,3,1,1,4,2,25,10000,0,2.342895,297
526,5,100,3,1,1,4,3,25,10000,0,2.149179,235
527,5,100,3,1,1,4,4,25,10000,0,2.810381,266
528,5,100,3,1,2,1,1,25,10000,0,1.681174,195
529,5,100,3,1,2,1,2,25,10000,0,2.065738,226
530,5,100,3,1,2,1,3,25,10000,0,2.118762,243
531,5,100,3,1,2,1,4,25,10000,0,2.615772,221
532,5,100,3,1,2,2,1,25,10000,0,1.93115,227
533,5,100,3,1,2,2,2,25,10000,0,2.003444,217
534,5,100,3,1,2,2,3,25,10000,0,2.043828,221
535,5,100,3,1,2,2,4,25,10000,0,2.813048,223
536,5,100,3,1,2,3,1,25,10000,0,2.137128,255
537,5,100,3,1,2,3,2,25,10000,0,2.084297,254
538,5,100,3,1,2,3,3,25,10000,0,2.21682,230
539,5,100,3,1,2,3,4,25,10000,0,2.731187,261
540,5,100,3,1,2,4,1,25,10000,0,2.084111,265
541,5,100,3,1,2,4,2,25,10000,0,2.271445,282
542,5,100,3,1,2,4,3,25,10000,0,2.127232,269
543,5,100,3,1,2,4,4,25,10000,0,2.761809,268
544,5,100,3,1,3,1,1,25,10000,0,2.012149,210
545,5,100,3,1,3,1,2,25,10000,0,1.998723,277
546,5,100,3,1,3,1,3,25,10000,0,2.116156,199
547,5,100,3,1,3,1,4,25,10000,0,2.64911,225
548,5,100,3,1,3,2,1,25,10000,0,2.033412,189
549,5,100,3,1,3,2,2,25,10000,0,2.317678,226
550,5,100,3,1,3,2,3,25,10000,0,1.926652,225
551,5,100,3,1,3,2,4,25,10000,0,2.968523,225
552,5,100,3,1,3,3,1,25,10000,0,1.980607,259
553,5,100,3,1,3,3,2,25,10000,0,2.249109,274
554,5,100,3,1,3,3,3,25,10000,0,2.150012,243
555,5,100,3,1,3,3,4,25,10000,0,2.580972,272
556,5,100,3,1,3,4,1,25,10000,0,1.821096,247
557,5,100,3,1,3,4,2,25,10000,0,2.251003,285
558,5,100,3,1,3,4,3,25,10000,0,2.159156,250
559,5,100,3,1,3,4,4,25,10000,0,2.776069,285
560,5,100,3,1,4,1,1,25,10000,0,1.915787,232
561,5,100,3,1,4,1,2,25,10000,0,2.327088,200
562,5,100,3,1,4,1,3,25,10000,0,1.975707,247
563,5,100,3,1,4,1,4,25,10000,0,2.69101,235
564,5,100,3,1,4,2,1,25,10000,0,2.053786,259
565,5,100,3,1,4,2,2,25,10000,0,2.172922,249
566,5,100,3,1,4,2,3,25,10000,0,2.001725,220
567,5,100,3,1,4,2,4,25,10000,0,2.729667,218
568,5,100,3,1,4,3,1,25,10000,0,2.299558,271
569,5,100,3,1,4,3,2,25,10000,0,2.317686,260
570,5,100,3,1,4,3,3,25,10000,0,2.207967,283
571,5,100,3,1,4,3,4,25,10000,0,2.824499,248
572,5,100,3,1,4,4,1,25,10000,0,2.310138,313
573,5,100,3,1,4,4,2,25,10000,0,2.295118,295
574,5,100,3,1,4,4,3,25,10000,0,2.107942,288
575,5,100,3,1,4,4,4,25,10000,0,2.999117,247
576,5,100,3,2,1,1,1,25,10000,0,2.184556,251
577,5,100,3,2,1,1,2,25,10000,0,2.169179,218
578,5,100,3,2,1,1,3,25,10000,0,1.920693,239
579,5,100,3,2,1,1,4,25,10000,0,2.610608,218
580,5,100,3,2,1,2,1,25,10000,0,2.046735,252
581,5,100,3,2,1,2,2,25,10000,0,2.2063,246
582,5,100,3,2,1,2,3,25,10000,0,2.071503,238
583,5,100,3,2,1,2,4,25,10000,0,2.514399,207
584,5,100,3,2,1,3,1,25,10000,0,2.071294,261
585,5,100,3,2,1,3,2,25,10000,0,2.38178,243
586,5,100,3,2,1,3,3,25,10000,0,2.094577,270
587,5,100,3,2,1,3,4,25,10000,0,2.806532,257
588,5,100,3,2,1,4,1,25,10000,0,2.119478,301
589,5,100,3,2,1,4,2,25,10000,0,2.361928,306
590,5,100,3,2,1,4,3,25,10000,0,2.346694,277
591,5,100,3,2,1,4,4,25,10000,0,2.929737,309
592,5,100,3,2,2,1,1,25,10000,0,2.254657,234
593,5,100,3,2,2,1,2,25,10000,0,2.283417,220
594,5,100,3,2,2,1,3,25,10000,0,2.194454,226
595,5,100,3,2,2,1,4,25,10000,0,2.727413,239
596,5,100,3,2,2,2,1,25,10000,0,2.175015,212
597,5,100,3,2,2,2,2,25,10000,0,2.293968,239
598,5,100,3,2,2,2,3,25,10000,0,2.028794,220
599,5,100,3,2,2,2,4,25,10000,0,2.604629,250
600,5,100,3,2,2,3,1,25,10000,0,2.213782,243
601,5,100,3,2,2,3,2,25,10000,0,2.353138,263
602,5,100,3,2,2,3,3,25,10000,0,2.205394,235
603,5,100,3,2,2,3,4,25,10000,0,2.906006,279
604,5,100,3,2,2,4,1,25,10000,0,2.116898,251
605,5,100,3,2,2,4,2,25,10000,0,2.359132,296
606,5,100,3,2,2,4,3,25,10000,0,2.069521,264
607,5,100,3,2,2,4,4,25,10000,0,2.90669,301
608,5,100,3,2,3,1,1,25,10000,0,1.945549,234
609,5,100,3,2,3,1,2,25,10000,0,2.472175,237
610,5,100,3,2,3,1,3,25,10000,0,1.915091,216
611,5,100,3,2,3,1,4,25,10000,0,2.629541,211
612,5,100,3,2,3,2,1,25,10000,0,2.041157,276
613,5,100,3,2,3,2,2,25,10000,0,2.423198,230
614,5,100,3,2,3,2,3,25,10000,0,2.007633,255
615,5,100,3,2,3,2,4,25,10000,0,2.761866,223
616,5,100,3,2,3,3,1,25,10000,0,2.058736,267
617,5,100,3,2,3,3,2,25,10000,0,2.185565,238
618,5,100,3,2,3,3,3,25,10000,0,2.251165,253
619,5,100,3,2,3,3,4,25,10000,0,2.45385,264
620,5,100,3,2,3,4,1,25,10000,0,2.142501,279
621,5,100,3,2,3,4,2,25,10000,0,2.324401,237
622,5,100,3,2,3,4,3,25,10000,0,2.236298,298
623,5,100,3,2,3,4,4,25,10000,0,2.888649,285
624,5,100,3,2,4,1,1,25,10000,0,2.170166,221
625,5,100,3,2,4,1,2,25,10000,0,2.190856,231
626,5,100,3,2,4,1,3,25,10000,0,2.228922,240
627,5,100,3,2,4,1,4,25,10000,0,2.63072,264
628,5,100,3,2,4,2,1,25,10000,0,2.182602,245
629,5,100,3,2,4,2,2,25,10000,0,2.361262,225
630,5,100,3,2,4,2,3,25,10000,0,2.348502,250
631,5,100,3,2,4,2,4,25,10000,0,2.931345,256
632,5,100,3,2,4,3,1,25,10000,0,2.05709,251
633,5,100,3,2,4,3,2,25,10000,0,2.312651,265
634,5,100,3,2,4,3,3,25,10000,0,2.168245,240
635,5,100,3,2,4,3,4,25,10000,0,2.864787,278
636,5,100,3,2,4,4,1,25,10000,0,2.167379,247
637,5,100,3,2,4,4,2,25,10000,0,2.367358,284
638,5,100,3,2,4,4,3,25,10000,0,2.285782,271
639,5,100,3,2,4,4,4,25,10000,0,2.618302,272
640,5,100,3,3,1,1,1,25,10000,0,1.864612,219
641,5,100,3,3,1,1,2,25,10000,0,2.087711,219
642,5,100,3,3,1,1,3,25,10000,0,2.031209,239
643,5,100,3,3,1,1,4,25,10000,0,2.563218,229
644,5,100,3,3,1,2,1,25,10000,0,1.912835,232
645,5,100,3,3,1,2,2,25,10000,0,2.307406,227
646,5,100,3,3,1,2,3,25,10000,0,2.04657,250
647,5,100,3,3,1,2,4,25,10000,0,2.926658,261
648,5,100,3,3,1,3,1,25,10000,0,1.936606,242
649,5,100,3,3,1,3,2,25,10000,0,2.535353,264
650,5,100,3,3,1,3,3,25,10000,0,1.911272,245
651,5,100,3,3,1,3,4,25,10000,0,2.990154,316
652,5,100,3,3,1,4,1,25,10000,0,1.940132,229
653,5,100,3,3,1,4,2,25,10000,0,2.358118,316
654,5,100,3,3,1,4,3,25,10000,0,2.00886,256
655,5,100,3,3,1,4,4,25,10000,0,2.911883,267
656,5,100,3,3,2,1,1,25,10000,0,2.068772,284
657,5,100,3,3,2,1,2,25,10000,0,2.184123,222
658,5,100,3,3,2,1,3,25,10000,0,2.237222,244
659,5,100,3,3,2,1,4,25,10000,0,2.699425,235
660,5,100,3,3,2,2,1,25,10000,0,1.94985,253
661,5,100,3,3,2,2,2,25,10000,0,2.154308,220
662,5,100,3,3,2,2,3,25,10000,0,2.183018,280
663,5,100,3,3,2,2,4,25,10000,0,2.918858,283
664,5,100,3,3,2,3,1,25,10000,0,2.199163,237
665,5,100,3,3,2,3,2,25,10000,0,2.420482,271
666,5,100,3,3,2,3,3,25,10000,0,2.204174,295
667,5,100,3,3,2,3,4,25,10000,0,2.665701,319
668,5,100,3,3,2,4,1,25,10000,0,2.049805,279
669,5,100,3,3,2,4,2,25,10000,0,2.300274,266
670,5,100,3,3,2,4,3,25,10000,0,2.21133,273
671,5,100,3,3,2,4,4,25,10000,0,2.533958,320
672,5,100,3,3,3,1,1,25,10000,0,2.075169,232
673,5,100,3,3,3,1,2,25,10000,0,2.131971,223
674,5,100,3,3,3,1,3,25,10000,0,2.122316,245
675,5,100,3,3,3,1,4,25,10000,0,2.551875,253
676,5,100,3,3,3,2,1,25,10000,0,1.851375,226
677,5,100,3,3,3,2,2,25,10000,0,2.072492,225
678,5,100,3,3,3,2,3,25,10000,0,2.1468,260
679,5,100,3,3,3,2,4,25,10000,0,2.723588,291
680,5,100,3,3,3,3,1,25,10000,0,2.132356,263
681,5,100,3,3,3,3,2,25,10000,0,2.345424,318
682,5,100,3,3,3,3,3,25,10000,0,1.925491,334
683,5,100,3,3,3,3,4,25,10000,0,2.509589,397
684,5,100,3,3,3,4,1,25,10000,0,2.035749,280
685,5,100,3,3,3,4,2,25,10000,0,2.439701,279
686,5,100,3,3,3,4,3,25,10000,0,2.027649,305
687,5,100,3,3,3,4,4,25,10000,0,2.594718,360
688,5,100,3,3,4,1,1,25,10000,0,2.044864,257
689,5,100,3,3,4,1,2,25,10000,0,2.177458,232
690,5,100,3,3,4,1,3,25,10000,0,2.276018,245
691,5,100,3,3,4,1,4,25,10000,0,2.797787,265
692,5,100,3,3,4,2,1,25,10000,0,2.068457,229
693,5,100,3,3,4,2,2,25,10000,0,2.420898,241
694,5,100,3,3,4,2,3,25,10000,0,2.140869,280
695,5,100,3,3,4,2,4,25,10000,0,2.670454,230
696,5,100,3,3,4,3,1,25,10000,0,2.071773,279
697,5,100,3,3,4,3,2,25,10000,0,2.499502,295
698,5,100,3,3,4,3,3,25,10000,0,2.247322,406
699,5,100,3,3,4,3,4,25,10000,0,2.566344,335
700,5,100,3,3,4,4,1,25,10000,0,1.995293,309
701,5,100,3,3,4,4,2,25,10000,0,2.359046,305
702,5,100,3,3,4,4,3,25,10000,0,2.115324,378
703,5,100,3,3,4,4,4,25,10000,0,2.6675,336
704,5,100,3,4,1,1,1,25,10000,0,2.122545,310
705,5,100,3,4,1,1,2,25,10000,0,2.105578,295
706,5,100,3,4,1,1,3,25,10000,0,2.041918,274
707,5,100,3,4,1,1,4,25,10000,0,2.905088,231
708,5,100,3,4,1,2,1,25,10000,0,2.114529,303
709,5,100,3,4,1,2,2,25,10000,0,2.031298,216
710,5,100,3,4,1,2,3,25,10000,0,2.142665,283
711,5,100,3,4,1,2,4,25,10000,0,2.970673,304
712,5,100,3,4,1,3,1,25,10000,0,2.229943,302
713,5,100,3,4,1,3,2,25,10000,0,2.383288,275
714,5,100,3,4,1,3,3,25,10000,0,2.172504,299
715,5,100,3,4,1,3,4,25,10000,0,2.71119,395
716,5,100,3,4,1,4,1,25,10000,0,2.279628,320
717,5,100,3,4,1,4,2,25,10000,0,2.401332,298
718,5,100,3,4,1,4,3,25,10000,0,2.336014,292
719,5,100,3,4,1,4,4,25,10000,0,2.662587,440
720,5,100,3,4,2,1,1,25,10000,0,2.092587,270
721,5,100,3,4,2,1,2,25,10000,0,2.224418,229
722,5,100,3,4,2,1,3,25,10000,0,2.264386,264
723,5,100,3,4,2,1,4,25,10000,0,2.88171,302
724,5,100,3,4,2,2,1,25,10000,0,2.01354,277
725,5,100,3,4,2,2,2,25,10000,0,2.35179,274
726,5,100,3,4,2,2,3,25,10000,0,2.274505,321
727,5,100,3,4,2,2,4,25,10000,0,2.887347,322
728,5,100,3,4,2,3,1,25,10000,0,2.112542,303
729,5,100,3,4,2,3,2,25,10000,0,2.379973,328
730,5,100,3,4,2,3,3,25,10000,0,2.075038,356
731,5,100,3,4,2,3,4,25,10000,0,2.79056,430
732,5,100,3,4,2,4,1,25,10000,0,2.193233,318
733,5,100,3,4,2,4,2,25,10000,0,2.526192,326
734,5,100,3,4,2,4,3,25,10000,0,2.044892,376
735,5,100,3,4,2,4,4,25,10000,0,2.724999,452
736,5,100,3,4,3,1,1,25,10000,0,2.073124,274
737,5,100,3,4,3,1,2,25,10000,0,2.328481,239
738,5,100,3,4,3,1,3,25,10000,0,2.128389,279
739,5,100,3,4,3,1,4,25,10000,0,2.87547,287
740,5,100,3,4,3,2,1,25,10000,0,2.077401,287
741,5,100,3,4,3,2,2,25,10000,0,2.363138,268
742,5,100,3,4,3,2,3,25,10000,0,2.302114,329
743,5,100,3,4,3,2,4,25,10000,0,2.87924,257
744,5,100,3,4,3,3,1,25,10000,0,2.224085,294
745,5,100,3,4,3,3,2,25,10000,0,2.368543,317
746,5,100,3,4,3,3,3,25,10000,0,2.028098,386
747,5,100,3,4,3,3,4,25,10000,0,2.671973,309
748,5,100,3,4,3,4,1,25,10000,0,2.285283,346
749,5,100,3,4,3,4,2,25,10000,0,2.569724,329
750,5,100,3,4,3,4,3,25,10000,0,2.137907,433
751,5,100,3,4,3,4,4,25,10000,0,2.95814,341
752,5,100,3,4,4,1,1,25,10000,0,2.135847,267
753,5,100,3,4,4,1,2,25,10000,0,2.433391,319
754,5,100,3,4,4,1,3,25,10000,0,2.180524,305
755,5,100,3,4,4,1,4,25,10000,0,2.840728,323
756,5,100,3,4,4,2,1,25,10000,0,2.056069,236
757,5,100,3,4,4,2,2,25,10000,0,2.195411,304
758,5,100,3,4,4,2,3,25,10000,0,2.070229,247
759,5,100,3,4,4,2,4,25,10000,0,2.942724,356
760,5,100,3,4,4,3,1,25,10000,0,2.216819,286
761,5,100,3,4,4,3,2,25,10000,0,2.485279,333
762,5,100,3,4,4,3,3,25,10000,0,2.144255,343
763,5,100,3,4,4,3,4,25,10000,0,2.610759,369
764,5,100,3,4,4,4,1,25,10000,0,2.13575,296
765,5,100,3,4,4,4,2,25,10000,0,2.370726,380
766,5,100,3,4,4,4,3,25,10000,0,2.039626,326
767,5,100,3,4,4,4,4,25,10000,0,2.734955,407
768,5,100,4,1,1,1,1,25,10000,0,0.5472,198
769,5,100,4,1,1,1,2,25,10000,0,0.575383,224
770,5,100,4,1,1,1,3,25,10000,0,0.546525,225
771,5,100,4,1,1,1,4,25,10000,0,0.825865,246
772,5,100,4,1,1,2,1,25,10000,0,0.600195,185
773,5,100,4,1,1,2,2,25,10000,0,0.667562,194
774,5,100,4,1,1,2,3,25,10000,0,0.615155,195
775,5,100,4,1,1,2,4,25,10000,0,0.826777,193
776,5,100,4,1,1,3,1,25,10000,0,0.566282,228
777,5,100,4,1,1,3,2,25,10000,0,0.65988,234
778,5,100,4,1,1,3,3,25,10000,0,0.676318,255
779,5,100,4,1,1,3,4,25,10000,0,0.81061,266
780,5,100,4,1,1,4,1,25,10000,0,0.617658,268
781,5,100,4,1,1,4,2,25,10000,0,0.748419,267
782,5,100,4,1,1,4,3,25,10000,0,0.681309,284
783,5,100,4,1,1,4,4,25,10000,0,0.873036,283
784,5,100,4,1,2,1,1,25,10000,0,0.644022,220
785,5,100,4,1,2,1,2,25,10000,0,0.630624,193
786,5,100,4,1,2,1,3,25,10000,0,0.575017,219
787,5,100,4,1,2,1,4,25,10000,0,0.87404,214
788,5,100,4,1,2,2,1,25,10000,0,0.697872,195
789,5,100,4,1,2,2,2,25,10000,0,0.592173,196
790,5,100,4,1,2,2,3,25,10000,0,0.633888,217
791,5,100,4,1,2,2,4,25,10000,0,0.81924,197
792,5,100,4,1,2,3,1,25,10000,0,0.641744,252
793,5,100,4,1,2,3,2,25,10000,0,0.696162,238
794,5,100,4,1,2,3,3,25,10000,0,0.613215,247
795,5,100,4,1,2,3,4,25,10000,0,0.738308,274
796,5,100,4,1,2,4,1,25,10000,0,0.717444,306
797,5,100,4,1,2,4,2,25,10000,0,0.717433,238
798,5,100,4,1,2,4,3,25,10000,0,0.631427,278
799,5,100,4,1,2,4,4,25,10000,0,0.843426,278
800,5,100,4,1,3,1,1,25,10000,0,0.697062,240
801,5,100,4,1,3,1,2,25,10000,0,0.746147,214
802,5,100,4,1,3,1,3,25,10000,0,0.649318,219
803,5,100,4,1,3,1,4,25,10000,0,0.873763,243
804,5,100,4,1,3,2,1,25,10000,0,0.661937,226
805,5,100,4,1,3,2,2,25,10000,0,0.728704,228
806,5,100,4,1,3,2,3,25,10000,0,0.590364,220
807,5,100,4,1,3,2,4,25,10000,0,0.821918,229
808,5,100,4,1,3,3,1,25,10000,0,0.710243,280
809,5,100,4,1,3,3,2,25,10000,0,0.767217,254
810,5,100,4,1,3,3,3,25,10000,0,0.673629,295
811,5,100,4,1,3,3,4,25,10000,0,0.817453,292
812,5,100,4,1,3,4,1,25,10000,0,0.725112,331
813,5,100,4,1,3,4,2,25,10000,0,0.782691,329
814,5,100,4,1,3,4,3,25,10000,0,0.671892,298
815,5,100,4,1,3,4,4,25,10000,0,0.919922,305
816,5,100,4,1,4,1,1,25,10000,0,0.627458,218
817,5,100,4,1,4,1,2,25,10000,0,0.676756,203
818,5,100,4,1,4,1,3,25,10000,0,0.644002,209
819,5,100,4,1,4,1,4,25,10000,0,0.739495,242
820,5,100,4,1,4,2,1,25,10000,0,0.583932,218
821,5,100,4,1,4,2,2,25,10000,0,0.710799,220
822,5,100,4,1,4,2,3,25,10000,0,0.610167,230
823,5,100,4,1,4,2,4,25,10000,0,0.791314,217
824,5,100,4,1,4,3,1,25,10000,0,0.635127,234
825,5,100,4,1,4,3,2,25,10000,0,0.75694,256
826,5,100,4,1,4,3,3,25,10000,0,0.616077,244
827,5,100,4,1,4,3,4,25,10000,0,0.853944,279
828,5,100,4,1,4,4,1,25,10000,0,0.647446,281
829,5,100,4,1,4,4,2,25,10000,0,0.740617,274
830,5,100,4,1,4,4,3,25,10000,0,0.684684,277
831,5,100,4,1,4,4,4,25,10000,0,0.830516,289
832,5,100,4,2,1,1,1,25,10000,0,0.64231,182
833,5,100,4,2,1,1,2,25,10000,0,0.669284,187
834,5,100,4,2,1,1,3,25,10000,0,0.646796,201
835,5,100,4,2,1,1,4,25,10000,0,0.733796,203
836,5,100,4,2,1,2,1,25,10000,0,0.65139,243
837,5,100,4,2,1,2,2,25,10000,0,0.689819,264
838,5,100,4,2,1,2,3,25,10000,0,0.652527,261
839,5,100,4,2,1,2,4,25,10000,0,0.790284,237
840,5,100,4,2,1,3,1,25,10000,0,0.702589,250
841,5,100,4,2,1,3,2,25,10000,0,0.624671,218
842,5,100,4,2,1,3,3,25,10000,0,0.635439,249
843,5,100,4,2,1,3,4,25,10000,0,0.800005,212
844,5,100,4,2,1,4,1,25,10000,0,0.680381,255
845,5,100,4,2,1,4,2,25,10000,0,0.690306,276
846,5,100,4,2,1,4,3,25,10000,0,0.660886,279
847,5,100,4,2,1,4,4,25,10000,0,0.815292,250
848,5,100,4,2,2,1,1,25,10000,0,0.679398,230
849,5,100,4,2,2,1,2,25,10000,0,0.69205,244
850,5,100,4,2,2,1,3,25,10000,0,0.733481,222
851,5,100,4,2,2,1,4,25,10000,0,0.778024,216
852,5,100,4,2,2,2,1,25,10000,0,0.702346,269
853,5,100,4,2,2,2,2,25,10000,0,0.686853,231
854,5,100,4,2,2,2,3,25,10000,0,0.612724,234
855,5,100,4,2,2,2,4,25,10000,0,0.904479,321
856,5,100,4,2,2,3,1,25,10000,0,0.687916,288
857,5,100,4,2,2,3,2,25,10000,0,0.683562,262
858,5,100,4,2,2,3,3,25,10000,0,0.750081,302
859,5,100,4,2,2,3,4,25,10000,0,0.870391,267
860,5,100,4,2,2,4,1,25,10000,0,0.7372,334
861,5,100,4,2,2,4,2,25,10000,0,0.779199,286
862,5,100,4,2,2,4,3,25,10000,0,0.733198,303
863,5,100,4,2,2,4,4,25,10000,0,0.866532,292
864,5,100,4,2,3,1,1,25,10000,0,0.584546,231
865,5,100,4,2,3,1,2,25,10000,0,0.727709,244
866,5,100,4,2,3,1,3,25,10000,0,0.634998,252
867,5,100,4,2,3,1,4,25,10000,0,0.851765,226
868,5,100,4,2,3,2,1,25,10000,0,0.707099,213
869,5,100,4,2,3,2,2,25,10000,0,0.69133,226
870,5,100,4,2,3,2,3,25,10000,0,0.684467,227
871,5,100,4,2,3,2,4,25,10000,0,0.81278,228
872,5,100,4,2,3,3,1,25,10000,0,0.627297,258
873,5,100,4,2,3,3,2,25,10000,0,0.735446,254
874,5,100,4,2,3,3,3,25,10000,0,0.639436,233
875,5,100,4,2,3,3,4,25,10000,0,0.834478,244
876,5,100,4,2,3,4,1,25,10000,0,0.638845,241
877,5,100,4,2,3,4,2,25,10000,0,0.759547,248
878,5,100,4,2,3,4,3,25,10000,0,0.716805,261
879,5,100,4,2,3,4,4,25,10000,0,0.833127,253
880,5,100,4,2,4,1,1,25,10000,0,0.669613,267
881,5,100,4,2,4,1,2,25,10000,0,0.749006,234
882,5,100,4,2,4,1,3,25,10000,0,0.656087,249
883,5,100,4,2,4,1,4,25,10000,0,0.836264,245
884,5,100,4,2,4,2,1,25,10000,0,0.631215,264
885,5,100,4,2,4,2,2,25,10000,0,0.731392,291
886,5,100,4,2,4,2,3,25,10000,0,0.72745,302
887,5,100,4,2,4,2,4,25,10000,0,0.887376,254
888,5,100,4,2,4,3,1,25,10000,0,0.69516,267
889,5,100,4,2,4,3,2,25,10000,0,0.768435,303
890,5,100,4,2,4,3,3,25,10000,0,0.685582,266
891,5,100,4,2,4,3,4,25,10000,0,0.843009,256
892,5,100,4,2,4,4,1,25,10000,0,0.695687,302
893,5,100,4,2,4,4,2,25,10000,0,0.725513,341
894,5,100,4,2,4,4,3,25,10000,0,0.718597,310
895,5,100,4,2,4,4,4,25,10000,0,0.889981,303
896,5,100,4,3,1,1,1,25,10000,0,0.66405,238
897,5,100,4,3,1,1,2,25,10000,0,0.590765,232
898,5,100,4,3,1,1,3,25,10000,0,0.655425,228
899,5,100,4,3,1,1,4,25,10000,0,0.876889,316
900,5,100,4,3,1,2,1,25,10000,0,0.682924,290
901,5,100,4,3,1,2,2,25,10000,0,0.714968,269
902,5,100,4,3,1,2,3,25,10000,0,0.651134,271
903,5,100,4,3,1,2,4,25,10000,0,0.902546,295
904,5,100,4,3,1,3,1,25,10000,0,0.646029,296
905,5,100,4,3,1,3,2,25,10000,0,0.6893,289
906,5,100,4,3,1,3,3,25,10000,0,0.632763,278
907,5,100,4,3,1,3,4,25,10000,0,0.86019,320
908,5,100,4,3,1,4,1,25,10000,0,0.632922,313
909,5,100,4,3,1,4,2,25,10000,0,0.719539,287
910,5,100,4,3,1,4,3,25,10000,0,0.730459,312
911,5,100,4,3,1,4,4,25,10000,0,0.864741,335
912,5,100,4,3,2,1,1,25,10000,0,0.642828,241
913,5,100,4,3,2,1,2,25,10000,0,0.739541,256
914,5,100,4,3,2,1,3,25,10000,0,0.646782,227
915,5,100,4,3,2,1,4,25,10000,0,0.848684,273
916,5,100,4,3,2,2,1,25,10000,0,0.625406,205
917,5,100,4,3,2,2,2,25,10000,0,0.695677,228
918,5,100,4,3,2,2,3,25,10000,0,0.663946,208
919,5,100,4,3,2,2,4,25,10000,0,0.759866,254
920,5,100,4,3,2,3,1,25,10000,0,0.618631,257
