n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,obj1,obj2
627,5,100,3,2,4,1,4,0.023,318
628,5,100,3,2,4,2,1,0.024,350
629,5,100,3,2,4,2,2,0.024,358
630,5,100,3,2,4,2,3,0.04,418
631,5,100,3,2,4,2,4,0.025,375
632,5,100,3,2,4,3,1,0.023,402
633,5,100,3,2,4,3,2,0.025,416
634,5,100,3,2,4,3,3,0.038,502
635,5,100,3,2,4,3,4,0.023,450
636,5,100,3,2,4,4,1,0.022,460
637,5,100,3,2,4,4,2,0.023,454
638,5,100,3,2,4,4,3,0.037,532
639,5,100,3,2,4,4,4,0.026,484
640,5,100,3,3,1,1,1,0.019,611
641,5,100,3,3,1,1,2,0.021,632
642,5,100,3,3,1,1,3,0.029,681
643,5,100,3,3,1,1,4,0.02,640
644,5,100,3,3,1,2,1,0.021,719
645,5,100,3,3,1,2,2,0.024,697
646,5,100,3,3,1,2,3,0.029,732
647,5,100,3,3,1,2,4,0.025,710
648,5,100,3,3,1,3,1,0.026,802
649,5,100,3,3,1,3,2,0.021,808
650,5,100,3,3,1,3,3,0.03,854
651,5,100,3,3,1,3,4,0.025,818
652,5,100,3,3,1,4,1,0.02,731
653,5,100,3,3,1,4,2,0.021,721
654,5,100,3,3,1,4,3,0.028,802
655,5,100,3,3,1,4,4,0.023,762
656,5,100,3,3,2,1,1,0.025,627
657,5,100,3,3,2,1,2,0.026,635
658,5,100,3,3,2,1,3,0.036,669
659,5,100,3,3,2,1,4,0.025,659
660,5,100,3,3,2,2,1,0.026,689
661,5,100,3,3,2,2,2,0.025,682
662,5,100,3,3,2,2,3,0.037,759
663,5,100,3,3,2,2,4,0.026,704
664,5,100,3,3,2,3,1,0.025,785
665,5,100,3,3,2,3,2,0.025,829
666,5,100,3,3,2,3,3,0.038,874
667,5,100,3,3,2,3,4,0.025,835
668,5,100,3,3,2,4,1,0.025,741
669,5,100,3,3,2,4,2,0.026,762
670,5,100,3,3,2,4,3,0.035,832
671,5,100,3,3,2,4,4,0.026,784
672,5,100,3,3,3,1,1,0.03,635
673,5,100,3,3,3,1,2,0.029,684
674,5,100,3,3,3,1,3,0.04,708
675,5,100,3,3,3,1,4,0.029,688
676,5,100,3,3,3,2,1,0.028,716
677,5,100,3,3,3,2,2,0.03,700
678,5,100,3,3,3,2,3,0.042,762
679,5,100,3,3,3,2,4,0.028,745
680,5,100,3,3,3,3,1,0.028,815
681,5,100,3,3,3,3,2,0.029,825
682,5,100,3,3,3,3,3,0.039,888
683,5,100,3,3,3,3,4,0.027,847
684,5,100,3,3,3,4,1,0.03,777
685,5,100,3,3,3,4,2,0.029,786
686,5,100,3,3,3,4,3,0.041,849
687,5,100,3,3,3,4,4,0.028,781
688,5,100,3,3,4,1,1,0.026,624
689,5,100,3,3,4,1,2,0.027,635
690,5,100,3,3,4,1,3,0.039,714
691,5,100,3,3,4,1,4,0.026,674
692,5,100,3,3,4,2,1,0.027,710
693,5,100,3,3,4,2,2,0.028,702
694,5,100,3,3,4,2,3,0.037,761
695,5,100,3,3,4,2,4,0.026,736
696,5,100,3,3,4,3,1,0.026,802
697,5,100,3,3,4,3,2,0.026,829
698,5,100,3,3,4,3,3,0.042,887
699,5,100,3,3,4,3,4,0.028,867
700,5,100,3,3,4,4,1,0.027,755
701,5,100,3,3,4,4,2,0.028,753
702,5,100,3,3,4,4,3,0.036,831
703,5,100,3,3,4,4,4,0.026,801
704,5,100,3,4,1,1,1,0.019,278
705,5,100,3,4,1,1,2,0.016,293
706,5,100,3,4,1,1,3,0.025,354
707,5,100,3,4,1,1,4,0.016,301
708,5,100,3,4,1,2,1,0.016,342
709,5,100,3,4,1,2,2,0.021,358
710,5,100,3,4,1,2,3,0.032,416
711,5,100,3,4,1,2,4,0.017,363
712,5,100,3,4,1,3,1,0.018,454
713,5,100,3,4,1,3,2,0.02,466
714,5,100,3,4,1,3,3,0.03,522
715,5,100,3,4,1,3,4,0.017,457
716,5,100,3,4,1,4,1,0.021,403
717,5,100,3,4,1,4,2,0.02,410
718,5,100,3,4,1,4,3,0.031,478
719,5,100,3,4,1,4,4,0.02,422
720,5,100,3,4,2,1,1,0.022,292
721,5,100,3,4,2,1,2,0.022,302
722,5,100,3,4,2,1,3,0.033,369
723,5,100,3,4,2,1,4,0.024,321
724,5,100,3,4,2,2,1,0.024,355
725,5,100,3,4,2,2,2,0.027,360
726,5,100,3,4,2,2,3,0.04,420
727,5,100,3,4,2,2,4,0.023,381
728,5,100,3,4,2,3,1,0.022,456
729,5,100,3,4,2,3,2,0.024,462
730,5,100,3,4,2,3,3,0.037,544
731,5,100,3,4,2,3,4,0.023,497
732,5,100,3,4,2,4,1,0.022,394
733,5,100,3,4,2,4,2,0.028,417
734,5,100,3,4,2,4,3,0.038,470
735,5,100,3,4,2,4,4,0.025,428
736,5,100,3,4,3,1,1,0.026,316
737,5,100,3,4,3,1,2,0.027,322
738,5,100,3,4,3,1,3,0.038,399
739,5,100,3,4,3,1,4,0.025,349
740,5,100,3,4,3,2,1,0.026,397
741,5,100,3,4,3,2,2,0.027,373
742,5,100,3,4,3,2,3,0.038,453
743,5,100,3,4,3,2,4,0.029,409
744,5,100,3,4,3,3,1,0.026,484
745,5,100,3,4,3,3,2,0.027,499
746,5,100,3,4,3,3,3,0.037,550
747,5,100,3,4,3,3,4,0.025,517
748,5,100,3,4,3,4,1,0.028,452
749,5,100,3,4,3,4,2,0.027,460
750,5,100,3,4,3,4,3,0.044,520
751,5,100,3,4,3,4,4,0.027,457
752,5,100,3,4,4,1,1,0.022,306
753,5,100,3,4,4,1,2,0.023,315
754,5,100,3,4,4,1,3,0.034,364
755,5,100,3,4,4,1,4,0.024,336
756,5,100,3,4,4,2,1,0.024,359
757,5,100,3,4,4,2,2,0.025,377
758,5,100,3,4,4,2,3,0.035,428
759,5,100,3,4,4,2,4,0.025,377
760,5,100,3,4,4,3,1,0.027,473
761,5,100,3,4,4,3,2,0.025,484
762,5,100,3,4,4,3,3,0.039,536
763,5,100,3,4,4,3,4,0.026,498
764,5,100,3,4,4,4,1,0.028,417
765,5,100,3,4,4,4,2,0.024,415
766,5,100,3,4,4,4,3,0.037,517
767,5,100,3,4,4,4,4,0.024,428
768,5,100,4,1,1,1,1,0.02,321
769,5,100,4,1,1,1,2,0.021,336
770,5,100,4,1,1,1,3,0.031,433
771,5,100,4,1,1,1,4,0.02,362
772,5,100,4,1,1,2,1,0.019,402
773,5,100,4,1,1,2,2,0.021,416
774,5,100,4,1,1,2,3,0.029,510
775,5,100,4,1,1,2,4,0.022,451
776,5,100,4,1,1,3,1,0.019,539
777,5,100,4,1,1,3,2,0.02,508
778,5,100,4,1,1,3,3,0.032,614
779,5,100,4,1,1,3,4,0.021,572
780,5,100,4,1,1,4,1,0.024,588
781,5,100,4,1,1,4,2,0.019,567
782,5,100,4,1,1,4,3,0.028,668
783,5,100,4,1,1,4,4,0.02,592
784,5,100,4,1,2,1,1,0.021,339
785,5,100,4,1,2,1,2,0.025,351
786,5,100,4,1,2,1,3,0.035,436
787,5,100,4,1,2,1,4,0.024,372
788,5,100,4,1,2,2,1,0.024,439
789,5,100,4,1,2,2,2,0.028,446
790,5,100,4,1,2,2,3,0.035,540
791,5,100,4,1,2,2,4,0.024,484
792,5,100,4,1,2,3,1,0.026,510
793,5,100,4,1,2,3,2,0.025,517
794,5,100,4,1,2,3,3,0.036,605
795,5,100,4,1,2,3,4,0.028,566
796,5,100,4,1,2,4,1,0.024,575
797,5,100,4,1,2,4,2,0.024,579
798,5,100,4,1,2,4,3,0.037,687
799,5,100,4,1,2,4,4,0.025,587
800,5,100,4,1,3,1,1,0.025,391
801,5,100,4,1,3,1,2,0.028,395
802,5,100,4,1,3,1,3,0.037,475
803,5,100,4,1,3,1,4,0.029,416
804,5,100,4,1,3,2,1,0.028,464
805,5,100,4,1,3,2,2,0.025,472
806,5,100,4,1,3,2,3,0.04,561
807,5,100,4,1,3,2,4,0.026,504
808,5,100,4,1,3,3,1,0.028,560
809,5,100,4,1,3,3,2,0.027,576
810,5,100,4,1,3,3,3,0.038,643
811,5,100,4,1,3,3,4,0.031,590
812,5,100,4,1,3,4,1,0.027,593
813,5,100,4,1,3,4,2,0.026,613
814,5,100,4,1,3,4,3,0.039,735
815,5,100,4,1,3,4,4,0.027,629
816,5,100,4,1,4,1,1,0.028,375
817,5,100,4,1,4,1,2,0.026,410
818,5,100,4,1,4,1,3,0.038,457
819,5,100,4,1,4,1,4,0.026,386
820,5,100,4,1,4,2,1,0.025,430
821,5,100,4,1,4,2,2,0.027,496
822,5,100,4,1,4,2,3,0.034,533
823,5,100,4,1,4,2,4,0.025,484
824,5,100,4,1,4,3,1,0.023,527
825,5,100,4,1,4,3,2,0.024,600
826,5,100,4,1,4,3,3,0.036,624
827,5,100,4,1,4,3,4,0.025,552
828,5,100,4,1,4,4,1,0.024,594
829,5,100,4,1,4,4,2,0.023,630
830,5,100,4,1,4,4,3,0.035,687
831,5,100,4,1,4,4,4,0.024,641
832,5,100,4,2,1,1,1,0.019,321
833,5,100,4,2,1,1,2,0.019,349
834,5,100,4,2,1,1,3,0.027,449
835,5,100,4,2,1,1,4,0.022,368
836,5,100,4,2,1,2,1,0.018,439
837,5,100,4,2,1,2,2,0.019,426
838,5,100,4,2,1,2,3,0.028,518
839,5,100,4,2,1,2,4,0.021,467
840,5,100,4,2,1,3,1,0.023,505
841,5,100,4,2,1,3,2,0.018,507
842,5,100,4,2,1,3,3,0.028,585
843,5,100,4,2,1,3,4,0.018,525
844,5,100,4,2,1,4,1,0.023,577
845,5,100,4,2,1,4,2,0.02,556
846,5,100,4,2,1,4,3,0.027,689
847,5,100,4,2,1,4,4,0.02,591
848,5,100,4,2,2,1,1,0.022,349
849,5,100,4,2,2,1,2,0.024,345
850,5,100,4,2,2,1,3,0.041,459
851,5,100,4,2,2,1,4,0.024,385
852,5,100,4,2,2,2,1,0.026,424
853,5,100,4,2,2,2,2,0.024,429
854,5,100,4,2,2,2,3,0.038,537
855,5,100,4,2,2,2,4,0.022,464
856,5,100,4,2,2,3,1,0.023,494
857,5,100,4,2,2,3,2,0.023,538
858,5,100,4,2,2,3,3,0.036,625
859,5,100,4,2,2,3,4,0.021,547
860,5,100,4,2,2,4,1,0.022,571
861,5,100,4,2,2,4,2,0.024,588
862,5,100,4,2,2,4,3,0.033,685
863,5,100,4,2,2,4,4,0.026,617
864,5,100,4,2,3,1,1,0.024,381
865,5,100,4,2,3,1,2,0.024,400
866,5,100,4,2,3,1,3,0.037,493
867,5,100,4,2,3,1,4,0.027,413
868,5,100,4,2,3,2,1,0.025,469
869,5,100,4,2,3,2,2,0.026,473
870,5,100,4,2,3,2,3,0.037,568
871,5,100,4,2,3,2,4,0.027,488
872,5,100,4,2,3,3,1,0.024,539
873,5,100,4,2,3,3,2,0.029,547
874,5,100,4,2,3,3,3,0.044,641
875,5,100,4,2,3,3,4,0.026,577
876,5,100,4,2,3,4,1,0.028,584
877,5,100,4,2,3,4,2,0.027,623
878,5,100,4,2,3,4,3,0.041,731
879,5,100,4,2,3,4,4,0.027,636
880,5,100,4,2,4,1,1,0.022,376
881,5,100,4,2,4,1,2,0.023,370
882,5,100,4,2,4,1,3,0.034,466
883,5,100,4,2,4,1,4,0.023,409
884,5,100,4,2,4,2,1,0.023,456
885,5,100,4,2,4,2,2,0.024,461
886,5,100,4,2,4,2,3,0.036,554
887,5,100,4,2,4,2,4,0.028,473
888,5,100,4,2,4,3,1,0.027,515
889,5,100,4,2,4,3,2,0.023,540
890,5,100,4,2,4,3,3,0.039,638
891,5,100,4,2,4,3,4,0.025,548
892,5,100,4,2,4,4,1,0.025,577
893,5,100,4,2,4,4,2,0.026,585
894,5,100,4,2,4,4,3,0.035,676
895,5,100,4,2,4,4,4,0.025,624
896,5,100,4,3,1,1,1,0.025,802
897,5,100,4,3,1,1,2,0.021,839
898,5,100,4,3,1,1,3,0.033,872
899,5,100,4,3,1,1,4,0.02,862
900,5,100,4,3,1,2,1,0.023,910
901,5,100,4,3,1,2,2,0.023,910
902,5,100,4,3,1,2,3,0.031,964
903,5,100,4,3,1,2,4,0.023,912
904,5,100,4,3,1,3,1,0.022,1042
905,5,100,4,3,1,3,2,0.022,1083
906,5,100,4,3,1,3,3,0.028,1130
907,5,100,4,3,1,3,4,0.023,1094
908,5,100,4,3,1,4,1,0.022,984
909,5,100,4,3,1,4,2,0.027,983
910,5,100,4,3,1,4,3,0.029,1056
911,5,100,4,3,1,4,4,0.022,1027
912,5,100,4,3,2,1,1,0.026,842
913,5,100,4,3,2,1,2,0.026,811
914,5,100,4,3,2,1,3,0.037,902
915,5,100,4,3,2,1,4,0.027,816
916,5,100,4,3,2,2,1,0.026,930
917,5,100,4,3,2,2,2,0.026,914
918,5,100,4,3,2,2,3,0.04,960
919,5,100,4,3,2,2,4,0.025,941
920,5,100,4,3,2,3,1,0.027,1059
921,5,100,4,3,2,3,2,0.026,1071
922,5,100,4,3,2,3,3,0.034,1160
923,5,100,4,3,2,3,4,0.028,1064
924,5,100,4,3,2,4,1,0.026,991
925,5,100,4,3,2,4,2,0.026,1009
926,5,100,4,3,2,4,3,0.038,1085
927,5,100,4,3,2,4,4,0.027,1046
928,5,100,4,3,3,1,1,0.027,856
929,5,100,4,3,3,1,2,0.03,890
930,5,100,4,3,3,1,3,0.041,910
931,5,100,4,3,3,1,4,0.029,926
932,5,100,4,3,3,2,1,0.029,945
933,5,100,4,3,3,2,2,0.029,935
934,5,100,4,3,3,2,3,0.04,1017
935,5,100,4,3,3,2,4,0.031,965
936,5,100,4,3,3,3,1,0.027,1094
937,5,100,4,3,3,3,2,0.032,1104
938,5,100,4,3,3,3,3,0.042,1173
939,5,100,4,3,3,3,4,0.03,1148
940,5,100,4,3,3,4,1,0.031,1029
941,5,100,4,3,3,4,2,0.029,1066
942,5,100,4,3,3,4,3,0.041,1119
943,5,100,4,3,4,1,1,0.026,837
944,5,100,4,3,4,1,2,0.025,845
945,5,100,4,3,4,1,3,0.041,915
946,5,100,4,3,4,1,4,0.026,898
947,5,100,4,3,4,2,1,0.028,954
948,5,100,4,3,4,2,2,0.03,950
949,5,100,4,3,4,2,3,0.042,1013
950,5,100,4,3,4,2,4,0.027,967
951,5,100,4,3,4,3,1,0.026,1095
952,5,100,4,3,4,3,2,0.028,1077
953,5,100,4,3,4,3,3,0.039,1143
954,5,100,4,3,4,3,4,0.027,1125
955,5,100,4,3,4,4,1,0.027,1044
956,5,100,4,3,4,4,2,0.028,1040
957,5,100,4,3,4,4,3,0.039,1082
958,5,100,4,3,4,4,4,0.027,1049
959,5,100,4,4,1,1,1,0.017,371
960,5,100,4,4,1,1,2,0.018,385
961,5,100,4,4,1,1,3,0.03,461
962,5,100,4,4,1,1,4,0.019,401
963,5,100,4,4,1,2,1,0.02,440
964,5,100,4,4,1,2,2,0.017,461
965,5,100,4,4,1,2,3,0.032,545
966,5,100,4,4,1,2,4,0.018,501
967,5,100,4,4,1,3,1,0.018,614
968,5,100,4,4,1,3,2,0.02,606
969,5,100,4,4,1,3,3,0.033,704
970,5,100,4,4,1,3,4,0.018,611
971,5,100,4,4,1,4,1,0.018,519
972,5,100,4,4,1,4,2,0.02,531
973,5,100,4,4,1,4,3,0.035,645
974,5,100,4,4,1,4,4,0.019,559
975,5,100,4,4,2,1,1,0.023,377
976,5,100,4,4,2,1,2,0.022,404
977,5,100,4,4,2,1,3,0.036,497
978,5,100,4,4,2,1,4,0.029,401
979,5,100,4,4,2,2,1,0.022,452
980,5,100,4,4,2,2,2,0.028,471
981,5,100,4,4,2,2,3,0.043,565
982,5,100,4,4,2,2,4,0.023,489
983,5,100,4,4,2,3,1,0.025,596
984,5,100,4,4,2,3,2,0.025,622
985,5,100,4,4,2,3,3,0.038,705
986,5,100,4,4,2,3,4,0.024,647
987,5,100,4,4,2,4,1,0.022,529
988,5,100,4,4,2,4,2,0.028,552
989,5,100,4,4,2,4,3,0.037,658
990,5,100,4,4,2,4,4,0.024,571
991,5,100,4,4,3,1,1,0.027,429
992,5,100,4,4,3,1,2,0.031,437
993,5,100,4,4,3,1,3,0.041,506
994,5,100,4,4,3,1,4,0.028,441
995,5,100,4,4,3,2,1,0.028,506
996,5,100,4,4,3,2,2,0.028,509
997,5,100,4,4,3,2,3,0.04,587
998,5,100,4,4,3,2,4,0.029,526
999,5,100,4,4,3,3,1,0.027,625
1000,5,100,4,4,3,3,2,0.026,654
1001,5,100,4,4,3,3,3,0.041,773
1002,5,100,4,4,3,3,4,0.028,671
1003,5,100,4,4,3,4,1,0.03,593
1004,5,100,4,4,3,4,2,0.029,609
1005,5,100,4,4,3,4,3,0.041,688
1006,5,100,4,4,3,4,4,0.03,610
1007,5,100,4,4,4,1,1,0.026,408
1008,5,100,4,4,4,1,2,0.024,398
1009,5,100,4,4,4,1,3,0.038,494
1010,5,100,4,4,4,1,4,0.024,439
1011,5,100,4,4,4,2,1,0.031,483
1012,5,100,4,4,4,2,2,0.025,503
1013,5,100,4,4,4,2,3,0.036,584
1014,5,100,4,4,4,2,4,0.03,504
1015,5,100,4,4,4,3,1,0.024,632
1016,5,100,4,4,4,3,2,0.025,614
1017,5,100,4,4,4,3,3,0.039,731
1018,5,100,4,4,4,3,4,0.026,657
1019,5,100,4,4,4,4,1,0.028,569
1020,5,100,4,4,4,4,2,0.026,597
1021,5,100,4,4,4,4,3,0.038,667
1022,5,100,4,4,4,4,4,0.026,613
1023,5,200,1,1,1,1,1,0.11,98
1024,5,200,1,1,1,1,2,0.13,105
1025,5,200,1,1,1,1,3,0.183,123
1026,5,200,1,1,1,1,4,0.112,102
1027,5,200,1,1,1,2,1,0.123,122
1028,5,200,1,1,1,2,2,0.12,125
1029,5,200,1,1,1,2,3,0.189,137
1030,5,200,1,1,1,2,4,0.111,127
1031,5,200,1,1,1,3,1,0.133,143
1032,5,200,1,1,1,3,2,0.115,145
1033,5,200,1,1,1,3,3,0.178,161
1034,5,200,1,1,1,3,4,0.122,149
1035,5,200,1,1,1,4,1,0.13,136
1036,5,200,1,1,1,4,2,0.147,157
1037,5,200,1,1,1,4,3,0.181,162
1038,5,200,1,1,1,4,4,0.115,149
1039,5,200,1,1,2,1,1,0.135,109
1040,5,200,1,1,2,1,2,0.14,111
1041,5,200,1,1,2,1,3,0.204,137
1042,5,200,1,1,2,1,4,0.16,116
1043,5,200,1,1,2,2,1,0.143,125
1044,5,200,1,1,2,2,2,0.147,131
1045,5,200,1,1,2,2,3,0.211,148
1046,5,200,1,1,2,2,4,0.15,132
1047,5,200,1,1,2,3,1,0.147,154
1048,5,200,1,1,2,3,2,0.143,145
1049,5,200,1,1,2,3,3,0.215,177
1050,5,200,1,1,2,3,4,0.151,144
1051,5,200,1,1,2,4,1,0.139,151
1052,5,200,1,1,2,4,2,0.14,154
1053,5,200,1,1,2,4,3,0.213,163
1054,5,200,1,1,2,4,4,0.159,160
1055,5,200,1,1,3,1,1,0.166,118
1056,5,200,1,1,3,1,2,0.162,111
1057,5,200,1,1,3,1,3,0.238,139
1058,5,200,1,1,3,1,4,0.175,120
1059,5,200,1,1,3,2,1,0.152,134
1060,5,200,1,1,3,2,2,0.165,128
1061,5,200,1,1,3,2,3,0.268,161
1062,5,200,1,1,3,2,4,0.168,140
1063,5,200,1,1,3,3,1,0.16,150
1064,5,200,1,1,3,3,2,0.163,155
1065,5,200,1,1,3,3,3,0.239,183
1066,5,200,1,1,3,3,4,0.165,151
1067,5,200,1,1,3,4,1,0.162,160
1068,5,200,1,1,3,4,2,0.155,173
1069,5,200,1,1,3,4,3,0.25,182
1070,5,200,1,1,3,4,4,0.173,161
1071,5,200,1,1,4,1,1,0.139,99
1072,5,200,1,1,4,1,2,0.141,99
1073,5,200,1,1,4,1,3,0.213,132
1074,5,200,1,1,4,1,4,0.141,115
1075,5,200,1,1,4,2,1,0.136,125
1076,5,200,1,1,4,2,2,0.144,144
1077,5,200,1,1,4,2,3,0.223,170
1078,5,200,1,1,4,2,4,0.153,127
1079,5,200,1,1,4,3,1,0.141,137
1080,5,200,1,1,4,3,2,0.164,140
1081,5,200,1,1,4,3,3,0.215,178
1082,5,200,1,1,4,3,4,0.143,146
1083,5,200,1,1,4,4,1,0.161,143
1084,5,200,1,1,4,4,2,0.157,161
1085,5,200,1,1,4,4,3,0.222,169
1086,5,200,1,1,4,4,4,0.158,150
1087,5,200,1,2,1,1,1,0.129,102
1088,5,200,1,2,1,1,2,0.119,105
1089,5,200,1,2,1,1,3,0.185,124
1090,5,200,1,2,1,1,4,0.108,113
1091,5,200,1,2,1,2,1,0.111,118
1092,5,200,1,2,1,2,2,0.114,119
1093,5,200,1,2,1,2,3,0.185,149
1094,5,200,1,2,1,2,4,0.102,132
1095,5,200,1,2,1,3,1,0.13,133
1096,5,200,1,2,1,3,2,0.133,143
1097,5,200,1,2,1,3,3,0.191,170
1098,5,200,1,2,1,3,4,0.143,153
1099,5,200,1,2,1,4,1,0.126,145
1100,5,200,1,2,1,4,2,0.149,145
1101,5,200,1,2,1,4,3,0.238,175
1102,5,200,1,2,1,4,4,0.124,152
1103,5,200,1,2,2,1,1,0.143,112
1104,5,200,1,2,2,1,2,0.141,108
1105,5,200,1,2,2,1,3,0.212,129
1106,5,200,1,2,2,1,4,0.143,116
1107,5,200,1,2,2,2,1,0.136,126
1108,5,200,1,2,2,2,2,0.14,126
1109,5,200,1,2,2,2,3,0.218,165
1110,5,200,1,2,2,2,4,0.154,135
1111,5,200,1,2,2,3,1,0.143,151
1112,5,200,1,2,2,3,2,0.145,140
1113,5,200,1,2,2,3,3,0.205,169
1114,5,200,1,2,2,3,4,0.147,159
1115,5,200,1,2,2,4,1,0.146,150
1116,5,200,1,2,2,4,2,0.146,149
1117,5,200,1,2,2,4,3,0.214,172
1118,5,200,1,2,2,4,4,0.161,157
1119,5,200,1,2,3,1,1,0.164,117
1120,5,200,1,2,3,1,2,0.158,119
1121,5,200,1,2,3,1,3,0.252,134
1122,5,200,1,2,3,1,4,0.162,121
1123,5,200,1,2,3,2,1,0.162,132
1124,5,200,1,2,3,2,2,0.153,132
1125,5,200,1,2,3,2,3,0.262,169
1126,5,200,1,2,3,2,4,0.163,135
1127,5,200,1,2,3,3,1,0.159,147
1128,5,200,1,2,3,3,2,0.162,153
1129,5,200,1,2,3,3,3,0.249,185
1130,5,200,1,2,3,3,4,0.173,161
1131,5,200,1,2,3,4,1,0.163,149
1132,5,200,1,2,3,4,2,0.176,166
1133,5,200,1,2,3,4,3,0.24,177
1134,5,200,1,2,3,4,4,0.165,162
1135,5,200,1,2,4,1,1,0.129,105
1136,5,200,1,2,4,1,2,0.144,100
1137,5,200,1,2,4,1,3,0.205,148
1138,5,200,1,2,4,1,4,0.144,127
1139,5,200,1,2,4,2,1,0.138,127
1140,5,200,1,2,4,2,2,0.136,119
1141,5,200,1,2,4,2,3,0.225,152
1142,5,200,1,2,4,2,4,0.149,136
1143,5,200,1,2,4,3,1,0.142,144
1144,5,200,1,2,4,3,2,0.145,140
1145,5,200,1,2,4,3,3,0.208,168
1146,5,200,1,2,4,3,4,0.141,154
1147,5,200,1,2,4,4,1,0.138,161
1148,5,200,1,2,4,4,2,0.149,155
1149,5,200,1,2,4,4,3,0.221,176
1150,5,200,1,2,4,4,4,0.156,156
1151,5,200,1,3,1,1,1,0.121,209
1152,5,200,1,3,1,1,2,0.118,212
1153,5,200,1,3,1,1,3,0.203,233
1154,5,200,1,3,1,1,4,0.12,220
1155,5,200,1,3,1,2,1,0.12,220
1156,5,200,1,3,1,2,2,0.127,228
1157,5,200,1,3,1,2,3,0.2,252
1158,5,200,1,3,1,2,4,0.129,233
1159,5,200,1,3,1,3,1,0.125,250
1160,5,200,1,3,1,3,2,0.123,251
1161,5,200,1,3,1,3,3,0.185,277
1162,5,200,1,3,1,3,4,0.139,258
1163,5,200,1,3,1,4,1,0.147,242
1164,5,200,1,3,1,4,2,0.139,242
1165,5,200,1,3,1,4,3,0.19,264
1166,5,200,1,3,1,4,4,0.126,260
1167,5,200,1,3,2,1,1,0.157,214
1168,5,200,1,3,2,1,2,0.153,209
1169,5,200,1,3,2,1,3,0.227,236
1170,5,200,1,3,2,1,4,0.161,216
1171,5,200,1,3,2,2,1,0.151,236
1172,5,200,1,3,2,2,2,0.163,221
1173,5,200,1,3,2,2,3,0.233,245
1174,5,200,1,3,2,2,4,0.171,237
1175,5,200,1,3,2,3,1,0.147,252
1176,5,200,1,3,2,3,2,0.156,252
1177,5,200,1,3,2,3,3,0.238,282
1178,5,200,1,3,2,3,4,0.167,255
1179,5,200,1,3,2,4,1,0.153,244
1180,5,200,1,3,2,4,2,0.161,241
1181,5,200,1,3,2,4,3,0.224,269
1182,5,200,1,3,2,4,4,0.167,245
1183,5,200,1,3,3,1,1,0.172,229
1184,5,200,1,3,3,1,2,0.177,229
1185,5,200,1,3,3,1,3,0.274,249
1186,5,200,1,3,3,1,4,0.174,228
1187,5,200,1,3,3,2,1,0.17,227
1188,5,200,1,3,3,2,2,0.171,245
1189,5,200,1,3,3,2,3,0.257,277
1190,5,200,1,3,3,2,4,0.171,256
1191,5,200,1,3,3,3,1,0.171,270
1192,5,200,1,3,3,3,2,0.175,265
1193,5,200,1,3,3,3,3,0.268,297
1194,5,200,1,3,3,3,4,0.183,272
1195,5,200,1,3,3,4,1,0.182,244
1196,5,200,1,3,3,4,2,0.185,261
1197,5,200,1,3,3,4,3,0.255,273
1198,5,200,1,3,3,4,4,0.188,259
1199,5,200,1,3,4,1,1,0.155,216
1200,5,200,1,3,4,1,2,0.154,219
1201,5,200,1,3,4,1,3,0.211,235
1202,5,200,1,3,4,1,4,0.161,221
1203,5,200,1,3,4,2,1,0.152,245
1204,5,200,1,3,4,2,2,0.155,226
1205,5,200,1,3,4,2,3,0.221,267
1206,5,200,1,3,4,2,4,0.157,247
1207,5,200,1,3,4,3,1,0.156,251
1208,5,200,1,3,4,3,2,0.174,262
1209,5,200,1,3,4,3,3,0.25,278
1210,5,200,1,3,4,3,4,0.171,260
1211,5,200,1,3,4,4,1,0.154,247
1212,5,200,1,3,4,4,2,0.163,248
1213,5,200,1,3,4,4,3,0.222,277
1214,5,200,1,3,4,4,4,0.155,249
1215,5,200,1,4,1,1,1,0.093,119
1216,5,200,1,4,1,1,2,0.103,126
1217,5,200,1,4,1,1,3,0.182,150
1218,5,200,1,4,1,1,4,0.12,145
1219,5,200,1,4,1,2,1,0.103,134
1220,5,200,1,4,1,2,2,0.11,131
1221,5,200,1,4,1,2,3,0.172,165
1222,5,200,1,4,1,2,4,0.113,143
1223,5,200,1,4,1,3,1,0.124,164
1224,5,200,1,4,1,3,2,0.111,167
1225,5,200,1,4,1,3,3,0.175,192
1226,5,200,1,4,1,3,4,0.112,171
1227,5,200,1,4,1,4,1,0.109,145
1228,5,200,1,4,1,4,2,0.113,153
1229,5,200,1,4,1,4,3,0.188,172
1230,5,200,1,4,1,4,4,0.117,164
1231,5,200,1,4,2,1,1,0.139,125
1232,5,200,1,4,2,1,2,0.143,127
1233,5,200,1,4,2,1,3,0.214,151
1234,5,200,1,4,2,1,4,0.166,125
1235,5,200,1,4,2,2,1,0.137,142
1236,5,200,1,4,2,2,2,0.156,143
1237,5,200,1,4,2,2,3,0.203,162
1238,5,200,1,4,2,2,4,0.154,144
1239,5,200,1,4,2,3,1,0.161,161
1240,5,200,1,4,2,3,2,0.132,166
1241,5,200,1,4,2,3,3,0.207,191
1242,5,200,1,4,2,3,4,0.16,169
1243,5,200,1,4,2,4,1,0.148,146
1244,5,200,1,4,2,4,2,0.154,153
1245,5,200,1,4,2,4,3,0.213,179
