n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2,lut,ff,dsp,bram
2843,16,2,3,4,256,8,0,0.000042,261,1384,380,1,0
2844,16,2,3,4,256,16,0,0.000042,261,1384,380,1,0
2845,16,2,3,4,128,1,0,0.000040,325,1861,314,1,0
2846,16,2,3,4,128,2,0,0.000040,325,1861,314,1,0
2847,16,2,3,4,128,4,0,0.000044,348,2013,403,1,0
2848,16,2,3,4,128,8,0,0.000044,348,2013,403,1,0
2849,16,2,3,4,128,16,0,0.000044,348,2013,403,1,0
2860,16,2,4,1,512,1,0,0.000148,142,751,444,1,0
2861,16,2,4,1,512,2,0,0.000143,151,731,444,1,0
2862,16,2,4,1,512,4,0,0.000158,118,623,324,1,0
2863,16,2,4,1,512,8,0,0.000158,118,623,324,1,0
2864,16,2,4,1,512,16,0,0.000158,118,623,324,1,0
2865,16,2,4,1,256,1,0,0.000153,204,886,451,1,0
2866,16,2,4,1,256,2,0,0.000145,201,885,451,1,0
2867,16,2,4,1,256,4,0,0.000137,137,722,329,1,0
2868,16,2,4,1,256,8,0,0.000137,137,722,329,1,0
2869,16,2,4,1,256,16,0,0.000137,137,722,329,1,0
2870,16,2,4,1,128,1,0,0.000176,252,1201,468,1,0
2871,16,2,4,1,128,2,0,0.000174,280,1203,467,1,0
2872,16,2,4,1,128,4,0,0.000158,233,1052,345,1,0
2873,16,2,4,1,128,8,0,0.000158,233,1052,345,1,0
2874,16,2,4,1,128,16,0,0.000158,233,1052,345,1,0
2885,16,2,4,2,512,1,0,0.000146,129,619,421,1,0
2886,16,2,4,2,512,2,0,0.000146,129,619,421,1,0
2887,16,2,4,2,512,4,0,0.000150,115,615,421,1,0
2888,16,2,4,2,512,8,0,0.000150,115,615,421,1,0
2889,16,2,4,2,512,16,0,0.000150,115,615,421,1,0
2890,16,2,4,2,256,1,0,0.000138,196,943,426,1,0
2891,16,2,4,2,256,2,0,0.000138,196,943,426,1,0
2892,16,2,4,2,256,4,0,0.000159,201,902,426,1,0
2893,16,2,4,2,256,8,0,0.000159,201,902,426,1,0
2894,16,2,4,2,256,16,0,0.000159,201,902,426,1,0
2895,16,2,4,2,128,1,0,0.000159,248,1304,442,1,0
2896,16,2,4,2,128,2,0,0.000159,248,1304,442,1,0
2897,16,2,4,2,128,4,0,0.000158,279,1337,441,1,0
2898,16,2,4,2,128,8,0,0.000158,279,1337,441,1,0
2899,16,2,4,2,128,16,0,0.000158,279,1337,441,1,0
2910,16,2,4,3,512,1,0,0.000243,174,939,515,1,0
2911,16,2,4,3,512,2,0,0.000243,174,939,515,1,0
2912,16,2,4,3,512,4,0,0.000246,139,740,395,1,0
2913,16,2,4,3,512,8,0,0.000246,139,740,395,1,0
2914,16,2,4,3,512,16,0,0.000246,139,740,395,1,0
2915,16,2,4,3,256,1,0,0.000261,255,1135,509,1,0
2916,16,2,4,3,256,2,0,0.000261,255,1135,509,1,0
2917,16,2,4,3,256,4,0,0.000250,198,1007,409,1,0
2918,16,2,4,3,256,8,0,0.000250,198,1007,409,1,0
2919,16,2,4,3,256,16,0,0.000250,198,1007,409,1,0
2920,16,2,4,3,128,1,0,0.000273,295,1624,526,1,0
2921,16,2,4,3,128,2,0,0.000262,275,1512,524,1,0
2922,16,2,4,3,128,4,0,0.000262,270,1509,422,1,0
2923,16,2,4,3,128,8,0,0.000262,270,1509,422,1,0
2924,16,2,4,3,128,16,0,0.000262,270,1509,422,1,0
2935,16,2,4,4,512,1,0,0.000037,147,805,266,1,0
2936,16,2,4,4,512,2,0,0.000037,147,805,266,1,0
2937,16,2,4,4,512,4,0,0.000040,152,774,365,1,0
2938,16,2,4,4,512,8,0,0.000040,152,774,365,1,0
2939,16,2,4,4,512,16,0,0.000040,152,774,365,1,0
2940,16,2,4,4,256,1,0,0.000036,238,1250,298,1,0
2941,16,2,4,4,256,2,0,0.000036,238,1250,298,1,0
2942,16,2,4,4,256,4,0,0.000042,261,1384,380,1,0
2943,16,2,4,4,256,8,0,0.000042,261,1384,380,1,0
2944,16,2,4,4,256,16,0,0.000042,261,1384,380,1,0
2945,16,2,4,4,128,1,0,0.000040,325,1861,314,1,0
2946,16,2,4,4,128,2,0,0.000040,325,1861,314,1,0
2947,16,2,4,4,128,4,0,0.000044,348,2013,403,1,0
2948,16,2,4,4,128,8,0,0.000044,348,2013,403,1,0
2949,16,2,4,4,128,16,0,0.000044,348,2013,403,1,0
2960,16,3,1,1,512,1,0,0.000139,141,709,466,1,0
2961,16,3,1,1,512,2,0,0.000135,144,706,466,1,0
2962,16,3,1,1,512,4,0,0.000146,115,622,346,1,0
2963,16,3,1,1,512,8,0,0.000146,115,622,346,1,0
2964,16,3,1,1,512,16,0,0.000146,115,622,346,1,0
2965,16,3,1,1,256,1,0,0.000190,217,999,475,1,0
2966,16,3,1,1,256,2,0,0.000178,205,995,475,1,0
2967,16,3,1,1,256,4,0,0.000184,203,837,353,1,0
2968,16,3,1,1,256,8,0,0.000184,203,837,353,1,0
2969,16,3,1,1,256,16,0,0.000184,203,837,353,1,0
2970,16,3,1,1,128,1,0,0.000188,334,1452,488,1,0
2971,16,3,1,1,128,2,0,0.000176,329,1449,488,1,0
2972,16,3,1,1,128,4,0,0.000217,288,1382,368,1,0
2973,16,3,1,1,128,8,0,0.000217,288,1382,368,1,0
2974,16,3,1,1,128,16,0,0.000217,288,1382,368,1,0
2985,16,3,1,2,512,1,0,0.000152,158,769,449,1,0
2986,16,3,1,2,512,2,0,0.000152,158,769,449,1,0
2987,16,3,1,2,512,4,0,0.000138,147,768,449,1,0
2988,16,3,1,2,512,8,0,0.000138,147,768,449,1,0
2989,16,3,1,2,512,16,0,0.000138,147,768,449,1,0
2990,16,3,1,2,256,1,0,0.000167,219,1077,456,1,0
2991,16,3,1,2,256,2,0,0.000167,219,1077,456,1,0
2992,16,3,1,2,256,4,0,0.000169,226,1050,456,1,0
2993,16,3,1,2,256,8,0,0.000169,226,1050,456,1,0
2994,16,3,1,2,256,16,0,0.000169,226,1050,456,1,0
2995,16,3,1,2,128,1,0,0.000183,367,1577,470,1,0
2996,16,3,1,2,128,2,0,0.000183,367,1577,470,1,0
2997,16,3,1,2,128,4,0,0.000172,357,1599,470,1,0
2998,16,3,1,2,128,8,0,0.000172,357,1599,470,1,0
2999,16,3,1,2,128,16,0,0.000172,357,1599,470,1,0
3010,16,3,1,3,512,1,0,0.000296,230,1291,539,1,0
3011,16,3,1,3,512,2,0,0.000296,230,1291,539,1,0
3012,16,3,1,3,512,4,0,0.000281,177,965,439,1,0
3013,16,3,1,3,512,8,0,0.000281,177,965,439,1,0
3014,16,3,1,3,512,16,0,0.000281,177,965,439,1,0
3015,16,3,1,3,256,1,0,0.000300,321,1561,548,1,0
3016,16,3,1,3,256,2,0,0.000300,321,1561,548,1,0
3017,16,3,1,3,256,4,0,0.000305,245,1323,446,1,0
3018,16,3,1,3,256,8,0,0.000305,245,1323,446,1,0
3019,16,3,1,3,256,16,0,0.000305,245,1323,446,1,0
3020,16,3,1,3,128,1,0,0.000291,403,2015,560,1,0
3021,16,3,1,3,128,2,0,0.000309,417,1943,560,1,0
3022,16,3,1,3,128,4,0,0.000312,398,1803,460,1,0
3023,16,3,1,3,128,8,0,0.000312,398,1803,460,1,0
3024,16,3,1,3,128,16,0,0.000312,398,1803,460,1,0
3035,16,3,1,4,512,1,0,0.000034,163,879,351,1,0
3036,16,3,1,4,512,2,0,0.000034,163,879,351,1,0
3037,16,3,1,4,512,4,0,0.000039,165,957,430,1,0
3038,16,3,1,4,512,8,0,0.000039,165,957,430,1,0
3039,16,3,1,4,512,16,0,0.000039,165,957,430,1,0
3040,16,3,1,4,256,1,0,0.000040,251,1331,343,1,0
3041,16,3,1,4,256,2,0,0.000040,251,1331,343,1,0
3042,16,3,1,4,256,4,0,0.000040,303,1528,446,1,0
3043,16,3,1,4,256,8,0,0.000040,303,1528,446,1,0
3044,16,3,1,4,256,16,0,0.000040,303,1528,446,1,0
3045,16,3,1,4,128,1,0,0.000038,390,2086,362,1,0
3046,16,3,1,4,128,2,0,0.000038,390,2086,362,1,0
3047,16,3,1,4,128,4,0,0.000045,449,2468,471,1,0
3048,16,3,1,4,128,8,0,0.000045,449,2468,471,1,0
3049,16,3,1,4,128,16,0,0.000045,449,2468,471,1,0
3060,16,3,2,1,512,1,0,0.000139,141,709,466,1,0
3061,16,3,2,1,512,2,0,0.000135,144,706,466,1,0
3062,16,3,2,1,512,4,0,0.000146,115,622,346,1,0
3063,16,3,2,1,512,8,0,0.000146,115,622,346,1,0
3064,16,3,2,1,512,16,0,0.000146,115,622,346,1,0
3065,16,3,2,1,256,1,0,0.000190,217,999,475,1,0
3066,16,3,2,1,256,2,0,0.000178,205,995,475,1,0
3067,16,3,2,1,256,4,0,0.000184,203,837,353,1,0
3068,16,3,2,1,256,8,0,0.000184,203,837,353,1,0
3069,16,3,2,1,256,16,0,0.000184,203,837,353,1,0
3070,16,3,2,1,128,1,0,0.000188,334,1452,488,1,0
3071,16,3,2,1,128,2,0,0.000176,329,1449,488,1,0
3072,16,3,2,1,128,4,0,0.000217,288,1382,368,1,0
3073,16,3,2,1,128,8,0,0.000217,288,1382,368,1,0
3074,16,3,2,1,128,16,0,0.000217,288,1382,368,1,0
3085,16,3,2,2,512,1,0,0.000152,158,769,449,1,0
3086,16,3,2,2,512,2,0,0.000152,158,769,449,1,0
3087,16,3,2,2,512,4,0,0.000138,147,768,449,1,0
3088,16,3,2,2,512,8,0,0.000138,147,768,449,1,0
3089,16,3,2,2,512,16,0,0.000138,147,768,449,1,0
3090,16,3,2,2,256,1,0,0.000167,219,1077,456,1,0
3091,16,3,2,2,256,2,0,0.000167,219,1077,456,1,0
3092,16,3,2,2,256,4,0,0.000169,226,1050,456,1,0
3093,16,3,2,2,256,8,0,0.000169,226,1050,456,1,0
3094,16,3,2,2,256,16,0,0.000169,226,1050,456,1,0
3095,16,3,2,2,128,1,0,0.000182,365,1577,470,1,0
3096,16,3,2,2,128,2,0,0.000183,367,1577,470,1,0
3097,16,3,2,2,128,4,0,0.000172,357,1599,470,1,0
3098,16,3,2,2,128,8,0,0.000172,357,1599,470,1,0
3099,16,3,2,2,128,16,0,0.000172,357,1599,470,1,0
3110,16,3,2,3,512,1,0,0.000296,230,1291,539,1,0
3111,16,3,2,3,512,2,0,0.000296,230,1291,539,1,0
3112,16,3,2,3,512,4,0,0.000281,177,965,439,1,0
3113,16,3,2,3,512,8,0,0.000281,177,965,439,1,0
3114,16,3,2,3,512,16,0,0.000281,177,965,439,1,0
3115,16,3,2,3,256,1,0,0.000300,321,1561,548,1,0
3116,16,3,2,3,256,2,0,0.000300,321,1561,548,1,0
3117,16,3,2,3,256,4,0,0.000305,245,1323,446,1,0
3118,16,3,2,3,256,8,0,0.000305,245,1323,446,1,0
3119,16,3,2,3,256,16,0,0.000305,245,1323,446,1,0
3120,16,3,2,3,128,1,0,0.000291,403,2015,560,1,0
3121,16,3,2,3,128,2,0,0.000309,417,1943,560,1,0
3122,16,3,2,3,128,4,0,0.000312,398,1803,460,1,0
3123,16,3,2,3,128,8,0,0.000297,397,1802,460,1,0
3124,16,3,2,3,128,16,0,0.000312,398,1803,460,1,0
3135,16,3,2,4,512,1,0,0.000034,163,879,351,1,0
3136,16,3,2,4,512,2,0,0.000034,163,879,351,1,0
3137,16,3,2,4,512,4,0,0.000039,165,957,430,1,0
3138,16,3,2,4,512,8,0,0.000039,165,957,430,1,0
3139,16,3,2,4,512,16,0,0.000039,165,957,430,1,0
3140,16,3,2,4,256,1,0,0.000040,251,1331,343,1,0
3141,16,3,2,4,256,2,0,0.000040,251,1331,343,1,0
3142,16,3,2,4,256,4,0,0.000040,303,1528,446,1,0
3143,16,3,2,4,256,8,0,0.000040,303,1528,446,1,0
3144,16,3,2,4,256,16,0,0.000040,303,1528,446,1,0
3145,16,3,2,4,128,1,0,0.000038,390,2086,362,1,0
3146,16,3,2,4,128,2,0,0.000038,390,2086,362,1,0
3147,16,3,2,4,128,4,0,0.000045,449,2468,471,1,0
3148,16,3,2,4,128,8,0,0.000045,449,2468,471,1,0
3149,16,3,2,4,128,16,0,0.000045,449,2468,471,1,0
3160,16,3,3,1,512,1,0,0.000139,141,709,466,1,0
3161,16,3,3,1,512,2,0,0.000135,144,706,466,1,0
3162,16,3,3,1,512,4,0,0.000146,115,622,346,1,0
3163,16,3,3,1,512,8,0,0.000146,115,622,346,1,0
3164,16,3,3,1,512,16,0,0.000146,115,622,346,1,0
3165,16,3,3,1,256,1,0,0.000190,217,999,475,1,0
3166,16,3,3,1,256,2,0,0.000178,205,995,475,1,0
3167,16,3,3,1,256,4,0,0.000184,203,837,353,1,0
3168,16,3,3,1,256,8,0,0.000184,203,837,353,1,0
3169,16,3,3,1,256,16,0,0.000184,203,837,353,1,0
3170,16,3,3,1,128,1,0,0.000188,334,1452,488,1,0
3171,16,3,3,1,128,2,0,0.000176,329,1449,488,1,0
3172,16,3,3,1,128,4,0,0.000217,288,1382,368,1,0
3173,16,3,3,1,128,8,0,0.000217,288,1382,368,1,0
3174,16,3,3,1,128,16,0,0.000217,288,1382,368,1,0
3185,16,3,3,2,512,1,0,0.000152,158,769,449,1,0
3186,16,3,3,2,512,2,0,0.000152,158,769,449,1,0
3187,16,3,3,2,512,4,0,0.000138,147,768,449,1,0
3188,16,3,3,2,512,8,0,0.000138,147,768,449,1,0
3189,16,3,3,2,512,16,0,0.000138,147,768,449,1,0
3190,16,3,3,2,256,1,0,0.000167,219,1077,456,1,0
3191,16,3,3,2,256,2,0,0.000167,219,1077,456,1,0
3192,16,3,3,2,256,4,0,0.000169,226,1050,456,1,0
3193,16,3,3,2,256,8,0,0.000169,226,1050,456,1,0
3194,16,3,3,2,256,16,0,0.000169,226,1050,456,1,0
3195,16,3,3,2,128,1,0,0.000182,365,1577,470,1,0
3196,16,3,3,2,128,2,0,0.000183,367,1577,470,1,0
3197,16,3,3,2,128,4,0,0.000174,361,1599,470,1,0
3198,16,3,3,2,128,8,0,0.000172,357,1599,470,1,0
3199,16,3,3,2,128,16,0,0.000172,357,1599,470,1,0
3210,16,3,3,3,512,1,0,0.000296,230,1291,539,1,0
3211,16,3,3,3,512,2,0,0.000296,230,1291,539,1,0
3212,16,3,3,3,512,4,0,0.000281,177,965,439,1,0
3213,16,3,3,3,512,8,0,0.000281,177,965,439,1,0
3214,16,3,3,3,512,16,0,0.000287,181,966,439,1,0
3215,16,3,3,3,256,1,0,0.000300,321,1561,548,1,0
3216,16,3,3,3,256,2,0,0.000300,321,1561,548,1,0
3217,16,3,3,3,256,4,0,0.000305,245,1323,446,1,0
3218,16,3,3,3,256,8,0,0.000305,245,1323,446,1,0
3219,16,3,3,3,256,16,0,0.000305,245,1323,446,1,0
3220,16,3,3,3,128,1,0,0.000291,403,2015,560,1,0
3221,16,3,3,3,128,2,0,0.000309,417,1943,560,1,0
3222,16,3,3,3,128,4,0,0.000312,398,1803,460,1,0
3223,16,3,3,3,128,8,0,0.000312,398,1803,460,1,0
3224,16,3,3,3,128,16,0,0.000312,398,1803,460,1,0
3235,16,3,3,4,512,1,0,0.000034,163,879,351,1,0
3236,16,3,3,4,512,2,0,0.000034,163,879,351,1,0
3237,16,3,3,4,512,4,0,0.000039,165,957,430,1,0
3238,16,3,3,4,512,8,0,0.000039,165,957,430,1,0
3239,16,3,3,4,512,16,0,0.000039,165,957,430,1,0
3240,16,3,3,4,256,1,0,0.000040,251,1331,343,1,0
3241,16,3,3,4,256,2,0,0.000040,251,1331,343,1,0
3242,16,3,3,4,256,4,0,0.000040,303,1528,446,1,0
3243,16,3,3,4,256,8,0,0.000040,303,1528,446,1,0
3244,16,3,3,4,256,16,0,0.000040,303,1528,446,1,0
3245,16,3,3,4,128,1,0,0.000038,390,2086,362,1,0
3246,16,3,3,4,128,2,0,0.000038,390,2086,362,1,0
3247,16,3,3,4,128,4,0,0.000045,449,2468,471,1,0
3248,16,3,3,4,128,8,0,0.000045,449,2468,471,1,0
3249,16,3,3,4,128,16,0,0.000045,449,2468,471,1,0
3260,16,3,4,1,512,1,0,0.000139,141,709,466,1,0
3261,16,3,4,1,512,2,0,0.000135,144,706,466,1,0
3262,16,3,4,1,512,4,0,0.000146,115,622,346,1,0
3263,16,3,4,1,512,8,0,0.000146,115,622,346,1,0
3264,16,3,4,1,512,16,0,0.000146,115,622,346,1,0
3265,16,3,4,1,256,1,0,0.000190,217,999,475,1,0
3266,16,3,4,1,256,2,0,0.000178,205,995,475,1,0
3267,16,3,4,1,256,4,0,0.000184,203,837,353,1,0
3268,16,3,4,1,256,8,0,0.000184,203,837,353,1,0
3269,16,3,4,1,256,16,0,0.000184,203,837,353,1,0
3270,16,3,4,1,128,1,0,0.000188,334,1452,488,1,0
3271,16,3,4,1,128,2,0,0.000176,329,1449,488,1,0
3272,16,3,4,1,128,4,0,0.000217,288,1382,368,1,0
3273,16,3,4,1,128,8,0,0.000217,288,1382,368,1,0
3274,16,3,4,1,128,16,0,0.000217,288,1382,368,1,0
3285,16,3,4,2,512,1,0,0.000152,158,769,449,1,0
3286,16,3,4,2,512,2,0,0.000152,158,769,449,1,0
3287,16,3,4,2,512,4,0,0.000138,147,768,449,1,0
3288,16,3,4,2,512,8,0,0.000138,147,768,449,1,0
3289,16,3,4,2,512,16,0,0.000138,147,768,449,1,0
3290,16,3,4,2,256,1,0,0.000167,219,1077,456,1,0
3291,16,3,4,2,256,2,0,0.000167,219,1077,456,1,0
3292,16,3,4,2,256,4,0,0.000169,226,1050,456,1,0
3293,16,3,4,2,256,8,0,0.000169,226,1050,456,1,0
3294,16,3,4,2,256,16,0,0.000169,226,1050,456,1,0
3295,16,3,4,2,128,1,0,0.000183,367,1577,470,1,0
3296,16,3,4,2,128,2,0,0.000183,367,1577,470,1,0
3297,16,3,4,2,128,4,0,0.000172,357,1599,470,1,0
3298,16,3,4,2,128,8,0,0.000172,357,1599,470,1,0
3299,16,3,4,2,128,16,0,0.000172,357,1599,470,1,0
3310,16,3,4,3,512,1,0,0.000296,230,1291,539,1,0
3311,16,3,4,3,512,2,0,0.000296,230,1291,539,1,0
3312,16,3,4,3,512,4,0,0.000281,177,965,439,1,0
3313,16,3,4,3,512,8,0,0.000281,177,965,439,1,0
3314,16,3,4,3,512,16,0,0.000281,177,965,439,1,0
3315,16,3,4,3,256,1,0,0.000296,322,1561,548,1,0
3316,16,3,4,3,256,2,0,0.000300,321,1561,548,1,0
3317,16,3,4,3,256,4,0,0.000305,245,1323,446,1,0
3318,16,3,4,3,256,8,0,0.000305,245,1323,446,1,0
3319,16,3,4,3,256,16,0,0.000305,245,1323,446,1,0
3320,16,3,4,3,128,1,0,0.000291,403,2015,560,1,0
3321,16,3,4,3,128,2,0,0.000309,417,1943,560,1,0
3322,16,3,4,3,128,4,0,0.000312,398,1803,460,1,0
3323,16,3,4,3,128,8,0,0.000312,398,1803,460,1,0
3324,16,3,4,3,128,16,0,0.000312,398,1803,460,1,0
3335,16,3,4,4,512,1,0,0.000034,163,879,351,1,0
3336,16,3,4,4,512,2,0,0.000034,163,879,351,1,0
3337,16,3,4,4,512,4,0,0.000039,165,957,430,1,0
3338,16,3,4,4,512,8,0,0.000039,165,957,430,1,0
3339,16,3,4,4,512,16,0,0.000039,165,957,430,1,0
3340,16,3,4,4,256,1,0,0.000040,251,1331,343,1,0
3341,16,3,4,4,256,2,0,0.000040,251,1331,343,1,0
3342,16,3,4,4,256,4,0,0.000040,303,1528,446,1,0
3343,16,3,4,4,256,8,0,0.000040,303,1528,446,1,0
3344,16,3,4,4,256,16,0,0.000040,303,1528,446,1,0
3345,16,3,4,4,128,1,0,0.000038,390,2086,362,1,0
3346,16,3,4,4,128,2,0,0.000038,390,2086,362,1,0
3347,16,3,4,4,128,4,0,0.000045,449,2468,471,1,0
3348,16,3,4,4,128,8,0,0.000045,449,2468,471,1,0
3349,16,3,4,4,128,16,0,0.000045,449,2468,471,1,0
3360,32,1,1,1,512,1,0,0.000146,119,572,434,1,0
3361,32,1,1,1,512,2,0,0.000147,113,572,434,1,0
3362,32,1,1,1,512,4,0,0.000153,93,441,314,1,0
3363,32,1,1,1,512,8,0,0.000153,93,441,314,1,0
3364,32,1,1,1,512,16,0,0.000153,93,441,314,1,0
3365,32,1,1,1,512,32,0,0.000153,93,441,314,1,0
3366,32,1,1,1,256,1,0,0.000175,178,755,444,1,0
3367,32,1,1,1,256,2,0,0.000171,171,739,444,1,0
3368,32,1,1,1,256,4,0,0.000146,131,595,322,1,0
3369,32,1,1,1,256,8,0,0.000146,131,595,322,1,0
3370,32,1,1,1,256,16,0,0.000146,131,595,322,1,0
3371,32,1,1,1,256,32,0,0.000146,131,595,322,1,0
3372,32,1,1,1,128,1,0,0.000226,236,1014,460,1,0
3373,32,1,1,1,128,2,0,0.000204,262,1014,460,1,0
3374,32,1,1,1,128,4,0,0.000204,193,840,337,1,0
3375,32,1,1,1,128,8,0,0.000204,193,840,337,1,0
3376,32,1,1,1,128,16,0,0.000204,193,840,337,1,0
3377,32,1,1,1,128,32,0,0.000204,193,840,337,1,0
3390,32,1,1,2,512,1,0,0.000150,121,578,386,1,0
3391,32,1,1,2,512,2,0,0.000150,121,578,386,1,0
3392,32,1,1,2,512,4,0,0.000164,103,559,386,1,0
3393,32,1,1,2,512,8,0,0.000164,103,559,386,1,0
3394,32,1,1,2,512,16,0,0.000164,103,559,386,1,0
3395,32,1,1,2,512,32,0,0.000164,103,559,386,1,0
3396,32,1,1,2,256,1,0,0.000180,193,761,393,1,0
3397,32,1,1,2,256,2,0,0.000180,193,761,393,1,0
3398,32,1,1,2,256,4,0,0.000173,183,757,393,1,0
3399,32,1,1,2,256,8,0,0.000173,183,757,393,1,0
3400,32,1,1,2,256,16,0,0.000173,183,757,393,1,0
3401,32,1,1,2,256,32,0,0.000173,183,757,393,1,0
3402,32,1,1,2,128,1,0,0.000171,202,1042,407,1,0
3403,32,1,1,2,128,2,0,0.000171,202,1042,407,1,0
3404,32,1,1,2,128,4,0,0.000166,205,1033,407,1,0
3405,32,1,1,2,128,8,0,0.000166,205,1033,407,1,0
3406,32,1,1,2,128,16,0,0.000166,205,1033,407,1,0
3407,32,1,1,2,128,32,0,0.000166,205,1033,407,1,0
3420,32,1,1,3,512,1,0,0.000246,148,789,459,1,0
3421,32,1,1,3,512,2,0,0.000246,148,789,459,1,0
3422,32,1,1,3,512,4,0,0.000256,131,640,379,1,0
3423,32,1,1,3,512,8,0,0.000256,131,640,379,1,0
3424,32,1,1,3,512,16,0,0.000256,131,640,379,1,0
3425,32,1,1,3,512,32,0,0.000256,131,640,379,1,0
3426,32,1,1,3,256,1,0,0.000253,220,1038,468,1,0
3427,32,1,1,3,256,2,0,0.000253,220,1038,468,1,0
3428,32,1,1,3,256,4,0,0.000255,171,890,387,1,0
3429,32,1,1,3,256,8,0,0.000255,171,890,387,1,0
3430,32,1,1,3,256,16,0,0.000255,171,890,387,1,0
3431,32,1,1,3,256,32,0,0.000255,171,890,387,1,0
3432,32,1,1,3,128,1,0,0.000286,315,1448,482,1,0
3433,32,1,1,3,128,2,0,0.000277,284,1456,484,1,0
3434,32,1,1,3,128,4,0,0.000261,256,1302,404,1,0
3435,32,1,1,3,128,8,0,0.000261,256,1302,404,1,0
3436,32,1,1,3,128,16,0,0.000261,256,1302,404,1,0
3437,32,1,1,3,128,32,0,0.000261,256,1302,404,1,0
3450,32,1,1,4,512,1,0,0.000039,91,536,213,1,0
3451,32,1,1,4,512,2,0,0.000039,91,536,213,1,0
3452,32,1,1,4,512,4,0,0.000048,107,554,294,1,0
3453,32,1,1,4,512,8,0,0.000048,107,554,294,1,0
3454,32,1,1,4,512,16,0,0.000048,107,554,294,1,0
3455,32,1,1,4,512,32,0,0.000048,107,554,294,1,0
3456,32,1,1,4,256,1,0,0.000037,150,753,248,1,0
3457,32,1,1,4,256,2,0,0.000037,150,753,248,1,0
3458,32,1,1,4,256,4,0,0.000051,187,920,314,1,0
3459,32,1,1,4,256,8,0,0.000051,187,920,314,1,0
3460,32,1,1,4,256,16,0,0.000051,187,920,314,1,0
3461,32,1,1,4,256,32,0,0.000051,187,920,314,1,0
3462,32,1,1,4,128,1,0,0.000044,226,1187,270,1,0
3463,32,1,1,4,128,2,0,0.000046,222,1187,270,1,0
3464,32,1,1,4,128,4,0,0.000059,287,1257,335,1,0
3465,32,1,1,4,128,8,0,0.000059,287,1257,335,1,0
3466,32,1,1,4,128,16,0,0.000059,287,1257,335,1,0
3467,32,1,1,4,128,32,0,0.000059,287,1257,335,1,0
3480,32,1,2,1,512,1,0,0.000142,120,572,434,1,0
3481,32,1,2,1,512,2,0,0.000147,113,572,434,1,0
3482,32,1,2,1,512,4,0,0.000153,93,441,314,1,0
3483,32,1,2,1,512,8,0,0.000153,93,441,314,1,0
3484,32,1,2,1,512,16,0,0.000153,93,441,314,1,0
3485,32,1,2,1,512,32,0,0.000153,93,441,314,1,0
3486,32,1,2,1,256,1,0,0.000175,178,755,444,1,0
3487,32,1,2,1,256,2,0,0.000171,171,739,444,1,0
3488,32,1,2,1,256,4,0,0.000146,131,595,322,1,0
3489,32,1,2,1,256,8,0,0.000146,131,595,322,1,0
3490,32,1,2,1,256,16,0,0.000146,131,595,322,1,0
3491,32,1,2,1,256,32,0,0.000146,131,595,322,1,0
3492,32,1,2,1,128,1,0,0.000226,236,1014,460,1,0
3493,32,1,2,1,128,2,0,0.000204,262,1014,460,1,0
3494,32,1,2,1,128,4,0,0.000204,193,840,337,1,0
3495,32,1,2,1,128,8,0,0.000204,193,840,337,1,0
3496,32,1,2,1,128,16,0,0.000204,193,840,337,1,0
3497,32,1,2,1,128,32,0,0.000204,193,840,337,1,0
3510,32,1,2,2,512,1,0,0.000150,121,578,386,1,0
3511,32,1,2,2,512,2,0,0.000150,121,578,386,1,0
3512,32,1,2,2,512,4,0,0.000164,103,559,386,1,0
3513,32,1,2,2,512,8,0,0.000164,103,559,386,1,0
3514,32,1,2,2,512,16,0,0.000164,103,559,386,1,0
3515,32,1,2,2,512,32,0,0.000164,103,559,386,1,0
3516,32,1,2,2,256,1,0,0.000180,193,761,393,1,0
3517,32,1,2,2,256,2,0,0.000180,193,761,393,1,0
3518,32,1,2,2,256,4,0,0.000173,183,757,393,1,0
3519,32,1,2,2,256,8,0,0.000173,183,757,393,1,0
3520,32,1,2,2,256,16,0,0.000173,183,757,393,1,0
3521,32,1,2,2,256,32,0,0.000173,183,757,393,1,0
3522,32,1,2,2,128,1,0,0.000171,202,1042,407,1,0
3523,32,1,2,2,128,2,0,0.000171,202,1042,407,1,0
3524,32,1,2,2,128,4,0,0.000166,205,1033,407,1,0
3525,32,1,2,2,128,8,0,0.000166,205,1033,407,1,0
3526,32,1,2,2,128,16,0,0.000166,205,1033,407,1,0
3527,32,1,2,2,128,32,0,0.000166,205,1033,407,1,0
3540,32,1,2,3,512,1,0,0.000246,148,789,459,1,0
3541,32,1,2,3,512,2,0,0.000246,148,789,459,1,0
3542,32,1,2,3,512,4,0,0.000256,131,640,379,1,0
3543,32,1,2,3,512,8,0,0.000256,131,640,379,1,0
3544,32,1,2,3,512,16,0,0.000256,131,640,379,1,0
3545,32,1,2,3,512,32,0,0.000256,131,640,379,1,0
3546,32,1,2,3,256,1,0,0.000253,220,1038,468,1,0
3547,32,1,2,3,256,2,0,0.000253,220,1038,468,1,0
3548,32,1,2,3,256,4,0,0.000253,171,890,387,1,0
3549,32,1,2,3,256,8,0,0.000255,171,890,387,1,0
3550,32,1,2,3,256,16,0,0.000255,171,890,387,1,0
3551,32,1,2,3,256,32,0,0.000255,171,890,387,1,0
