n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
455,16,2,2,3,4,1,0,6.80E-05,11196.472,890
456,16,2,2,3,4,2,0,7.00E-05,14493.542,1403
457,16,2,2,3,4,4,0,7.00E-05,14381.024,1451
458,16,2,2,3,4,8,0,8.60E-05,16411.137,1593
459,16,2,2,3,4,16,0,7.60E-05,19876.584,1864
460,16,2,2,4,1,1,0,0.000121,14308.406,1112
461,16,2,2,4,1,2,0,0.000118,16871.582,1503
462,16,2,2,4,1,4,0,0.000118,19788.805,1928
463,16,2,2,4,1,8,0,0.000113,19587.176,1949
464,16,2,2,4,1,16,0,8.10E-05,20644.793,1946
465,16,2,2,4,2,1,0,0.000116,13749.274,1092
466,16,2,2,4,2,2,0,9.90E-05,15969.576,1499
467,16,2,2,4,2,4,0,0.000108,19690.65,1921
468,16,2,2,4,2,8,0,0.000104,19607.924,1946
469,16,2,2,4,2,16,0,7.90E-05,20190.197,1944
470,16,2,2,4,3,1,0,0.00012,13978.3,1112
471,16,2,2,4,3,2,0,0.00012,18379.27,1440
472,16,2,2,4,3,4,0,0.000121,19863.283,1930
473,16,2,2,4,3,8,0,0.000113,20299.523,1950
474,16,2,2,4,3,16,0,7.80E-05,22189.188,2106
475,16,2,2,4,4,1,0,0.000114,13929.622,1084
476,16,2,2,4,4,2,0,0.000114,15823.808,1495
477,16,2,2,4,4,4,0,0.000106,16879.029,1540
478,16,2,2,4,4,8,0,9.70E-05,18901.693,1946
479,16,2,2,4,4,16,0,7.80E-05,20191.795,1944
480,16,2,3,1,1,1,0,3.40E-05,9375.17,823
481,16,2,3,1,1,2,0,4.00E-05,13134.016,1308
482,16,2,3,1,1,4,0,4.00E-05,13657.504,1355
483,16,2,3,1,1,8,0,4.00E-05,15379.322,1502
484,16,2,3,1,1,16,0,2.70E-05,12183.332,1209
485,16,2,3,1,2,1,0,3.60E-05,9692.774,806
486,16,2,3,1,2,2,0,4.50E-05,12413.954,1307
487,16,2,3,1,2,4,0,4.50E-05,13637.554,1351
488,16,2,3,1,2,8,0,4.50E-05,15381.716,1500
489,16,2,3,1,2,16,0,2.80E-05,11773.426,1208
490,16,2,3,1,3,1,0,3.40E-05,9495.934,823
491,16,2,3,1,3,2,0,4.30E-05,13553.764,1244
492,16,2,3,1,3,4,0,4.30E-05,13638.352,1358
493,16,2,3,1,3,8,0,4.20E-05,15335.698,1502
494,16,2,3,1,3,16,0,3.00E-05,14780.822,1433
495,16,2,3,1,4,1,0,3.70E-05,9274.622,798
496,16,2,3,1,4,2,0,4.50E-05,12280.156,1303
497,16,2,3,1,4,4,0,3.90E-05,12594.834,1354
498,16,2,3,1,4,8,0,4.20E-05,15323.196,1500
499,16,2,3,1,4,16,0,2.60E-05,12038.894,1208
500,16,2,3,2,1,1,0,7.20E-05,10478.006,925
501,16,2,3,2,1,2,0,7.90E-05,14549.402,1384
502,16,2,3,2,1,4,0,7.30E-05,17593.506,1808
503,16,2,3,2,1,8,0,7.30E-05,17621.436,1827
504,16,2,3,2,1,16,0,6.10E-05,17691.395,1863
505,16,2,3,2,2,1,0,7.20E-05,10907.596,908
506,16,2,3,2,2,2,0,8.10E-05,13863.122,1383
507,16,2,3,2,2,4,0,7.20E-05,17416.35,1804
508,16,2,3,2,2,8,0,7.30E-05,17537.113,1825
509,16,2,3,2,2,16,0,5.80E-05,17307.557,1862
510,16,2,3,2,3,1,0,8.70E-05,10522.428,925
511,16,2,3,2,3,2,0,0.000103,15619.52,1320
512,16,2,3,2,3,4,0,7.90E-05,17478.062,1813
513,16,2,3,2,3,8,0,8.10E-05,17513.973,1828
514,16,2,3,2,3,16,0,6.50E-05,20194.986,1959
515,16,2,3,2,4,1,0,6.90E-05,10348.464,900
516,16,2,3,2,4,2,0,7.80E-05,13303.192,1379
517,16,2,3,2,4,4,0,7.20E-05,14347.508,1423
518,16,2,3,2,4,8,0,7.10E-05,17587.389,1825
519,16,2,3,2,4,16,0,6.30E-05,17276.967,1862
520,16,2,3,3,1,1,0,0.000127,11976.65,907
521,16,2,3,3,1,2,0,0.00014,15893.5,1399
522,16,2,3,3,1,4,0,0.000128,15455.398,1435
523,16,2,3,3,1,8,0,0.000123,17609.998,1583
524,16,2,3,3,1,16,0,0.000115,20217.33,1845
525,16,2,3,3,2,1,0,0.000126,11937.814,890
526,16,2,3,3,2,2,0,0.000135,14642.236,1398
527,16,2,3,3,2,4,0,0.000118,15280.37,1431
528,16,2,3,3,2,8,0,0.000125,17775.449,1581
529,16,2,3,3,2,16,0,0.000112,19730.816,1844
530,16,2,3,3,3,1,0,0.000145,12075.602,907
531,16,2,3,3,3,2,0,0.000159,16891.266,1335
532,16,2,3,3,3,4,0,0.000149,15519.504,1439
533,16,2,3,3,3,8,0,0.000144,17987.984,1583
534,16,2,3,3,3,16,0,0.000118,22338.414,1973
535,16,2,3,3,4,1,0,0.000118,11597.866,882
536,16,2,3,3,4,2,0,0.000126,14940.156,1394
537,16,2,3,3,4,4,0,0.000124,14962.766,1434
538,16,2,3,3,4,8,0,0.000112,17875.732,1581
539,16,2,3,3,4,16,0,0.000116,20831.523,1844
540,16,2,3,4,1,1,0,0.00016,15082.732,1096
541,16,2,3,4,1,2,0,0.000159,17662.135,1491
542,16,2,3,4,1,4,0,0.000161,21109.76,1914
543,16,2,3,4,1,8,0,0.000145,21785.135,1933
544,16,2,3,4,1,16,0,0.000143,21229.992,1928
545,16,2,3,4,2,1,0,0.000149,15700.916,1083
546,16,2,3,4,2,2,0,0.00016,17902.598,1494
547,16,2,3,4,2,4,0,0.000153,20586.537,1914
548,16,2,3,4,2,8,0,0.000149,21673.414,1935
549,16,2,3,4,2,16,0,0.00013,21780.08,1932
550,16,2,3,4,3,1,0,0.000179,15760.234,1096
551,16,2,3,4,3,2,0,0.000183,18745.553,1427
552,16,2,3,4,3,4,0,0.000173,21127.051,1917
553,16,2,3,4,3,8,0,0.000163,22283.352,1933
554,16,2,3,4,3,16,0,0.000142,22470.615,2088
555,16,2,3,4,4,1,0,0.00014,14860.09,1071
556,16,2,3,4,4,2,0,0.000151,17570.896,1486
557,16,2,3,4,4,4,0,0.00014,18192.805,1529
558,16,2,3,4,4,8,0,0.000144,21577.654,1931
559,16,2,3,4,4,16,0,0.00014,21209.775,1928
560,16,2,4,1,1,1,0,4.70E-05,10923.822,891
561,16,2,4,1,1,2,0,5.40E-05,14642.768,1381
562,16,2,4,1,1,4,0,6.70E-05,15068.9,1420
563,16,2,4,1,1,8,0,5.80E-05,17494.555,1566
564,16,2,4,1,1,16,0,3.90E-05,13756.988,1270
565,16,2,4,1,2,1,0,4.40E-05,10695.594,863
566,16,2,4,1,2,2,0,6.20E-05,14032.83,1368
567,16,2,4,1,2,4,0,6.20E-05,14924.994,1405
568,16,2,4,1,2,8,0,6.50E-05,17454.389,1551
569,16,2,4,1,2,16,0,3.70E-05,12522.482,1258
570,16,2,4,1,3,1,0,5.10E-05,10963.456,890
571,16,2,4,1,3,2,0,6.30E-05,15778.056,1317
572,16,2,4,1,3,4,0,6.00E-05,15134.336,1422
573,16,2,4,1,3,8,0,5.90E-05,17761.885,1567
574,16,2,4,1,3,16,0,3.60E-05,16006.55,1493
575,16,2,4,1,4,1,0,4.70E-05,11032.084,863
576,16,2,4,1,4,2,0,5.50E-05,13856.738,1373
577,16,2,4,1,4,4,0,6.60E-05,14407.624,1417
578,16,2,4,1,4,8,0,6.60E-05,17677.828,1562
579,16,2,4,1,4,16,0,3.90E-05,12892.222,1268
580,16,2,4,2,1,1,0,0.000122,14807.422,1014
581,16,2,4,2,1,2,0,0.000142,17778.109,1475
582,16,2,4,2,1,4,0,0.000127,21777.686,1902
583,16,2,4,2,1,8,0,0.000127,21254.996,1919
584,16,2,4,2,1,16,0,8.80E-05,19583.451,1920
585,16,2,4,2,2,1,0,0.000113,14840.672,995
586,16,2,4,2,2,2,0,0.000132,16934.623,1471
587,16,2,4,2,2,4,0,0.00012,21214.564,1896
588,16,2,4,2,2,8,0,0.000118,21509.293,1915
589,16,2,4,2,2,16,0,9.00E-05,19470.668,1916
590,16,2,4,2,3,1,0,0.000119,14733.74,1014
591,16,2,4,2,3,2,0,0.00013,18694.215,1411
592,16,2,4,2,3,4,0,0.00013,21618.352,1905
593,16,2,4,2,3,8,0,0.000116,21629.523,1920
594,16,2,4,2,3,16,0,8.30E-05,21589.623,2014
595,16,2,4,2,4,1,0,0.000117,14784.546,986
596,16,2,4,2,4,2,0,0.00014,17046.877,1466
597,16,2,4,2,4,4,0,0.00012,18466.783,1516
598,16,2,4,2,4,8,0,0.000112,21226.268,1914
599,16,2,4,2,4,16,0,8.70E-05,19084.436,1917
600,16,2,4,3,1,1,0,0.000163,14647.29,961
601,16,2,4,3,1,2,0,0.000169,18130.826,1452
602,16,2,4,3,1,4,0,0.000173,18111.939,1491
603,16,2,4,3,1,8,0,0.000171,20207.754,1638
604,16,2,4,3,1,16,0,0.000141,22217.65,1906
605,16,2,4,3,2,1,0,0.000157,14705.012,942
606,16,2,4,3,2,2,0,0.000175,16864.666,1448
607,16,2,4,3,2,4,0,0.000173,17285.213,1484
608,16,2,4,3,2,8,0,0.000169,20420.82,1632
609,16,2,4,3,2,16,0,0.000146,21574.463,1893
610,16,2,4,3,3,1,0,0.000229,15785.504,961
611,16,2,4,3,3,2,0,0.000182,19055.975,1388
612,16,2,4,3,3,4,0,0.000193,18466.783,1493
613,16,2,4,3,3,8,0,0.000194,20127.156,1638
614,16,2,4,3,3,16,0,0.000151,23707.25,2032
615,16,2,4,3,4,1,0,0.000199,14683.998,933
616,16,2,4,3,4,2,0,0.00017,16667.826,1445
617,16,2,4,3,4,4,0,0.000172,16889.404,1488
618,16,2,4,3,4,8,0,0.000166,20395.283,1634
619,16,2,4,3,4,16,0,0.000145,21825.832,1903
620,16,2,4,4,1,1,0,0.00025,19647.559,1161
621,16,2,4,4,1,2,0,0.000244,21310.059,1552
622,16,2,4,4,1,4,0,0.000231,23375.281,1976
623,16,2,4,4,1,8,0,0.000228,24544.086,2002
624,16,2,4,4,1,16,0,0.000177,24082.311,1975
625,16,2,4,4,2,1,0,0.000247,19006.232,1142
626,16,2,4,4,2,2,0,0.000254,20176.633,1547
627,16,2,4,4,2,4,0,0.000248,22967.238,1970
628,16,2,4,4,2,8,0,0.000213,24681.873,1996
629,16,2,4,4,2,16,0,0.000161,23165.939,1976
631,16,2,4,4,3,2,0,0.000265,22241.059,1488
632,16,2,4,4,3,4,0,0.000245,23486.203,1978
633,16,2,4,4,3,8,0,0.000239,25139.66,2002
634,16,2,4,4,3,16,0,0.000179,25936.596,2135
635,16,2,4,4,4,1,0,0.000236,18171.523,1133
636,16,2,4,4,4,2,0,0.00026,20626.438,1544
637,16,2,4,4,4,4,0,0.000237,20455.666,1588
638,16,2,4,4,4,8,0,0.000219,24630.803,1997
639,16,2,4,4,4,16,0,0.000195,23244.941,1974
640,16,3,1,1,1,1,0,1.40E-05,8466.514,830
641,16,3,1,1,1,2,0,1.60E-05,12448.8,1319
642,16,3,1,1,1,4,0,1.60E-05,13113.534,1362
643,16,3,1,1,1,8,0,1.60E-05,14628.138,1510
644,16,3,1,1,1,16,0,1.10E-05,11485.082,1184
645,16,3,1,1,2,1,0,1.30E-05,8407.728,813
646,16,3,1,1,2,2,0,1.70E-05,11545.996,1318
647,16,3,1,1,2,4,0,1.60E-05,13013.252,1358
648,16,3,1,1,2,8,0,1.60E-05,14541.422,1508
649,16,3,1,1,2,16,0,1.00E-05,10978.352,1183
650,16,3,1,1,3,1,0,1.50E-05,8689.954,831
651,16,3,1,1,3,2,0,1.80E-05,13240.416,1256
652,16,3,1,1,3,4,0,1.80E-05,13278.72,1365
653,16,3,1,1,3,8,0,1.90E-05,14947.072,1511
654,16,3,1,1,3,16,0,1.10E-05,14292.446,1408
655,16,3,1,1,4,1,0,1.30E-05,8360.646,805
656,16,3,1,1,4,2,0,1.60E-05,11546.262,1314
657,16,3,1,1,4,4,0,1.60E-05,12060.972,1361
658,16,3,1,1,4,8,0,1.60E-05,14013.146,1508
659,16,3,1,1,4,16,0,1.00E-05,10972.766,1183
660,16,3,1,2,1,1,0,3.10E-05,9388.47,896
661,16,3,1,2,1,2,0,3.90E-05,14009.422,1354
662,16,3,1,2,1,4,0,3.20E-05,16328.942,1780
663,16,3,1,2,1,8,0,3.10E-05,16547.594,1800
664,16,3,1,2,1,16,0,4.80E-05,18305.057,1830
665,16,3,1,2,2,1,0,3.00E-05,9239.776,878
666,16,3,1,2,2,2,0,3.70E-05,13018.838,1352
667,16,3,1,2,2,4,0,3.00E-05,16352.35,1775
668,16,3,1,2,2,8,0,3.10E-05,16502.373,1797
669,16,3,1,2,2,16,0,4.70E-05,17757.096,1828
670,16,3,1,2,3,1,0,3.70E-05,9706.074,897
671,16,3,1,2,3,2,0,4.20E-05,14839.076,1290
672,16,3,1,2,3,4,0,3.70E-05,16860.41,1783
673,16,3,1,2,3,8,0,3.90E-05,17102.203,1801
674,16,3,1,2,3,16,0,4.60E-05,20443.164,1925
675,16,3,1,2,4,1,0,3.20E-05,9252.81,870
676,16,3,1,2,4,2,0,3.70E-05,13038.522,1348
677,16,3,1,2,4,4,0,3.10E-05,13265.952,1394
678,16,3,1,2,4,8,0,3.00E-05,15979.152,1797
679,16,3,1,2,4,16,0,4.70E-05,17794.336,1828
680,16,3,1,3,1,1,0,5.20E-05,11213.23,913
681,16,3,1,3,1,2,0,6.20E-05,14894.138,1438
682,16,3,1,3,1,4,0,6.10E-05,15072.624,1473
683,16,3,1,3,1,8,0,6.30E-05,17005.381,1621
684,16,3,1,3,1,16,0,5.30E-05,21406.615,1867
685,16,3,1,3,2,1,0,5.10E-05,11057.088,895
686,16,3,1,3,2,2,0,6.00E-05,14038.948,1436
687,16,3,1,3,2,4,0,6.20E-05,15346.338,1468
688,16,3,1,3,2,8,0,6.20E-05,16845.779,1618
689,16,3,1,3,2,16,0,5.20E-05,20792.688,1865
690,16,3,1,3,3,1,0,5.50E-05,11149.39,913
691,16,3,1,3,3,2,0,6.40E-05,15952.02,1374
692,16,3,1,3,3,4,0,6.20E-05,15536.528,1475
693,16,3,1,3,3,8,0,6.50E-05,17210.732,1621
694,16,3,1,3,3,16,0,5.30E-05,23328.998,1962
695,16,3,1,3,4,1,0,5.20E-05,11058.95,887
696,16,3,1,3,4,2,0,6.30E-05,14023.786,1432
697,16,3,1,3,4,4,0,6.00E-05,14640.64,1471
698,16,3,1,3,4,8,0,5.70E-05,16365.118,1618
699,16,3,1,3,4,16,0,5.30E-05,20601.434,1865
700,16,3,1,4,1,1,0,6.70E-05,12780.502,1104
701,16,3,1,4,1,2,0,7.20E-05,16121.728,1499
702,16,3,1,4,1,4,0,6.90E-05,19128.592,1925
703,16,3,1,4,1,8,0,6.80E-05,19246.43,1946
704,16,3,1,4,1,16,0,5.90E-05,21660.646,1987
705,16,3,1,4,2,1,0,6.80E-05,12371.926,1087
706,16,3,1,4,2,2,0,7.10E-05,15266.006,1497
707,16,3,1,4,2,4,0,7.00E-05,19078.85,1920
708,16,3,1,4,2,8,0,7.00E-05,19236.588,1943
709,16,3,1,4,2,16,0,6.40E-05,21640.43,1985
710,16,3,1,4,3,1,0,7.30E-05,12978.938,1105
711,16,3,1,4,3,2,0,8.10E-05,17540.572,1435
712,16,3,1,4,3,4,0,7.70E-05,19510.568,1927
713,16,3,1,4,3,8,0,7.40E-05,19192.965,1946
714,16,3,1,4,3,16,0,6.50E-05,23753.268,2148
715,16,3,1,4,4,1,0,6.50E-05,12386.556,1079
716,16,3,1,4,4,2,0,7.10E-05,15149.498,1493
717,16,3,1,4,4,4,0,6.70E-05,16484.02,1539
718,16,3,1,4,4,8,0,6.80E-05,18724.271,1943
719,16,3,1,4,4,16,0,5.80E-05,20983.145,1985
720,16,3,2,1,1,1,0,2.20E-05,10079.006,839
721,16,3,2,1,1,2,0,2.60E-05,13564.138,1334
722,16,3,2,1,1,4,0,2.60E-05,14082.04,1380
723,16,3,2,1,1,8,0,2.60E-05,16574.193,1520
724,16,3,2,1,1,16,0,1.80E-05,12188.918,1194
725,16,3,2,1,2,1,0,2.00E-05,10329.046,822
726,16,3,2,1,2,2,0,2.60E-05,13193.334,1334
727,16,3,2,1,2,4,0,2.50E-05,14055.972,1376
728,16,3,2,1,2,8,0,2.50E-05,16377.62,1516
729,16,3,2,1,2,16,0,1.80E-05,11547.592,1189
730,16,3,2,1,3,1,0,2.20E-05,10265.738,840
731,16,3,2,1,3,2,0,2.60E-05,14484.498,1272
732,16,3,2,1,3,4,0,2.80E-05,14225.148,1383
733,16,3,2,1,3,8,0,2.60E-05,16645.217,1521
734,16,3,2,1,3,16,0,1.90E-05,14959.84,1418
735,16,3,2,1,4,1,0,2.10E-05,9705.542,814
736,16,3,2,1,4,2,0,2.60E-05,12499.34,1329
737,16,3,2,1,4,4,0,2.40E-05,13202.378,1381
738,16,3,2,1,4,8,0,2.50E-05,16492.799,1516
739,16,3,2,1,4,16,0,1.70E-05,11732.462,1191
740,16,3,2,2,1,1,0,7.20E-05,13045.172,911
741,16,3,2,2,1,2,0,7.80E-05,15136.198,1372
742,16,3,2,2,1,4,0,6.90E-05,18186.686,1801
743,16,3,2,2,1,8,0,7.10E-05,19208.393,1813
744,16,3,2,2,1,16,0,5.20E-05,19196.422,1841
745,16,3,2,2,2,1,0,7.10E-05,12805.772,894
746,16,3,2,2,2,2,0,7.60E-05,14151.2,1371
747,16,3,2,2,2,4,0,7.00E-05,18110.344,1797
748,16,3,2,2,2,8,0,7.00E-05,18965.801,1811
749,16,3,2,2,2,16,0,7.20E-05,18794.762,1840
750,16,3,2,2,3,1,0,7.30E-05,12268.186,910
751,16,3,2,2,3,2,0,8.30E-05,16811.732,1310
752,16,3,2,2,3,4,0,8.10E-05,18612.02,1805
753,16,3,2,2,3,8,0,7.80E-05,19576.004,1814
754,16,3,2,2,3,16,0,6.10E-05,21476.84,1937
755,16,3,2,2,4,1,0,6.80E-05,11669.42,886
756,16,3,2,2,4,2,0,7.60E-05,14064.75,1367
757,16,3,2,2,4,4,0,7.00E-05,14971.278,1415
758,16,3,2,2,4,8,0,7.00E-05,19408.689,1811
759,16,3,2,2,4,16,0,5.20E-05,18703.789,1840
760,16,3,2,3,1,1,0,0.000123,14924.994,954
761,16,3,2,3,1,2,0,0.000124,18000.752,1482
762,16,3,2,3,1,4,0,0.000116,17316.6,1495
763,16,3,2,3,1,8,0,0.000122,20887.385,1630
764,16,3,2,3,1,16,0,7.10E-05,22153.012,1876
765,16,3,2,3,2,1,0,0.000111,14618.562,937
766,16,3,2,3,2,2,0,0.000126,16914.674,1480
767,16,3,2,3,2,4,0,0.000117,17234.938,1491
768,16,3,2,3,2,8,0,0.00012,20533.338,1628
769,16,3,2,3,2,16,0,6.90E-05,21943.67,1873
770,16,3,2,3,3,1,0,0.000117,15244.726,954
771,16,3,2,3,3,2,0,0.000134,18883.074,1419
772,16,3,2,3,3,4,0,0.00013,18421.031,1498
773,16,3,2,3,3,8,0,0.000135,20885.787,1628
774,16,3,2,3,3,16,0,7.10E-05,24483.438,1972
775,16,3,2,3,4,1,0,0.000116,14209.986,929
776,16,3,2,3,4,2,0,0.000125,16870.252,1477
777,16,3,2,3,4,4,0,8.70E-05,16319.366,1494
778,16,3,2,3,4,8,0,0.00013,20338.094,1628
779,16,3,2,3,4,16,0,7.30E-05,22237.6,1873
780,16,3,2,4,1,1,0,0.00015,17875.998,1122
781,16,3,2,4,1,2,0,0.000151,19662.188,1515
782,16,3,2,4,1,4,0,0.000147,20881.799,1937
783,16,3,2,4,1,8,0,0.00015,22934.254,1961
784,16,3,2,4,1,16,0,8.30E-05,22243.719,1972
785,16,3,2,4,2,1,0,0.000146,16491.469,1105
786,16,3,2,4,2,2,0,0.000156,18599.783,1514
787,16,3,2,4,2,4,0,0.000149,21543.871,1935
788,16,3,2,4,2,8,0,0.000149,23648.996,1960
789,16,3,2,4,2,16,0,9.10E-05,22326.711,1969
790,16,3,2,4,3,1,0,0.000148,17739.008,1123
791,16,3,2,4,3,2,0,0.000156,20555.416,1452
792,16,3,2,4,3,4,0,0.000159,22322.453,1943
793,16,3,2,4,3,8,0,0.000142,23524.773,1964
794,16,3,2,4,3,16,0,8.80E-05,24390.604,2132
795,16,3,2,4,4,1,0,0.000147,17176.152,1096
796,16,3,2,4,4,2,0,0.000155,19031.502,1510
797,16,3,2,4,4,4,0,0.000146,17922.549,1552
798,16,3,2,4,4,8,0,0.000139,23356.662,1960
799,16,3,2,4,4,16,0,8.80E-05,22264.467,1970
800,16,3,3,1,1,1,0,3.70E-05,10689.742,837
801,16,3,3,1,1,2,0,4.40E-05,14272.23,1329
802,16,3,3,1,1,4,0,4.40E-05,14365.064,1373
803,16,3,3,1,1,8,0,4.00E-05,16808.008,1516
804,16,3,3,1,1,16,0,2.70E-05,12310.48,1191
805,16,3,3,1,2,1,0,3.50E-05,10495.296,820
806,16,3,3,1,2,2,0,4.30E-05,13460.93,1328
807,16,3,3,1,2,4,0,4.10E-05,14451.78,1369
808,16,3,3,1,2,8,0,3.80E-05,16911.482,1514
809,16,3,3,1,2,16,0,2.80E-05,11721.822,1190
810,16,3,3,1,3,1,0,3.40E-05,10774.862,837
811,16,3,3,1,3,2,0,4.40E-05,14701.288,1266
812,16,3,3,1,3,4,0,4.00E-05,14616.966,1377
813,16,3,3,1,3,8,0,4.50E-05,17163.916,1517
814,16,3,3,1,3,16,0,2.50E-05,14880.04,1415
815,16,3,3,1,4,1,0,3.30E-05,11033.414,812
816,16,3,3,1,4,2,0,3.70E-05,13249.992,1324
817,16,3,3,1,4,4,0,4.50E-05,13874.826,1372
818,16,3,3,1,4,8,0,3.70E-05,17443.482,1514
819,16,3,3,1,4,16,0,2.80E-05,12251.428,1188
820,16,3,3,2,1,1,0,0.000104,13238.82,912
821,16,3,3,2,1,2,0,0.000115,16640.162,1371
822,16,3,3,2,1,4,0,0.000105,18636.758,1799
823,16,3,3,2,1,8,0,0.000107,20520.836,1814
824,16,3,3,2,1,16,0,0.000107,21279.734,1840
825,16,3,3,2,2,1,0,0.000105,14082.572,895
826,16,3,3,2,2,2,0,0.000113,15297.394,1370
827,16,3,3,2,2,4,0,0.000123,19457.635,1795
828,16,3,3,2,2,8,0,0.000119,20458.857,1812
829,16,3,3,2,2,16,0,0.00011,20509.398,1839
830,16,3,3,2,3,1,0,7.90E-05,14674.688,912
831,16,3,3,2,3,2,0,8.60E-05,17386.025,1307
832,16,3,3,2,3,4,0,8.50E-05,19784.549,1802
833,16,3,3,2,3,8,0,8.00E-05,20332.773,1814
834,16,3,3,2,3,16,0,0.000106,22255.422,1936
835,16,3,3,2,4,1,0,0.000105,13924.568,887
836,16,3,3,2,4,2,0,0.000117,15569.778,1366
837,16,3,3,2,4,4,0,0.000112,16271.752,1414
838,16,3,3,2,4,8,0,0.000118,20026.342,1812
839,16,3,3,2,4,16,0,0.000111,20109.865,1839
840,16,3,3,3,1,1,0,0.000179,16152.052,955
841,16,3,3,3,1,2,0,0.000125,19431.033,1482
842,16,3,3,3,1,4,0,0.000134,18587.549,1524
843,16,3,3,3,1,8,0,0.000194,22113.645,1667
844,16,3,3,3,1,16,0,0.000113,22768.803,1845
845,16,3,3,3,2,1,0,0.000179,15503.544,938
846,16,3,3,3,2,2,0,0.000124,18302.662,1481
847,16,3,3,3,2,4,0,0.00012,18334.582,1520
848,16,3,3,3,2,8,0,0.000191,21962.023,1665
849,16,3,3,3,2,16,0,0.000113,22327.773,1844
850,16,3,3,3,3,1,0,0.00014,15678.04,955
851,16,3,3,3,3,2,0,0.000131,20455.135,1418
852,16,3,3,3,3,4,0,0.000129,19440.877,1527
853,16,3,3,3,3,8,0,0.000146,22393.211,1667
854,16,3,3,3,3,16,0,0.000107,25513.922,1973
856,16,3,3,3,4,2,0,0.00014,17648.303,1477
857,16,3,3,3,4,4,0,0.000124,18513.6,1523
858,16,3,3,3,4,8,0,0.000128,21755.342,1665
859,16,3,3,3,4,16,0,0.000116,22598.828,1842
860,16,3,3,4,1,1,0,0.000165,19856.635,1152
861,16,3,3,4,1,2,0,0.000259,21659.316,1547
862,16,3,3,4,1,4,0,0.000249,22676.234,1974
863,16,3,3,4,1,8,0,0.00024,25890.312,1990
864,16,3,3,4,1,16,0,0.00014,24486.098,1952
865,16,3,3,4,2,1,0,0.000163,19151.201,1135
866,16,3,3,4,2,2,0,0.000242,20866.902,1546
867,16,3,3,4,2,4,0,0.000239,22560.523,1969
868,16,3,3,4,2,8,0,0.00023,25165.729,1988
869,16,3,3,4,2,16,0,0.000141,23065.127,1951
870,16,3,3,4,3,1,0,0.000166,19888.287,1153
871,16,3,3,4,3,2,0,0.000175,21581.379,1483
872,16,3,3,4,3,4,0,0.000168,23622.662,1977
873,16,3,3,4,3,8,0,0.000159,25477.48,1991
874,16,3,3,4,3,16,0,0.00014,24688.789,2112
875,16,3,3,4,4,1,0,0.00016,19116.09,1127
876,16,3,3,4,4,2,0,0.000238,20243.133,1542
877,16,3,3,4,4,4,0,0.000237,20106.674,1588
878,16,3,3,4,4,8,0,0.00023,25661.818,1988
879,16,3,3,4,4,16,0,0.00013,23155.301,1951
880,16,3,4,1,1,1,0,2.60E-05,12333.356,890
881,16,3,4,1,1,2,0,3.20E-05,15773.8,1384
882,16,3,4,1,1,4,0,3.10E-05,15591.324,1428
883,16,3,4,1,1,8,0,3.20E-05,19392.73,1572
884,16,3,4,1,1,16,0,2.20E-05,13618.402,1245
885,16,3,4,1,2,1,0,2.50E-05,12205.676,874
886,16,3,4,1,2,2,0,3.30E-05,15006.656,1384
887,16,3,4,1,2,4,0,2.90E-05,15506.204,1425
888,16,3,4,1,2,8,0,3.10E-05,18633.033,1571
889,16,3,4,1,2,16,0,2.10E-05,12576.746,1245
890,16,3,4,1,3,1,0,2.50E-05,12200.356,890
891,16,3,4,1,3,2,0,3.00E-05,16472.582,1320
892,16,3,4,1,3,4,0,3.30E-05,16831.15,1430
893,16,3,4,1,3,8,0,3.20E-05,19229.141,1572
894,16,3,4,1,3,16,0,2.00E-05,15745.604,1469
895,16,3,4,1,4,1,0,2.50E-05,11765.18,865
896,16,3,4,1,4,2,0,3.00E-05,14576.534,1380
897,16,3,4,1,4,4,0,3.10E-05,14869.134,1428
898,16,3,4,1,4,8,0,3.00E-05,18706.982,1571
899,16,3,4,1,4,16,0,2.20E-05,13170.724,1245
900,16,3,4,2,1,1,0,9.00E-05,15023.148,976
901,16,3,4,2,1,2,0,9.90E-05,18195.465,1436
902,16,3,4,2,1,4,0,9.00E-05,20999.902,1863
903,16,3,4,2,1,8,0,8.90E-05,22501.473,1877
904,16,3,4,2,1,16,0,8.60E-05,21150.99,1904
905,16,3,4,2,2,1,0,8.10E-05,15754.116,961
906,16,3,4,2,2,2,0,9.80E-05,17392.145,1436
907,16,3,4,2,2,4,0,8.80E-05,20834.184,1860
908,16,3,4,2,2,8,0,8.90E-05,22140.244,1875
909,16,3,4,2,2,16,0,8.90E-05,21064.273,1904
910,16,3,4,2,3,1,0,8.90E-05,15725.122,977
911,16,3,4,2,3,2,0,9.70E-05,19073.529,1371
912,16,3,4,2,3,4,0,9.40E-05,21725.551,1865
913,16,3,4,2,3,8,0,8.70E-05,22485.512,1877
914,16,3,4,2,3,16,0,8.50E-05,23932.285,2000
915,16,3,4,2,4,1,0,8.90E-05,14923.664,953
916,16,3,4,2,4,2,0,9.30E-05,16781.674,1431
917,16,3,4,2,4,4,0,8.30E-05,18121.25,1478
918,16,3,4,2,4,8,0,8.30E-05,22041.025,1876
919,16,3,4,2,4,16,0,8.70E-05,21335.328,1904
