n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2
503,16,2,3,2,1,8,0,7.30E-05,17621.436
504,16,2,3,2,1,16,0,6.10E-05,17691.395
505,16,2,3,2,2,1,0,7.20E-05,10907.596
506,16,2,3,2,2,2,0,8.10E-05,13863.122
507,16,2,3,2,2,4,0,7.20E-05,17416.35
508,16,2,3,2,2,8,0,7.30E-05,17537.113
509,16,2,3,2,2,16,0,5.80E-05,17307.557
510,16,2,3,2,3,1,0,8.70E-05,10522.428
511,16,2,3,2,3,2,0,0.000103,15619.52
512,16,2,3,2,3,4,0,7.90E-05,17478.062
513,16,2,3,2,3,8,0,8.10E-05,17513.973
514,16,2,3,2,3,16,0,6.50E-05,20194.986
515,16,2,3,2,4,1,0,6.90E-05,10348.464
516,16,2,3,2,4,2,0,7.80E-05,13303.192
517,16,2,3,2,4,4,0,7.20E-05,14347.508
518,16,2,3,2,4,8,0,7.10E-05,17587.389
519,16,2,3,2,4,16,0,6.30E-05,17276.967
520,16,2,3,3,1,1,0,0.000127,11976.65
521,16,2,3,3,1,2,0,0.00014,15893.5
522,16,2,3,3,1,4,0,0.000128,15455.398
523,16,2,3,3,1,8,0,0.000123,17609.998
524,16,2,3,3,1,16,0,0.000115,20217.33
525,16,2,3,3,2,1,0,0.000126,11937.814
526,16,2,3,3,2,2,0,0.000135,14642.236
527,16,2,3,3,2,4,0,0.000118,15280.37
528,16,2,3,3,2,8,0,0.000125,17775.449
529,16,2,3,3,2,16,0,0.000112,19730.816
530,16,2,3,3,3,1,0,0.000145,12075.602
531,16,2,3,3,3,2,0,0.000159,16891.266
532,16,2,3,3,3,4,0,0.000149,15519.504
533,16,2,3,3,3,8,0,0.000144,17987.984
534,16,2,3,3,3,16,0,0.000118,22338.414
535,16,2,3,3,4,1,0,0.000118,11597.866
536,16,2,3,3,4,2,0,0.000126,14940.156
537,16,2,3,3,4,4,0,0.000124,14962.766
538,16,2,3,3,4,8,0,0.000112,17875.732
539,16,2,3,3,4,16,0,0.000116,20831.523
540,16,2,3,4,1,1,0,0.00016,15082.732
541,16,2,3,4,1,2,0,0.000159,17662.135
542,16,2,3,4,1,4,0,0.000161,21109.76
543,16,2,3,4,1,8,0,0.000145,21785.135
544,16,2,3,4,1,16,0,0.000143,21229.992
545,16,2,3,4,2,1,0,0.000149,15700.916
546,16,2,3,4,2,2,0,0.00016,17902.598
547,16,2,3,4,2,4,0,0.000153,20586.537
548,16,2,3,4,2,8,0,0.000149,21673.414
549,16,2,3,4,2,16,0,0.00013,21780.08
550,16,2,3,4,3,1,0,0.000179,15760.234
551,16,2,3,4,3,2,0,0.000183,18745.553
552,16,2,3,4,3,4,0,0.000173,21127.051
553,16,2,3,4,3,8,0,0.000163,22283.352
554,16,2,3,4,3,16,0,0.000142,22470.615
555,16,2,3,4,4,1,0,0.00014,14860.09
556,16,2,3,4,4,2,0,0.000151,17570.896
557,16,2,3,4,4,4,0,0.00014,18192.805
558,16,2,3,4,4,8,0,0.000144,21577.654
559,16,2,3,4,4,16,0,0.00014,21209.775
560,16,2,4,1,1,1,0,4.70E-05,10923.822
561,16,2,4,1,1,2,0,5.40E-05,14642.768
562,16,2,4,1,1,4,0,6.70E-05,15068.9
563,16,2,4,1,1,8,0,5.80E-05,17494.555
564,16,2,4,1,1,16,0,3.90E-05,13756.988
565,16,2,4,1,2,1,0,4.40E-05,10695.594
566,16,2,4,1,2,2,0,6.20E-05,14032.83
567,16,2,4,1,2,4,0,6.20E-05,14924.994
568,16,2,4,1,2,8,0,6.50E-05,17454.389
569,16,2,4,1,2,16,0,3.70E-05,12522.482
570,16,2,4,1,3,1,0,5.10E-05,10963.456
571,16,2,4,1,3,2,0,6.30E-05,15778.056
572,16,2,4,1,3,4,0,6.00E-05,15134.336
573,16,2,4,1,3,8,0,5.90E-05,17761.885
574,16,2,4,1,3,16,0,3.60E-05,16006.55
575,16,2,4,1,4,1,0,4.70E-05,11032.084
576,16,2,4,1,4,2,0,5.50E-05,13856.738
577,16,2,4,1,4,4,0,6.60E-05,14407.624
578,16,2,4,1,4,8,0,6.60E-05,17677.828
579,16,2,4,1,4,16,0,3.90E-05,12892.222
580,16,2,4,2,1,1,0,0.000122,14807.422
581,16,2,4,2,1,2,0,0.000142,17778.109
582,16,2,4,2,1,4,0,0.000127,21777.686
583,16,2,4,2,1,8,0,0.000127,21254.996
584,16,2,4,2,1,16,0,8.80E-05,19583.451
585,16,2,4,2,2,1,0,0.000113,14840.672
586,16,2,4,2,2,2,0,0.000132,16934.623
587,16,2,4,2,2,4,0,0.00012,21214.564
588,16,2,4,2,2,8,0,0.000118,21509.293
589,16,2,4,2,2,16,0,9.00E-05,19470.668
590,16,2,4,2,3,1,0,0.000119,14733.74
591,16,2,4,2,3,2,0,0.00013,18694.215
592,16,2,4,2,3,4,0,0.00013,21618.352
593,16,2,4,2,3,8,0,0.000116,21629.523
594,16,2,4,2,3,16,0,8.30E-05,21589.623
595,16,2,4,2,4,1,0,0.000117,14784.546
596,16,2,4,2,4,2,0,0.00014,17046.877
597,16,2,4,2,4,4,0,0.00012,18466.783
598,16,2,4,2,4,8,0,0.000112,21226.268
599,16,2,4,2,4,16,0,8.70E-05,19084.436
600,16,2,4,3,1,1,0,0.000163,14647.29
601,16,2,4,3,1,2,0,0.000169,18130.826
602,16,2,4,3,1,4,0,0.000173,18111.939
603,16,2,4,3,1,8,0,0.000171,20207.754
604,16,2,4,3,1,16,0,0.000141,22217.65
605,16,2,4,3,2,1,0,0.000157,14705.012
606,16,2,4,3,2,2,0,0.000175,16864.666
607,16,2,4,3,2,4,0,0.000173,17285.213
608,16,2,4,3,2,8,0,0.000169,20420.82
609,16,2,4,3,2,16,0,0.000146,21574.463
610,16,2,4,3,3,1,0,0.000229,15785.504
611,16,2,4,3,3,2,0,0.000182,19055.975
612,16,2,4,3,3,4,0,0.000193,18466.783
613,16,2,4,3,3,8,0,0.000194,20127.156
614,16,2,4,3,3,16,0,0.000151,23707.25
615,16,2,4,3,4,1,0,0.000199,14683.998
616,16,2,4,3,4,2,0,0.00017,16667.826
617,16,2,4,3,4,4,0,0.000172,16889.404
618,16,2,4,3,4,8,0,0.000166,20395.283
619,16,2,4,3,4,16,0,0.000145,21825.832
620,16,2,4,4,1,1,0,0.00025,19647.559
621,16,2,4,4,1,2,0,0.000244,21310.059
622,16,2,4,4,1,4,0,0.000231,23375.281
623,16,2,4,4,1,8,0,0.000228,24544.086
624,16,2,4,4,1,16,0,0.000177,24082.311
625,16,2,4,4,2,1,0,0.000247,19006.232
626,16,2,4,4,2,2,0,0.000254,20176.633
627,16,2,4,4,2,4,0,0.000248,22967.238
628,16,2,4,4,2,8,0,0.000213,24681.873
629,16,2,4,4,2,16,0,0.000161,23165.939
630,16,2,4,4,3,2,0,0.000265,22241.059
631,16,2,4,4,3,4,0,0.000245,23486.203
632,16,2,4,4,3,8,0,0.000239,25139.66
633,16,2,4,4,3,16,0,0.000179,25936.596
634,16,2,4,4,4,1,0,0.000236,18171.523
635,16,2,4,4,4,2,0,0.00026,20626.438
636,16,2,4,4,4,4,0,0.000237,20455.666
637,16,2,4,4,4,8,0,0.000219,24630.803
638,16,2,4,4,4,16,0,0.000195,23244.941
639,16,3,1,1,1,1,0,1.40E-05,8466.514
640,16,3,1,1,1,2,0,1.60E-05,12448.8
641,16,3,1,1,1,4,0,1.60E-05,13113.534
642,16,3,1,1,1,8,0,1.60E-05,14628.138
643,16,3,1,1,1,16,0,1.10E-05,11485.082
644,16,3,1,1,2,1,0,1.30E-05,8407.728
645,16,3,1,1,2,2,0,1.70E-05,11545.996
646,16,3,1,1,2,4,0,1.60E-05,13013.252
647,16,3,1,1,2,8,0,1.60E-05,14541.422
648,16,3,1,1,2,16,0,1.00E-05,10978.352
649,16,3,1,1,3,1,0,1.50E-05,8689.954
650,16,3,1,1,3,2,0,1.80E-05,13240.416
651,16,3,1,1,3,4,0,1.80E-05,13278.72
652,16,3,1,1,3,8,0,1.90E-05,14947.072
653,16,3,1,1,3,16,0,1.10E-05,14292.446
654,16,3,1,1,4,1,0,1.30E-05,8360.646
655,16,3,1,1,4,2,0,1.60E-05,11546.262
656,16,3,1,1,4,4,0,1.60E-05,12060.972
657,16,3,1,1,4,8,0,1.60E-05,14013.146
658,16,3,1,1,4,16,0,1.00E-05,10972.766
659,16,3,1,2,1,1,0,3.10E-05,9388.47
660,16,3,1,2,1,2,0,3.90E-05,14009.422
661,16,3,1,2,1,4,0,3.20E-05,16328.942
662,16,3,1,2,1,8,0,3.10E-05,16547.594
663,16,3,1,2,1,16,0,4.80E-05,18305.057
664,16,3,1,2,2,1,0,3.00E-05,9239.776
665,16,3,1,2,2,2,0,3.70E-05,13018.838
666,16,3,1,2,2,4,0,3.00E-05,16352.35
667,16,3,1,2,2,8,0,3.10E-05,16502.373
668,16,3,1,2,2,16,0,4.70E-05,17757.096
669,16,3,1,2,3,1,0,3.70E-05,9706.074
670,16,3,1,2,3,2,0,4.20E-05,14839.076
671,16,3,1,2,3,4,0,3.70E-05,16860.41
672,16,3,1,2,3,8,0,3.90E-05,17102.203
673,16,3,1,2,3,16,0,4.60E-05,20443.164
674,16,3,1,2,4,1,0,3.20E-05,9252.81
675,16,3,1,2,4,2,0,3.70E-05,13038.522
676,16,3,1,2,4,4,0,3.10E-05,13265.952
677,16,3,1,2,4,8,0,3.00E-05,15979.152
678,16,3,1,2,4,16,0,4.70E-05,17794.336
679,16,3,1,3,1,1,0,5.20E-05,11213.23
680,16,3,1,3,1,2,0,6.20E-05,14894.138
681,16,3,1,3,1,4,0,6.10E-05,15072.624
682,16,3,1,3,1,8,0,6.30E-05,17005.381
683,16,3,1,3,1,16,0,5.30E-05,21406.615
684,16,3,1,3,2,1,0,5.10E-05,11057.088
685,16,3,1,3,2,2,0,6.00E-05,14038.948
686,16,3,1,3,2,4,0,6.20E-05,15346.338
687,16,3,1,3,2,8,0,6.20E-05,16845.779
688,16,3,1,3,2,16,0,5.20E-05,20792.688
689,16,3,1,3,3,1,0,5.50E-05,11149.39
690,16,3,1,3,3,2,0,6.40E-05,15952.02
691,16,3,1,3,3,4,0,6.20E-05,15536.528
692,16,3,1,3,3,8,0,6.50E-05,17210.732
693,16,3,1,3,3,16,0,5.30E-05,23328.998
694,16,3,1,3,4,1,0,5.20E-05,11058.95
695,16,3,1,3,4,2,0,6.30E-05,14023.786
696,16,3,1,3,4,4,0,6.00E-05,14640.64
697,16,3,1,3,4,8,0,5.70E-05,16365.118
698,16,3,1,3,4,16,0,5.30E-05,20601.434
699,16,3,1,4,1,1,0,6.70E-05,12780.502
700,16,3,1,4,1,2,0,7.20E-05,16121.728
701,16,3,1,4,1,4,0,6.90E-05,19128.592
702,16,3,1,4,1,8,0,6.80E-05,19246.43
703,16,3,1,4,1,16,0,5.90E-05,21660.646
704,16,3,1,4,2,1,0,6.80E-05,12371.926
705,16,3,1,4,2,2,0,7.10E-05,15266.006
706,16,3,1,4,2,4,0,7.00E-05,19078.85
707,16,3,1,4,2,8,0,7.00E-05,19236.588
708,16,3,1,4,2,16,0,6.40E-05,21640.43
709,16,3,1,4,3,1,0,7.30E-05,12978.938
710,16,3,1,4,3,2,0,8.10E-05,17540.572
711,16,3,1,4,3,4,0,7.70E-05,19510.568
712,16,3,1,4,3,8,0,7.40E-05,19192.965
713,16,3,1,4,3,16,0,6.50E-05,23753.268
714,16,3,1,4,4,1,0,6.50E-05,12386.556
715,16,3,1,4,4,2,0,7.10E-05,15149.498
716,16,3,1,4,4,4,0,6.70E-05,16484.02
717,16,3,1,4,4,8,0,6.80E-05,18724.271
718,16,3,1,4,4,16,0,5.80E-05,20983.145
719,16,3,2,1,1,1,0,2.20E-05,10079.006
720,16,3,2,1,1,2,0,2.60E-05,13564.138
721,16,3,2,1,1,4,0,2.60E-05,14082.04
722,16,3,2,1,1,8,0,2.60E-05,16574.193
723,16,3,2,1,1,16,0,1.80E-05,12188.918
724,16,3,2,1,2,1,0,2.00E-05,10329.046
725,16,3,2,1,2,2,0,2.60E-05,13193.334
726,16,3,2,1,2,4,0,2.50E-05,14055.972
727,16,3,2,1,2,8,0,2.50E-05,16377.62
728,16,3,2,1,2,16,0,1.80E-05,11547.592
729,16,3,2,1,3,1,0,2.20E-05,10265.738
730,16,3,2,1,3,2,0,2.60E-05,14484.498
731,16,3,2,1,3,4,0,2.80E-05,14225.148
732,16,3,2,1,3,8,0,2.60E-05,16645.217
733,16,3,2,1,3,16,0,1.90E-05,14959.84
734,16,3,2,1,4,1,0,2.10E-05,9705.542
735,16,3,2,1,4,2,0,2.60E-05,12499.34
736,16,3,2,1,4,4,0,2.40E-05,13202.378
737,16,3,2,1,4,8,0,2.50E-05,16492.799
738,16,3,2,1,4,16,0,1.70E-05,11732.462
739,16,3,2,2,1,1,0,7.20E-05,13045.172
740,16,3,2,2,1,2,0,7.80E-05,15136.198
741,16,3,2,2,1,4,0,6.90E-05,18186.686
742,16,3,2,2,1,8,0,7.10E-05,19208.393
743,16,3,2,2,1,16,0,5.20E-05,19196.422
744,16,3,2,2,2,1,0,7.10E-05,12805.772
745,16,3,2,2,2,2,0,7.60E-05,14151.2
746,16,3,2,2,2,4,0,7.00E-05,18110.344
747,16,3,2,2,2,8,0,7.00E-05,18965.801
748,16,3,2,2,2,16,0,7.20E-05,18794.762
749,16,3,2,2,3,1,0,7.30E-05,12268.186
750,16,3,2,2,3,2,0,8.30E-05,16811.732
751,16,3,2,2,3,4,0,8.10E-05,18612.02
752,16,3,2,2,3,8,0,7.80E-05,19576.004
753,16,3,2,2,3,16,0,6.10E-05,21476.84
754,16,3,2,2,4,1,0,6.80E-05,11669.42
755,16,3,2,2,4,2,0,7.60E-05,14064.75
756,16,3,2,2,4,4,0,7.00E-05,14971.278
757,16,3,2,2,4,8,0,7.00E-05,19408.689
758,16,3,2,2,4,16,0,5.20E-05,18703.789
759,16,3,2,3,1,1,0,0.000123,14924.994
760,16,3,2,3,1,2,0,0.000124,18000.752
761,16,3,2,3,1,4,0,0.000116,17316.6
762,16,3,2,3,1,8,0,0.000122,20887.385
763,16,3,2,3,1,16,0,7.10E-05,22153.012
764,16,3,2,3,2,1,0,0.000111,14618.562
765,16,3,2,3,2,2,0,0.000126,16914.674
766,16,3,2,3,2,4,0,0.000117,17234.938
767,16,3,2,3,2,8,0,0.00012,20533.338
768,16,3,2,3,2,16,0,6.90E-05,21943.67
769,16,3,2,3,3,1,0,0.000117,15244.726
770,16,3,2,3,3,2,0,0.000134,18883.074
771,16,3,2,3,3,4,0,0.00013,18421.031
772,16,3,2,3,3,8,0,0.000135,20885.787
773,16,3,2,3,3,16,0,7.10E-05,24483.438
774,16,3,2,3,4,1,0,0.000116,14209.986
775,16,3,2,3,4,2,0,0.000125,16870.252
776,16,3,2,3,4,4,0,8.70E-05,16319.366
777,16,3,2,3,4,8,0,0.00013,20338.094
778,16,3,2,3,4,16,0,7.30E-05,22237.6
779,16,3,2,4,1,1,0,0.00015,17875.998
780,16,3,2,4,1,2,0,0.000151,19662.188
781,16,3,2,4,1,4,0,0.000147,20881.799
782,16,3,2,4,1,8,0,0.00015,22934.254
783,16,3,2,4,1,16,0,8.30E-05,22243.719
784,16,3,2,4,2,1,0,0.000146,16491.469
785,16,3,2,4,2,2,0,0.000156,18599.783
786,16,3,2,4,2,4,0,0.000149,21543.871
787,16,3,2,4,2,8,0,0.000149,23648.996
788,16,3,2,4,2,16,0,9.10E-05,22326.711
789,16,3,2,4,3,1,0,0.000148,17739.008
790,16,3,2,4,3,2,0,0.000156,20555.416
791,16,3,2,4,3,4,0,0.000159,22322.453
792,16,3,2,4,3,8,0,0.000142,23524.773
793,16,3,2,4,3,16,0,8.80E-05,24390.604
794,16,3,2,4,4,1,0,0.000147,17176.152
795,16,3,2,4,4,2,0,0.000155,19031.502
796,16,3,2,4,4,4,0,0.000146,17922.549
797,16,3,2,4,4,8,0,0.000139,23356.662
798,16,3,2,4,4,16,0,8.80E-05,22264.467
799,16,3,3,1,1,1,0,3.70E-05,10689.742
800,16,3,3,1,1,2,0,4.40E-05,14272.23
801,16,3,3,1,1,4,0,4.40E-05,14365.064
802,16,3,3,1,1,8,0,4.00E-05,16808.008
803,16,3,3,1,1,16,0,2.70E-05,12310.48
804,16,3,3,1,2,1,0,3.50E-05,10495.296
805,16,3,3,1,2,2,0,4.30E-05,13460.93
806,16,3,3,1,2,4,0,4.10E-05,14451.78
807,16,3,3,1,2,8,0,3.80E-05,16911.482
808,16,3,3,1,2,16,0,2.80E-05,11721.822
809,16,3,3,1,3,1,0,3.40E-05,10774.862
810,16,3,3,1,3,2,0,4.40E-05,14701.288
811,16,3,3,1,3,4,0,4.00E-05,14616.966
812,16,3,3,1,3,8,0,4.50E-05,17163.916
813,16,3,3,1,3,16,0,2.50E-05,14880.04
814,16,3,3,1,4,1,0,3.30E-05,11033.414
815,16,3,3,1,4,2,0,3.70E-05,13249.992
816,16,3,3,1,4,4,0,4.50E-05,13874.826
817,16,3,3,1,4,8,0,3.70E-05,17443.482
818,16,3,3,1,4,16,0,2.80E-05,12251.428
819,16,3,3,2,1,1,0,0.000104,13238.82
820,16,3,3,2,1,2,0,0.000115,16640.162
821,16,3,3,2,1,4,0,0.000105,18636.758
822,16,3,3,2,1,8,0,0.000107,20520.836
823,16,3,3,2,1,16,0,0.000107,21279.734
824,16,3,3,2,2,1,0,0.000105,14082.572
825,16,3,3,2,2,2,0,0.000113,15297.394
826,16,3,3,2,2,4,0,0.000123,19457.635
827,16,3,3,2,2,8,0,0.000119,20458.857
828,16,3,3,2,2,16,0,0.00011,20509.398
829,16,3,3,2,3,1,0,7.90E-05,14674.688
830,16,3,3,2,3,2,0,8.60E-05,17386.025
831,16,3,3,2,3,4,0,8.50E-05,19784.549
832,16,3,3,2,3,8,0,8.00E-05,20332.773
833,16,3,3,2,3,16,0,0.000106,22255.422
834,16,3,3,2,4,1,0,0.000105,13924.568
835,16,3,3,2,4,2,0,0.000117,15569.778
836,16,3,3,2,4,4,0,0.000112,16271.752
837,16,3,3,2,4,8,0,0.000118,20026.342
838,16,3,3,2,4,16,0,0.000111,20109.865
839,16,3,3,3,1,1,0,0.000179,16152.052
840,16,3,3,3,1,2,0,0.000125,19431.033
841,16,3,3,3,1,4,0,0.000134,18587.549
842,16,3,3,3,1,8,0,0.000194,22113.645
843,16,3,3,3,1,16,0,0.000113,22768.803
844,16,3,3,3,2,1,0,0.000179,15503.544
845,16,3,3,3,2,2,0,0.000124,18302.662
846,16,3,3,3,2,4,0,0.00012,18334.582
847,16,3,3,3,2,8,0,0.000191,21962.023
848,16,3,3,3,2,16,0,0.000113,22327.773
849,16,3,3,3,3,1,0,0.00014,15678.04
850,16,3,3,3,3,2,0,0.000131,20455.135
851,16,3,3,3,3,4,0,0.000129,19440.877
852,16,3,3,3,3,8,0,0.000146,22393.211
853,16,3,3,3,3,16,0,0.000107,25513.922
854,16,3,3,3,4,2,0,0.00014,17648.303
855,16,3,3,3,4,4,0,0.000124,18513.6
856,16,3,3,3,4,8,0,0.000128,21755.342
857,16,3,3,3,4,16,0,0.000116,22598.828
858,16,3,3,4,1,1,0,0.000165,19856.635
859,16,3,3,4,1,2,0,0.000259,21659.316
860,16,3,3,4,1,4,0,0.000249,22676.234
861,16,3,3,4,1,8,0,0.00024,25890.312
862,16,3,3,4,1,16,0,0.00014,24486.098
863,16,3,3,4,2,1,0,0.000163,19151.201
864,16,3,3,4,2,2,0,0.000242,20866.902
865,16,3,3,4,2,4,0,0.000239,22560.523
866,16,3,3,4,2,8,0,0.00023,25165.729
867,16,3,3,4,2,16,0,0.000141,23065.127
868,16,3,3,4,3,1,0,0.000166,19888.287
869,16,3,3,4,3,2,0,0.000175,21581.379
870,16,3,3,4,3,4,0,0.000168,23622.662
871,16,3,3,4,3,8,0,0.000159,25477.48
872,16,3,3,4,3,16,0,0.00014,24688.789
873,16,3,3,4,4,1,0,0.00016,19116.09
874,16,3,3,4,4,2,0,0.000238,20243.133
875,16,3,3,4,4,4,0,0.000237,20106.674
876,16,3,3,4,4,8,0,0.00023,25661.818
877,16,3,3,4,4,16,0,0.00013,23155.301
878,16,3,4,1,1,1,0,2.60E-05,12333.356
879,16,3,4,1,1,2,0,3.20E-05,15773.8
880,16,3,4,1,1,4,0,3.10E-05,15591.324
881,16,3,4,1,1,8,0,3.20E-05,19392.73
882,16,3,4,1,1,16,0,2.20E-05,13618.402
883,16,3,4,1,2,1,0,2.50E-05,12205.676
884,16,3,4,1,2,2,0,3.30E-05,15006.656
885,16,3,4,1,2,4,0,2.90E-05,15506.204
886,16,3,4,1,2,8,0,3.10E-05,18633.033
887,16,3,4,1,2,16,0,2.10E-05,12576.746
888,16,3,4,1,3,1,0,2.50E-05,12200.356
889,16,3,4,1,3,2,0,3.00E-05,16472.582
890,16,3,4,1,3,4,0,3.30E-05,16831.15
891,16,3,4,1,3,8,0,3.20E-05,19229.141
892,16,3,4,1,3,16,0,2.00E-05,15745.604
893,16,3,4,1,4,1,0,2.50E-05,11765.18
894,16,3,4,1,4,2,0,3.00E-05,14576.534
895,16,3,4,1,4,4,0,3.10E-05,14869.134
896,16,3,4,1,4,8,0,3.00E-05,18706.982
897,16,3,4,1,4,16,0,2.20E-05,13170.724
898,16,3,4,2,1,1,0,9.00E-05,15023.148
899,16,3,4,2,1,2,0,9.90E-05,18195.465
900,16,3,4,2,1,4,0,9.00E-05,20999.902
901,16,3,4,2,1,8,0,8.90E-05,22501.473
902,16,3,4,2,1,16,0,8.60E-05,21150.99
903,16,3,4,2,2,1,0,8.10E-05,15754.116
904,16,3,4,2,2,2,0,9.80E-05,17392.145
905,16,3,4,2,2,4,0,8.80E-05,20834.184
906,16,3,4,2,2,8,0,8.90E-05,22140.244
907,16,3,4,2,2,16,0,8.90E-05,21064.273
908,16,3,4,2,3,1,0,8.90E-05,15725.122
909,16,3,4,2,3,2,0,9.70E-05,19073.529
910,16,3,4,2,3,4,0,9.40E-05,21725.551
911,16,3,4,2,3,8,0,8.70E-05,22485.512
912,16,3,4,2,3,16,0,8.50E-05,23932.285
913,16,3,4,2,4,1,0,8.90E-05,14923.664
914,16,3,4,2,4,2,0,9.30E-05,16781.674
915,16,3,4,2,4,4,0,8.30E-05,18121.25
916,16,3,4,2,4,8,0,8.30E-05,22041.025
917,16,3,4,2,4,16,0,8.70E-05,21335.328
918,16,3,4,3,1,1,0,9.80E-05,17809.764
919,16,3,4,3,1,2,0,0.000143,20798.008
920,16,3,4,3,1,4,0,0.000146,20348.201
921,16,3,4,3,1,8,0,0.00014,24124.869
922,16,3,4,3,1,16,0,8.70E-05,23941.596
923,16,3,4,3,2,1,0,0.000134,18276.328
924,16,3,4,3,2,2,0,9.50E-05,19665.646
925,16,3,4,3,2,4,0,0.000134,19857.432
926,16,3,4,3,2,8,0,0.00013,23742.895
927,16,3,4,3,2,16,0,8.40E-05,23416.512
928,16,3,4,3,3,1,0,9.30E-05,18516.793
929,16,3,4,3,3,2,0,0.000141,21992.082
930,16,3,4,3,3,4,0,0.000139,20646.121
931,16,3,4,3,3,8,0,0.000145,23963.408
932,16,3,4,3,3,16,0,8.20E-05,26655.062
933,16,3,4,3,4,1,0,9.40E-05,17536.582
934,16,3,4,3,4,2,0,0.000139,20360.971
935,16,3,4,3,4,4,0,0.000145,19963.301
936,16,3,4,3,4,8,0,0.000135,24203.074
937,16,3,4,3,4,16,0,8.40E-05,23930.158
938,16,3,4,4,1,1,0,0.000193,22349.055
939,16,3,4,4,1,2,0,0.000197,23856.211
940,16,3,4,4,1,4,0,0.000199,25157.748
941,16,3,4,4,1,8,0,0.000184,27500.145
942,16,3,4,4,1,16,0,0.000115,24834.824
943,16,3,4,4,2,2,0,0.00019,23184.295
944,16,3,4,4,2,4,0,0.000191,24681.873
945,16,3,4,4,2,8,0,0.000185,28027.621
946,16,3,4,4,2,16,0,0.000114,25014.373
947,16,3,4,4,3,2,0,0.000202,24585.582
948,16,3,4,4,3,4,0,0.000193,25419.758
949,16,3,4,4,3,8,0,0.000195,27431.781
950,16,3,4,4,3,16,0,0.000111,27279.896
951,16,3,4,4,4,2,0,0.000198,22775.451
952,16,3,4,4,4,4,0,0.000196,22168.705
953,16,3,4,4,4,8,0,0.000189,27018.684
954,16,3,4,4,4,16,0,0.000114,25230.365
955,16,4,1,1,1,1,0,7.00E-06,8248.128
956,16,4,1,1,1,2,0,9.00E-06,11902.702
957,16,4,1,1,1,4,0,9.00E-06,12388.152
958,16,4,1,1,1,8,0,1.00E-05,15176.098
959,16,4,1,1,1,16,0,6.00E-06,10835.244
960,16,4,1,1,2,1,0,7.00E-06,7774.382
961,16,4,1,1,2,2,0,8.00E-06,10890.572
962,16,4,1,1,2,4,0,8.00E-06,12375.118
963,16,4,1,1,2,8,0,9.00E-06,15211.21
964,16,4,1,1,2,16,0,6.00E-06,10200.568
965,16,4,1,1,3,1,0,9.00E-06,8735.972
966,16,4,1,1,3,2,0,1.00E-05,13492.318
967,16,4,1,1,3,4,0,1.00E-05,12946.752
968,16,4,1,1,3,8,0,1.00E-05,15728.58
969,16,4,1,1,3,16,0,6.00E-06,13463.59
970,16,4,1,1,4,1,0,7.00E-06,7700.168
971,16,4,1,1,4,2,0,8.00E-06,10906.532
972,16,4,1,1,4,4,0,9.00E-06,11458.216
973,16,4,1,1,4,8,0,9.00E-06,14686.924
974,16,4,1,1,4,16,0,6.00E-06,10207.218
975,16,4,1,2,1,1,0,1.60E-05,10042.032
976,16,4,1,2,1,2,0,1.90E-05,14037.352
977,16,4,1,2,1,4,0,1.60E-05,16808.807
978,16,4,1,2,1,8,0,1.60E-05,17834.502
979,16,4,1,2,1,16,0,1.70E-05,13958.616
980,16,4,1,2,2,1,0,1.40E-05,10577.49
981,16,4,1,2,2,2,0,1.90E-05,12653.088
982,16,4,1,2,2,4,0,1.50E-05,16870.783
983,16,4,1,2,2,8,0,1.50E-05,17641.387
984,16,4,1,2,2,16,0,1.70E-05,13617.87
985,16,4,1,2,3,1,0,1.60E-05,10055.066
986,16,4,1,2,3,2,0,1.90E-05,14519.344
987,16,4,1,2,3,4,0,1.90E-05,17207.807
988,16,4,1,2,3,8,0,1.50E-05,17942.764
989,16,4,1,2,3,16,0,1.90E-05,16162.426
990,16,4,1,2,4,1,0,1.60E-05,10256.694
991,16,4,1,2,4,2,0,1.90E-05,12730.76
992,16,4,1,2,4,4,0,1.40E-05,13292.818
993,16,4,1,2,4,8,0,1.50E-05,17313.939
994,16,4,1,2,4,16,0,1.70E-05,13258.238
995,16,4,1,3,1,1,0,2.20E-05,11174.394
996,16,4,1,3,1,2,0,2.50E-05,15365.49
997,16,4,1,3,1,4,0,2.50E-05,14701.022
998,16,4,1,3,1,8,0,2.70E-05,17489.234
999,16,4,1,3,1,16,0,2.40E-05,21193.816
1000,16,4,1,3,2,1,0,2.10E-05,11279.996
1001,16,4,1,3,2,2,0,2.40E-05,14138.166
1002,16,4,1,3,2,4,0,2.40E-05,14848.386
1003,16,4,1,3,2,8,0,2.50E-05,16871.051
1004,16,4,1,3,2,16,0,2.30E-05,20879.936
1005,16,4,1,3,3,1,0,2.40E-05,11691.764
1006,16,4,1,3,3,2,0,3.10E-05,15789.494
1007,16,4,1,3,3,4,0,3.00E-05,15057.994
1008,16,4,1,3,3,8,0,3.00E-05,17492.957
1009,16,4,1,3,3,16,0,2.50E-05,23314.635
1010,16,4,1,3,4,1,0,2.20E-05,11302.074
1011,16,4,1,3,4,2,0,2.50E-05,13928.026
1012,16,4,1,3,4,4,0,2.40E-05,14427.308
1013,16,4,1,3,4,8,0,2.50E-05,16862.006
