n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
452,16,2,2,3,3,4,0,6.10E-05,14985.642,1479
453,16,2,2,3,3,8,0,6.10E-05,16564.086,1619
454,16,2,2,3,3,16,0,5.30E-05,22677.83,2089
455,16,2,2,3,4,1,0,5.40E-05,10889.242,879
456,16,2,2,3,4,2,0,6.70E-05,13802.474,1425
457,16,2,2,3,4,4,0,6.80E-05,14031.766,1472
458,16,2,2,3,4,8,0,6.90E-05,16312.45,1615
459,16,2,2,3,4,16,0,5.10E-05,20799.338,1925
460,16,2,2,4,1,1,0,5.90E-05,12940.9,1041
461,16,2,2,4,1,2,0,7.80E-05,16142.742,1499
462,16,2,2,4,1,4,0,7.10E-05,19572.014,1925
463,16,2,2,4,1,8,0,6.40E-05,18728.527,1884
464,16,2,2,4,1,16,0,6.70E-05,21577.389,1982
465,16,2,2,4,2,1,0,6.70E-05,12388.152,1024
466,16,2,2,4,2,2,0,7.80E-05,14784.546,1495
467,16,2,2,4,2,4,0,8.10E-05,20046.025,1918
468,16,2,2,4,2,8,0,6.20E-05,18728.527,1881
469,16,2,2,4,2,16,0,6.60E-05,20522.166,1980
470,16,2,2,4,3,1,0,6.20E-05,13162.478,1041
471,16,2,2,4,3,2,0,7.80E-05,17049.27,1435
472,16,2,2,4,3,4,0,7.10E-05,19660.857,1928
473,16,2,2,4,3,8,0,6.60E-05,18859.932,1884
474,16,2,2,4,3,16,0,6.60E-05,22488.438,2142
475,16,2,2,4,4,1,0,5.90E-05,12918.024,1016
476,16,2,2,4,4,2,0,8.50E-05,14891.212,1491
477,16,2,2,4,4,4,0,7.40E-05,16644.684,1537
478,16,2,2,4,4,8,0,6.10E-05,18060.867,1881
479,16,2,2,4,4,16,0,6.90E-05,20993.252,1980
480,16,2,3,1,1,1,0,4.60E-05,9760.87,850
481,16,2,3,1,1,2,0,5.50E-05,13755.658,1336
482,16,2,3,1,1,4,0,5.60E-05,13808.06,1383
483,16,2,3,1,1,8,0,5.60E-05,15395.282,1530
484,16,2,3,1,1,16,0,4.10E-05,12196.632,1205
485,16,2,3,1,2,1,0,4.40E-05,9215.57,833
486,16,2,3,1,2,2,0,5.60E-05,12633.138,1335
487,16,2,3,1,2,4,0,5.40E-05,13679.05,1379
488,16,2,3,1,2,8,0,5.60E-05,15131.41,1528
489,16,2,3,1,2,16,0,4.10E-05,11685.114,1204
490,16,2,3,1,3,1,0,4.40E-05,9620.688,850
491,16,2,3,1,3,2,0,5.70E-05,13805.932,1272
492,16,2,3,1,3,4,0,5.40E-05,13835.724,1386
493,16,2,3,1,3,8,0,5.60E-05,15401.932,1530
494,16,2,3,1,3,16,0,4.30E-05,15156.946,1592
495,16,2,3,1,4,1,0,4.60E-05,9867.536,825
496,16,2,3,1,4,2,0,5.70E-05,12326.44,1331
497,16,2,3,1,4,4,0,5.60E-05,13141.198,1382
498,16,2,3,1,4,8,0,6.10E-05,15419.488,1528
499,16,2,3,1,4,16,0,3.70E-05,11689.37,1204
500,16,2,3,2,1,1,0,6.60E-05,9840.936,855
501,16,2,3,2,1,2,0,8.20E-05,14280.21,1377
502,16,2,3,2,1,4,0,6.40E-05,16373.63,1740
503,16,2,3,2,1,8,0,6.60E-05,16877.434,1760
504,16,2,3,2,1,16,0,6.80E-05,15506.204,1314
505,16,2,3,2,2,1,0,5.90E-05,9352.826,838
506,16,2,3,2,2,2,0,7.60E-05,13377.938,1376
507,16,2,3,2,2,4,0,6.50E-05,16275.742,1736
508,16,2,3,2,2,8,0,6.50E-05,16536.953,1758
509,16,2,3,2,2,16,0,7.80E-05,14932.974,1313
510,16,2,3,2,3,1,0,6.60E-05,9548.602,855
511,16,2,3,2,3,2,0,7.80E-05,14936.166,1313
512,16,2,3,2,3,4,0,6.50E-05,16629.521,1744
513,16,2,3,2,3,8,0,6.50E-05,16748.955,1760
514,16,2,3,2,3,16,0,7.70E-05,17642.982,1442
515,16,2,3,2,4,1,0,6.50E-05,9241.372,830
516,16,2,3,2,4,2,0,7.50E-05,13204.506,1372
517,16,2,3,2,4,4,0,6.30E-05,13281.646,1355
518,16,2,3,2,4,8,0,6.40E-05,16269.092,1758
519,16,2,3,2,4,16,0,8.30E-05,14939.89,1313
520,16,2,3,3,1,1,0,7.50E-05,11290.902,896
521,16,2,3,3,1,2,0,9.20E-05,15581.748,1390
522,16,2,3,3,1,4,0,9.30E-05,15226.106,1431
523,16,2,3,3,1,8,0,9.30E-05,16996.867,1579
524,16,2,3,3,1,16,0,7.80E-05,22251.432,1919
525,16,2,3,3,2,1,0,8.40E-05,11840.458,879
526,16,2,3,3,2,2,0,9.90E-05,13891.584,1389
527,16,2,3,3,2,4,0,0.000119,15251.376,1427
528,16,2,3,3,2,8,0,0.000122,16919.729,1577
529,16,2,3,3,2,16,0,7.70E-05,21409.275,1918
530,16,2,3,3,3,1,0,8.30E-05,11742.57,896
531,16,2,3,3,3,2,0,0.000111,16379.216,1326
532,16,2,3,3,3,4,0,0.000112,15456.462,1435
533,16,2,3,3,3,8,0,0.000111,17215.52,1579
534,16,2,3,3,3,16,0,7.80E-05,23273.139,2079
535,16,2,3,3,4,1,0,7.70E-05,11152.05,871
536,16,2,3,3,4,2,0,9.50E-05,13829.872,1385
537,16,2,3,3,4,4,0,0.000106,14749.966,1430
538,16,2,3,3,4,8,0,0.000108,17024.531,1577
539,16,2,3,3,4,16,0,7.70E-05,21620.48,1918
540,16,2,3,4,1,1,0,0.000116,14068.208,1028
541,16,2,3,4,1,2,0,0.000128,18091.99,1489
542,16,2,3,4,1,4,0,0.000115,20336.232,1912
543,16,2,3,4,1,8,0,0.000113,20314.951,1869
544,16,2,3,4,1,16,0,0.000101,21552.385,1966
545,16,2,3,4,2,1,0,0.000117,13671.07,1011
546,16,2,3,4,2,2,0,0.000143,16743.902,1488
547,16,2,3,4,2,4,0,0.000139,20482.266,1908
548,16,2,3,4,2,8,0,0.000118,20543.713,1867
549,16,2,3,4,2,16,0,0.000105,20741.883,1965
550,16,2,3,4,3,1,0,0.000114,14492.478,1028
551,16,2,3,4,3,2,0,0.000131,18711.238,1425
552,16,2,3,4,3,4,0,0.000126,20626.703,1916
553,16,2,3,4,3,8,0,0.000116,21100.449,1869
554,16,2,3,4,3,16,0,0.000103,22743,2126
555,16,2,3,4,4,1,0,0.000107,13551.37,1003
556,16,2,3,4,4,2,0,0.00013,17253.824,1484
557,16,2,3,4,4,4,0,0.000128,17430.715,1527
558,16,2,3,4,4,8,0,0.000114,19235.789,1867
559,16,2,3,4,4,16,0,0.00011,21028.098,1965
560,16,2,4,1,1,1,0,6.60E-05,10581.746,890
561,16,2,4,1,1,2,0,7.70E-05,14818.328,1378
562,16,2,4,1,1,4,0,7.40E-05,14924.462,1424
563,16,2,4,1,1,8,0,7.90E-05,16971.066,1569
564,16,2,4,1,1,16,0,5.20E-05,13136.676,1243
565,16,2,4,1,2,1,0,6.80E-05,10522.162,874
566,16,2,4,1,2,2,0,8.20E-05,13782.524,1378
567,16,2,4,1,2,4,0,7.50E-05,14875.518,1421
568,16,2,4,1,2,8,0,7.60E-05,16730.867,1568
569,16,2,4,1,2,16,0,5.50E-05,12739.538,1243
570,16,2,4,1,3,1,0,6.00E-05,11205.782,890
571,16,2,4,1,3,2,0,7.60E-05,15364.16,1314
572,16,2,4,1,3,4,0,7.50E-05,15046.024,1427
573,16,2,4,1,3,8,0,8.30E-05,16955.639,1569
574,16,2,4,1,3,16,0,5.30E-05,15508.598,1630
575,16,2,4,1,4,1,0,6.90E-05,10899.882,866
576,16,2,4,1,4,2,0,8.40E-05,14062.622,1374
577,16,2,4,1,4,4,0,7.80E-05,14096.67,1424
578,16,2,4,1,4,8,0,7.40E-05,16862.006,1568
579,16,2,4,1,4,16,0,5.60E-05,12792.738,1243
580,16,2,4,2,1,1,0,8.10E-05,12695.648,928
581,16,2,4,2,1,2,0,8.00E-05,16765.715,1452
582,16,2,4,2,1,4,0,8.60E-05,18349.479,1819
583,16,2,4,2,1,8,0,7.30E-05,18963.141,1834
584,16,2,4,2,1,16,0,0.000112,17802.848,1378
585,16,2,4,2,2,1,0,8.20E-05,12204.878,915
586,16,2,4,2,2,2,0,9.30E-05,16098.054,1452
587,16,2,4,2,2,4,0,9.10E-05,18292.555,1816
588,16,2,4,2,2,8,0,6.90E-05,18670.008,1833
589,16,2,4,2,2,16,0,9.60E-05,16810.402,1374
590,16,2,4,2,3,1,0,7.80E-05,11834.872,928
591,16,2,4,2,3,2,0,8.40E-05,17373.258,1385
592,16,2,4,2,3,4,0,8.60E-05,19243.238,1822
593,16,2,4,2,3,8,0,6.90E-05,19538.232,1834
594,16,2,4,2,3,16,0,0.000104,19451.781,1503
595,16,2,4,2,4,1,0,8.10E-05,12042.086,904
596,16,2,4,2,4,2,0,8.10E-05,15842.428,1445
597,16,2,4,2,4,4,0,7.10E-05,15280.104,1435
598,16,2,4,2,4,8,0,7.00E-05,19163.438,1831
599,16,2,4,2,4,16,0,9.50E-05,17176.684,1374
600,16,2,4,3,1,1,0,0.000117,14747.838,932
601,16,2,4,3,1,2,0,0.000116,17341.338,1461
602,16,2,4,3,1,4,0,0.000116,18179.77,1506
603,16,2,4,3,1,8,0,0.000116,19714.59,1650
604,16,2,4,3,1,16,0,0.000114,24181.262,1997
605,16,2,4,3,2,1,0,0.000108,14329.154,916
606,16,2,4,3,2,2,0,0.00012,16742.307,1461
607,16,2,4,3,2,4,0,0.000109,17796.465,1503
608,16,2,4,3,2,8,0,0.000112,19816.734,1649
609,16,2,4,3,2,16,0,0.000129,24202.01,1997
610,16,2,4,3,3,1,0,0.00011,14795.718,932
611,16,2,4,3,3,2,0,0.000114,17974.418,1397
612,16,2,4,3,3,4,0,0.00011,17820.67,1509
613,16,2,4,3,3,8,0,0.000118,19863.816,1650
614,16,2,4,3,3,16,0,0.000116,25891.377,2157
615,16,2,4,3,4,1,0,0.000109,13791.302,908
616,16,2,4,3,4,2,0,0.000114,16651.068,1457
617,16,2,4,3,4,4,0,0.000119,16664.367,1506
618,16,2,4,3,4,8,0,0.000125,20013.84,1649
619,16,2,4,3,4,16,0,0.000123,23995.328,1997
620,16,2,4,4,1,1,0,0.000134,17155.936,1070
621,16,2,4,4,1,2,0,0.000191,19841.205,1527
622,16,2,4,4,1,4,0,0.000163,22300.643,1950
623,16,2,4,4,1,8,0,0.000122,22645.379,1912
624,16,2,4,4,1,16,0,0.000145,23257.977,2044
625,16,2,4,4,2,1,0,0.000147,17397.197,1057
626,16,2,4,4,2,2,0,0.000194,19146.68,1527
627,16,2,4,4,2,4,0,0.000168,21269.893,1950
628,16,2,4,4,2,8,0,0.000127,22781.037,1914
629,16,2,4,4,2,16,0,0.000148,22179.611,2047
631,16,2,4,4,3,2,0,0.00018,21036.877,1463
632,16,2,4,4,3,4,0,0.00017,22789.283,1953
633,16,2,4,4,3,8,0,0.000125,23163.547,1912
634,16,2,4,4,3,16,0,0.000143,24495.674,2204
635,16,2,4,4,4,1,0,0.00015,17327.506,1046
636,16,2,4,4,4,2,0,0.000183,19138.434,1523
637,16,2,4,4,4,4,0,0.000178,19153.064,1566
638,16,2,4,4,4,8,0,0.000126,23109.281,1911
639,16,2,4,4,4,16,0,0.000135,22347.725,2044
640,16,3,1,1,1,1,0,1.30E-05,8837.318,829
641,16,3,1,1,1,2,0,1.50E-05,12611.858,1319
642,16,3,1,1,1,4,0,1.60E-05,13117.258,1361
643,16,3,1,1,1,8,0,1.60E-05,14805.294,1510
644,16,3,1,1,1,16,0,1.20E-05,11227.328,1184
645,16,3,1,1,2,1,0,1.40E-05,8263.29,812
646,16,3,1,1,2,2,0,1.70E-05,11402.356,1318
647,16,3,1,1,2,4,0,1.80E-05,12878.656,1357
648,16,3,1,1,2,8,0,1.70E-05,14382.62,1507
649,16,3,1,1,2,16,0,1.10E-05,10705.968,1183
650,16,3,1,1,3,1,0,1.20E-05,8868.706,829
651,16,3,1,1,3,2,0,1.60E-05,12997.292,1256
652,16,3,1,1,3,4,0,1.60E-05,13260.366,1364
653,16,3,1,1,3,8,0,1.60E-05,14884.03,1510
654,16,3,1,1,3,16,0,1.00E-05,14055.972,1571
655,16,3,1,1,4,1,0,1.40E-05,8245.468,804
656,16,3,1,1,4,2,0,1.70E-05,11359.264,1314
657,16,3,1,1,4,4,0,1.80E-05,11917.598,1360
658,16,3,1,1,4,8,0,1.70E-05,14001.974,1508
659,16,3,1,1,4,16,0,1.20E-05,11058.95,1183
660,16,3,1,2,1,1,0,4.00E-05,8597.386,830
661,16,3,1,2,1,2,0,4.70E-05,13128.43,1351
662,16,3,1,2,1,4,0,3.70E-05,15802.262,1714
663,16,3,1,2,1,8,0,3.70E-05,16070.656,1734
664,16,3,1,2,1,16,0,4.00E-05,14623.882,1284
665,16,3,1,2,2,1,0,3.90E-05,8239.084,812
666,16,3,1,2,2,2,0,4.70E-05,12170.032,1349
667,16,3,1,2,2,4,0,4.10E-05,15359.372,1709
668,16,3,1,2,2,8,0,3.70E-05,15792.952,1731
669,16,3,1,2,2,16,0,3.80E-05,14076.72,1282
670,16,3,1,2,3,1,0,3.70E-05,8430.072,830
671,16,3,1,2,3,2,0,4.80E-05,14260.26,1288
672,16,3,1,2,3,4,0,3.90E-05,16200.73,1717
673,16,3,1,2,3,8,0,4.00E-05,16353.946,1735
674,16,3,1,2,3,16,0,3.80E-05,16856.951,1411
675,16,3,1,2,4,1,0,3.80E-05,8411.186,804
676,16,3,1,2,4,2,0,4.60E-05,12194.504,1345
677,16,3,1,2,4,4,0,3.90E-05,12333.356,1328
678,16,3,1,2,4,8,0,4.10E-05,15189.398,1731
679,16,3,1,2,4,16,0,3.70E-05,14080.444,1282
680,16,3,1,3,1,1,0,5.40E-05,11154.976,879
681,16,3,1,3,1,2,0,7.00E-05,15001.07,1401
682,16,3,1,3,1,4,0,6.70E-05,14880.306,1439
683,16,3,1,3,1,8,0,6.90E-05,16447.844,1587
684,16,3,1,3,1,16,0,3.90E-05,21355.277,1937
685,16,3,1,3,2,1,0,5.30E-05,10785.768,861
686,16,3,1,3,2,2,0,7.00E-05,13769.756,1399
687,16,3,1,3,2,4,0,6.70E-05,14941.486,1434
688,16,3,1,3,2,8,0,6.90E-05,16498.65,1583
689,16,3,1,3,2,16,0,3.80E-05,20956.277,1935
690,16,3,1,3,3,1,0,5.60E-05,11418.316,879
691,16,3,1,3,3,2,0,7.00E-05,15300.586,1337
692,16,3,1,3,3,4,0,7.10E-05,15181.152,1441
693,16,3,1,3,3,8,0,7.00E-05,16713.312,1587
694,16,3,1,3,3,16,0,3.80E-05,23117.262,2097
695,16,3,1,3,4,1,0,5.70E-05,11079.964,853
696,16,3,1,3,4,2,0,6.90E-05,13766.298,1395
697,16,3,1,3,4,4,0,7.00E-05,14012.88,1437
698,16,3,1,3,4,8,0,7.00E-05,15988.196,1584
699,16,3,1,3,4,16,0,3.70E-05,20742.68,1935
700,16,3,1,4,1,1,0,7.40E-05,12423.264,1036
701,16,3,1,4,1,2,0,9.50E-05,15758.904,1433
702,16,3,1,4,1,4,0,8.30E-05,18398.953,1856
703,16,3,1,4,1,8,0,7.00E-05,18676.127,1879
704,16,3,1,4,1,16,0,5.20E-05,22027.461,1940
705,16,3,1,4,2,1,0,7.00E-05,12048.204,1019
706,16,3,1,4,2,2,0,9.20E-05,14282.072,1431
707,16,3,1,4,2,4,0,8.30E-05,18244.408,1851
708,16,3,1,4,2,8,0,6.70E-05,18497.906,1876
709,16,3,1,4,2,16,0,5.20E-05,21279.469,1938
710,16,3,1,4,3,1,0,7.10E-05,12075.07,1037
711,16,3,1,4,3,2,0,9.10E-05,16052.568,1369
712,16,3,1,4,3,4,0,8.40E-05,18566.002,1858
713,16,3,1,4,3,8,0,7.10E-05,18766.033,1878
714,16,3,1,4,3,16,0,5.00E-05,23192.008,2101
715,16,3,1,4,4,1,0,7.30E-05,12185.194,1011
716,16,3,1,4,4,2,0,8.80E-05,14786.142,1427
717,16,3,1,4,4,4,0,8.10E-05,15309.364,1470
718,16,3,1,4,4,8,0,7.00E-05,17964.842,1876
719,16,3,1,4,4,16,0,5.10E-05,21122.527,1939
720,16,3,2,1,1,1,0,2.10E-05,9752.358,841
721,16,3,2,1,1,2,0,2.90E-05,13959.946,1336
722,16,3,2,1,1,4,0,2.80E-05,13893.712,1385
723,16,3,2,1,1,8,0,3.00E-05,16387.463,1522
724,16,3,2,1,1,16,0,2.80E-05,12629.946,1198
725,16,3,2,1,2,1,0,1.90E-05,10518.704,824
726,16,3,2,1,2,2,0,3.80E-05,13178.97,1335
727,16,3,2,1,2,4,0,3.70E-05,14028.308,1381
728,16,3,2,1,2,8,0,3.70E-05,16590.42,1520
729,16,3,2,1,2,16,0,2.70E-05,11521.258,1195
730,16,3,2,1,3,1,0,1.90E-05,10201.898,841
731,16,3,2,1,3,2,0,2.30E-05,14407.358,1273
732,16,3,2,1,3,4,0,3.70E-05,14304.416,1387
733,16,3,2,1,3,8,0,3.80E-05,16771.033,1524
734,16,3,2,1,3,16,0,2.70E-05,14593.292,1585
735,16,3,2,1,4,1,0,1.90E-05,10533.6,816
736,16,3,2,1,4,2,0,3.70E-05,12991.972,1331
737,16,3,2,1,4,4,0,3.60E-05,13458.536,1384
738,16,3,2,1,4,8,0,3.70E-05,16593.611,1520
739,16,3,2,1,4,16,0,2.70E-05,11617.55,1195
740,16,3,2,2,1,1,0,5.30E-05,10407.25,850
741,16,3,2,2,1,2,0,6.80E-05,14868.336,1373
742,16,3,2,2,1,4,0,5.40E-05,17040.227,1736
743,16,3,2,2,1,8,0,5.30E-05,18429.277,1753
744,16,3,2,2,1,16,0,5.10E-05,15929.942,1305
745,16,3,2,2,2,1,0,5.40E-05,9871.26,834
746,16,3,2,2,2,2,0,6.90E-05,14131.782,1373
747,16,3,2,2,2,4,0,5.20E-05,17289.469,1736
748,16,3,2,2,2,8,0,5.30E-05,18081.615,1747
749,16,3,2,2,2,16,0,4.70E-05,15267.868,1305
750,16,3,2,2,3,1,0,5.40E-05,10880.996,851
751,16,3,2,2,3,2,0,6.90E-05,16270.954,1311
752,16,3,2,2,3,4,0,5.40E-05,17423.799,1743
753,16,3,2,2,3,8,0,5.50E-05,18460.135,1753
754,16,3,2,2,3,16,0,5.00E-05,18171.523,1433
755,16,3,2,2,4,1,0,5.20E-05,10192.588,825
756,16,3,2,2,4,2,0,6.70E-05,14327.558,1368
757,16,3,2,2,4,4,0,5.30E-05,14435.022,1355
758,16,3,2,2,4,8,0,5.50E-05,17876.797,1751
759,16,3,2,2,4,16,0,4.80E-05,15205.89,1302
760,16,3,2,3,1,1,0,7.80E-05,13712.034,897
761,16,3,2,3,1,2,0,1.00E-04,17185.729,1429
762,16,3,2,3,1,4,0,9.90E-05,16657.719,1471
763,16,3,2,3,1,8,0,0.000103,18887.33,1610
764,16,3,2,3,1,16,0,6.20E-05,22697.779,1908
765,16,3,2,3,2,1,0,7.60E-05,13180.832,882
766,16,3,2,3,2,2,0,9.60E-05,15271.326,1428
767,16,3,2,3,2,4,0,1.00E-04,16619.68,1465
768,16,3,2,3,2,8,0,9.80E-05,18789.707,1608
769,16,3,2,3,2,16,0,6.70E-05,21971.068,1907
770,16,3,2,3,3,1,0,7.90E-05,13422.626,900
771,16,3,2,3,3,2,0,0.000103,18250.26,1366
772,16,3,2,3,3,4,0,1.00E-04,17134.391,1474
773,16,3,2,3,3,8,0,0.000102,20205.094,1612
774,16,3,2,3,3,16,0,6.60E-05,23896.908,2068
775,16,3,2,3,4,1,0,7.90E-05,13198.92,874
776,16,3,2,3,4,2,0,1.00E-04,15811.572,1419
777,16,3,2,3,4,4,0,9.90E-05,15616.594,1470
778,16,3,2,3,4,8,0,1.00E-04,18887.33,1610
779,16,3,2,3,4,16,0,6.30E-05,23082.416,1907
780,16,3,2,4,1,1,0,0.000102,15869.56,1066
781,16,3,2,4,1,2,0,0.000131,18369.693,1459
782,16,3,2,4,1,4,0,0.000118,19788.537,1885
783,16,3,2,4,1,8,0,9.80E-05,22211.799,1932
784,16,3,2,4,1,16,0,7.70E-05,22213.395,1965
785,16,3,2,4,2,1,0,9.70E-05,15370.544,1050
786,16,3,2,4,2,2,0,0.000127,17370.066,1459
787,16,3,2,4,2,4,0,0.000118,19881.105,1879
788,16,3,2,4,2,8,0,9.70E-05,22444.016,1930
789,16,3,2,4,2,16,0,7.70E-05,22465.828,1964
790,16,3,2,4,3,1,0,0.000101,15484.392,1068
791,16,3,2,4,3,2,0,0.000131,19129.922,1397
792,16,3,2,4,3,4,0,0.000123,20143.383,1889
793,16,3,2,4,3,8,0,9.70E-05,23533.818,1933
794,16,3,2,4,3,16,0,8.00E-05,24219.033,2125
795,16,3,2,4,4,1,0,0.000101,15238.342,1041
796,16,3,2,4,4,2,0,0.000125,17254.355,1454
797,16,3,2,4,4,4,0,0.000122,16981.174,1500
798,16,3,2,4,4,8,0,9.80E-05,22045.814,1929
799,16,3,2,4,4,16,0,8.00E-05,21729.008,1964
800,16,3,3,1,1,1,0,3.20E-05,10664.472,828
801,16,3,3,1,1,2,0,3.90E-05,14450.45,1321
802,16,3,3,1,1,4,0,4.10E-05,14438.214,1365
803,16,3,3,1,1,8,0,3.90E-05,16793.91,1508
804,16,3,3,1,1,16,0,2.70E-05,11946.06,1183
805,16,3,3,1,2,1,0,3.20E-05,10960.264,811
806,16,3,3,1,2,2,0,3.70E-05,13191.206,1320
807,16,3,3,1,2,4,0,3.70E-05,14314.79,1361
808,16,3,3,1,2,8,0,3.70E-05,16635.107,1506
809,16,3,3,1,2,16,0,2.50E-05,11311.118,1182
810,16,3,3,1,3,1,0,3.30E-05,10648.512,828
811,16,3,3,1,3,2,0,4.10E-05,14828.968,1257
812,16,3,3,1,3,4,0,3.70E-05,14650.216,1368
813,16,3,3,1,3,8,0,3.90E-05,16980.377,1508
814,16,3,3,1,3,16,0,3.00E-05,14955.584,1570
815,16,3,3,1,4,1,0,3.10E-05,10858.918,803
816,16,3,3,1,4,2,0,3.90E-05,13459.334,1316
817,16,3,3,1,4,4,0,3.70E-05,13315.96,1364
818,16,3,3,1,4,8,0,3.60E-05,16732.465,1506
819,16,3,3,1,4,16,0,2.60E-05,11335.59,1180
820,16,3,3,2,1,1,0,8.60E-05,10548.496,830
821,16,3,3,2,1,2,0,0.000105,15995.91,1352
822,16,3,3,2,1,4,0,8.00E-05,17046.877,1719
823,16,3,3,2,1,8,0,7.80E-05,18426.086,1734
824,16,3,3,2,1,16,0,8.50E-05,15813.7,1285
825,16,3,3,2,2,1,0,7.70E-05,10773.798,813
826,16,3,3,2,2,2,0,0.000102,14539.826,1351
827,16,3,3,2,2,4,0,7.80E-05,16980.908,1715
828,16,3,3,2,2,8,0,7.80E-05,18331.391,1732
829,16,3,3,2,2,16,0,8.40E-05,15151.36,1284
830,16,3,3,2,3,1,0,9.00E-05,10865.036,830
831,16,3,3,2,3,2,0,0.000117,16973.992,1288
832,16,3,3,2,3,4,0,9.10E-05,17480.723,1722
833,16,3,3,2,3,8,0,8.00E-05,18792.635,1734
834,16,3,3,2,3,16,0,8.60E-05,18001.283,1413
835,16,3,3,2,4,1,0,7.70E-05,10334.898,805
836,16,3,3,2,4,2,0,0.000106,14581.056,1347
837,16,3,3,2,4,4,0,7.70E-05,14206.262,1334
838,16,3,3,2,4,8,0,8.00E-05,17948.35,1732
839,16,3,3,2,4,16,0,7.40E-05,16060.016,1284
840,16,3,3,3,1,1,0,0.000125,14253.61,880
841,16,3,3,3,1,2,0,0.000153,18201.848,1404
842,16,3,3,3,1,4,0,0.000146,17269.518,1442
843,16,3,3,3,1,8,0,0.000169,20356.715,1589
844,16,3,3,3,1,16,0,9.40E-05,23511.475,1894
845,16,3,3,3,2,1,0,0.000121,14170.618,863
846,16,3,3,3,2,2,0,0.000161,17070.551,1403
847,16,3,3,3,2,4,0,0.000147,17091.299,1438
848,16,3,3,3,2,8,0,0.000164,20334.902,1587
849,16,3,3,3,2,16,0,9.80E-05,22826.523,1893
850,16,3,3,3,3,1,0,0.000114,15621.116,880
851,16,3,3,3,3,2,0,0.000166,19002.773,1340
852,16,3,3,3,3,4,0,0.000149,18254.516,1445
853,16,3,3,3,3,8,0,0.000171,20719.537,1589
854,16,3,3,3,3,16,0,9.00E-05,24913.295,2054
856,16,3,3,3,4,2,0,0.000148,16273.348,1399
857,16,3,3,3,4,4,0,0.000157,15961.33,1441
858,16,3,3,3,4,8,0,0.000147,20041.504,1587
859,16,3,3,3,4,16,0,9.20E-05,22940.105,1893
860,16,3,3,4,1,1,0,0.000156,16550.785,1045
861,16,3,3,4,1,2,0,0.000216,19283.936,1439
862,16,3,3,4,1,4,0,0.000172,20312.824,1866
863,16,3,3,4,1,8,0,0.000149,23488.863,1883
864,16,3,3,4,1,16,0,0.000118,22854.188,1947
865,16,3,3,4,2,1,0,0.000149,16820.775,1028
866,16,3,3,4,2,2,0,0.00022,18480.084,1438
867,16,3,3,4,2,4,0,0.000193,21000.699,1862
868,16,3,3,4,2,8,0,0.000151,23551.373,1881
869,16,3,3,4,2,16,0,0.000117,22114.707,1946
870,16,3,3,4,3,1,0,0.00017,17047.939,1045
871,16,3,3,4,3,2,0,0.000214,20129.283,1375
872,16,3,3,4,3,4,0,0.000193,21750.287,1869
873,16,3,3,4,3,8,0,0.000147,23892.652,1883
874,16,3,3,4,3,16,0,0.000117,24369.59,2107
875,16,3,3,4,4,1,0,0.000154,17155.936,1020
876,16,3,3,4,4,2,0,0.000199,18608.828,1434
877,16,3,3,4,4,4,0,0.00017,18157.16,1481
878,16,3,3,4,4,8,0,0.000151,23757.258,1881
879,16,3,3,4,4,16,0,0.00011,22776.516,1946
880,16,3,4,1,1,1,0,2.50E-05,12145.826,879
881,16,3,4,1,1,2,0,4.40E-05,16257.122,1371
882,16,3,4,1,1,4,0,4.30E-05,15949.892,1418
883,16,3,4,1,1,8,0,4.30E-05,19047.195,1560
884,16,3,4,1,1,16,0,1.80E-05,13233.766,1235
885,16,3,4,1,2,1,0,2.40E-05,11995.004,863
886,16,3,4,1,2,2,0,4.30E-05,14136.57,1371
887,16,3,4,1,2,4,0,2.90E-05,16029.16,1415
888,16,3,4,1,2,8,0,4.30E-05,18258.771,1559
889,16,3,4,1,2,16,0,3.10E-05,12728.366,1235
890,16,3,4,1,3,1,0,2.60E-05,12524.876,879
891,16,3,4,1,3,2,0,3.10E-05,16000.698,1307
892,16,3,4,1,3,4,0,3.60E-05,15590.26,1421
893,16,3,4,1,3,8,0,3.50E-05,18608.297,1560
894,16,3,4,1,3,16,0,2.00E-05,15617.658,1622
895,16,3,4,1,4,1,0,2.50E-05,12079.592,855
896,16,3,4,1,4,2,0,3.10E-05,13725.334,1367
897,16,3,4,1,4,4,0,3.30E-05,15604.358,1418
898,16,3,4,1,4,8,0,3.00E-05,18085.871,1559
899,16,3,4,1,4,16,0,1.90E-05,12499.34,1235
900,16,3,4,2,1,1,0,6.40E-05,13000.218,877
901,16,3,4,2,1,2,0,8.10E-05,17793.006,1400
902,16,3,4,2,1,4,0,6.30E-05,18439.918,1763
903,16,3,4,2,1,8,0,6.20E-05,19369.322,1783
904,16,3,4,2,1,16,0,5.60E-05,17893.82,1334
905,16,3,4,2,2,1,0,6.40E-05,13325.27,859
906,16,3,4,2,2,2,0,7.70E-05,16188.494,1400
907,16,3,4,2,2,4,0,6.80E-05,18076.828,1761
908,16,3,4,2,2,8,0,6.20E-05,19377.303,1778
909,16,3,4,2,2,16,0,5.80E-05,17191.049,1334
910,16,3,4,2,3,1,0,6.70E-05,13582.226,874
911,16,3,4,2,3,2,0,8.10E-05,18598.453,1338
912,16,3,4,2,3,4,0,6.50E-05,18788.645,1761
