n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2
497,16,2,3,1,4,4,0,5.60E-05,13141.198
498,16,2,3,1,4,8,0,6.10E-05,15419.488
499,16,2,3,1,4,16,0,3.70E-05,11689.37
500,16,2,3,2,1,1,0,6.60E-05,9840.936
501,16,2,3,2,1,2,0,8.20E-05,14280.21
502,16,2,3,2,1,4,0,6.40E-05,16373.63
503,16,2,3,2,1,8,0,6.60E-05,16877.434
504,16,2,3,2,1,16,0,6.80E-05,15506.204
505,16,2,3,2,2,1,0,5.90E-05,9352.826
506,16,2,3,2,2,2,0,7.60E-05,13377.938
507,16,2,3,2,2,4,0,6.50E-05,16275.742
508,16,2,3,2,2,8,0,6.50E-05,16536.953
509,16,2,3,2,2,16,0,7.80E-05,14932.974
510,16,2,3,2,3,1,0,6.60E-05,9548.602
511,16,2,3,2,3,2,0,7.80E-05,14936.166
512,16,2,3,2,3,4,0,6.50E-05,16629.521
513,16,2,3,2,3,8,0,6.50E-05,16748.955
514,16,2,3,2,3,16,0,7.70E-05,17642.982
515,16,2,3,2,4,1,0,6.50E-05,9241.372
516,16,2,3,2,4,2,0,7.50E-05,13204.506
517,16,2,3,2,4,4,0,6.30E-05,13281.646
518,16,2,3,2,4,8,0,6.40E-05,16269.092
519,16,2,3,2,4,16,0,8.30E-05,14939.89
520,16,2,3,3,1,1,0,7.50E-05,11290.902
521,16,2,3,3,1,2,0,9.20E-05,15581.748
522,16,2,3,3,1,4,0,9.30E-05,15226.106
523,16,2,3,3,1,8,0,9.30E-05,16996.867
524,16,2,3,3,1,16,0,7.80E-05,22251.432
525,16,2,3,3,2,1,0,8.40E-05,11840.458
526,16,2,3,3,2,2,0,9.90E-05,13891.584
527,16,2,3,3,2,4,0,0.000119,15251.376
528,16,2,3,3,2,8,0,0.000122,16919.729
529,16,2,3,3,2,16,0,7.70E-05,21409.275
530,16,2,3,3,3,1,0,8.30E-05,11742.57
531,16,2,3,3,3,2,0,0.000111,16379.216
532,16,2,3,3,3,4,0,0.000112,15456.462
533,16,2,3,3,3,8,0,0.000111,17215.52
534,16,2,3,3,3,16,0,7.80E-05,23273.139
535,16,2,3,3,4,1,0,7.70E-05,11152.05
536,16,2,3,3,4,2,0,9.50E-05,13829.872
537,16,2,3,3,4,4,0,0.000106,14749.966
538,16,2,3,3,4,8,0,0.000108,17024.531
539,16,2,3,3,4,16,0,7.70E-05,21620.48
540,16,2,3,4,1,1,0,0.000116,14068.208
541,16,2,3,4,1,2,0,0.000128,18091.99
542,16,2,3,4,1,4,0,0.000115,20336.232
543,16,2,3,4,1,8,0,0.000113,20314.951
544,16,2,3,4,1,16,0,0.000101,21552.385
545,16,2,3,4,2,1,0,0.000117,13671.07
546,16,2,3,4,2,2,0,0.000143,16743.902
547,16,2,3,4,2,4,0,0.000139,20482.266
548,16,2,3,4,2,8,0,0.000118,20543.713
549,16,2,3,4,2,16,0,0.000105,20741.883
550,16,2,3,4,3,1,0,0.000114,14492.478
551,16,2,3,4,3,2,0,0.000131,18711.238
552,16,2,3,4,3,4,0,0.000126,20626.703
553,16,2,3,4,3,8,0,0.000116,21100.449
554,16,2,3,4,3,16,0,0.000103,22743
555,16,2,3,4,4,1,0,0.000107,13551.37
556,16,2,3,4,4,2,0,0.00013,17253.824
557,16,2,3,4,4,4,0,0.000128,17430.715
558,16,2,3,4,4,8,0,0.000114,19235.789
559,16,2,3,4,4,16,0,0.00011,21028.098
560,16,2,4,1,1,1,0,6.60E-05,10581.746
561,16,2,4,1,1,2,0,7.70E-05,14818.328
562,16,2,4,1,1,4,0,7.40E-05,14924.462
563,16,2,4,1,1,8,0,7.90E-05,16971.066
564,16,2,4,1,1,16,0,5.20E-05,13136.676
565,16,2,4,1,2,1,0,6.80E-05,10522.162
566,16,2,4,1,2,2,0,8.20E-05,13782.524
567,16,2,4,1,2,4,0,7.50E-05,14875.518
568,16,2,4,1,2,8,0,7.60E-05,16730.867
569,16,2,4,1,2,16,0,5.50E-05,12739.538
570,16,2,4,1,3,1,0,6.00E-05,11205.782
571,16,2,4,1,3,2,0,7.60E-05,15364.16
572,16,2,4,1,3,4,0,7.50E-05,15046.024
573,16,2,4,1,3,8,0,8.30E-05,16955.639
574,16,2,4,1,3,16,0,5.30E-05,15508.598
575,16,2,4,1,4,1,0,6.90E-05,10899.882
576,16,2,4,1,4,2,0,8.40E-05,14062.622
577,16,2,4,1,4,4,0,7.80E-05,14096.67
578,16,2,4,1,4,8,0,7.40E-05,16862.006
579,16,2,4,1,4,16,0,5.60E-05,12792.738
580,16,2,4,2,1,1,0,8.10E-05,12695.648
581,16,2,4,2,1,2,0,8.00E-05,16765.715
582,16,2,4,2,1,4,0,8.60E-05,18349.479
583,16,2,4,2,1,8,0,7.30E-05,18963.141
584,16,2,4,2,1,16,0,0.000112,17802.848
585,16,2,4,2,2,1,0,8.20E-05,12204.878
586,16,2,4,2,2,2,0,9.30E-05,16098.054
587,16,2,4,2,2,4,0,9.10E-05,18292.555
588,16,2,4,2,2,8,0,6.90E-05,18670.008
589,16,2,4,2,2,16,0,9.60E-05,16810.402
590,16,2,4,2,3,1,0,7.80E-05,11834.872
591,16,2,4,2,3,2,0,8.40E-05,17373.258
592,16,2,4,2,3,4,0,8.60E-05,19243.238
593,16,2,4,2,3,8,0,6.90E-05,19538.232
594,16,2,4,2,3,16,0,0.000104,19451.781
595,16,2,4,2,4,1,0,8.10E-05,12042.086
596,16,2,4,2,4,2,0,8.10E-05,15842.428
597,16,2,4,2,4,4,0,7.10E-05,15280.104
598,16,2,4,2,4,8,0,7.00E-05,19163.438
599,16,2,4,2,4,16,0,9.50E-05,17176.684
600,16,2,4,3,1,1,0,0.000117,14747.838
601,16,2,4,3,1,2,0,0.000116,17341.338
602,16,2,4,3,1,4,0,0.000116,18179.77
603,16,2,4,3,1,8,0,0.000116,19714.59
604,16,2,4,3,1,16,0,0.000114,24181.262
605,16,2,4,3,2,1,0,0.000108,14329.154
606,16,2,4,3,2,2,0,0.00012,16742.307
607,16,2,4,3,2,4,0,0.000109,17796.465
608,16,2,4,3,2,8,0,0.000112,19816.734
609,16,2,4,3,2,16,0,0.000129,24202.01
610,16,2,4,3,3,1,0,0.00011,14795.718
611,16,2,4,3,3,2,0,0.000114,17974.418
612,16,2,4,3,3,4,0,0.00011,17820.67
613,16,2,4,3,3,8,0,0.000118,19863.816
614,16,2,4,3,3,16,0,0.000116,25891.377
615,16,2,4,3,4,1,0,0.000109,13791.302
616,16,2,4,3,4,2,0,0.000114,16651.068
617,16,2,4,3,4,4,0,0.000119,16664.367
618,16,2,4,3,4,8,0,0.000125,20013.84
619,16,2,4,3,4,16,0,0.000123,23995.328
620,16,2,4,4,1,1,0,0.000134,17155.936
621,16,2,4,4,1,2,0,0.000191,19841.205
622,16,2,4,4,1,4,0,0.000163,22300.643
623,16,2,4,4,1,8,0,0.000122,22645.379
624,16,2,4,4,1,16,0,0.000145,23257.977
625,16,2,4,4,2,1,0,0.000147,17397.197
626,16,2,4,4,2,2,0,0.000194,19146.68
627,16,2,4,4,2,4,0,0.000168,21269.893
628,16,2,4,4,2,8,0,0.000127,22781.037
629,16,2,4,4,2,16,0,0.000148,22179.611
630,16,2,4,4,3,2,0,0.00018,21036.877
631,16,2,4,4,3,4,0,0.00017,22789.283
632,16,2,4,4,3,8,0,0.000125,23163.547
633,16,2,4,4,3,16,0,0.000143,24495.674
634,16,2,4,4,4,1,0,0.00015,17327.506
635,16,2,4,4,4,2,0,0.000183,19138.434
636,16,2,4,4,4,4,0,0.000178,19153.064
637,16,2,4,4,4,8,0,0.000126,23109.281
638,16,2,4,4,4,16,0,0.000135,22347.725
639,16,3,1,1,1,1,0,1.30E-05,8837.318
640,16,3,1,1,1,2,0,1.50E-05,12611.858
641,16,3,1,1,1,4,0,1.60E-05,13117.258
642,16,3,1,1,1,8,0,1.60E-05,14805.294
643,16,3,1,1,1,16,0,1.20E-05,11227.328
644,16,3,1,1,2,1,0,1.40E-05,8263.29
645,16,3,1,1,2,2,0,1.70E-05,11402.356
646,16,3,1,1,2,4,0,1.80E-05,12878.656
647,16,3,1,1,2,8,0,1.70E-05,14382.62
648,16,3,1,1,2,16,0,1.10E-05,10705.968
649,16,3,1,1,3,1,0,1.20E-05,8868.706
650,16,3,1,1,3,2,0,1.60E-05,12997.292
651,16,3,1,1,3,4,0,1.60E-05,13260.366
652,16,3,1,1,3,8,0,1.60E-05,14884.03
653,16,3,1,1,3,16,0,1.00E-05,14055.972
654,16,3,1,1,4,1,0,1.40E-05,8245.468
655,16,3,1,1,4,2,0,1.70E-05,11359.264
656,16,3,1,1,4,4,0,1.80E-05,11917.598
657,16,3,1,1,4,8,0,1.70E-05,14001.974
658,16,3,1,1,4,16,0,1.20E-05,11058.95
659,16,3,1,2,1,1,0,4.00E-05,8597.386
660,16,3,1,2,1,2,0,4.70E-05,13128.43
661,16,3,1,2,1,4,0,3.70E-05,15802.262
662,16,3,1,2,1,8,0,3.70E-05,16070.656
663,16,3,1,2,1,16,0,4.00E-05,14623.882
664,16,3,1,2,2,1,0,3.90E-05,8239.084
665,16,3,1,2,2,2,0,4.70E-05,12170.032
666,16,3,1,2,2,4,0,4.10E-05,15359.372
667,16,3,1,2,2,8,0,3.70E-05,15792.952
668,16,3,1,2,2,16,0,3.80E-05,14076.72
669,16,3,1,2,3,1,0,3.70E-05,8430.072
670,16,3,1,2,3,2,0,4.80E-05,14260.26
671,16,3,1,2,3,4,0,3.90E-05,16200.73
672,16,3,1,2,3,8,0,4.00E-05,16353.946
673,16,3,1,2,3,16,0,3.80E-05,16856.951
674,16,3,1,2,4,1,0,3.80E-05,8411.186
675,16,3,1,2,4,2,0,4.60E-05,12194.504
676,16,3,1,2,4,4,0,3.90E-05,12333.356
677,16,3,1,2,4,8,0,4.10E-05,15189.398
678,16,3,1,2,4,16,0,3.70E-05,14080.444
679,16,3,1,3,1,1,0,5.40E-05,11154.976
680,16,3,1,3,1,2,0,7.00E-05,15001.07
681,16,3,1,3,1,4,0,6.70E-05,14880.306
682,16,3,1,3,1,8,0,6.90E-05,16447.844
683,16,3,1,3,1,16,0,3.90E-05,21355.277
684,16,3,1,3,2,1,0,5.30E-05,10785.768
685,16,3,1,3,2,2,0,7.00E-05,13769.756
686,16,3,1,3,2,4,0,6.70E-05,14941.486
687,16,3,1,3,2,8,0,6.90E-05,16498.65
688,16,3,1,3,2,16,0,3.80E-05,20956.277
689,16,3,1,3,3,1,0,5.60E-05,11418.316
690,16,3,1,3,3,2,0,7.00E-05,15300.586
691,16,3,1,3,3,4,0,7.10E-05,15181.152
692,16,3,1,3,3,8,0,7.00E-05,16713.312
693,16,3,1,3,3,16,0,3.80E-05,23117.262
694,16,3,1,3,4,1,0,5.70E-05,11079.964
695,16,3,1,3,4,2,0,6.90E-05,13766.298
696,16,3,1,3,4,4,0,7.00E-05,14012.88
697,16,3,1,3,4,8,0,7.00E-05,15988.196
698,16,3,1,3,4,16,0,3.70E-05,20742.68
699,16,3,1,4,1,1,0,7.40E-05,12423.264
700,16,3,1,4,1,2,0,9.50E-05,15758.904
701,16,3,1,4,1,4,0,8.30E-05,18398.953
702,16,3,1,4,1,8,0,7.00E-05,18676.127
703,16,3,1,4,1,16,0,5.20E-05,22027.461
704,16,3,1,4,2,1,0,7.00E-05,12048.204
705,16,3,1,4,2,2,0,9.20E-05,14282.072
706,16,3,1,4,2,4,0,8.30E-05,18244.408
707,16,3,1,4,2,8,0,6.70E-05,18497.906
708,16,3,1,4,2,16,0,5.20E-05,21279.469
709,16,3,1,4,3,1,0,7.10E-05,12075.07
710,16,3,1,4,3,2,0,9.10E-05,16052.568
711,16,3,1,4,3,4,0,8.40E-05,18566.002
712,16,3,1,4,3,8,0,7.10E-05,18766.033
713,16,3,1,4,3,16,0,5.00E-05,23192.008
714,16,3,1,4,4,1,0,7.30E-05,12185.194
715,16,3,1,4,4,2,0,8.80E-05,14786.142
716,16,3,1,4,4,4,0,8.10E-05,15309.364
717,16,3,1,4,4,8,0,7.00E-05,17964.842
718,16,3,1,4,4,16,0,5.10E-05,21122.527
719,16,3,2,1,1,1,0,2.10E-05,9752.358
720,16,3,2,1,1,2,0,2.90E-05,13959.946
721,16,3,2,1,1,4,0,2.80E-05,13893.712
722,16,3,2,1,1,8,0,3.00E-05,16387.463
723,16,3,2,1,1,16,0,2.80E-05,12629.946
724,16,3,2,1,2,1,0,1.90E-05,10518.704
725,16,3,2,1,2,2,0,3.80E-05,13178.97
726,16,3,2,1,2,4,0,3.70E-05,14028.308
727,16,3,2,1,2,8,0,3.70E-05,16590.42
728,16,3,2,1,2,16,0,2.70E-05,11521.258
729,16,3,2,1,3,1,0,1.90E-05,10201.898
730,16,3,2,1,3,2,0,2.30E-05,14407.358
731,16,3,2,1,3,4,0,3.70E-05,14304.416
732,16,3,2,1,3,8,0,3.80E-05,16771.033
733,16,3,2,1,3,16,0,2.70E-05,14593.292
734,16,3,2,1,4,1,0,1.90E-05,10533.6
735,16,3,2,1,4,2,0,3.70E-05,12991.972
736,16,3,2,1,4,4,0,3.60E-05,13458.536
737,16,3,2,1,4,8,0,3.70E-05,16593.611
738,16,3,2,1,4,16,0,2.70E-05,11617.55
739,16,3,2,2,1,1,0,5.30E-05,10407.25
740,16,3,2,2,1,2,0,6.80E-05,14868.336
741,16,3,2,2,1,4,0,5.40E-05,17040.227
742,16,3,2,2,1,8,0,5.30E-05,18429.277
743,16,3,2,2,1,16,0,5.10E-05,15929.942
744,16,3,2,2,2,1,0,5.40E-05,9871.26
745,16,3,2,2,2,2,0,6.90E-05,14131.782
746,16,3,2,2,2,4,0,5.20E-05,17289.469
747,16,3,2,2,2,8,0,5.30E-05,18081.615
748,16,3,2,2,2,16,0,4.70E-05,15267.868
749,16,3,2,2,3,1,0,5.40E-05,10880.996
750,16,3,2,2,3,2,0,6.90E-05,16270.954
751,16,3,2,2,3,4,0,5.40E-05,17423.799
752,16,3,2,2,3,8,0,5.50E-05,18460.135
753,16,3,2,2,3,16,0,5.00E-05,18171.523
754,16,3,2,2,4,1,0,5.20E-05,10192.588
755,16,3,2,2,4,2,0,6.70E-05,14327.558
756,16,3,2,2,4,4,0,5.30E-05,14435.022
757,16,3,2,2,4,8,0,5.50E-05,17876.797
758,16,3,2,2,4,16,0,4.80E-05,15205.89
759,16,3,2,3,1,1,0,7.80E-05,13712.034
760,16,3,2,3,1,2,0,1.00E-04,17185.729
761,16,3,2,3,1,4,0,9.90E-05,16657.719
762,16,3,2,3,1,8,0,0.000103,18887.33
763,16,3,2,3,1,16,0,6.20E-05,22697.779
764,16,3,2,3,2,1,0,7.60E-05,13180.832
765,16,3,2,3,2,2,0,9.60E-05,15271.326
766,16,3,2,3,2,4,0,1.00E-04,16619.68
767,16,3,2,3,2,8,0,9.80E-05,18789.707
768,16,3,2,3,2,16,0,6.70E-05,21971.068
769,16,3,2,3,3,1,0,7.90E-05,13422.626
770,16,3,2,3,3,2,0,0.000103,18250.26
771,16,3,2,3,3,4,0,1.00E-04,17134.391
772,16,3,2,3,3,8,0,0.000102,20205.094
773,16,3,2,3,3,16,0,6.60E-05,23896.908
774,16,3,2,3,4,1,0,7.90E-05,13198.92
775,16,3,2,3,4,2,0,1.00E-04,15811.572
776,16,3,2,3,4,4,0,9.90E-05,15616.594
777,16,3,2,3,4,8,0,1.00E-04,18887.33
778,16,3,2,3,4,16,0,6.30E-05,23082.416
779,16,3,2,4,1,1,0,0.000102,15869.56
780,16,3,2,4,1,2,0,0.000131,18369.693
781,16,3,2,4,1,4,0,0.000118,19788.537
782,16,3,2,4,1,8,0,9.80E-05,22211.799
783,16,3,2,4,1,16,0,7.70E-05,22213.395
784,16,3,2,4,2,1,0,9.70E-05,15370.544
785,16,3,2,4,2,2,0,0.000127,17370.066
786,16,3,2,4,2,4,0,0.000118,19881.105
787,16,3,2,4,2,8,0,9.70E-05,22444.016
788,16,3,2,4,2,16,0,7.70E-05,22465.828
789,16,3,2,4,3,1,0,0.000101,15484.392
790,16,3,2,4,3,2,0,0.000131,19129.922
791,16,3,2,4,3,4,0,0.000123,20143.383
792,16,3,2,4,3,8,0,9.70E-05,23533.818
793,16,3,2,4,3,16,0,8.00E-05,24219.033
794,16,3,2,4,4,1,0,0.000101,15238.342
795,16,3,2,4,4,2,0,0.000125,17254.355
796,16,3,2,4,4,4,0,0.000122,16981.174
797,16,3,2,4,4,8,0,9.80E-05,22045.814
798,16,3,2,4,4,16,0,8.00E-05,21729.008
799,16,3,3,1,1,1,0,3.20E-05,10664.472
800,16,3,3,1,1,2,0,3.90E-05,14450.45
801,16,3,3,1,1,4,0,4.10E-05,14438.214
802,16,3,3,1,1,8,0,3.90E-05,16793.91
803,16,3,3,1,1,16,0,2.70E-05,11946.06
804,16,3,3,1,2,1,0,3.20E-05,10960.264
805,16,3,3,1,2,2,0,3.70E-05,13191.206
806,16,3,3,1,2,4,0,3.70E-05,14314.79
807,16,3,3,1,2,8,0,3.70E-05,16635.107
808,16,3,3,1,2,16,0,2.50E-05,11311.118
809,16,3,3,1,3,1,0,3.30E-05,10648.512
810,16,3,3,1,3,2,0,4.10E-05,14828.968
811,16,3,3,1,3,4,0,3.70E-05,14650.216
812,16,3,3,1,3,8,0,3.90E-05,16980.377
813,16,3,3,1,3,16,0,3.00E-05,14955.584
814,16,3,3,1,4,1,0,3.10E-05,10858.918
815,16,3,3,1,4,2,0,3.90E-05,13459.334
816,16,3,3,1,4,4,0,3.70E-05,13315.96
817,16,3,3,1,4,8,0,3.60E-05,16732.465
818,16,3,3,1,4,16,0,2.60E-05,11335.59
819,16,3,3,2,1,1,0,8.60E-05,10548.496
820,16,3,3,2,1,2,0,0.000105,15995.91
821,16,3,3,2,1,4,0,8.00E-05,17046.877
822,16,3,3,2,1,8,0,7.80E-05,18426.086
823,16,3,3,2,1,16,0,8.50E-05,15813.7
824,16,3,3,2,2,1,0,7.70E-05,10773.798
825,16,3,3,2,2,2,0,0.000102,14539.826
826,16,3,3,2,2,4,0,7.80E-05,16980.908
827,16,3,3,2,2,8,0,7.80E-05,18331.391
828,16,3,3,2,2,16,0,8.40E-05,15151.36
829,16,3,3,2,3,1,0,9.00E-05,10865.036
830,16,3,3,2,3,2,0,0.000117,16973.992
831,16,3,3,2,3,4,0,9.10E-05,17480.723
832,16,3,3,2,3,8,0,8.00E-05,18792.635
833,16,3,3,2,3,16,0,8.60E-05,18001.283
834,16,3,3,2,4,1,0,7.70E-05,10334.898
835,16,3,3,2,4,2,0,0.000106,14581.056
836,16,3,3,2,4,4,0,7.70E-05,14206.262
837,16,3,3,2,4,8,0,8.00E-05,17948.35
838,16,3,3,2,4,16,0,7.40E-05,16060.016
839,16,3,3,3,1,1,0,0.000125,14253.61
840,16,3,3,3,1,2,0,0.000153,18201.848
841,16,3,3,3,1,4,0,0.000146,17269.518
842,16,3,3,3,1,8,0,0.000169,20356.715
843,16,3,3,3,1,16,0,9.40E-05,23511.475
844,16,3,3,3,2,1,0,0.000121,14170.618
845,16,3,3,3,2,2,0,0.000161,17070.551
846,16,3,3,3,2,4,0,0.000147,17091.299
847,16,3,3,3,2,8,0,0.000164,20334.902
848,16,3,3,3,2,16,0,9.80E-05,22826.523
849,16,3,3,3,3,1,0,0.000114,15621.116
850,16,3,3,3,3,2,0,0.000166,19002.773
851,16,3,3,3,3,4,0,0.000149,18254.516
852,16,3,3,3,3,8,0,0.000171,20719.537
853,16,3,3,3,3,16,0,9.00E-05,24913.295
854,16,3,3,3,4,2,0,0.000148,16273.348
855,16,3,3,3,4,4,0,0.000157,15961.33
856,16,3,3,3,4,8,0,0.000147,20041.504
857,16,3,3,3,4,16,0,9.20E-05,22940.105
858,16,3,3,4,1,1,0,0.000156,16550.785
859,16,3,3,4,1,2,0,0.000216,19283.936
860,16,3,3,4,1,4,0,0.000172,20312.824
861,16,3,3,4,1,8,0,0.000149,23488.863
862,16,3,3,4,1,16,0,0.000118,22854.188
863,16,3,3,4,2,1,0,0.000149,16820.775
864,16,3,3,4,2,2,0,0.00022,18480.084
865,16,3,3,4,2,4,0,0.000193,21000.699
866,16,3,3,4,2,8,0,0.000151,23551.373
867,16,3,3,4,2,16,0,0.000117,22114.707
868,16,3,3,4,3,1,0,0.00017,17047.939
869,16,3,3,4,3,2,0,0.000214,20129.283
870,16,3,3,4,3,4,0,0.000193,21750.287
871,16,3,3,4,3,8,0,0.000147,23892.652
872,16,3,3,4,3,16,0,0.000117,24369.59
873,16,3,3,4,4,1,0,0.000154,17155.936
874,16,3,3,4,4,2,0,0.000199,18608.828
875,16,3,3,4,4,4,0,0.00017,18157.16
876,16,3,3,4,4,8,0,0.000151,23757.258
877,16,3,3,4,4,16,0,0.00011,22776.516
878,16,3,4,1,1,1,0,2.50E-05,12145.826
879,16,3,4,1,1,2,0,4.40E-05,16257.122
880,16,3,4,1,1,4,0,4.30E-05,15949.892
881,16,3,4,1,1,8,0,4.30E-05,19047.195
882,16,3,4,1,1,16,0,1.80E-05,13233.766
883,16,3,4,1,2,1,0,2.40E-05,11995.004
884,16,3,4,1,2,2,0,4.30E-05,14136.57
885,16,3,4,1,2,4,0,2.90E-05,16029.16
886,16,3,4,1,2,8,0,4.30E-05,18258.771
887,16,3,4,1,2,16,0,3.10E-05,12728.366
888,16,3,4,1,3,1,0,2.60E-05,12524.876
889,16,3,4,1,3,2,0,3.10E-05,16000.698
890,16,3,4,1,3,4,0,3.60E-05,15590.26
891,16,3,4,1,3,8,0,3.50E-05,18608.297
892,16,3,4,1,3,16,0,2.00E-05,15617.658
893,16,3,4,1,4,1,0,2.50E-05,12079.592
894,16,3,4,1,4,2,0,3.10E-05,13725.334
895,16,3,4,1,4,4,0,3.30E-05,15604.358
896,16,3,4,1,4,8,0,3.00E-05,18085.871
897,16,3,4,1,4,16,0,1.90E-05,12499.34
898,16,3,4,2,1,1,0,6.40E-05,13000.218
899,16,3,4,2,1,2,0,8.10E-05,17793.006
900,16,3,4,2,1,4,0,6.30E-05,18439.918
901,16,3,4,2,1,8,0,6.20E-05,19369.322
902,16,3,4,2,1,16,0,5.60E-05,17893.82
903,16,3,4,2,2,1,0,6.40E-05,13325.27
904,16,3,4,2,2,2,0,7.70E-05,16188.494
905,16,3,4,2,2,4,0,6.80E-05,18076.828
906,16,3,4,2,2,8,0,6.20E-05,19377.303
907,16,3,4,2,2,16,0,5.80E-05,17191.049
908,16,3,4,2,3,1,0,6.70E-05,13582.226
909,16,3,4,2,3,2,0,8.10E-05,18598.453
910,16,3,4,2,3,4,0,6.50E-05,18788.645
911,16,3,4,2,3,8,0,6.70E-05,19631.598
912,16,3,4,2,3,16,0,6.00E-05,19374.643
913,16,3,4,2,4,1,0,6.30E-05,13040.384
914,16,3,4,2,4,2,0,8.10E-05,16282.392
915,16,3,4,2,4,4,0,6.00E-05,15083.796
916,16,3,4,2,4,8,0,6.20E-05,19525.197
917,16,3,4,2,4,16,0,5.70E-05,16940.477
918,16,3,4,3,1,1,0,9.10E-05,16377.354
919,16,3,4,3,1,2,0,0.000114,19075.658
920,16,3,4,3,1,4,0,0.000113,20213.605
921,16,3,4,3,1,8,0,0.000113,22153.012
922,16,3,4,3,1,16,0,7.50E-05,24990.967
923,16,3,4,3,2,1,0,8.90E-05,16583.77
924,16,3,4,3,2,2,0,0.000117,18482.479
925,16,3,4,3,2,4,0,0.000114,19228.342
926,16,3,4,3,2,8,0,0.000115,21735.127
927,16,3,4,3,2,16,0,8.00E-05,25102.154
928,16,3,4,3,3,1,0,9.00E-05,16585.1
929,16,3,4,3,3,2,0,0.000115,20648.25
930,16,3,4,3,3,4,0,0.000113,19773.377
931,16,3,4,3,3,8,0,0.000117,22030.119
932,16,3,4,3,3,16,0,7.50E-05,27123.488
933,16,3,4,3,4,1,0,8.90E-05,16509.822
934,16,3,4,3,4,2,0,0.000116,18259.305
935,16,3,4,3,4,4,0,0.000117,18769.758
936,16,3,4,3,4,8,0,0.000111,21784.602
937,16,3,4,3,4,16,0,7.20E-05,24533.979
938,16,3,4,4,1,1,0,0.000114,21266.168
939,16,3,4,4,1,2,0,0.000147,21949.256
940,16,3,4,4,1,4,0,0.000134,24478.65
941,16,3,4,4,1,8,0,0.000118,25187.539
942,16,3,4,4,1,16,0,0.000101,24805.83
943,16,3,4,4,2,2,0,0.000148,20597.178
944,16,3,4,4,2,4,0,0.000135,23957.289
945,16,3,4,4,2,8,0,0.000116,25120.242
946,16,3,4,4,2,16,0,0.000101,23730.393
947,16,3,4,4,3,2,0,0.000153,23218.873
948,16,3,4,4,3,4,0,0.000133,24250.422
949,16,3,4,4,3,8,0,0.000121,25407.521
950,16,3,4,4,3,16,0,9.50E-05,25390.498
951,16,3,4,4,4,2,0,0.000149,21019.055
952,16,3,4,4,4,4,0,0.000136,20880.201
953,16,3,4,4,4,8,0,0.000116,25435.186
954,16,3,4,4,4,16,0,9.40E-05,23679.055
955,16,4,1,1,1,1,0,7.00E-06,8854.342
956,16,4,1,1,1,2,0,9.00E-06,12407.836
957,16,4,1,1,1,4,0,9.00E-06,12908.98
958,16,4,1,1,1,8,0,9.00E-06,15474.816
959,16,4,1,1,1,16,0,6.00E-06,11040.33
960,16,4,1,1,2,1,0,7.00E-06,8654.044
961,16,4,1,1,2,2,0,9.00E-06,11490.934
962,16,4,1,1,2,4,0,9.00E-06,13002.878
963,16,4,1,1,2,8,0,9.00E-06,15369.48
964,16,4,1,1,2,16,0,5.00E-06,10733.632
965,16,4,1,1,3,1,0,7.00E-06,9065.28
966,16,4,1,1,3,2,0,9.00E-06,13476.358
967,16,4,1,1,3,4,0,9.00E-06,13465.452
968,16,4,1,1,3,8,0,9.00E-06,15987.93
969,16,4,1,1,3,16,0,6.00E-06,13774.278
970,16,4,1,1,4,1,0,7.00E-06,8638.084
971,16,4,1,1,4,2,0,8.00E-06,11504.234
972,16,4,1,1,4,4,0,9.00E-06,12131.462
973,16,4,1,1,4,8,0,9.00E-06,14973.938
974,16,4,1,1,4,16,0,5.00E-06,10703.042
975,16,4,1,2,1,1,0,2.00E-05,9606.59
976,16,4,1,2,1,2,0,2.50E-05,13898.234
977,16,4,1,2,1,4,0,1.90E-05,16492.531
978,16,4,1,2,1,8,0,1.90E-05,17416.35
979,16,4,1,2,1,16,0,1.50E-05,12885.04
980,16,4,1,2,2,1,0,2.00E-05,9307.606
981,16,4,1,2,2,2,0,2.50E-05,12702.83
982,16,4,1,2,2,4,0,1.90E-05,16034.48
983,16,4,1,2,2,8,0,1.90E-05,17336.018
984,16,4,1,2,2,16,0,1.50E-05,13114.332
985,16,4,1,2,3,1,0,2.00E-05,9850.778
986,16,4,1,2,3,2,0,2.80E-05,14671.762
987,16,4,1,2,3,4,0,2.20E-05,16902.438
988,16,4,1,2,3,8,0,2.10E-05,17955.266
989,16,4,1,2,3,16,0,1.40E-05,16103.108
990,16,4,1,2,4,1,0,1.90E-05,9498.328
991,16,4,1,2,4,2,0,2.50E-05,13071.24
992,16,4,1,2,4,4,0,1.90E-05,12952.87
993,16,4,1,2,4,8,0,1.90E-05,16895.256
994,16,4,1,2,4,16,0,1.40E-05,12739.538
995,16,4,1,3,1,1,0,2.00E-05,11162.424
996,16,4,1,3,1,2,0,2.90E-05,14598.878
997,16,4,1,3,1,4,0,2.60E-05,14457.632
998,16,4,1,3,1,8,0,3.60E-05,17333.623
999,16,4,1,3,1,16,0,2.10E-05,21087.416
1000,16,4,1,3,2,1,0,2.80E-05,11213.762
1001,16,4,1,3,2,2,0,3.70E-05,13872.964
1002,16,4,1,3,2,4,0,2.60E-05,14381.556
1003,16,4,1,3,2,8,0,3.60E-05,17181.205
