n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2
2414,16,5,4,4,230400,0,0.326801,1898
2415,16,5,4,4,115200,0,0.328998,2260
2416,16,5,4,4,57600,0,0.320599,2760
2417,16,5,4,5,460800,0,0.326866,1826
2418,16,5,4,5,230400,0,0.334597,1849
2419,16,5,4,5,115200,0,0.320775,1986
2420,16,5,5,1,460800,0,0.329244,632
2421,16,5,5,1,230400,0,0.317295,757
2422,16,5,5,1,115200,0,0.310709,968
2423,16,5,5,1,57600,0,0.326362,1414
2424,16,5,5,2,460800,0,0.355549,1105
2425,16,5,5,2,230400,0,0.347073,1123
2426,16,5,5,2,115200,0,0.347379,1512
2427,16,5,5,2,57600,0,0.329378,2296
2428,16,5,5,3,460800,0,0.335754,1226
2429,16,5,5,3,230400,0,0.330714,1281
2430,16,5,5,3,115200,0,0.339304,1593
2431,16,5,5,3,57600,0,0.323384,2584
2432,16,5,5,4,460800,0,0.329658,2034
2433,16,5,5,4,230400,0,0.356166,2522
2434,16,5,5,4,115200,0,0.340402,2582
2435,16,5,5,5,460800,0,0.343695,2102
2436,16,5,5,5,115200,0,0.331669,2513
2437,32,1,1,1,460800,0,0.383827,319
2438,32,1,1,1,230400,0,0.3942,342
2439,32,1,1,1,115200,0,0.396546,410
2440,32,1,1,1,57600,0,0.355361,569
2441,32,1,1,2,460800,0,0.364243,378
2442,32,1,1,2,230400,0,0.390274,422
2443,32,1,1,2,115200,0,0.375383,479
2444,32,1,1,2,57600,0,0.381853,684
2445,32,1,1,3,460800,0,0.364945,355
2446,32,1,1,3,230400,0,0.356414,387
2447,32,1,1,3,115200,0,0.375296,479
2448,32,1,1,3,57600,0,0.350953,694
2449,32,1,1,4,460800,0,0.384357,429
2450,32,1,1,4,230400,0,0.35844,508
2451,32,1,1,4,115200,0,0.390496,603
2452,32,1,1,4,57600,0,0.361093,874
2453,32,1,1,5,460800,0,0.376195,389
2454,32,1,1,5,230400,0,0.39273,429
2455,32,1,1,5,115200,0,0.388476,562
2456,32,1,1,5,57600,0,0.360076,720
2457,32,1,2,1,460800,0,0.379077,350
2458,32,1,2,1,230400,0,0.365606,390
2459,32,1,2,1,115200,0,0.367076,507
2460,32,1,2,1,57600,0,0.350902,703
2461,32,1,2,2,460800,0,0.374407,482
2462,32,1,2,2,230400,0,0.34861,505
2463,32,1,2,2,115200,0,0.353345,650
2464,32,1,2,2,57600,0,0.362189,867
2465,32,1,2,3,460800,0,0.367249,429
2466,32,1,2,3,230400,0,0.355075,479
2467,32,1,2,3,115200,0,0.348545,588
2468,32,1,2,3,57600,0,0.372915,881
2469,32,1,2,4,460800,0,0.369113,565
2470,32,1,2,4,230400,0,0.37882,638
2471,32,1,2,4,115200,0,0.351494,876
2472,32,1,2,4,57600,0,0.364055,1156
2473,32,1,2,5,460800,0,0.391208,506
2474,32,1,2,5,230400,0,0.413761,568
2475,32,1,2,5,115200,0,0.362016,696
2476,32,1,2,5,57600,0,0.387445,1068
2477,32,1,3,1,460800,0,0.387497,422
2478,32,1,3,1,230400,0,0.420032,519
2479,32,1,3,1,115200,0,0.382053,658
2480,32,1,3,1,57600,0,0.361909,1056
2481,32,1,3,2,460800,0,0.36805,552
2482,32,1,3,2,230400,0,0.387149,689
2483,32,1,3,2,115200,0,0.382728,892
2484,32,1,3,2,57600,0,0.357902,1411
2485,32,1,3,3,460800,0,0.371012,562
2486,32,1,3,3,230400,0,0.360429,654
2487,32,1,3,3,115200,0,0.369161,926
2488,32,1,3,3,57600,0,0.364566,1416
2489,32,1,3,4,460800,0,0.400758,754
2490,32,1,3,4,230400,0,0.394183,886
2491,32,1,3,4,115200,0,0.386214,1189
2492,32,1,3,4,57600,0,0.365313,2027
2493,32,1,3,5,460800,0,0.383185,596
2494,32,1,3,5,230400,0,0.382118,733
2495,32,1,3,5,115200,0,0.395424,982
2496,32,1,3,5,57600,0,0.36461,1370
2497,32,1,4,1,460800,0,0.345361,385
2498,32,1,4,1,230400,0,0.392014,432
2499,32,1,4,1,115200,0,0.349633,579
2500,32,1,4,1,57600,0,0.357083,820
2501,32,1,4,2,460800,0,0.349805,495
2502,32,1,4,2,230400,0,0.366594,568
2503,32,1,4,2,115200,0,0.357341,784
2504,32,1,4,2,57600,0,0.358243,1105
2505,32,1,4,3,460800,0,0.352102,495
2506,32,1,4,3,230400,0,0.357985,556
2507,32,1,4,3,115200,0,0.349912,742
2508,32,1,4,3,57600,0,0.37121,1019
2509,32,1,4,4,460800,0,0.382847,652
2510,32,1,4,4,230400,0,0.367306,755
2511,32,1,4,4,115200,0,0.369281,1046
2512,32,1,4,4,57600,0,0.369539,1550
2513,32,1,4,5,460800,0,0.366229,526
2514,32,1,4,5,230400,0,0.384843,651
2515,32,1,4,5,115200,0,0.389202,869
2516,32,1,4,5,57600,0,0.387892,1193
2517,32,1,5,1,460800,0,0.387796,492
2518,32,1,5,1,230400,0,0.422073,633
2519,32,1,5,1,115200,0,0.370405,763
2520,32,1,5,1,57600,0,0.378783,1198
2521,32,1,5,2,460800,0,0.381743,715
2522,32,1,5,2,230400,0,0.376414,857
2523,32,1,5,2,115200,0,0.365515,1198
2524,32,1,5,2,57600,0,0.370449,1819
2525,32,1,5,3,460800,0,0.389112,667
2526,32,1,5,3,230400,0,0.398191,736
2527,32,1,5,3,115200,0,0.376326,1035
2528,32,1,5,3,57600,0,0.363673,1864
2529,32,1,5,4,460800,0,0.390912,975
2530,32,1,5,4,230400,0,0.374052,1117
2531,32,1,5,4,115200,0,0.394705,1432
2532,32,1,5,4,57600,0,0.353507,2518
2533,32,1,5,5,460800,0,0.401283,780
2534,32,1,5,5,115200,0,0.381085,1223
2535,32,2,1,1,460800,0,0.329587,316
2536,32,2,1,1,230400,0,0.339243,353
2537,32,2,1,1,115200,0,0.327173,397
2538,32,2,1,1,57600,0,0.320127,545
2539,32,2,1,2,460800,0,0.320932,423
2540,32,2,1,2,230400,0,0.340872,493
2541,32,2,1,2,115200,0,0.33991,616
2542,32,2,1,2,57600,0,0.328311,703
2543,32,2,1,3,460800,0,0.370116,430
2544,32,2,1,3,230400,0,0.345327,490
2545,32,2,1,3,115200,0,0.358045,583
2546,32,2,1,3,57600,0,0.384247,704
2547,32,2,1,4,460800,0,0.334843,655
2548,32,2,1,4,230400,0,0.316635,666
2549,32,2,1,4,115200,0,0.323953,791
2550,32,2,1,4,57600,0,0.327662,1028
2551,32,2,1,5,460800,0,0.353551,642
2552,32,2,1,5,230400,0,0.353983,671
2553,32,2,1,5,115200,0,0.345327,728
2554,32,2,1,5,57600,0,0.336574,921
2555,32,2,2,1,460800,0,0.344346,342
2556,32,2,2,1,230400,0,0.327925,385
2557,32,2,2,1,115200,0,0.317628,541
2558,32,2,2,1,57600,0,0.319019,669
2559,32,2,2,2,460800,0,0.392896,508
2560,32,2,2,2,230400,0,0.348287,551
2561,32,2,2,2,115200,0,0.325665,745
2562,32,2,2,2,57600,0,0.338666,950
2563,32,2,2,3,460800,0,0.339381,503
2564,32,2,2,3,230400,0,0.337816,551
2565,32,2,2,3,115200,0,0.333025,691
2566,32,2,2,3,57600,0,0.361251,1009
2567,32,2,2,4,460800,0,0.343372,745
2568,32,2,2,4,230400,0,0.362069,802
2569,32,2,2,4,115200,0,0.364966,997
2570,32,2,2,4,57600,0,0.336709,1217
2571,32,2,2,5,460800,0,0.334976,652
2572,32,2,2,5,230400,0,0.332291,662
2573,32,2,2,5,115200,0,0.352885,801
2574,32,2,2,5,57600,0,0.372861,1062
2575,32,2,3,1,460800,0,0.344786,447
2576,32,2,3,1,230400,0,0.334115,519
2577,32,2,3,1,115200,0,0.326501,737
2578,32,2,3,1,57600,0,0.356256,1040
2579,32,2,3,2,460800,0,0.340444,633
2580,32,2,3,2,230400,0,0.352205,736
2581,32,2,3,2,115200,0,0.353549,952
2582,32,2,3,2,57600,0,0.362117,1453
2583,32,2,3,3,460800,0,0.350609,671
2584,32,2,3,3,230400,0,0.348136,731
2585,32,2,3,3,115200,0,0.352965,943
2586,32,2,3,3,57600,0,0.357015,1381
2587,32,2,3,4,460800,0,0.378186,910
2588,32,2,3,4,230400,0,0.334383,1098
2589,32,2,3,4,115200,0,0.335006,1419
2590,32,2,3,4,57600,0,0.329497,2265
2591,32,2,3,5,460800,0,0.34426,806
2592,32,2,3,5,230400,0,0.353218,953
2593,32,2,3,5,115200,0,0.343637,1252
2594,32,2,3,5,57600,0,0.379136,1667
2595,32,2,4,1,460800,0,0.326928,413
2596,32,2,4,1,230400,0,0.3271,470
2597,32,2,4,1,115200,0,0.320028,587
2598,32,2,4,1,57600,0,0.362039,863
2599,32,2,4,2,460800,0,0.341838,551
2600,32,2,4,2,230400,0,0.314757,642
2601,32,2,4,2,115200,0,0.325318,808
2602,32,2,4,2,57600,0,0.322117,1152
2603,32,2,4,3,460800,0,0.336875,584
2604,32,2,4,3,230400,0,0.325969,650
2605,32,2,4,3,115200,0,0.328748,933
2606,32,2,4,3,57600,0,0.346649,1173
2607,32,2,4,4,460800,0,0.356526,775
2608,32,2,4,4,230400,0,0.372238,972
2609,32,2,4,4,115200,0,0.371874,1177
2610,32,2,4,4,57600,0,0.333341,1534
2611,32,2,4,5,460800,0,0.338925,702
2612,32,2,4,5,230400,0,0.326314,930
2613,32,2,4,5,115200,0,0.350406,1115
2614,32,2,4,5,57600,0,0.330627,1496
2615,32,2,5,1,460800,0,0.368702,509
2616,32,2,5,1,230400,0,0.324975,618
2617,32,2,5,1,115200,0,0.330745,829
2618,32,2,5,1,57600,0,0.329018,1275
2619,32,2,5,2,460800,0,0.340087,810
2620,32,2,5,2,230400,0,0.336927,903
2621,32,2,5,2,115200,0,0.341304,1194
2622,32,2,5,2,57600,0,0.341324,1893
2623,32,2,5,3,460800,0,0.321579,731
2624,32,2,5,3,230400,0,0.316712,838
2625,32,2,5,3,115200,0,0.363776,1116
2626,32,2,5,3,57600,0,0.348997,1797
2627,32,2,5,4,460800,0,0.347794,1060
2628,32,2,5,4,230400,0,0.357192,1238
2629,32,2,5,4,115200,0,0.332862,1815
2630,32,2,5,5,460800,0,0.354414,852
2631,32,2,5,5,115200,0,0.387838,1274
2632,32,3,1,1,460800,0,0.318161,373
2633,32,3,1,1,230400,0,0.330626,425
2634,32,3,1,1,115200,0,0.331513,492
2635,32,3,1,1,57600,0,0.342639,576
2636,32,3,1,2,460800,0,0.311975,509
2637,32,3,1,2,230400,0,0.328043,551
2638,32,3,1,2,115200,0,0.305281,655
2639,32,3,1,2,57600,0,0.310504,811
2640,32,3,1,3,460800,0,0.310617,614
2641,32,3,1,3,230400,0,0.345072,656
2642,32,3,1,3,115200,0,0.326892,684
2643,32,3,1,3,57600,0,0.31371,914
2644,32,3,1,4,460800,0,0.328996,859
2645,32,3,1,4,230400,0,0.355071,794
2646,32,3,1,4,115200,0,0.320625,1002
2647,32,3,1,4,57600,0,0.309181,1159
2648,32,3,1,5,460800,0,0.34394,808
2649,32,3,1,5,230400,0,0.333342,887
2650,32,3,1,5,115200,0,0.313918,941
2651,32,3,1,5,57600,0,0.328439,1076
2652,32,3,2,1,460800,0,0.311679,421
2653,32,3,2,1,230400,0,0.300419,473
2654,32,3,2,1,115200,0,0.313683,609
2655,32,3,2,1,57600,0,0.319712,792
2656,32,3,2,2,460800,0,0.311531,601
2657,32,3,2,2,230400,0,0.306615,620
2658,32,3,2,2,115200,0,0.304463,786
2659,32,3,2,2,57600,0,0.285355,1079
2660,32,3,2,3,460800,0,0.323293,700
2661,32,3,2,3,230400,0,0.326038,740
2662,32,3,2,3,115200,0,0.33511,857
2663,32,3,2,3,57600,0,0.3086,1143
2664,32,3,2,4,460800,0,0.327252,920
2665,32,3,2,4,230400,0,0.300156,1053
2666,32,3,2,4,115200,0,0.352197,1104
2667,32,3,2,4,57600,0,0.339493,1337
2668,32,3,2,5,460800,0,0.303498,1034
2669,32,3,2,5,230400,0,0.326168,971
2670,32,3,2,5,115200,0,0.329656,1136
2671,32,3,2,5,57600,0,0.335611,1337
2672,32,3,3,1,460800,0,0.347087,473
2673,32,3,3,1,230400,0,0.316224,578
2674,32,3,3,1,115200,0,0.307452,723
2675,32,3,3,1,57600,0,0.308985,1051
2676,32,3,3,2,460800,0,0.30979,739
2677,32,3,3,2,230400,0,0.340597,789
2678,32,3,3,2,115200,0,0.324454,1068
2679,32,3,3,2,57600,0,0.32986,1485
2680,32,3,3,3,460800,0,0.337061,756
2681,32,3,3,3,230400,0,0.325053,831
2682,32,3,3,3,115200,0,0.327915,1148
2683,32,3,3,3,57600,0,0.345647,1498
2684,32,3,3,4,460800,0,0.340434,1081
2685,32,3,3,4,230400,0,0.314778,1180
2686,32,3,3,4,115200,0,0.316031,1567
2687,32,3,3,4,57600,0,0.308569,2122
2688,32,3,3,5,460800,0,0.361565,966
2689,32,3,3,5,230400,0,0.340746,1084
2690,32,3,3,5,115200,0,0.345067,1282
2691,32,3,3,5,57600,0,0.339194,1824
2692,32,3,4,1,460800,0,0.343079,490
2693,32,3,4,1,230400,0,0.303966,582
2694,32,3,4,1,115200,0,0.307958,686
2695,32,3,4,1,57600,0,0.316164,941
2696,32,3,4,2,460800,0,0.319015,678
2697,32,3,4,2,230400,0,0.309522,740
2698,32,3,4,2,115200,0,0.312134,992
2699,32,3,4,2,57600,0,0.309688,1334
2700,32,3,4,3,460800,0,0.320303,741
2701,32,3,4,3,230400,0,0.316715,824
2702,32,3,4,3,115200,0,0.330311,984
2703,32,3,4,3,57600,0,0.313091,1315
2704,32,3,4,4,460800,0,0.34676,1034
2705,32,3,4,4,230400,0,0.338667,1167
2706,32,3,4,4,115200,0,0.347367,1439
2707,32,3,4,4,57600,0,0.332009,2106
2708,32,3,4,5,460800,0,0.333623,1033
2709,32,3,4,5,230400,0,0.312134,1113
2710,32,3,4,5,115200,0,0.319622,1300
2711,32,3,4,5,57600,0,0.322308,1518
2712,32,3,5,1,460800,0,0.3152,566
2713,32,3,5,1,230400,0,0.338019,670
2714,32,3,5,1,115200,0,0.315747,857
2715,32,3,5,1,57600,0,0.315917,1323
2716,32,3,5,2,460800,0,0.329815,889
2717,32,3,5,2,230400,0,0.31752,963
2718,32,3,5,2,115200,0,0.324874,1344
2719,32,3,5,2,57600,0,0.312183,2018
2720,32,3,5,3,460800,0,0.321951,1015
2721,32,3,5,3,230400,0,0.325949,979
2722,32,3,5,3,115200,0,0.33338,1431
2723,32,3,5,3,57600,0,0.329118,2066
2724,32,3,5,4,460800,0,0.331523,1353
2725,32,3,5,4,230400,0,0.377035,1349
2726,32,3,5,4,115200,0,0.330787,2083
2727,32,3,5,5,460800,0,0.336699,1220
2728,32,3,5,5,115200,0,0.32016,1750
2729,32,4,1,1,460800,0,0.258361,401
2730,32,4,1,1,230400,0,0.270394,415
2731,32,4,1,1,115200,0,0.264111,529
2732,32,4,1,1,57600,0,0.265116,630
2733,32,4,1,2,460800,0,0.280684,554
2734,32,4,1,2,230400,0,0.298986,619
2735,32,4,1,2,115200,0,0.281093,675
2736,32,4,1,2,57600,0,0.26975,916
2737,32,4,1,3,460800,0,0.268666,693
2738,32,4,1,3,230400,0,0.281485,724
2739,32,4,1,3,115200,0,0.274055,779
2740,32,4,1,3,57600,0,0.269845,950
2741,32,4,1,4,460800,0,0.286928,809
2742,32,4,1,4,230400,0,0.294937,960
2743,32,4,1,4,115200,0,0.284462,1023
2744,32,4,1,4,57600,0,0.282452,1266
2745,32,4,1,5,460800,0,0.257403,1396
2746,32,4,1,5,230400,0,0.268619,1437
2747,32,4,1,5,115200,0,0.287141,1411
2748,32,4,1,5,57600,0,0.27627,1716
2749,32,4,2,1,460800,0,0.266108,416
2750,32,4,2,1,230400,0,0.248595,498
2751,32,4,2,1,115200,0,0.266293,614
2752,32,4,2,1,57600,0,0.267417,823
2753,32,4,2,2,460800,0,0.285885,589
2754,32,4,2,2,230400,0,0.26771,660
2755,32,4,2,2,115200,0,0.299947,767
2756,32,4,2,2,57600,0,0.256158,1047
2757,32,4,2,3,460800,0,0.274733,686
2758,32,4,2,3,230400,0,0.252816,801
2759,32,4,2,3,115200,0,0.283236,918
2760,32,4,2,3,57600,0,0.254448,1208
2761,32,4,2,4,460800,0,0.295666,982
2762,32,4,2,4,230400,0,0.286489,1027
2763,32,4,2,4,115200,0,0.275957,1258
2764,32,4,2,4,57600,0,0.271168,1497
2765,32,4,2,5,460800,0,0.258022,1454
2766,32,4,2,5,230400,0,0.272947,1595
2767,32,4,2,5,115200,0,0.294341,1499
2768,32,4,2,5,57600,0,0.26982,1909
2769,32,4,3,1,460800,0,0.285905,560
2770,32,4,3,1,230400,0,0.278469,568
2771,32,4,3,1,115200,0,0.274269,780
2772,32,4,3,1,57600,0,0.287367,1106
2773,32,4,3,2,460800,0,0.286325,742
2774,32,4,3,2,230400,0,0.278095,857
2775,32,4,3,2,115200,0,0.257499,1132
2776,32,4,3,2,57600,0,0.247559,1564
2777,32,4,3,3,460800,0,0.270893,818
2778,32,4,3,3,230400,0,0.273926,889
2779,32,4,3,3,115200,0,0.277333,1253
2780,32,4,3,3,57600,0,0.302798,1485
2781,32,4,3,4,460800,0,0.279985,1170
2782,32,4,3,4,230400,0,0.276703,1242
2783,32,4,3,4,115200,0,0.263547,1681
2784,32,4,3,4,57600,0,0.251728,2290
2785,32,4,3,5,460800,0,0.274689,1576
2786,32,4,3,5,230400,0,0.266242,1690
2787,32,4,3,5,115200,0,0.295363,1611
2788,32,4,3,5,57600,0,0.284053,2227
2789,32,4,4,1,460800,0,0.255128,454
2790,32,4,4,1,230400,0,0.255037,594
2791,32,4,4,1,115200,0,0.272787,623
2792,32,4,4,1,57600,0,0.252231,965
2793,32,4,4,2,460800,0,0.281936,692
2794,32,4,4,2,230400,0,0.289957,765
2795,32,4,4,2,115200,0,0.279694,998
2796,32,4,4,2,57600,0,0.272604,1262
2797,32,4,4,3,460800,0,0.263942,786
2798,32,4,4,3,230400,0,0.27486,870
2799,32,4,4,3,115200,0,0.302888,1032
2800,32,4,4,3,57600,0,0.2877,1273
2801,32,4,4,4,460800,0,0.278402,1104
2802,32,4,4,4,230400,0,0.283905,1185
2803,32,4,4,4,115200,0,0.297396,1500
2804,32,4,4,4,57600,0,0.264317,1936
2805,32,4,4,5,460800,0,0.286251,1455
2806,32,4,4,5,230400,0,0.27666,1685
2807,32,4,4,5,115200,0,0.29932,1614
2808,32,4,5,1,460800,0,0.300463,548
2809,32,4,5,1,230400,0,0.279977,713
2810,32,4,5,1,115200,0,0.271494,884
2811,32,4,5,1,57600,0,0.262084,1241
2812,32,4,5,2,460800,0,0.291555,917
2813,32,4,5,2,230400,0,0.286135,1057
2814,32,4,5,2,115200,0,0.295891,1333
2815,32,4,5,2,57600,0,0.27151,2178
2816,32,4,5,3,460800,0,0.292781,1010
2817,32,4,5,3,230400,0,0.293378,1043
2818,32,4,5,3,115200,0,0.278721,1353
2819,32,4,5,3,57600,0,0.304422,2105
2820,32,4,5,4,460800,0,0.278101,1448
2821,32,4,5,4,230400,0,0.283363,1603
2822,32,4,5,4,115200,0,0.298502,2193
2823,32,4,5,5,460800,0,0.28224,1863
2824,32,4,5,5,115200,0,0.285853,2510
2825,32,5,1,1,460800,0,0.314336,459
2826,32,5,1,1,230400,0,0.333119,475
2827,32,5,1,1,115200,0,0.327049,573
2828,32,5,1,1,57600,0,0.324243,771
2829,32,5,1,2,460800,0,0.341442,685
2830,32,5,1,2,230400,0,0.369961,719
2831,32,5,1,2,115200,0,0.336689,830
2832,32,5,1,2,57600,0,0.340469,1020
2833,32,5,1,3,460800,0,0.32661,826
2834,32,5,1,3,230400,0,0.330905,919
2835,32,5,1,3,115200,0,0.339247,861
2836,32,5,1,3,57600,0,0.338732,1062
2837,32,5,1,4,460800,0,0.343875,1684
2838,32,5,1,4,230400,0,0.352005,1577
2839,32,5,1,4,115200,0,0.344772,1636
2840,32,5,1,4,57600,0,0.340383,2033
2841,32,5,1,5,460800,0,0.339648,1597
2842,32,5,1,5,230400,0,0.32138,1747
2843,32,5,1,5,115200,0,0.354862,1777
2844,32,5,1,5,57600,0,0.340774,2027
2845,32,5,2,1,460800,0,0.326463,489
2846,32,5,2,1,230400,0,0.31401,558
2847,32,5,2,1,115200,0,0.334764,639
2848,32,5,2,1,57600,0,0.319138,897
2849,32,5,2,2,460800,0,0.336229,781
2850,32,5,2,2,230400,0,0.344906,769
2851,32,5,2,2,115200,0,0.343967,991
2852,32,5,2,2,57600,0,0.388573,1149
2853,32,5,2,3,460800,0,0.350991,836
2854,32,5,2,3,230400,0,0.33653,821
2855,32,5,2,3,115200,0,0.341995,940
2856,32,5,2,3,57600,0,0.344925,1452
2857,32,5,2,4,460800,0,0.350301,1683
2858,32,5,2,4,230400,0,0.336181,1758
2859,32,5,2,4,115200,0,0.334979,1968
2860,32,5,2,4,57600,0,0.338396,2313
2861,32,5,2,5,460800,0,0.355123,1709
2862,32,5,2,5,230400,0,0.326594,1690
2863,32,5,2,5,115200,0,0.326876,1725
2864,32,5,2,5,57600,0,0.326481,2240
2865,32,5,3,1,460800,0,0.32828,602
2866,32,5,3,1,230400,0,0.336347,634
2867,32,5,3,1,115200,0,0.348693,851
2868,32,5,3,1,57600,0,0.338373,1093
2869,32,5,3,2,460800,0,0.335949,964
2870,32,5,3,2,230400,0,0.343542,1064
2871,32,5,3,2,115200,0,0.345417,1260
2872,32,5,3,2,57600,0,0.346572,1711
2873,32,5,3,3,460800,0,0.339376,1093
2874,32,5,3,3,230400,0,0.326008,1060
2875,32,5,3,3,115200,0,0.351135,1309
2876,32,5,3,3,57600,0,0.351116,1788
2877,32,5,3,4,460800,0,0.336678,2133
2878,32,5,3,4,230400,0,0.329049,2055
2879,32,5,3,4,115200,0,0.325433,2644
2880,32,5,3,4,57600,0,0.32867,2977
2881,32,5,3,5,460800,0,0.343732,2021
2882,32,5,3,5,230400,0,0.332617,2135
2883,32,5,3,5,115200,0,0.387283,2253
2884,32,5,4,1,460800,0,0.312914,544
2885,32,5,4,1,230400,0,0.321315,673
2886,32,5,4,1,115200,0,0.323625,776
2887,32,5,4,1,57600,0,0.31107,965
2888,32,5,4,2,460800,0,0.348438,840
2889,32,5,4,2,230400,0,0.323737,942
2890,32,5,4,2,115200,0,0.329102,1120
2891,32,5,4,2,57600,0,0.323122,1388
2892,32,5,4,3,460800,0,0.328077,958
2893,32,5,4,3,230400,0,0.317515,1026
2894,32,5,4,3,115200,0,0.333312,1240
2895,32,5,4,3,57600,0,0.341098,1594
2896,32,5,4,4,460800,0,0.353525,1759
2897,32,5,4,4,230400,0,0.326801,1898
2898,32,5,4,4,115200,0,0.328998,2260
2899,32,5,4,4,57600,0,0.320599,2760
2900,32,5,4,5,460800,0,0.326866,1826
2901,32,5,4,5,230400,0,0.334597,1849
2902,32,5,4,5,115200,0,0.320775,1986
2903,32,5,5,1,460800,0,0.329244,632
2904,32,5,5,1,230400,0,0.317295,757
2905,32,5,5,1,115200,0,0.310709,968
2906,32,5,5,1,57600,0,0.326362,1414
2907,32,5,5,2,460800,0,0.355549,1105
2908,32,5,5,2,230400,0,0.347073,1123
2909,32,5,5,2,115200,0,0.347379,1512
2910,32,5,5,2,57600,0,0.329378,2296
2911,32,5,5,3,460800,0,0.335754,1226
2912,32,5,5,3,230400,0,0.330714,1281
2913,32,5,5,3,115200,0,0.339304,1593
2914,32,5,5,3,57600,0,0.323384,2584
2915,32,5,5,4,460800,0,0.329658,2034
2916,32,5,5,4,230400,0,0.356166,2522
2917,32,5,5,4,115200,0,0.340402,2582
2918,32,5,5,5,460800,0,0.338426,2082
2919,32,5,5,5,115200,0,0.331669,2513
2920,64,1,1,1,460800,0,0.383827,319
2921,64,1,1,1,230400,0,0.388191,334
2922,64,1,1,1,115200,0,0.396546,410
2923,64,1,1,1,57600,0,0.355361,569
2924,64,1,1,2,460800,0,0.364243,378
2925,64,1,1,2,230400,0,0.390274,422
2926,64,1,1,2,115200,0,0.375383,479
2927,64,1,1,2,57600,0,0.381853,684
2928,64,1,1,3,460800,0,0.364945,355
2929,64,1,1,3,230400,0,0.388542,387
2930,64,1,1,3,115200,0,0.375296,479
2931,64,1,1,3,57600,0,0.350953,694
2932,64,1,1,4,460800,0,0.384357,429
2933,64,1,1,4,230400,0,0.35844,508
2934,64,1,1,4,115200,0,0.380607,606
2935,64,1,1,4,57600,0,0.361093,874
2936,64,1,1,5,460800,0,0.376195,389
2937,64,1,1,5,230400,0,0.39273,429
2938,64,1,1,5,115200,0,0.388476,562
2939,64,1,1,5,57600,0,0.360076,720
2940,64,1,2,1,460800,0,0.379077,350
2941,64,1,2,1,230400,0,0.365606,390
2942,64,1,2,1,115200,0,0.367076,507
2943,64,1,2,1,57600,0,0.350902,703
2944,64,1,2,2,460800,0,0.374407,482
2945,64,1,2,2,230400,0,0.34861,505
2946,64,1,2,2,115200,0,0.356654,622
2947,64,1,2,2,57600,0,0.362189,867
2948,64,1,2,3,460800,0,0.367249,429
2949,64,1,2,3,230400,0,0.355075,479
2950,64,1,2,3,115200,0,0.348545,588
2951,64,1,2,3,57600,0,0.372915,881
2952,64,1,2,4,460800,0,0.369113,565
2953,64,1,2,4,230400,0,0.37882,638
2954,64,1,2,4,115200,0,0.351494,876
2955,64,1,2,4,57600,0,0.364055,1156
2956,64,1,2,5,460800,0,0.391208,506
2957,64,1,2,5,230400,0,0.413761,568
2958,64,1,2,5,115200,0,0.362016,696
2959,64,1,2,5,57600,0,0.387445,1068
2960,64,1,3,1,460800,0,0.387497,422
2961,64,1,3,1,230400,0,0.420032,519
2962,64,1,3,1,115200,0,0.382053,658
2963,64,1,3,1,57600,0,0.361909,1056
2964,64,1,3,2,460800,0,0.36805,552
2965,64,1,3,2,230400,0,0.387149,689
2966,64,1,3,2,115200,0,0.366199,892
2967,64,1,3,2,57600,0,0.357902,1411
2968,64,1,3,3,460800,0,0.371012,562
2969,64,1,3,3,230400,0,0.360429,654
2970,64,1,3,3,115200,0,0.369161,926
2971,64,1,3,3,57600,0,0.364566,1416
2972,64,1,3,4,460800,0,0.401477,758
2973,64,1,3,4,230400,0,0.394183,886
2974,64,1,3,4,115200,0,0.386214,1189
2975,64,1,3,4,57600,0,0.365313,2027
2976,64,1,3,5,460800,0,0.383185,596
2977,64,1,3,5,230400,0,0.382118,733
2978,64,1,3,5,115200,0,0.395424,982
2979,64,1,3,5,57600,0,0.36461,1370
2980,64,1,4,1,460800,0,0.345361,385
2981,64,1,4,1,230400,0,0.392014,432
2982,64,1,4,1,115200,0,0.349633,579
2983,64,1,4,1,57600,0,0.357083,820
2984,64,1,4,2,460800,0,0.349805,495
2985,64,1,4,2,230400,0,0.366594,568
2986,64,1,4,2,115200,0,0.357341,784
2987,64,1,4,2,57600,0,0.358243,1105
2988,64,1,4,3,460800,0,0.352102,495
2989,64,1,4,3,230400,0,0.357985,556
2990,64,1,4,3,115200,0,0.349912,742
2991,64,1,4,3,57600,0,0.37121,1019
2992,64,1,4,4,460800,0,0.382847,652
2993,64,1,4,4,230400,0,0.367306,755
2994,64,1,4,4,115200,0,0.369281,1046
2995,64,1,4,4,57600,0,0.369539,1550
2996,64,1,4,5,460800,0,0.366229,526
2997,64,1,4,5,230400,0,0.384843,651
2998,64,1,4,5,115200,0,0.389202,869
2999,64,1,4,5,57600,0,0.387892,1193
3000,64,1,5,1,460800,0,0.387796,492
3001,64,1,5,1,230400,0,0.422073,633
3002,64,1,5,1,115200,0,0.370405,763
3003,64,1,5,1,57600,0,0.378783,1198
3004,64,1,5,2,460800,0,0.381743,715
3005,64,1,5,2,230400,0,0.376414,857
3006,64,1,5,2,115200,0,0.365515,1198
3007,64,1,5,2,57600,0,0.370449,1819
