n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,knob_tmpsize,knob_size,knob_I_B,obj1,obj2,FF
0382,5,100,2,2,4,4,3,25,10000,0,0.017920,8229.242,782
0383,5,100,2,2,4,4,4,25,10000,0,0.012177,8116.192,742
0384,5,100,2,3,1,1,1,25,10000,0,0.012524,8381.926,855
0385,5,100,2,3,1,1,2,25,10000,0,0.012446,8743.686,856
0386,5,100,2,3,1,1,3,25,10000,0,0.018943,8642.872,856
0387,5,100,2,3,1,1,4,25,10000,0,0.012048,8643.670,816
0388,5,100,2,3,1,2,1,25,10000,0,0.011304,9017.134,854
0389,5,100,2,3,1,2,2,25,10000,0,0.012429,8684.634,855
0390,5,100,2,3,1,2,3,25,10000,0,0.018894,8677.984,855
0391,5,100,2,3,1,2,4,25,10000,0,0.011826,8523.970,815
0392,5,100,2,3,1,3,1,25,10000,0,0.011913,8450.022,854
0393,5,100,2,3,1,3,2,25,10000,0,0.014033,8966.594,855
0394,5,100,2,3,1,3,3,25,10000,0,0.019769,8663.886,855
0395,5,100,2,3,1,3,4,25,10000,0,0.011987,8465.450,815
0396,5,100,2,3,1,4,1,25,10000,0,0.013718,8881.208,853
0397,5,100,2,3,1,4,2,25,10000,0,0.013557,8685.698,853
0398,5,100,2,3,1,4,3,25,10000,0,0.018972,8854.076,853
0399,5,100,2,3,1,4,4,25,10000,0,0.013026,8535.940,813
0400,5,100,2,3,2,1,1,25,10000,0,0.012697,8425.550,847
0401,5,100,2,3,2,1,2,25,10000,0,0.011025,8980.426,849
0402,5,100,2,3,2,1,3,25,10000,0,0.018619,8806.196,849
0403,5,100,2,3,2,1,4,25,10000,0,0.010501,8850.884,809
0404,5,100,2,3,2,2,1,25,10000,0,0.013385,8452.948,846
0405,5,100,2,3,2,2,2,25,10000,0,0.011677,8892.646,848
0406,5,100,2,3,2,2,3,25,10000,0,0.018629,8685.964,848
0407,5,100,2,3,2,2,4,25,10000,0,0.012261,8699.264,808
0408,5,100,2,3,2,3,1,25,10000,0,0.011527,8729.056,848
0409,5,100,2,3,2,3,2,25,10000,0,0.011924,8713.628,849
0410,5,100,2,3,2,3,3,25,10000,0,0.019452,8837.052,849
0411,5,100,2,3,2,3,4,25,10000,0,0.014934,8568.924,809
0412,5,100,2,3,2,4,1,25,10000,0,0.012917,8509.074,847
0413,5,100,2,3,2,4,2,25,10000,0,0.014503,8853.278,846
0414,5,100,2,3,2,4,3,25,10000,0,0.020812,8798.216,846
0415,5,100,2,3,2,4,4,25,10000,0,0.014014,8647.926,806
0416,5,100,2,3,3,1,1,25,10000,0,0.011796,9279.410,847
0417,5,100,2,3,3,1,2,25,10000,0,0.012222,9427.838,849
0418,5,100,2,3,3,1,3,25,10000,0,0.017047,9516.150,849
0419,5,100,2,3,3,1,4,25,10000,0,0.010933,8824.550,809
0420,5,100,2,3,3,2,1,25,10000,0,0.013156,8959.944,846
0421,5,100,2,3,3,2,2,25,10000,0,0.011259,9128.588,848
0422,5,100,2,3,3,2,3,25,10000,0,0.016777,9746.772,848
0423,5,100,2,3,3,2,4,25,10000,0,0.011878,8920.044,808
0424,5,100,2,3,3,3,1,25,10000,0,0.012296,9371.978,846
0425,5,100,2,3,3,3,2,25,10000,0,0.011769,9127.258,848
0426,5,100,2,3,3,3,3,25,10000,0,0.018529,9805.824,848
0427,5,100,2,3,3,3,4,25,10000,0,0.011085,9082.304,808
0428,5,100,2,3,3,4,1,25,10000,0,0.012882,9198.546,846
0429,5,100,2,3,3,4,2,25,10000,0,0.013875,9131.780,846
0430,5,100,2,3,3,4,3,25,10000,0,0.019534,9541.420,846
0431,5,100,2,3,3,4,4,25,10000,0,0.012557,8811.782,806
0432,5,100,2,3,4,1,1,25,10000,0,0.009586,8657.236,831
0433,5,100,2,3,4,1,2,25,10000,0,0.013532,8678.782,833
0434,5,100,2,3,4,1,3,25,10000,0,0.016450,8797.152,833
0435,5,100,2,3,4,1,4,25,10000,0,0.012682,8616.006,793
0436,5,100,2,3,4,2,1,25,10000,0,0.013110,8654.576,830
0437,5,100,2,3,4,2,2,25,10000,0,0.014658,8851.416,832
0438,5,100,2,3,4,2,3,25,10000,0,0.019062,8759.380,832
0439,5,100,2,3,4,2,4,25,10000,0,0.013255,8526.364,792
0440,5,100,2,3,4,3,1,25,10000,0,0.011922,8720.544,830
0441,5,100,2,3,4,3,2,25,10000,0,0.014691,8654.310,832
0442,5,100,2,3,4,3,3,25,10000,0,0.015239,8701.924,832
0443,5,100,2,3,4,3,4,25,10000,0,0.013117,8750.602,792
0444,5,100,2,3,4,4,1,25,10000,0,0.014774,8625.316,829
0445,5,100,2,3,4,4,2,25,10000,0,0.014722,8729.056,830
0446,5,100,2,3,4,4,3,25,10000,0,0.020091,8768.158,830
0447,5,100,2,3,4,4,4,25,10000,0,0.014022,8741.558,790
0448,5,100,2,4,1,1,1,25,10000,0,0.010356,7916.426,751
0449,5,100,2,4,1,1,2,25,10000,0,0.009563,7456.512,752
0450,5,100,2,4,1,1,3,25,10000,0,0.014870,7619.038,752
0451,5,100,2,4,1,1,4,25,10000,0,0.009743,7222.432,712
0452,5,100,2,4,1,2,1,25,10000,0,0.007738,7470.078,751
0453,5,100,2,4,1,2,2,25,10000,0,0.008914,7531.258,752
0454,5,100,2,4,1,2,3,25,10000,0,0.012936,7704.956,752
0455,5,100,2,4,1,2,4,25,10000,0,0.009578,7297.178,712
0456,5,100,2,4,1,3,1,25,10000,0,0.009225,7414.484,751
0457,5,100,2,4,1,3,2,25,10000,0,0.009373,7623.294,752
0458,5,100,2,4,1,3,3,25,10000,0,0.012687,7702.562,752
0459,5,100,2,4,1,3,4,25,10000,0,0.008942,7443.744,712
0460,5,100,2,4,1,4,1,25,10000,0,0.008339,7503.860,751
0461,5,100,2,4,1,4,2,25,10000,0,0.010142,7794.864,752
0462,5,100,2,4,1,4,3,25,10000,0,0.013452,7662.130,752
0463,5,100,2,4,1,4,4,25,10000,0,0.009336,7226.422,712
0464,5,100,2,4,2,1,1,25,10000,0,0.008586,7660.002,773
0465,5,100,2,4,2,1,2,25,10000,0,0.008143,7796.194,775
0466,5,100,2,4,2,1,3,25,10000,0,0.013378,7740.866,775
0467,5,100,2,4,2,1,4,25,10000,0,0.009150,7604.408,735
0468,5,100,2,4,2,2,1,25,10000,0,0.008088,7790.608,773
0469,5,100,2,4,2,2,2,25,10000,0,0.009503,7780.500,775
0470,5,100,2,4,2,2,3,25,10000,0,0.015471,7749.378,775
0471,5,100,2,4,2,2,4,25,10000,0,0.008203,7693.518,735
0472,5,100,2,4,2,3,1,25,10000,0,0.008809,7794.066,773
0473,5,100,2,4,2,3,2,25,10000,0,0.009575,7859.502,775
0474,5,100,2,4,2,3,3,25,10000,0,0.013711,7929.194,775
0475,5,100,2,4,2,3,4,25,10000,0,0.008873,7964.572,735
0476,5,100,2,4,2,4,1,25,10000,0,0.010127,8148.644,781
0477,5,100,2,4,2,4,2,25,10000,0,0.009613,7894.082,783
0478,5,100,2,4,2,4,3,25,10000,0,0.013998,8002.610,783
0479,5,100,2,4,2,4,4,25,10000,0,0.008717,7742.728,743
0480,5,100,2,4,3,1,1,25,10000,0,0.008471,8102.626,773
0481,5,100,2,4,3,1,2,25,10000,0,0.009107,8438.850,775
0482,5,100,2,4,3,1,3,25,10000,0,0.013025,8868.706,775
0483,5,100,2,4,3,1,4,25,10000,0,0.008494,7979.202,735
0484,5,100,2,4,3,2,1,25,10000,0,0.008082,8316.756,773
0485,5,100,2,4,3,2,2,25,10000,0,0.007758,8529.024,775
0486,5,100,2,4,3,2,3,25,10000,0,0.013684,8723.470,775
0487,5,100,2,4,3,2,4,25,10000,0,0.008260,8040.914,735
0488,5,100,2,4,3,3,1,25,10000,0,0.009655,8214.080,773
0489,5,100,2,4,3,3,2,25,10000,0,0.009718,8381.128,775
0490,5,100,2,4,3,3,3,25,10000,0,0.013664,8801.142,775
0491,5,100,2,4,3,3,4,25,10000,0,0.008621,7986.118,735
0492,5,100,2,4,3,4,1,25,10000,0,0.009494,8325.268,773
0493,5,100,2,4,3,4,2,25,10000,0,0.008498,8633.030,775
0494,5,100,2,4,3,4,3,25,10000,0,0.015716,8623.986,775
0495,5,100,2,4,3,4,4,25,10000,0,0.010716,7978.138,735
0496,5,100,2,4,4,1,1,25,10000,0,0.011046,7651.490,757
0497,5,100,2,4,4,1,2,25,10000,0,0.010491,8158.486,759
0498,5,100,2,4,4,1,3,25,10000,0,0.013756,8043.574,759
0499,5,100,2,4,4,1,4,25,10000,0,0.009735,7809.494,719
0500,5,100,2,4,4,2,1,25,10000,0,0.011303,7691.124,757
0501,5,100,2,4,4,2,2,25,10000,0,0.010264,8103.424,759
0502,5,100,2,4,4,2,3,25,10000,0,0.015082,8058.736,759
0503,5,100,2,4,4,2,4,25,10000,0,0.010797,7912.436,719
0504,5,100,2,4,4,3,1,25,10000,0,0.012171,7700.168,757
0505,5,100,2,4,4,3,2,25,10000,0,0.011781,8304.520,759
0506,5,100,2,4,4,3,3,25,10000,0,0.016976,7791.406,759
0507,5,100,2,4,4,3,4,25,10000,0,0.011853,7868.546,719
0508,5,100,2,4,4,4,1,25,10000,0,0.010633,8293.082,765
0509,5,100,2,4,4,4,2,25,10000,0,0.008589,8015.910,767
0510,5,100,2,4,4,4,3,25,10000,0,0.016587,8115.660,767
0511,5,100,2,4,4,4,4,25,10000,0,0.011097,7969.626,727
0512,5,100,3,1,1,1,1,25,10000,0,0.023212,12394.004,1312
0513,5,100,3,1,1,1,2,25,10000,0,0.024047,12435.766,1313
0514,5,100,3,1,1,1,3,25,10000,0,0.032469,14888.286,1314
0515,5,100,3,1,1,1,4,25,10000,0,0.023934,11887.540,1208
0516,5,100,3,1,1,2,1,25,10000,0,0.021553,12423.264,1311
0517,5,100,3,1,1,2,2,25,10000,0,0.024066,12341.070,1312
0518,5,100,3,1,1,2,3,25,10000,0,0.030886,14869.932,1313
0519,5,100,3,1,1,2,4,25,10000,0,0.021010,11783.268,1207
0520,5,100,3,1,1,3,1,25,10000,0,0.020649,12716.928,1312
0521,5,100,3,1,1,3,2,25,10000,0,0.023791,12384.162,1313
0522,5,100,3,1,1,3,3,25,10000,0,0.032920,14795.718,1314
0523,5,100,3,1,1,3,4,25,10000,0,0.022271,11788.854,1208
0524,5,100,3,1,1,4,1,25,10000,0,0.023614,12642.980,1311
0525,5,100,3,1,1,4,2,25,10000,0,0.021046,12398.260,1312
0526,5,100,3,1,1,4,3,25,10000,0,0.034982,14981.386,1313
0527,5,100,3,1,1,4,4,25,10000,0,0.022314,11763.584,1207
0528,5,100,3,1,2,1,1,25,10000,0,0.020831,12823.594,1314
0529,5,100,3,1,2,1,2,25,10000,0,0.021884,16327.080,1506
0530,5,100,3,1,2,1,3,25,10000,0,0.031410,14985.642,1315
0531,5,100,3,1,2,1,4,25,10000,0,0.022932,12895.414,1210
0532,5,100,3,1,2,2,1,25,10000,0,0.019824,12671.974,1312
0533,5,100,3,1,2,2,2,25,10000,0,0.022766,16381.876,1505
0534,5,100,3,1,2,2,3,25,10000,0,0.032092,15328.782,1314
0535,5,100,3,1,2,2,4,25,10000,0,0.021092,12915.896,1208
0536,5,100,3,1,2,3,1,25,10000,0,0.023725,12831.840,1313
0537,5,100,3,1,2,3,2,25,10000,0,0.023480,16450.238,1506
0538,5,100,3,1,2,3,3,25,10000,0,0.033280,15264.144,1315
0539,5,100,3,1,2,3,4,25,10000,0,0.021120,13125.504,1209
0540,5,100,3,1,2,4,1,25,10000,0,0.021953,12935.580,1311
0541,5,100,3,1,2,4,2,25,10000,0,0.023770,16286.648,1505
0542,5,100,3,1,2,4,3,25,10000,0,0.032490,15034.320,1314
0543,5,100,3,1,2,4,4,25,10000,0,0.021443,12997.026,1207
0544,5,100,3,1,3,1,1,25,10000,0,0.023258,12993.834,1314
0545,5,100,3,1,3,1,2,25,10000,0,0.021675,12809.230,1316
0546,5,100,3,1,3,1,3,25,10000,0,0.036141,15320.004,1315
0547,5,100,3,1,3,1,4,25,10000,0,0.022698,12414.220,1212
0548,5,100,3,1,3,2,1,25,10000,0,0.021807,13183.758,1313
0549,5,100,3,1,3,2,2,25,10000,0,0.022685,12836.628,1313
0550,5,100,3,1,3,2,3,25,10000,0,0.033938,15296.862,1314
0551,5,100,3,1,3,2,4,25,10000,0,0.021555,12497.478,1209
0552,5,100,3,1,3,3,1,25,10000,0,0.024220,13284.838,1315
0553,5,100,3,1,3,3,2,25,10000,0,0.023587,12980.002,1316
0554,5,100,3,1,3,3,3,25,10000,0,0.037140,15437.576,1315
0555,5,100,3,1,3,3,4,25,10000,0,0.023263,12386.024,1212
0556,5,100,3,1,3,4,1,25,10000,0,0.024659,12995.696,1313
0557,5,100,3,1,3,4,2,25,10000,0,0.022583,12976.278,1313
0558,5,100,3,1,3,4,3,25,10000,0,0.034349,15552.222,1314
0559,5,100,3,1,3,4,4,25,10000,0,0.021830,12475.400,1209
0560,5,100,3,1,4,1,1,25,10000,0,0.023670,13145.720,1314
0561,5,100,3,1,4,1,2,25,10000,0,0.021213,13037.458,1316
0562,5,100,3,1,4,1,3,25,10000,0,0.032527,15661.548,1315
0563,5,100,3,1,4,1,4,25,10000,0,0.021360,12550.146,1212
0564,5,100,3,1,4,2,1,25,10000,0,0.021028,13290.424,1313
0565,5,100,3,1,4,2,2,25,10000,0,0.023140,13084.540,1313
0566,5,100,3,1,4,2,3,25,10000,0,0.035141,15517.376,1314
0567,5,100,3,1,4,2,4,25,10000,0,0.022402,12513.172,1209
0568,5,100,3,1,4,3,1,25,10000,0,0.024001,13205.304,1315
0569,5,100,3,1,4,3,2,25,10000,0,0.025998,13135.612,1316
0570,5,100,3,1,4,3,3,25,10000,0,0.035095,15558.074,1315
0571,5,100,3,1,4,3,4,25,10000,0,0.022261,12478.592,1212
0572,5,100,3,1,4,4,1,25,10000,0,0.021978,13290.158,1313
0573,5,100,3,1,4,4,2,25,10000,0,0.019408,13123.376,1313
0574,5,100,3,1,4,4,3,25,10000,0,0.032663,15713.418,1314
0575,5,100,3,1,4,4,4,25,10000,0,0.020928,12550.146,1209
0576,5,100,3,2,1,1,1,25,10000,0,0.024251,12667.984,1312
0577,5,100,3,2,1,1,2,25,10000,0,0.023124,12584.460,1313
0578,5,100,3,2,1,1,3,25,10000,0,0.034386,15192.324,1314
0579,5,100,3,2,1,1,4,25,10000,0,0.024079,12128.004,1208
0580,5,100,3,2,1,2,1,25,10000,0,0.021508,12968.032,1311
0581,5,100,3,2,1,2,2,25,10000,0,0.022887,12796.196,1312
0582,5,100,3,2,1,2,3,25,10000,0,0.031592,15204.028,1313
0583,5,100,3,2,1,2,4,25,10000,0,0.022001,11971.064,1207
0584,5,100,3,2,1,3,1,25,10000,0,0.018922,12952.604,1311
0585,5,100,3,2,1,3,2,25,10000,0,0.024781,12757.626,1312
0586,5,100,3,2,1,3,3,25,10000,0,0.033041,15256.430,1313
0587,5,100,3,2,1,3,4,25,10000,0,0.020671,12097.946,1207
0588,5,100,3,2,1,4,1,25,10000,0,0.024493,12918.024,1310
0589,5,100,3,2,1,4,2,25,10000,0,0.022475,12762.680,1310
0590,5,100,3,2,1,4,3,25,10000,0,0.035558,15131.410,1311
0591,5,100,3,2,1,4,4,25,10000,0,0.023420,11954.572,1206
0592,5,100,3,2,2,1,1,25,10000,0,0.023203,13079.220,1316
0593,5,100,3,2,2,1,2,25,10000,0,0.023471,16494.926,1508
0594,5,100,3,2,2,1,3,25,10000,0,0.034454,15595.580,1317
0595,5,100,3,2,2,1,4,25,10000,0,0.022901,13401.346,1245
0596,5,100,3,2,2,2,1,25,10000,0,0.019664,13136.942,1312
0597,5,100,3,2,2,2,2,25,10000,0,0.021899,16911.482,1505
0598,5,100,3,2,2,2,3,25,10000,0,0.030940,15445.822,1314
0599,5,100,3,2,2,2,4,25,10000,0,0.021162,13467.846,1241
0600,5,100,3,2,2,3,1,25,10000,0,0.024168,13353.732,1316
0601,5,100,3,2,2,3,2,25,10000,0,0.023402,16837.268,1508
0602,5,100,3,2,2,3,3,25,10000,0,0.034114,15566.054,1317
0603,5,100,3,2,2,3,4,25,10000,0,0.023946,13502.160,1245
0604,5,100,3,2,2,4,1,25,10000,0,0.021827,13381.130,1313
0605,5,100,3,2,2,4,2,25,10000,0,0.021919,16986.229,1505
0606,5,100,3,2,2,4,3,25,10000,0,0.035505,15614.466,1314
0607,5,100,3,2,2,4,4,25,10000,0,0.022336,13606.698,1242
0608,5,100,3,2,3,1,1,25,10000,0,0.023896,13145.188,1314
0609,5,100,3,2,3,1,2,25,10000,0,0.022206,13168.330,1315
0610,5,100,3,2,3,1,3,25,10000,0,0.033300,15707.566,1315
0611,5,100,3,2,3,1,4,25,10000,0,0.023053,12528.334,1211
0612,5,100,3,2,3,2,1,25,10000,0,0.022987,13611.486,1313
0613,5,100,3,2,3,2,2,25,10000,0,0.023355,13119.918,1313
0614,5,100,3,2,3,2,3,25,10000,0,0.037282,15610.742,1314
0615,5,100,3,2,3,2,4,25,10000,0,0.021729,12653.620,1209
0616,5,100,3,2,3,3,1,25,10000,0,0.022414,13518.120,1314
0617,5,100,3,2,3,3,2,25,10000,0,0.024298,13147.050,1315
0618,5,100,3,2,3,3,3,25,10000,0,0.035281,15633.884,1314
0619,5,100,3,2,3,3,4,25,10000,0,0.021108,12645.640,1211
0620,5,100,3,2,3,4,1,25,10000,0,0.022682,13487.264,1312
0621,5,100,3,2,3,4,2,25,10000,0,0.024724,13131.356,1312
0622,5,100,3,2,3,4,3,25,10000,0,0.035533,15621.648,1312
0623,5,100,3,2,3,4,4,25,10000,0,0.020586,12627.552,1208
0624,5,100,3,2,4,1,1,25,10000,0,0.023776,13473.166,1314
0625,5,100,3,2,4,1,2,25,10000,0,0.022156,13263.824,1315
0626,5,100,3,2,4,1,3,25,10000,0,0.033617,15745.072,1315
0627,5,100,3,2,4,1,4,25,10000,0,0.021327,12827.850,1211
0628,5,100,3,2,4,2,1,25,10000,0,0.022945,13481.678,1313
0629,5,100,3,2,4,2,2,25,10000,0,0.023888,13309.044,1313
0630,5,100,3,2,4,2,3,25,10000,0,0.032915,16036.342,1314
0631,5,100,3,2,4,2,4,25,10000,0,0.023619,13061.398,1209
0632,5,100,3,2,4,3,1,25,10000,0,0.022854,13561.478,1314
0633,5,100,3,2,4,3,2,25,10000,0,0.024302,13412.252,1315
0634,5,100,3,2,4,3,3,25,10000,0,0.032819,15985.802,1314
0635,5,100,3,2,4,3,4,25,10000,0,0.024712,12887.434,1211
0636,5,100,3,2,4,4,1,25,10000,0,0.022494,13630.106,1312
0637,5,100,3,2,4,4,2,25,10000,0,0.022295,13382.460,1312
0638,5,100,3,2,4,4,3,25,10000,0,0.034696,15889.244,1312
0639,5,100,3,2,4,4,4,25,10000,0,0.021358,12924.142,1208
0640,5,100,3,3,1,1,1,25,10000,0,0.026824,13801.942,1392
0641,5,100,3,3,1,1,2,25,10000,0,0.026342,13539.134,1393
0642,5,100,3,3,1,1,3,25,10000,0,0.035665,15954.148,1394
0643,5,100,3,3,1,1,4,25,10000,0,0.024541,12980.002,1288
0644,5,100,3,3,1,2,1,25,10000,0,0.027796,13943.454,1391
0645,5,100,3,3,1,2,2,25,10000,0,0.023645,13623.456,1392
0646,5,100,3,3,1,2,3,25,10000,0,0.036601,16345.966,1393
0647,5,100,3,3,1,2,4,25,10000,0,0.024967,13084.008,1287
0648,5,100,3,3,1,3,1,25,10000,0,0.027304,14013.678,1391
0649,5,100,3,3,1,3,2,25,10000,0,0.026786,13702.724,1392
0650,5,100,3,3,1,3,3,25,10000,0,0.041318,16046.716,1393
0651,5,100,3,3,1,3,4,25,10000,0,0.028503,12993.834,1287
0652,5,100,3,3,1,4,1,25,10000,0,0.026764,13932.016,1390
0653,5,100,3,3,1,4,2,25,10000,0,0.025427,13734.644,1390
0654,5,100,3,3,1,4,3,25,10000,0,0.035902,16368.310,1391
0655,5,100,3,3,1,4,4,25,10000,0,0.022480,12996.760,1286
0656,5,100,3,3,2,1,1,25,10000,0,0.026593,14262.920,1404
0657,5,100,3,3,2,1,2,25,10000,0,0.026513,17904.193,1596
0658,5,100,3,3,2,1,3,25,10000,0,0.038242,16552.648,1405
0659,5,100,3,3,2,1,4,25,10000,0,0.024952,14466.144,1300
0660,5,100,3,3,2,2,1,25,10000,0,0.026000,14231.798,1400
0661,5,100,3,3,2,2,2,25,10000,0,0.026038,17937.711,1593
0662,5,100,3,3,2,2,3,25,10000,0,0.037605,16786.195,1402
0663,5,100,3,3,2,2,4,25,10000,0,0.029282,14336.336,1296
0664,5,100,3,3,2,3,1,25,10000,0,0.026919,14259.462,1404
0665,5,100,3,3,2,3,2,25,10000,0,0.026815,17960.852,1596
0666,5,100,3,3,2,3,3,25,10000,0,0.040032,16530.836,1405
0667,5,100,3,3,2,3,4,25,10000,0,0.027238,14400.442,1300
0668,5,100,3,3,2,4,1,25,10000,0,0.027107,14506.044,1401
0669,5,100,3,3,2,4,2,25,10000,0,0.025389,17940.902,1593
0670,5,100,3,3,2,4,3,25,10000,0,0.034537,16689.904,1402
0671,5,100,3,3,2,4,4,25,10000,0,0.025877,14452.312,1297
0672,5,100,3,3,3,1,1,25,10000,0,0.026617,14456.302,1402
0673,5,100,3,3,3,1,2,25,10000,0,0.026476,14270.900,1403
0674,5,100,3,3,3,1,3,25,10000,0,0.035144,16753.213,1403
0675,5,100,3,3,3,1,4,25,10000,0,0.027130,13647.662,1299
0676,5,100,3,3,3,2,1,25,10000,0,0.026026,14545.944,1401
0677,5,100,3,3,3,2,2,25,10000,0,0.024834,14163.702,1401
0678,5,100,3,3,3,2,3,25,10000,0,0.036109,16863.867,1402
0679,5,100,3,3,3,2,4,25,10000,0,0.026381,13765.234,1297
0680,5,100,3,3,3,3,1,25,10000,0,0.026156,14645.428,1402
0681,5,100,3,3,3,3,2,25,10000,0,0.025352,14316.120,1403
0682,5,100,3,3,3,3,3,25,10000,0,0.039435,16785.133,1402
0683,5,100,3,3,3,3,4,25,10000,0,0.029214,13789.174,1299
0684,5,100,3,3,3,4,1,25,10000,0,0.026232,14509.236,1400
0685,5,100,3,3,3,4,2,25,10000,0,0.027236,14271.698,1400
0686,5,100,3,3,3,4,3,25,10000,0,0.036485,16663.836,1400
0687,5,100,3,3,3,4,4,25,10000,0,0.025493,13721.344,1296
0688,5,100,3,3,4,1,1,25,10000,0,0.023994,14453.908,1394
0689,5,100,3,3,4,1,2,25,10000,0,0.025198,14110.768,1395
0690,5,100,3,3,4,1,3,25,10000,0,0.031782,16789.121,1395
0691,5,100,3,3,4,1,4,25,10000,0,0.025629,13646.332,1291
0692,5,100,3,3,4,2,1,25,10000,0,0.026425,14582.918,1393
0693,5,100,3,3,4,2,2,25,10000,0,0.027311,14295.638,1393
0694,5,100,3,3,4,2,3,25,10000,0,0.035457,17280.955,1394
0695,5,100,3,3,4,2,4,25,10000,0,0.024941,13805.134,1289
0696,5,100,3,3,4,3,1,25,10000,0,0.028639,14538.496,1394
0697,5,100,3,3,4,3,2,25,10000,0,0.027018,14369.852,1395
0698,5,100,3,3,4,3,3,25,10000,0,0.036895,17105.396,1394
0699,5,100,3,3,4,3,4,25,10000,0,0.023723,13714.960,1291
0700,5,100,3,3,4,4,1,25,10000,0,0.025914,14607.390,1392
0701,5,100,3,3,4,4,2,25,10000,0,0.028747,14256.536,1392
0702,5,100,3,3,4,4,3,25,10000,0,0.036329,16877.434,1392
0703,5,100,3,3,4,4,4,25,10000,0,0.022890,13768.692,1288
0704,5,100,3,4,1,1,1,25,10000,0,0.019800,12703.628,1320
0705,5,100,3,4,1,1,2,25,10000,0,0.018789,12418.210,1321
0706,5,100,3,4,1,1,3,25,10000,0,0.027400,14893.606,1323
0707,5,100,3,4,1,1,4,25,10000,0,0.018678,11872.644,1217
0708,5,100,3,4,1,2,1,25,10000,0,0.020647,12651.226,1320
0709,5,100,3,4,1,2,2,25,10000,0,0.020861,12524.876,1322
0710,5,100,3,4,1,2,3,25,10000,0,0.030155,15023.414,1323
0711,5,100,3,4,1,2,4,25,10000,0,0.021019,11970.000,1217
0712,5,100,3,4,1,3,1,25,10000,0,0.021944,12711.076,1321
0713,5,100,3,4,1,3,2,25,10000,0,0.021854,12590.312,1322
0714,5,100,3,4,1,3,3,25,10000,0,0.035746,15017.296,1323
0715,5,100,3,4,1,3,4,25,10000,0,0.023439,12016.018,1217
0716,5,100,3,4,1,4,1,25,10000,0,0.022131,12742.730,1321
0717,5,100,3,4,1,4,2,25,10000,0,0.021411,12525.408,1322
0718,5,100,3,4,1,4,3,25,10000,0,0.033581,14829.766,1323
0719,5,100,3,4,1,4,4,25,10000,0,0.015549,11993.674,1217
0720,5,100,3,4,2,1,1,25,10000,0,0.020228,13302.926,1327
0721,5,100,3,4,2,1,2,25,10000,0,0.020905,16685.648,1522
0722,5,100,3,4,2,1,3,25,10000,0,0.031649,15499.554,1331
0723,5,100,3,4,2,1,4,25,10000,0,0.019769,13442.310,1225
0724,5,100,3,4,2,2,1,25,10000,0,0.020975,13254.514,1326
0725,5,100,3,4,2,2,2,25,10000,0,0.021560,16876.369,1520
0726,5,100,3,4,2,2,3,25,10000,0,0.032172,15561.000,1329
0727,5,100,3,4,2,2,4,25,10000,0,0.022211,13492.052,1223
0728,5,100,3,4,2,3,1,25,10000,0,0.024833,13272.336,1329
0729,5,100,3,4,2,3,2,25,10000,0,0.022627,17023.734,1522
0730,5,100,3,4,2,3,3,25,10000,0,0.034912,15651.706,1331
0731,5,100,3,4,2,3,4,25,10000,0,0.025769,13569.192,1226
0732,5,100,3,4,2,4,1,25,10000,0,0.019224,13246.268,1328
0733,5,100,3,4,2,4,2,25,10000,0,0.019788,16807.211,1522
0734,5,100,3,4,2,4,3,25,10000,0,0.030336,15557.808,1331
0735,5,100,3,4,2,4,4,25,10000,0,0.020980,13331.388,1224
0736,5,100,3,4,3,1,1,25,10000,0,0.021099,13330.590,1326
0737,5,100,3,4,3,1,2,25,10000,0,0.021881,13090.658,1329
0738,5,100,3,4,3,1,3,25,10000,0,0.031246,15732.570,1329
0739,5,100,3,4,3,1,4,25,10000,0,0.021271,12686.604,1225
0740,5,100,3,4,3,2,1,25,10000,0,0.024148,13407.198,1327
0741,5,100,3,4,3,2,2,25,10000,0,0.023041,13188.014,1330
0742,5,100,3,4,3,2,3,25,10000,0,0.033032,15656.760,1329
0743,5,100,3,4,3,2,4,25,10000,0,0.021904,12918.024,1226
0744,5,100,3,4,3,3,1,25,10000,0,0.024648,13453.482,1327
0745,5,100,3,4,3,3,2,25,10000,0,0.025062,13225.520,1329
0746,5,100,3,4,3,3,3,25,10000,0,0.034729,15690.808,1329
0747,5,100,3,4,3,3,4,25,10000,0,0.022674,12585.258,1225
0748,5,100,3,4,3,4,1,25,10000,0,0.022551,13330.058,1327
0749,5,100,3,4,3,4,2,25,10000,0,0.020705,13161.680,1329
0750,5,100,3,4,3,4,3,25,10000,0,0.030655,15703.576,1329
0751,5,100,3,4,3,4,4,25,10000,0,0.021465,12595.632,1225
0752,5,100,3,4,4,1,1,25,10000,0,0.021482,13435.660,1318
0753,5,100,3,4,4,1,2,25,10000,0,0.020801,13069.378,1321
0754,5,100,3,4,4,1,3,25,10000,0,0.031658,15680.700,1321
0755,5,100,3,4,4,1,4,25,10000,0,0.019495,12567.702,1217
0756,5,100,3,4,4,2,1,25,10000,0,0.022791,13484.604,1319
0757,5,100,3,4,4,2,2,25,10000,0,0.020090,13251.322,1322
0758,5,100,3,4,4,2,3,25,10000,0,0.034789,16042.194,1321
0759,5,100,3,4,4,2,4,25,10000,0,0.020000,12625.690,1218
