n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,knob_tmpsize,knob_size,knob_I_B,obj1,obj2,FF
0382,5,100,2,2,4,4,3,25,10000,0,0.018852,8009.792,782
0383,5,100,2,2,4,4,4,25,10000,0,0.012177,8116.192,742
0384,5,100,2,3,1,1,1,25,10000,0,0.011388,8318.618,855
0385,5,100,2,3,1,1,2,25,10000,0,0.012790,8832.264,856
0386,5,100,2,3,1,1,3,25,10000,0,0.018073,8642.606,856
0387,5,100,2,3,1,1,4,25,10000,0,0.012843,8556.954,816
0388,5,100,2,3,1,2,1,25,10000,0,0.011070,9042.670,854
0389,5,100,2,3,1,2,2,25,10000,0,0.011779,8634.094,855
0390,5,100,2,3,1,2,3,25,10000,0,0.020324,8685.698,855
0391,5,100,2,3,1,2,4,25,10000,0,0.010770,8500.562,815
0392,5,100,2,3,1,3,1,25,10000,0,0.012833,8460.130,854
0393,5,100,2,3,1,3,2,25,10000,0,0.013555,8616.804,855
0394,5,100,2,3,1,3,3,25,10000,0,0.019441,8693.412,855
0395,5,100,2,3,1,3,4,25,10000,0,0.012576,8452.682,815
0396,5,100,2,3,1,4,1,25,10000,0,0.012616,8881.474,853
0397,5,100,2,3,1,4,2,25,10000,0,0.014269,8711.500,853
0398,5,100,2,3,1,4,3,25,10000,0,0.020586,8775.340,853
0399,5,100,2,3,1,4,4,25,10000,0,0.011761,8478.484,813
0400,5,100,2,3,2,1,1,25,10000,0,0.012521,8520.512,847
0401,5,100,2,3,2,1,2,25,10000,0,0.012429,8957.816,849
0402,5,100,2,3,2,1,3,25,10000,0,0.016720,8734.376,849
0403,5,100,2,3,2,1,4,25,10000,0,0.013154,8617.070,809
0404,5,100,2,3,2,2,1,25,10000,0,0.012168,8460.662,846
0405,5,100,2,3,2,2,2,25,10000,0,0.010407,8967.126,848
0406,5,100,2,3,2,2,3,25,10000,0,0.018271,8754.858,848
0407,5,100,2,3,2,2,4,25,10000,0,0.012785,8558.550,808
0408,5,100,2,3,2,3,1,25,10000,0,0.012829,8754.326,848
0409,5,100,2,3,2,3,2,25,10000,0,0.013067,9055.438,849
0410,5,100,2,3,2,3,3,25,10000,0,0.018270,8803.004,849
0411,5,100,2,3,2,3,4,25,10000,0,0.015946,8574.244,809
0412,5,100,2,3,2,4,1,25,10000,0,0.014479,8879.346,847
0413,5,100,2,3,2,4,2,25,10000,0,0.013894,8957.816,846
0414,5,100,2,3,2,4,3,25,10000,0,0.017571,8733.578,846
0415,5,100,2,3,2,4,4,25,10000,0,0.011054,8550.570,806
0416,5,100,2,3,3,1,1,25,10000,0,0.011559,9312.926,847
0417,5,100,2,3,3,1,2,25,10000,0,0.012295,9357.348,849
0418,5,100,2,3,3,1,3,25,10000,0,0.020419,9750.762,849
0419,5,100,2,3,3,1,4,25,10000,0,0.011791,8813.378,809
0420,5,100,2,3,3,2,1,25,10000,0,0.013415,8893.976,846
0421,5,100,2,3,3,2,2,25,10000,0,0.012017,9429.700,848
0422,5,100,2,3,3,2,3,25,10000,0,0.017587,9736.132,848
0423,5,100,2,3,3,2,4,25,10000,0,0.012267,8929.620,808
0424,5,100,2,3,3,3,1,25,10000,0,0.012875,9345.112,846
0425,5,100,2,3,3,3,2,25,10000,0,0.012481,9129.652,848
0426,5,100,2,3,3,3,3,25,10000,0,0.021926,9676.282,848
0427,5,100,2,3,3,3,4,25,10000,0,0.013047,9010.218,808
0428,5,100,2,3,3,4,1,25,10000,0,0.013025,9208.388,846
0429,5,100,2,3,3,4,2,25,10000,0,0.013610,9096.402,846
0430,5,100,2,3,3,4,3,25,10000,0,0.019481,9601.270,846
0431,5,100,2,3,3,4,4,25,10000,0,0.013983,8920.842,806
0432,5,100,2,3,4,1,1,25,10000,0,0.009866,8659.630,831
0433,5,100,2,3,4,1,2,25,10000,0,0.013702,8612.016,833
0434,5,100,2,3,4,1,3,25,10000,0,0.019508,8630.902,833
0435,5,100,2,3,4,1,4,25,10000,0,0.013231,8780.926,793
0436,5,100,2,3,4,2,1,25,10000,0,0.013669,8617.602,830
0437,5,100,2,3,4,2,2,25,10000,0,0.013602,9036.020,832
0438,5,100,2,3,4,2,3,25,10000,0,0.016368,9076.186,832
0439,5,100,2,3,4,2,4,25,10000,0,0.012692,8771.084,792
0440,5,100,2,3,4,3,1,25,10000,0,0.013423,8734.376,830
0441,5,100,2,3,4,3,2,25,10000,0,0.013947,8877.218,832
0442,5,100,2,3,4,3,3,25,10000,0,0.018818,8703.520,832
0443,5,100,2,3,4,3,4,25,10000,0,0.013122,8788.108,792
0444,5,100,2,3,4,4,1,25,10000,0,0.014199,8641.808,829
0445,5,100,2,3,4,4,2,25,10000,0,0.012390,9129.918,830
0446,5,100,2,3,4,4,3,25,10000,0,0.019504,8827.476,830
0447,5,100,2,3,4,4,4,25,10000,0,0.014474,8642.340,790
0448,5,100,2,4,1,1,1,25,10000,0,0.009719,7919.618,751
0449,5,100,2,4,1,1,2,25,10000,0,0.009563,7456.512,752
0450,5,100,2,4,1,1,3,25,10000,0,0.013763,7585.256,752
0451,5,100,2,4,1,1,4,25,10000,0,0.009743,7222.432,712
0452,5,100,2,4,1,2,1,25,10000,0,0.008691,7734.216,751
0453,5,100,2,4,1,2,2,25,10000,0,0.008914,7531.258,752
0454,5,100,2,4,1,2,3,25,10000,0,0.012857,7630.210,752
0455,5,100,2,4,1,2,4,25,10000,0,0.009578,7297.178,712
0456,5,100,2,4,1,3,1,25,10000,0,0.009569,7408.366,751
0457,5,100,2,4,1,3,2,25,10000,0,0.009375,7609.462,752
0458,5,100,2,4,1,3,3,25,10000,0,0.012386,7726.502,752
0459,5,100,2,4,1,3,4,25,10000,0,0.009074,7455.980,712
0460,5,100,2,4,1,4,1,25,10000,0,0.008121,7501.732,751
0461,5,100,2,4,1,4,2,25,10000,0,0.010142,7794.864,752
0462,5,100,2,4,1,4,3,25,10000,0,0.013344,7652.288,752
0463,5,100,2,4,1,4,4,25,10000,0,0.009336,7226.422,712
0464,5,100,2,4,2,1,1,25,10000,0,0.007811,7671.440,773
0465,5,100,2,4,2,1,2,25,10000,0,0.008143,7796.194,775
0466,5,100,2,4,2,1,3,25,10000,0,0.012899,7733.152,775
0467,5,100,2,4,2,1,4,25,10000,0,0.009150,7604.408,735
0468,5,100,2,4,2,2,1,25,10000,0,0.008684,7605.472,773
0469,5,100,2,4,2,2,2,25,10000,0,0.009503,7780.500,775
0470,5,100,2,4,2,2,3,25,10000,0,0.011522,7870.408,775
0471,5,100,2,4,2,2,4,25,10000,0,0.008203,7693.518,735
0472,5,100,2,4,2,3,1,25,10000,0,0.008433,7783.958,773
0473,5,100,2,4,2,3,2,25,10000,0,0.009169,7861.364,775
0474,5,100,2,4,2,3,3,25,10000,0,0.015065,7816.410,775
0475,5,100,2,4,2,3,4,25,10000,0,0.008508,7670.110,735
0476,5,100,2,4,2,4,1,25,10000,0,0.010186,8148.112,781
0477,5,100,2,4,2,4,2,25,10000,0,0.009613,7894.082,783
0478,5,100,2,4,2,4,3,25,10000,0,0.013240,7898.072,783
0479,5,100,2,4,2,4,4,25,10000,0,0.008717,7742.728,743
0480,5,100,2,4,3,1,1,25,10000,0,0.008160,8397.620,773
0481,5,100,2,4,3,1,2,25,10000,0,0.009348,8173.648,775
0482,5,100,2,4,3,1,3,25,10000,0,0.012239,8916.320,775
0483,5,100,2,4,3,1,4,25,10000,0,0.007766,8074.430,735
0484,5,100,2,4,3,2,1,25,10000,0,0.008099,8301.062,773
0485,5,100,2,4,3,2,2,25,10000,0,0.007702,8490.188,775
0486,5,100,2,4,3,2,3,25,10000,0,0.013845,8840.776,775
0487,5,100,2,4,3,2,4,25,10000,0,0.008089,8016.974,735
0488,5,100,2,4,3,3,1,25,10000,0,0.009780,8200.248,773
0489,5,100,2,4,3,3,2,25,10000,0,0.009041,8411.452,775
0490,5,100,2,4,3,3,3,25,10000,0,0.013513,8778.000,775
0491,5,100,2,4,3,3,4,25,10000,0,0.008514,8038.254,735
0492,5,100,2,4,3,4,1,25,10000,0,0.009681,8335.908,773
0493,5,100,2,4,3,4,2,25,10000,0,0.008257,8341.228,775
0494,5,100,2,4,3,4,3,25,10000,0,0.014362,8777.734,775
0495,5,100,2,4,3,4,4,25,10000,0,0.009622,7928.928,735
0496,5,100,2,4,4,1,1,25,10000,0,0.009996,8002.078,757
0497,5,100,2,4,4,1,2,25,10000,0,0.010491,8158.486,759
0498,5,100,2,4,4,1,3,25,10000,0,0.012735,8014.314,759
0499,5,100,2,4,4,1,4,25,10000,0,0.009735,7809.494,719
0500,5,100,2,4,4,2,1,25,10000,0,0.007682,7745.122,757
0501,5,100,2,4,4,2,2,25,10000,0,0.007724,8317.820,759
0502,5,100,2,4,4,2,3,25,10000,0,0.013391,8015.378,759
0503,5,100,2,4,4,2,4,25,10000,0,0.010534,7861.098,719
0504,5,100,2,4,4,3,1,25,10000,0,0.012147,7805.238,757
0505,5,100,2,4,4,3,2,25,10000,0,0.011491,8174.446,759
0506,5,100,2,4,4,3,3,25,10000,0,0.015681,7946.484,759
0507,5,100,2,4,4,3,4,25,10000,0,0.011128,8012.984,719
0508,5,100,2,4,4,4,1,25,10000,0,0.010368,8288.294,765
0509,5,100,2,4,4,4,2,25,10000,0,0.008589,8015.910,767
0510,5,100,2,4,4,4,3,25,10000,0,0.014679,8018.304,767
0511,5,100,2,4,4,4,4,25,10000,0,0.011097,7969.626,727
0512,5,100,3,1,1,1,1,25,10000,0,0.021513,12415.018,1312
0513,5,100,3,1,1,1,2,25,10000,0,0.022922,12247.970,1313
0514,5,100,3,1,1,1,3,25,10000,0,0.035447,14645.428,1314
0515,5,100,3,1,1,1,4,25,10000,0,0.021606,11664.100,1208
0516,5,100,3,1,1,2,1,25,10000,0,0.021665,12418.742,1311
0517,5,100,3,1,1,2,2,25,10000,0,0.018191,12288.402,1312
0518,5,100,3,1,1,2,3,25,10000,0,0.029530,14853.174,1313
0519,5,100,3,1,1,2,4,25,10000,0,0.019720,11787.258,1207
0520,5,100,3,1,1,3,1,25,10000,0,0.021235,12637.128,1312
0521,5,100,3,1,1,3,2,25,10000,0,0.022727,12227.488,1313
0522,5,100,3,1,1,3,3,25,10000,0,0.031193,14736.400,1314
0523,5,100,3,1,1,3,4,25,10000,0,0.020277,11704.798,1208
0524,5,100,3,1,1,4,1,25,10000,0,0.021359,12695.914,1311
0525,5,100,3,1,1,4,2,25,10000,0,0.020453,12304.362,1312
0526,5,100,3,1,1,4,3,25,10000,0,0.030906,14829.766,1313
0527,5,100,3,1,1,4,4,25,10000,0,0.020868,11833.808,1207
0528,5,100,3,1,2,1,1,25,10000,0,0.024934,12692.456,1314
0529,5,100,3,1,2,1,2,25,10000,0,0.019579,16187.696,1506
0530,5,100,3,1,2,1,3,25,10000,0,0.033465,15079.008,1315
0531,5,100,3,1,2,1,4,25,10000,0,0.021246,12734.218,1210
0532,5,100,3,1,2,2,1,25,10000,0,0.017237,12732.622,1312
0533,5,100,3,1,2,2,2,25,10000,0,0.022445,16332.400,1505
0534,5,100,3,1,2,2,3,25,10000,0,0.028436,15081.402,1314
0535,5,100,3,1,2,2,4,25,10000,0,0.021226,12932.122,1208
0536,5,100,3,1,2,3,1,25,10000,0,0.021877,12831.308,1313
0537,5,100,3,1,2,3,2,25,10000,0,0.021728,16209.774,1506
0538,5,100,3,1,2,3,3,25,10000,0,0.030275,15230.628,1315
0539,5,100,3,1,2,3,4,25,10000,0,0.021042,12962.446,1209
0540,5,100,3,1,2,4,1,25,10000,0,0.024118,12729.696,1311
0541,5,100,3,1,2,4,2,25,10000,0,0.022612,16320.430,1505
0542,5,100,3,1,2,4,3,25,10000,0,0.031043,15246.854,1314
0543,5,100,3,1,2,4,4,25,10000,0,0.022728,13039.320,1207
0544,5,100,3,1,3,1,1,25,10000,0,0.020897,13036.394,1314
0545,5,100,3,1,3,1,2,25,10000,0,0.019509,12793.536,1316
0546,5,100,3,1,3,1,3,25,10000,0,0.030575,15196.048,1315
0547,5,100,3,1,3,1,4,25,10000,0,0.020133,12176.682,1212
0548,5,100,3,1,3,2,1,25,10000,0,0.022601,12983.194,1313
0549,5,100,3,1,3,2,2,25,10000,0,0.020045,13079.220,1313
0550,5,100,3,1,3,2,3,25,10000,0,0.031365,15365.490,1314
0551,5,100,3,1,3,2,4,25,10000,0,0.021717,12383.364,1209
0552,5,100,3,1,3,3,1,25,10000,0,0.024140,13063.260,1315
0553,5,100,3,1,3,3,2,25,10000,0,0.020591,12862.430,1316
0554,5,100,3,1,3,3,3,25,10000,0,0.027083,15517.642,1315
0555,5,100,3,1,3,3,4,25,10000,0,0.019796,12453.322,1212
0556,5,100,3,1,3,4,1,25,10000,0,0.023830,13080.018,1313
0557,5,100,3,1,3,4,2,25,10000,0,0.023215,13025.488,1313
0558,5,100,3,1,3,4,3,25,10000,0,0.031487,15439.704,1314
0559,5,100,3,1,3,4,4,25,10000,0,0.020237,12296.382,1209
0560,5,100,3,1,4,1,1,25,10000,0,0.021087,13130.292,1314
0561,5,100,3,1,4,1,2,25,10000,0,0.021102,12942.230,1316
0562,5,100,3,1,4,1,3,25,10000,0,0.031124,15367.352,1315
0563,5,100,3,1,4,1,4,25,10000,0,0.020979,12333.090,1212
0564,5,100,3,1,4,2,1,25,10000,0,0.022129,13140.932,1313
0565,5,100,3,1,4,2,2,25,10000,0,0.020603,12873.602,1313
0566,5,100,3,1,4,2,3,25,10000,0,0.028806,15555.414,1314
0567,5,100,3,1,4,2,4,25,10000,0,0.020718,12490.030,1209
0568,5,100,3,1,4,3,1,25,10000,0,0.021146,13269.144,1315
0569,5,100,3,1,4,3,2,25,10000,0,0.020874,13048.098,1316
0570,5,100,3,1,4,3,3,25,10000,0,0.031391,15455.664,1315
0571,5,100,3,1,4,3,4,25,10000,0,0.020835,12446.938,1212
0572,5,100,3,1,4,4,1,25,10000,0,0.023342,13259.834,1313
0573,5,100,3,1,4,4,2,25,10000,0,0.023461,13112.204,1313
0574,5,100,3,1,4,4,3,25,10000,0,0.035592,15659.154,1314
0575,5,100,3,1,4,4,4,25,10000,0,0.019984,12405.442,1209
0576,5,100,3,2,1,1,1,25,10000,0,0.021012,12759.754,1312
0577,5,100,3,2,1,1,2,25,10000,0,0.021824,12509.980,1313
0578,5,100,3,2,1,1,3,25,10000,0,0.031576,14951.860,1314
0579,5,100,3,2,1,1,4,25,10000,0,0.019868,11941.272,1208
0580,5,100,3,2,1,2,1,25,10000,0,0.020371,12791.940,1311
0581,5,100,3,2,1,2,2,25,10000,0,0.021635,12535.516,1312
0582,5,100,3,2,1,2,3,25,10000,0,0.030900,15204.028,1313
0583,5,100,3,2,1,2,4,25,10000,0,0.019432,12026.126,1207
0584,5,100,3,2,1,3,1,25,10000,0,0.017611,12870.676,1311
0585,5,100,3,2,1,3,2,25,10000,0,0.023628,12623.828,1312
0586,5,100,3,2,1,3,3,25,10000,0,0.028081,15231.160,1313
0587,5,100,3,2,1,3,4,25,10000,0,0.017913,12036.500,1207
0588,5,100,3,2,1,4,1,25,10000,0,0.022138,12940.368,1310
0589,5,100,3,2,1,4,2,25,10000,0,0.021218,12538.442,1310
0590,5,100,3,2,1,4,3,25,10000,0,0.032274,14840.938,1311
0591,5,100,3,2,1,4,4,25,10000,0,0.021726,12074.006,1206
0592,5,100,3,2,2,1,1,25,10000,0,0.021653,13250.524,1314
0593,5,100,3,2,2,1,2,25,10000,0,0.020757,16385.865,1508
0594,5,100,3,2,2,1,3,25,10000,0,0.029670,15327.452,1317
0595,5,100,3,2,2,1,4,25,10000,0,0.022089,13246.268,1243
0596,5,100,3,2,2,2,1,25,10000,0,0.023023,13098.106,1311
0597,5,100,3,2,2,2,2,25,10000,0,0.021532,16882.223,1505
0598,5,100,3,2,2,2,3,25,10000,0,0.032042,15401.932,1314
0599,5,100,3,2,2,2,4,25,10000,0,0.022114,13363.308,1240
0600,5,100,3,2,2,3,1,25,10000,0,0.022104,13130.292,1315
0601,5,100,3,2,2,3,2,25,10000,0,0.021879,16910.418,1508
0602,5,100,3,2,2,3,3,25,10000,0,0.028759,15501.416,1317
0603,5,100,3,2,2,3,4,25,10000,0,0.022729,13450.290,1244
0604,5,100,3,2,2,4,1,25,10000,0,0.022125,13142.794,1312
0605,5,100,3,2,2,4,2,25,10000,0,0.021857,16831.416,1505
0606,5,100,3,2,2,4,3,25,10000,0,0.035096,15522.962,1314
0607,5,100,3,2,2,4,4,25,10000,0,0.022496,13363.574,1241
0608,5,100,3,2,3,1,1,25,10000,0,0.022432,13325.270,1314
0609,5,100,3,2,3,1,2,25,10000,0,0.021512,13043.576,1315
0610,5,100,3,2,3,1,3,25,10000,0,0.032924,15638.938,1315
0611,5,100,3,2,3,1,4,25,10000,0,0.020530,12370.862,1211
0612,5,100,3,2,3,2,1,25,10000,0,0.022220,13410.390,1313
0613,5,100,3,2,3,2,2,25,10000,0,0.022185,13062.994,1313
0614,5,100,3,2,3,2,3,25,10000,0,0.030051,15712.354,1314
0615,5,100,3,2,3,2,4,25,10000,0,0.021619,12462.100,1209
0616,5,100,3,2,3,3,1,25,10000,0,0.021588,13401.080,1314
0617,5,100,3,2,3,3,2,25,10000,0,0.024787,13154.764,1315
0618,5,100,3,2,3,3,3,25,10000,0,0.031621,15745.870,1314
0619,5,100,3,2,3,3,4,25,10000,0,0.020685,12641.916,1211
0620,5,100,3,2,3,4,1,25,10000,0,0.020545,13401.346,1312
0621,5,100,3,2,3,4,2,25,10000,0,0.022445,13124.174,1312
0622,5,100,3,2,3,4,3,25,10000,0,0.035392,15828.330,1312
0623,5,100,3,2,3,4,4,25,10000,0,0.023608,12462.898,1208
0624,5,100,3,2,4,1,1,25,10000,0,0.022945,13260.898,1314
0625,5,100,3,2,4,1,2,25,10000,0,0.020298,13286.168,1315
0626,5,100,3,2,4,1,3,25,10000,0,0.029513,15703.842,1315
0627,5,100,3,2,4,1,4,25,10000,0,0.020109,12687.668,1211
0628,5,100,3,2,4,2,1,25,10000,0,0.024721,13481.146,1313
0629,5,100,3,2,4,2,2,25,10000,0,0.022254,13252.120,1313
0630,5,100,3,2,4,2,3,25,10000,0,0.030157,15768.746,1314
0631,5,100,3,2,4,2,4,25,10000,0,0.022158,12752.838,1209
0632,5,100,3,2,4,3,1,25,10000,0,0.023670,13587.280,1314
0633,5,100,3,2,4,3,2,25,10000,0,0.023878,13334.580,1315
0634,5,100,3,2,4,3,3,25,10000,0,0.030403,15795.878,1314
0635,5,100,3,2,4,3,4,25,10000,0,0.022790,12920.152,1211
0636,5,100,3,2,4,4,1,25,10000,0,0.021437,13500.032,1312
0637,5,100,3,2,4,4,2,25,10000,0,0.022530,13314.630,1312
0638,5,100,3,2,4,4,3,25,10000,0,0.033570,15903.608,1312
0639,5,100,3,2,4,4,4,25,10000,0,0.020371,12734.750,1208
0640,5,100,3,3,1,1,1,25,10000,0,0.023591,13707.512,1392
0641,5,100,3,3,1,1,2,25,10000,0,0.022867,13570.788,1393
0642,5,100,3,3,1,1,3,25,10000,0,0.033553,15907.332,1394
0643,5,100,3,3,1,1,4,25,10000,0,0.022432,12890.892,1288
0644,5,100,3,3,1,2,1,25,10000,0,0.023315,14000.378,1391
0645,5,100,3,3,1,2,2,25,10000,0,0.024554,13682.774,1392
0646,5,100,3,3,1,2,3,25,10000,0,0.031634,16511.684,1393
0647,5,100,3,3,1,2,4,25,10000,0,0.023688,13227.382,1287
0648,5,100,3,3,1,3,1,25,10000,0,0.022031,13960.744,1391
0649,5,100,3,3,1,3,2,25,10000,0,0.027228,13805.932,1392
0650,5,100,3,3,1,3,3,25,10000,0,0.033976,16186.366,1393
0651,5,100,3,3,1,3,4,25,10000,0,0.024569,13185.620,1287
0652,5,100,3,3,1,4,1,25,10000,0,0.024839,13858.866,1390
0653,5,100,3,3,1,4,2,25,10000,0,0.024882,13710.438,1390
0654,5,100,3,3,1,4,3,25,10000,0,0.033403,16196.740,1391
0655,5,100,3,3,1,4,4,25,10000,0,0.025365,13045.172,1286
0656,5,100,3,3,2,1,1,25,10000,0,0.025392,14162.904,1402
0657,5,100,3,3,2,1,2,25,10000,0,0.025600,17601.486,1596
0658,5,100,3,3,2,1,3,25,10000,0,0.033553,16550.254,1405
0659,5,100,3,3,2,1,4,25,10000,0,0.021919,14322.770,1298
0660,5,100,3,3,2,2,1,25,10000,0,0.024473,14350.168,1399
0661,5,100,3,3,2,2,2,25,10000,0,0.027341,17985.324,1593
0662,5,100,3,3,2,2,3,25,10000,0,0.034256,16532.166,1402
0663,5,100,3,3,2,2,4,25,10000,0,0.026400,14385.014,1295
0664,5,100,3,3,2,3,1,25,10000,0,0.024426,14448.322,1403
0665,5,100,3,3,2,3,2,25,10000,0,0.025713,17979.738,1596
0666,5,100,3,3,2,3,3,25,10000,0,0.034118,16437.471,1405
0667,5,100,3,3,2,3,4,25,10000,0,0.021905,14557.382,1299
0668,5,100,3,3,2,4,1,25,10000,0,0.024795,14320.908,1400
0669,5,100,3,3,2,4,2,25,10000,0,0.026327,18043.578,1593
0670,5,100,3,3,2,4,3,25,10000,0,0.035708,16652.398,1402
0671,5,100,3,3,2,4,4,25,10000,0,0.026365,14344.582,1296
0672,5,100,3,3,3,1,1,25,10000,0,0.023267,14371.980,1402
0673,5,100,3,3,3,1,2,25,10000,0,0.025809,14039.480,1403
0674,5,100,3,3,3,1,3,25,10000,0,0.035854,16724.750,1403
0675,5,100,3,3,3,1,4,25,10000,0,0.025123,13564.670,1299
0676,5,100,3,3,3,2,1,25,10000,0,0.024897,14397.516,1401
0677,5,100,3,3,3,2,2,25,10000,0,0.022641,14224.616,1401
0678,5,100,3,3,3,2,3,25,10000,0,0.033458,16971.332,1402
0679,5,100,3,3,3,2,4,25,10000,0,0.025016,13615.742,1297
0680,5,100,3,3,3,3,1,25,10000,0,0.026777,14568.554,1402
0681,5,100,3,3,3,3,2,25,10000,0,0.028957,14211.582,1403
0682,5,100,3,3,3,3,3,25,10000,0,0.036291,16707.727,1402
0683,5,100,3,3,3,3,4,25,10000,0,0.024921,13523.174,1299
0684,5,100,3,3,3,4,1,25,10000,0,0.026362,14670.964,1400
0685,5,100,3,3,3,4,2,25,10000,0,0.028220,14371.980,1400
0686,5,100,3,3,3,4,3,25,10000,0,0.036261,16780.078,1400
0687,5,100,3,3,3,4,4,25,10000,0,0.022039,13542.326,1296
0688,5,100,3,3,4,1,1,25,10000,0,0.022696,14449.652,1394
0689,5,100,3,3,4,1,2,25,10000,0,0.025578,14178.066,1395
0690,5,100,3,3,4,1,3,25,10000,0,0.032981,17068.422,1395
0691,5,100,3,3,4,1,4,25,10000,0,0.021821,13757.254,1291
0692,5,100,3,3,4,2,1,25,10000,0,0.024256,14371.182,1393
0693,5,100,3,3,4,2,2,25,10000,0,0.023085,14195.356,1393
0694,5,100,3,3,4,2,3,25,10000,0,0.036035,16671.018,1394
0695,5,100,3,3,4,2,4,25,10000,0,0.023863,13820.828,1289
0696,5,100,3,3,4,3,1,25,10000,0,0.024015,14573.342,1394
0697,5,100,3,3,4,3,2,25,10000,0,0.022286,14357.616,1395
0698,5,100,3,3,4,3,3,25,10000,0,0.035364,16695.756,1394
0699,5,100,3,3,4,3,4,25,10000,0,0.022694,13558.818,1291
0700,5,100,3,3,4,4,1,25,10000,0,0.023698,14640.374,1392
0701,5,100,3,3,4,4,2,25,10000,0,0.021872,14278.614,1392
0702,5,100,3,3,4,4,3,25,10000,0,0.033106,16703.471,1392
0703,5,100,3,3,4,4,4,25,10000,0,0.025183,13655.908,1288
0704,5,100,3,4,1,1,1,25,10000,0,0.019809,12539.240,1320
0705,5,100,3,4,1,1,2,25,10000,0,0.018093,12410.762,1321
0706,5,100,3,4,1,1,3,25,10000,0,0.029835,15045.758,1323
0707,5,100,3,4,1,1,4,25,10000,0,0.018300,12007.772,1217
0708,5,100,3,4,1,2,1,25,10000,0,0.018459,12850.992,1320
0709,5,100,3,4,1,2,2,25,10000,0,0.018660,12619.572,1322
0710,5,100,3,4,1,2,3,25,10000,0,0.025720,15155.084,1323
0711,5,100,3,4,1,2,4,25,10000,0,0.019026,11895.520,1217
0712,5,100,3,4,1,3,1,25,10000,0,0.021184,12778.108,1321
0713,5,100,3,4,1,3,2,25,10000,0,0.022107,12591.908,1322
0714,5,100,3,4,1,3,3,25,10000,0,0.030385,14919.674,1323
0715,5,100,3,4,1,3,4,25,10000,0,0.020279,11999.260,1217
0716,5,100,3,4,1,4,1,25,10000,0,0.019546,12741.400,1321
0717,5,100,3,4,1,4,2,25,10000,0,0.020347,12619.040,1322
0718,5,100,3,4,1,4,3,25,10000,0,0.028401,15070.762,1323
0719,5,100,3,4,1,4,4,25,10000,0,0.018857,12095.286,1217
0720,5,100,3,4,2,1,1,25,10000,0,0.017893,13318.886,1328
0721,5,100,3,4,2,1,2,25,10000,0,0.020058,16852.695,1522
0722,5,100,3,4,2,1,3,25,10000,0,0.029743,15452.472,1331
0723,5,100,3,4,2,1,4,25,10000,0,0.017131,13645.800,1226
0724,5,100,3,4,2,2,1,25,10000,0,0.015500,13347.348,1327
0725,5,100,3,4,2,2,2,25,10000,0,0.018670,16813.328,1520
0726,5,100,3,4,2,2,3,25,10000,0,0.027657,15486.786,1329
0727,5,100,3,4,2,2,4,25,10000,0,0.018235,13545.518,1224
0728,5,100,3,4,2,3,1,25,10000,0,0.021712,13309.044,1328
0729,5,100,3,4,2,3,2,25,10000,0,0.020817,17010.434,1522
0730,5,100,3,4,2,3,3,25,10000,0,0.029100,15583.610,1331
0731,5,100,3,4,2,3,4,25,10000,0,0.020102,13530.356,1225
0732,5,100,3,4,2,4,1,25,10000,0,0.019921,13146.252,1328
0733,5,100,3,4,2,4,2,25,10000,0,0.020551,16860.941,1522
0734,5,100,3,4,2,4,3,25,10000,0,0.030049,15627.500,1331
0735,5,100,3,4,2,4,4,25,10000,0,0.019828,13334.580,1224
0736,5,100,3,4,3,1,1,25,10000,0,0.019382,13422.626,1326
0737,5,100,3,4,3,1,2,25,10000,0,0.020770,13140.932,1329
0738,5,100,3,4,3,1,3,25,10000,0,0.027839,15636.544,1329
0739,5,100,3,4,3,1,4,25,10000,0,0.018507,12555.998,1225
0740,5,100,3,4,3,2,1,25,10000,0,0.021855,13304.788,1327
0741,5,100,3,4,3,2,2,25,10000,0,0.021218,13135.346,1330
0742,5,100,3,4,3,2,3,25,10000,0,0.032322,15639.204,1329
0743,5,100,3,4,3,2,4,25,10000,0,0.018691,12593.770,1226
0744,5,100,3,4,3,3,1,25,10000,0,0.021614,13359.052,1327
0745,5,100,3,4,3,3,2,25,10000,0,0.020512,13356.924,1329
0746,5,100,3,4,3,3,3,25,10000,0,0.027462,15701.182,1329
0747,5,100,3,4,3,3,4,25,10000,0,0.019548,12729.962,1225
0748,5,100,3,4,3,4,1,25,10000,0,0.019291,13374.480,1327
0749,5,100,3,4,3,4,2,25,10000,0,0.015847,13213.018,1329
0750,5,100,3,4,3,4,3,25,10000,0,0.030832,15819.020,1329
0751,5,100,3,4,3,4,4,25,10000,0,0.019396,12650.428,1225
0752,5,100,3,4,4,1,1,25,10000,0,0.019640,13376.874,1318
0753,5,100,3,4,4,1,2,25,10000,0,0.020876,13207.964,1321
0754,5,100,3,4,4,1,3,25,10000,0,0.026502,15640.534,1321
0755,5,100,3,4,4,1,4,25,10000,0,0.018437,12658.674,1217
0756,5,100,3,4,4,2,1,25,10000,0,0.019795,13330.058,1319
0757,5,100,3,4,4,2,2,25,10000,0,0.021869,13196.260,1322
0758,5,100,3,4,4,2,3,25,10000,0,0.032458,15679.370,1321
0759,5,100,3,4,4,2,4,25,10000,0,0.017994,12592.972,1218
