n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,obj1,obj2
0639,5,100,3,2,4,4,4,0.048,798
0640,5,100,3,3,1,1,1,0.040,1055
0641,5,100,3,3,1,1,2,0.042,1083
0642,5,100,3,3,1,1,3,0.059,1175
0643,5,100,3,3,1,1,4,0.039,1055
0644,5,100,3,3,1,2,1,0.043,1183
0645,5,100,3,3,1,2,2,0.044,1145
0646,5,100,3,3,1,2,3,0.059,1340
0647,5,100,3,3,1,2,4,0.041,1176
0648,5,100,3,3,1,3,1,0.042,1361
0649,5,100,3,3,1,3,2,0.042,1340
0650,5,100,3,3,1,3,3,0.060,1520
0651,5,100,3,3,1,3,4,0.039,1332
0652,5,100,3,3,1,4,1,0.045,1235
0653,5,100,3,3,1,4,2,0.043,1274
0654,5,100,3,3,1,4,3,0.062,1384
0655,5,100,3,3,1,4,4,0.043,1274
0656,5,100,3,3,2,1,1,0.048,1062
0657,5,100,3,3,2,1,2,0.051,1083
0658,5,100,3,3,2,1,3,0.069,1209
0659,5,100,3,3,2,1,4,0.051,1108
0660,5,100,3,3,2,2,1,0.050,1172
0661,5,100,3,3,2,2,2,0.050,1183
0662,5,100,3,3,2,2,3,0.068,1286
0663,5,100,3,3,2,2,4,0.052,1176
0664,5,100,3,3,2,3,1,0.051,1358
0665,5,100,3,3,2,3,2,0.053,1371
0666,5,100,3,3,2,3,3,0.069,1488
0667,5,100,3,3,2,3,4,0.051,1397
0668,5,100,3,3,2,4,1,0.053,1265
0669,5,100,3,3,2,4,2,0.053,1279
0670,5,100,3,3,2,4,3,0.072,1406
0671,5,100,3,3,2,4,4,0.054,1298
0672,5,100,3,3,3,1,1,0.050,1191
0673,5,100,3,3,3,1,2,0.052,1119
0674,5,100,3,3,3,1,3,0.071,1258
0675,5,100,3,3,3,1,4,0.051,1102
0676,5,100,3,3,3,2,1,0.051,1169
0677,5,100,3,3,3,2,2,0.053,1211
0678,5,100,3,3,3,2,3,0.072,1311
0679,5,100,3,3,3,2,4,0.052,1268
0680,5,100,3,3,3,3,1,0.052,1423
0681,5,100,3,3,3,3,2,0.054,1452
0682,5,100,3,3,3,3,3,0.072,1532
0683,5,100,3,3,3,3,4,0.053,1464
0684,5,100,3,3,3,4,1,0.054,1309
0685,5,100,3,3,3,4,2,0.054,1374
0686,5,100,3,3,3,4,3,0.074,1461
0687,5,100,3,3,3,4,4,0.055,1347
0688,5,100,3,3,4,1,1,0.050,1075
0689,5,100,3,3,4,1,2,0.050,1096
0690,5,100,3,3,4,1,3,0.071,1212
0691,5,100,3,3,4,1,4,0.050,1128
0692,5,100,3,3,4,2,1,0.050,1164
0693,5,100,3,3,4,2,2,0.052,1204
0694,5,100,3,3,4,2,3,0.069,1309
0695,5,100,3,3,4,2,4,0.050,1228
0696,5,100,3,3,4,3,1,0.051,1394
0697,5,100,3,3,4,3,2,0.052,1443
0698,5,100,3,3,4,3,3,0.071,1527
0699,5,100,3,3,4,3,4,0.051,1441
0700,5,100,3,3,4,4,1,0.054,1286
0701,5,100,3,3,4,4,2,0.052,1285
0702,5,100,3,3,4,4,3,0.073,1419
0703,5,100,3,3,4,4,4,0.053,1337
0704,5,100,3,4,1,1,1,0.037,476
0705,5,100,3,4,1,1,2,0.034,512
0706,5,100,3,4,1,1,3,0.051,641
0707,5,100,3,4,1,1,4,0.036,540
0708,5,100,3,4,1,2,1,0.037,560
0709,5,100,3,4,1,2,2,0.036,614
0710,5,100,3,4,1,2,3,0.056,714
0711,5,100,3,4,1,2,4,0.035,639
0712,5,100,3,4,1,3,1,0.039,763
0713,5,100,3,4,1,3,2,0.036,778
0714,5,100,3,4,1,3,3,0.056,928
0715,5,100,3,4,1,3,4,0.037,791
0716,5,100,3,4,1,4,1,0.039,690
0717,5,100,3,4,1,4,2,0.038,704
0718,5,100,3,4,1,4,3,0.058,819
0719,5,100,3,4,1,4,4,0.036,712
0720,5,100,3,4,2,1,1,0.046,501
0721,5,100,3,4,2,1,2,0.045,534
0722,5,100,3,4,2,1,3,0.065,713
0723,5,100,3,4,2,1,4,0.046,542
0724,5,100,3,4,2,2,1,0.048,609
0725,5,100,3,4,2,2,2,0.046,640
0726,5,100,3,4,2,2,3,0.066,762
0727,5,100,3,4,2,2,4,0.046,652
0728,5,100,3,4,2,3,1,0.046,768
0729,5,100,3,4,2,3,2,0.046,813
0730,5,100,3,4,2,3,3,0.065,975
0731,5,100,3,4,2,3,4,0.046,821
0732,5,100,3,4,2,4,1,0.048,705
0733,5,100,3,4,2,4,2,0.049,715
0734,5,100,3,4,2,4,3,0.067,880
0735,5,100,3,4,2,4,4,0.048,763
0736,5,100,3,4,3,1,1,0.047,537
0737,5,100,3,4,3,1,2,0.048,577
0738,5,100,3,4,3,1,3,0.065,698
0739,5,100,3,4,3,1,4,0.047,567
0740,5,100,3,4,3,2,1,0.047,645
0741,5,100,3,4,3,2,2,0.049,653
0742,5,100,3,4,3,2,3,0.068,816
0743,5,100,3,4,3,2,4,0.048,676
0744,5,100,3,4,3,3,1,0.048,827
0745,5,100,3,4,3,3,2,0.049,826
0746,5,100,3,4,3,3,3,0.066,963
0747,5,100,3,4,3,3,4,0.047,844
0748,5,100,3,4,3,4,1,0.049,734
0749,5,100,3,4,3,4,2,0.050,759
0750,5,100,3,4,3,4,3,0.070,883
0751,5,100,3,4,3,4,4,0.049,790
0752,5,100,3,4,4,1,1,0.046,518
0753,5,100,3,4,4,1,2,0.046,547
0754,5,100,3,4,4,1,3,0.065,657
0755,5,100,3,4,4,1,4,0.046,555
0756,5,100,3,4,4,2,1,0.047,605
0757,5,100,3,4,4,2,2,0.047,657
0758,5,100,3,4,4,2,3,0.065,806
0759,5,100,3,4,4,2,4,0.047,666
0760,5,100,3,4,4,3,1,0.046,821
0761,5,100,3,4,4,3,2,0.046,840
0762,5,100,3,4,4,3,3,0.065,979
0763,5,100,3,4,4,3,4,0.047,830
0764,5,100,3,4,4,4,1,0.047,697
0765,5,100,3,4,4,4,2,0.048,738
0766,5,100,3,4,4,4,3,0.069,871
0767,5,100,3,4,4,4,4,0.048,759
0768,5,100,4,1,1,1,1,0.040,567
0769,5,100,4,1,1,1,2,0.041,582
0770,5,100,4,1,1,1,3,0.057,761
0771,5,100,4,1,1,1,4,0.039,669
0772,5,100,4,1,1,2,1,0.042,725
0773,5,100,4,1,1,2,2,0.038,759
0774,5,100,4,1,1,2,3,0.055,885
0775,5,100,4,1,1,2,4,0.040,754
0776,5,100,4,1,1,3,1,0.041,812
0777,5,100,4,1,1,3,2,0.040,867
0778,5,100,4,1,1,3,3,0.060,1022
0779,5,100,4,1,1,3,4,0.041,863
0780,5,100,4,1,1,4,1,0.040,984
0781,5,100,4,1,1,4,2,0.040,983
0782,5,100,4,1,1,4,3,0.059,1110
0783,5,100,4,1,1,4,4,0.042,997
0784,5,100,4,1,2,1,1,0.046,597
0785,5,100,4,1,2,1,2,0.046,635
0786,5,100,4,1,2,1,3,0.065,806
0787,5,100,4,1,2,1,4,0.045,653
0788,5,100,4,1,2,2,1,0.046,752
0789,5,100,4,1,2,2,2,0.046,781
0790,5,100,4,1,2,2,3,0.064,944
0791,5,100,4,1,2,2,4,0.045,795
0792,5,100,4,1,2,3,1,0.047,851
0793,5,100,4,1,2,3,2,0.047,899
0794,5,100,4,1,2,3,3,0.067,1026
0795,5,100,4,1,2,3,4,0.047,893
0796,5,100,4,1,2,4,1,0.046,989
0797,5,100,4,1,2,4,2,0.048,962
0798,5,100,4,1,2,4,3,0.067,1184
0799,5,100,4,1,2,4,4,0.047,1012
0800,5,100,4,1,3,1,1,0.048,668
0801,5,100,4,1,3,1,2,0.048,683
0802,5,100,4,1,3,1,3,0.067,858
0803,5,100,4,1,3,1,4,0.048,679
0804,5,100,4,1,3,2,1,0.047,797
0805,5,100,4,1,3,2,2,0.048,854
0806,5,100,4,1,3,2,3,0.067,1000
0807,5,100,4,1,3,2,4,0.048,834
0808,5,100,4,1,3,3,1,0.048,924
0809,5,100,4,1,3,3,2,0.048,971
0810,5,100,4,1,3,3,3,0.069,1092
0811,5,100,4,1,3,3,4,0.049,932
0812,5,100,4,1,3,4,1,0.048,1010
0813,5,100,4,1,3,4,2,0.049,1060
0814,5,100,4,1,3,4,3,0.069,1220
0815,5,100,4,1,3,4,4,0.049,1034
0816,5,100,4,1,4,1,1,0.047,606
0817,5,100,4,1,4,1,2,0.047,678
0818,5,100,4,1,4,1,3,0.066,877
0819,5,100,4,1,4,1,4,0.047,665
0820,5,100,4,1,4,2,1,0.046,757
0821,5,100,4,1,4,2,2,0.046,800
0822,5,100,4,1,4,2,3,0.065,963
0823,5,100,4,1,4,2,4,0.046,826
0824,5,100,4,1,4,3,1,0.048,871
0825,5,100,4,1,4,3,2,0.047,899
0826,5,100,4,1,4,3,3,0.068,1034
0827,5,100,4,1,4,3,4,0.048,931
0828,5,100,4,1,4,4,1,0.049,979
0829,5,100,4,1,4,4,2,0.047,1029
0830,5,100,4,1,4,4,3,0.067,1170
0831,5,100,4,1,4,4,4,0.047,1039
0833,5,100,4,2,1,1,2,0.038,605
0834,5,100,4,2,1,1,3,0.063,758
0835,5,100,4,2,1,1,4,0.038,622
0836,5,100,4,2,1,2,1,0.039,740
0837,5,100,4,2,1,2,2,0.038,790
0838,5,100,4,2,1,2,3,0.056,888
0839,5,100,4,2,1,2,4,0.037,767
0840,5,100,4,2,1,3,1,0.039,835
0841,5,100,4,2,1,3,2,0.041,869
0842,5,100,4,2,1,3,3,0.065,1013
0843,5,100,4,2,1,3,4,0.041,856
0844,5,100,4,2,1,4,1,0.041,935
0845,5,100,4,2,1,4,2,0.040,964
0846,5,100,4,2,1,4,3,0.058,1113
0847,5,100,4,2,1,4,4,0.040,1018
0848,5,100,4,2,2,1,1,0.047,616
0849,5,100,4,2,2,1,2,0.047,629
0850,5,100,4,2,2,1,3,0.064,794
0851,5,100,4,2,2,1,4,0.046,669
0852,5,100,4,2,2,2,1,0.045,784
0853,5,100,4,2,2,2,2,0.046,794
0854,5,100,4,2,2,2,3,0.064,942
0856,5,100,4,2,2,3,1,0.047,858
0857,5,100,4,2,2,3,2,0.047,911
0858,5,100,4,2,2,3,3,0.066,1056
0859,5,100,4,2,2,3,4,0.046,893
0860,5,100,4,2,2,4,1,0.047,955
0861,5,100,4,2,2,4,2,0.047,1013
0862,5,100,4,2,2,4,3,0.068,1145
0863,5,100,4,2,2,4,4,0.047,1001
0864,5,100,4,2,3,1,1,0.048,666
0865,5,100,4,2,3,1,2,0.048,696
0866,5,100,4,2,3,1,3,0.069,853
0867,5,100,4,2,3,1,4,0.048,689
0868,5,100,4,2,3,2,1,0.047,821
0869,5,100,4,2,3,2,2,0.047,846
0870,5,100,4,2,3,2,3,0.067,965
0871,5,100,4,2,3,2,4,0.048,836
0872,5,100,4,2,3,3,1,0.048,923
0873,5,100,4,2,3,3,2,0.048,958
0874,5,100,4,2,3,3,3,0.070,1102
0875,5,100,4,2,3,3,4,0.049,952
0876,5,100,4,2,3,4,1,0.048,1035
0877,5,100,4,2,3,4,2,0.049,1057
0878,5,100,4,2,3,4,3,0.070,1245
0879,5,100,4,2,3,4,4,0.049,1058
0880,5,100,4,2,4,1,1,0.046,628
0881,5,100,4,2,4,1,2,0.047,679
0882,5,100,4,2,4,1,3,0.067,829
0883,5,100,4,2,4,1,4,0.047,672
0884,5,100,4,2,4,2,1,0.046,770
0885,5,100,4,2,4,2,2,0.046,803
0886,5,100,4,2,4,2,3,0.065,982
0887,5,100,4,2,4,2,4,0.046,826
0888,5,100,4,2,4,3,1,0.047,857
0889,5,100,4,2,4,3,2,0.047,907
0890,5,100,4,2,4,3,3,0.066,1081
0891,5,100,4,2,4,3,4,0.048,933
0892,5,100,4,2,4,4,1,0.048,971
0893,5,100,4,2,4,4,2,0.047,1019
0894,5,100,4,2,4,4,3,0.065,1159
0895,5,100,4,2,4,4,4,0.047,1043
0896,5,100,4,3,1,1,1,0.041,1361
0897,5,100,4,3,1,1,2,0.041,1338
0899,5,100,4,3,1,1,4,0.040,1381
0900,5,100,4,3,1,2,1,0.043,1503
0901,5,100,4,3,1,2,2,0.044,1529
0902,5,100,4,3,1,2,3,0.063,1660
0903,5,100,4,3,1,2,4,0.044,1508
0904,5,100,4,3,1,3,1,0.041,1750
0905,5,100,4,3,1,3,2,0.044,1758
0906,5,100,4,3,1,3,3,0.063,1918
0907,5,100,4,3,1,3,4,0.043,1804
0908,5,100,4,3,1,4,1,0.044,1638
0909,5,100,4,3,1,4,2,0.050,1660
0910,5,100,4,3,1,4,3,0.068,1782
0911,5,100,4,3,1,4,4,0.046,1685
0912,5,100,4,3,2,1,1,0.050,1377
0913,5,100,4,3,2,1,2,0.050,1423
0914,5,100,4,3,2,1,3,0.071,1537
0915,5,100,4,3,2,1,4,0.052,1368
0916,5,100,4,3,2,2,1,0.050,1533
0917,5,100,4,3,2,2,2,0.052,1533
0918,5,100,4,3,2,2,3,0.072,1689
0919,5,100,4,3,2,2,4,0.051,1558
0920,5,100,4,3,2,3,1,0.050,1784
0921,5,100,4,3,2,3,2,0.051,1837
0922,5,100,4,3,2,3,3,0.070,2006
0923,5,100,4,3,2,3,4,0.051,1774
0924,5,100,4,3,2,4,1,0.053,1685
0925,5,100,4,3,2,4,2,0.054,1680
0926,5,100,4,3,2,4,3,0.076,1849
0927,5,100,4,3,2,4,4,0.053,1681
0928,5,100,4,3,3,1,1,0.052,1480
0929,5,100,4,3,3,1,2,0.052,1411
0930,5,100,4,3,3,1,3,0.073,1583
0931,5,100,4,3,3,1,4,0.052,1464
0932,5,100,4,3,3,2,1,0.056,1584
0933,5,100,4,3,3,2,2,0.055,1597
0934,5,100,4,3,3,2,3,0.074,1706
0935,5,100,4,3,3,2,4,0.053,1594
0936,5,100,4,3,3,3,1,0.052,1865
0937,5,100,4,3,3,3,2,0.053,1912
0938,5,100,4,3,3,3,3,0.074,2061
0939,5,100,4,3,3,3,4,0.053,1810
0940,5,100,4,3,3,4,1,0.054,1752
0941,5,100,4,3,3,4,2,0.058,1630
0942,5,100,4,3,3,4,3,0.075,1874
0943,5,100,4,3,3,4,4,0.058,1725
0944,5,100,4,3,4,1,1,0.050,1421
0945,5,100,4,3,4,1,2,0.049,1434
0946,5,100,4,3,4,1,3,0.070,1588
0947,5,100,4,3,4,1,4,0.049,1438
0948,5,100,4,3,4,2,1,0.052,1567
0949,5,100,4,3,4,2,2,0.052,1624
0950,5,100,4,3,4,2,3,0.072,1771
0951,5,100,4,3,4,2,4,0.052,1634
0952,5,100,4,3,4,3,1,0.052,1829
0953,5,100,4,3,4,3,2,0.051,1885
0954,5,100,4,3,4,3,3,0.071,2013
0955,5,100,4,3,4,3,4,0.051,1807
0956,5,100,4,3,4,4,1,0.053,1654
0957,5,100,4,3,4,4,2,0.054,1732
0958,5,100,4,3,4,4,3,0.075,1777
0959,5,100,4,3,4,4,4,0.053,1732
0961,5,100,4,4,1,1,2,0.036,646
0962,5,100,4,4,1,1,3,0.056,814
0963,5,100,4,4,1,1,4,0.038,649
0964,5,100,4,4,1,2,1,0.036,745
0965,5,100,4,4,1,2,2,0.035,786
0966,5,100,4,4,1,2,3,0.061,927
0967,5,100,4,4,1,2,4,0.038,819
0968,5,100,4,4,1,3,1,0.036,986
0969,5,100,4,4,1,3,2,0.037,1026
0970,5,100,4,4,1,3,3,0.063,1167
0971,5,100,4,4,1,3,4,0.040,1082
0972,5,100,4,4,1,4,1,0.040,906
0973,5,100,4,4,1,4,2,0.035,934
0974,5,100,4,4,1,4,3,0.058,1095
0975,5,100,4,4,1,4,4,0.040,975
0976,5,100,4,4,2,1,1,0.046,658
0977,5,100,4,4,2,1,2,0.047,693
0978,5,100,4,4,2,1,3,0.066,867
0979,5,100,4,4,2,1,4,0.047,700
0980,5,100,4,4,2,2,1,0.046,793
0981,5,100,4,4,2,2,2,0.047,856
0982,5,100,4,4,2,2,3,0.066,1027
0983,5,100,4,4,2,2,4,0.048,833
0984,5,100,4,4,2,3,1,0.045,1019
0985,5,100,4,4,2,3,2,0.047,1036
0986,5,100,4,4,2,3,3,0.067,1236
0987,5,100,4,4,2,3,4,0.047,1112
0988,5,100,4,4,2,4,1,0.048,927
0989,5,100,4,4,2,4,2,0.048,958
0990,5,100,4,4,2,4,3,0.069,1149
0991,5,100,4,4,2,4,4,0.049,981
0992,5,100,4,4,3,1,1,0.048,684
0993,5,100,4,4,3,1,2,0.048,746
0994,5,100,4,4,3,1,3,0.069,939
0995,5,100,4,4,3,1,4,0.049,765
0996,5,100,4,4,3,2,1,0.048,866
0997,5,100,4,4,3,2,2,0.049,885
0998,5,100,4,4,3,2,3,0.069,1059
0999,5,100,4,4,3,2,4,0.049,879
1000,5,100,4,4,3,3,1,0.048,1083
1001,5,100,4,4,3,3,2,0.049,1118
1002,5,100,4,4,3,3,3,0.069,1332
1003,5,100,4,4,3,3,4,0.049,1153
1004,5,100,4,4,3,4,1,0.049,995
1005,5,100,4,4,3,4,2,0.051,1035
1006,5,100,4,4,3,4,3,0.070,1200
1007,5,100,4,4,3,4,4,0.050,1060
1008,5,100,4,4,4,1,1,0.046,674
1009,5,100,4,4,4,1,2,0.046,678
1010,5,100,4,4,4,1,3,0.065,866
1011,5,100,4,4,4,1,4,0.047,739
1012,5,100,4,4,4,2,1,0.047,820
1013,5,100,4,4,4,2,2,0.047,849
1014,5,100,4,4,4,2,3,0.068,1065
1015,5,100,4,4,4,2,4,0.047,863
1016,5,100,4,4,4,3,1,0.046,1044
1017,5,100,4,4,4,3,2,0.048,1072
1018,5,100,4,4,4,3,3,0.065,1304
1019,5,100,4,4,4,3,4,0.047,1103
1020,5,100,4,4,4,4,1,0.049,908
1021,5,100,4,4,4,4,2,0.050,957
1022,5,100,4,4,4,4,3,0.068,1136
1024,5,200,1,1,1,1,1,0.230,179
1025,5,200,1,1,1,1,2,0.230,190
1026,5,200,1,1,1,1,3,0.348,234
1027,5,200,1,1,1,1,4,0.257,199
1028,5,200,1,1,1,2,1,0.238,214
1029,5,200,1,1,1,2,2,0.229,224
1030,5,200,1,1,1,2,3,0.380,254
1031,5,200,1,1,1,2,4,0.230,227
1034,5,200,1,1,1,3,3,0.374,295
1035,5,200,1,1,1,3,4,0.257,253
1036,5,200,1,1,1,4,1,0.252,262
1037,5,200,1,1,1,4,2,0.258,259
1038,5,200,1,1,1,4,3,0.390,308
1039,5,200,1,1,1,4,4,0.263,266
1040,5,200,1,1,2,1,1,0.311,185
1041,5,200,1,1,2,1,2,0.305,193
1042,5,200,1,1,2,1,3,0.450,253
1045,5,200,1,1,2,2,2,0.318,233
1046,5,200,1,1,2,2,3,0.451,276
1048,5,200,1,1,2,3,1,0.305,258
1049,5,200,1,1,2,3,2,0.305,258
1052,5,200,1,1,2,4,1,0.309,265
1054,5,200,1,1,2,4,3,0.468,324
1056,5,200,1,1,3,1,1,0.315,220
1057,5,200,1,1,3,1,2,0.342,208
1058,5,200,1,1,3,1,3,0.495,264
1059,5,200,1,1,3,1,4,0.336,219
1062,5,200,1,1,3,2,3,0.494,290
1063,5,200,1,1,3,2,4,0.334,258
1065,5,200,1,1,3,3,2,0.320,289
1066,5,200,1,1,3,3,3,0.472,330
1067,5,200,1,1,3,3,4,0.327,283
1068,5,200,1,1,3,4,1,0.316,288
1069,5,200,1,1,3,4,2,0.328,307
1070,5,200,1,1,3,4,3,0.474,327
1071,5,200,1,1,3,4,4,0.334,295
1072,5,200,1,1,4,1,1,0.297,183
1073,5,200,1,1,4,1,2,0.306,197
1075,5,200,1,1,4,1,4,0.307,213
1076,5,200,1,1,4,2,1,0.295,233
1077,5,200,1,1,4,2,2,0.300,241
1078,5,200,1,1,4,2,3,0.474,274
1079,5,200,1,1,4,2,4,0.316,238
1081,5,200,1,1,4,3,2,0.318,274
1082,5,200,1,1,4,3,3,0.481,297
1083,5,200,1,1,4,3,4,0.323,264
1084,5,200,1,1,4,4,1,0.311,285
1085,5,200,1,1,4,4,2,0.297,291
1086,5,200,1,1,4,4,3,0.474,335
1087,5,200,1,1,4,4,4,0.320,290
1088,5,200,1,2,1,1,1,0.236,180
1089,5,200,1,2,1,1,2,0.236,197
1090,5,200,1,2,1,1,3,0.349,223
1091,5,200,1,2,1,1,4,0.237,200
1092,5,200,1,2,1,2,1,0.238,237
1093,5,200,1,2,1,2,2,0.239,226
1094,5,200,1,2,1,2,3,0.345,266
1095,5,200,1,2,1,2,4,0.249,237
1096,5,200,1,2,1,3,1,0.256,249
1097,5,200,1,2,1,3,2,0.242,255
1098,5,200,1,2,1,3,3,0.378,308
1099,5,200,1,2,1,3,4,0.256,267
1100,5,200,1,2,1,4,1,0.244,253
1101,5,200,1,2,1,4,2,0.250,255
1102,5,200,1,2,1,4,3,0.368,309
1103,5,200,1,2,1,4,4,0.260,264
1104,5,200,1,2,2,1,1,0.306,190
1105,5,200,1,2,2,1,2,0.326,207
1106,5,200,1,2,2,1,3,0.441,279
1107,5,200,1,2,2,1,4,0.326,215
1108,5,200,1,2,2,2,1,0.295,235
1109,5,200,1,2,2,2,2,0.293,239
1110,5,200,1,2,2,2,3,0.471,268
1111,5,200,1,2,2,2,4,0.321,243
1112,5,200,1,2,2,3,1,0.304,256
1113,5,200,1,2,2,3,2,0.319,263
1114,5,200,1,2,2,3,3,0.461,318
1115,5,200,1,2,2,3,4,0.321,279
1116,5,200,1,2,2,4,1,0.301,257
1117,5,200,1,2,2,4,2,0.316,277
1118,5,200,1,2,2,4,3,0.469,317
1119,5,200,1,2,2,4,4,0.325,279
1120,5,200,1,2,3,1,1,0.333,211
1121,5,200,1,2,3,1,2,0.319,226
1123,5,200,1,2,3,1,4,0.334,219
1124,5,200,1,2,3,2,1,0.311,244
1126,5,200,1,2,3,2,3,0.484,285
1128,5,200,1,2,3,3,1,0.328,267
1129,5,200,1,2,3,3,2,0.337,276
1130,5,200,1,2,3,3,3,0.492,334
1131,5,200,1,2,3,3,4,0.337,278
1132,5,200,1,2,3,4,1,0.330,274
1133,5,200,1,2,3,4,2,0.336,285
1134,5,200,1,2,3,4,3,0.480,319
1135,5,200,1,2,3,4,4,0.336,294
1136,5,200,1,2,4,1,1,0.314,191
1137,5,200,1,2,4,1,2,0.307,205
1138,5,200,1,2,4,1,3,0.443,240
1141,5,200,1,2,4,2,2,0.298,240
1142,5,200,1,2,4,2,3,0.454,290
1143,5,200,1,2,4,2,4,0.305,246
1144,5,200,1,2,4,3,1,0.303,259
1145,5,200,1,2,4,3,2,0.298,264
1146,5,200,1,2,4,3,3,0.447,324
1147,5,200,1,2,4,3,4,0.327,266
1148,5,200,1,2,4,4,1,0.302,258
1149,5,200,1,2,4,4,2,0.314,288
1150,5,200,1,2,4,4,3,0.462,316
1151,5,200,1,2,4,4,4,0.323,284
1152,5,200,1,3,1,1,1,0.248,345
1153,5,200,1,3,1,1,2,0.248,364
1154,5,200,1,3,1,1,3,0.367,410
1155,5,200,1,3,1,1,4,0.280,385
1156,5,200,1,3,1,2,1,0.253,379
1157,5,200,1,3,1,2,2,0.268,380
1158,5,200,1,3,1,2,3,0.360,439
1159,5,200,1,3,1,2,4,0.244,396
1160,5,200,1,3,1,3,1,0.257,430
1161,5,200,1,3,1,3,2,0.254,439
1162,5,200,1,3,1,3,3,0.383,491
1163,5,200,1,3,1,3,4,0.253,448
1164,5,200,1,3,1,4,1,0.267,418
1165,5,200,1,3,1,4,2,0.274,421
1166,5,200,1,3,1,4,3,0.372,464
1167,5,200,1,3,1,4,4,0.262,425
1168,5,200,1,3,2,1,1,0.307,373
1169,5,200,1,3,2,1,2,0.307,364
1170,5,200,1,3,2,1,3,0.480,423
1171,5,200,1,3,2,1,4,0.334,378
1172,5,200,1,3,2,2,1,0.319,398
1173,5,200,1,3,2,2,2,0.340,392
1174,5,200,1,3,2,2,3,0.479,452
1175,5,200,1,3,2,2,4,0.333,406
1176,5,200,1,3,2,3,1,0.321,441
1177,5,200,1,3,2,3,2,0.341,464
1178,5,200,1,3,2,3,3,0.483,492
1179,5,200,1,3,2,3,4,0.343,470
1180,5,200,1,3,2,4,1,0.330,435
1181,5,200,1,3,2,4,2,0.343,434
1182,5,200,1,3,2,4,3,0.484,475
1183,5,200,1,3,2,4,4,0.343,435
1184,5,200,1,3,3,1,1,0.314,372
1186,5,200,1,3,3,1,3,0.484,425
1187,5,200,1,3,3,1,4,0.346,387
1188,5,200,1,3,3,2,1,0.347,395
1189,5,200,1,3,3,2,2,0.349,410
1191,5,200,1,3,3,2,4,0.344,408
1192,5,200,1,3,3,3,1,0.331,447
1193,5,200,1,3,3,3,2,0.355,474
1194,5,200,1,3,3,3,3,0.504,509
1195,5,200,1,3,3,3,4,0.353,466
1196,5,200,1,3,3,4,1,0.328,447
1197,5,200,1,3,3,4,2,0.355,454
1198,5,200,1,3,3,4,3,0.511,489
1199,5,200,1,3,3,4,4,0.362,454
1200,5,200,1,3,4,1,1,0.324,360
1201,5,200,1,3,4,1,2,0.324,392
1202,5,200,1,3,4,1,3,0.479,425
1203,5,200,1,3,4,1,4,0.341,387
1204,5,200,1,3,4,2,1,0.318,397
1205,5,200,1,3,4,2,2,0.329,401
1206,5,200,1,3,4,2,3,0.471,445
1207,5,200,1,3,4,2,4,0.337,413
1208,5,200,1,3,4,3,1,0.323,446
1209,5,200,1,3,4,3,2,0.312,463
1210,5,200,1,3,4,3,3,0.475,496
1211,5,200,1,3,4,3,4,0.354,471
1212,5,200,1,3,4,4,1,0.326,430
1213,5,200,1,3,4,4,2,0.329,425
1214,5,200,1,3,4,4,3,0.481,481
1215,5,200,1,3,4,4,4,0.352,442
1216,5,200,1,4,1,1,1,0.251,202
1217,5,200,1,4,1,1,2,0.245,221
1218,5,200,1,4,1,1,3,0.353,260
1219,5,200,1,4,1,1,4,0.242,212
1221,5,200,1,4,1,2,2,0.228,223
1223,5,200,1,4,1,2,4,0.233,260
1224,5,200,1,4,1,3,1,0.241,262
1225,5,200,1,4,1,3,2,0.240,291
1226,5,200,1,4,1,3,3,0.358,322
1227,5,200,1,4,1,3,4,0.226,287
1228,5,200,1,4,1,4,1,0.255,298
1229,5,200,1,4,1,4,2,0.231,289
1230,5,200,1,4,1,4,3,0.371,311
1231,5,200,1,4,1,4,4,0.243,283
1232,5,200,1,4,2,1,1,0.293,208
1233,5,200,1,4,2,1,2,0.302,225
1234,5,200,1,4,2,1,3,0.424,265
1235,5,200,1,4,2,1,4,0.319,219
1236,5,200,1,4,2,2,1,0.304,236
1237,5,200,1,4,2,2,2,0.312,248
1238,5,200,1,4,2,2,3,0.478,295
1239,5,200,1,4,2,2,4,0.327,251
1240,5,200,1,4,2,3,1,0.311,288
1241,5,200,1,4,2,3,2,0.308,288
1242,5,200,1,4,2,3,3,0.464,333
1243,5,200,1,4,2,3,4,0.329,302
1244,5,200,1,4,2,4,1,0.309,278
1245,5,200,1,4,2,4,2,0.324,293
1246,5,200,1,4,2,4,3,0.459,342
1248,5,200,1,4,3,1,1,0.313,225
1249,5,200,1,4,3,1,2,0.312,243
1250,5,200,1,4,3,1,3,0.460,273
1251,5,200,1,4,3,1,4,0.332,235
1252,5,200,1,4,3,2,1,0.327,260
1254,5,200,1,4,3,2,3,0.491,309
1255,5,200,1,4,3,2,4,0.328,251
1256,5,200,1,4,3,3,1,0.301,301
1257,5,200,1,4,3,3,2,0.324,303
1258,5,200,1,4,3,3,3,0.487,365
1259,5,200,1,4,3,3,4,0.326,311
1261,5,200,1,4,3,4,2,0.340,308
1262,5,200,1,4,3,4,3,0.498,350
1265,5,200,1,4,4,1,2,0.312,233
1266,5,200,1,4,4,1,3,0.456,250
1267,5,200,1,4,4,1,4,0.315,234
